t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9991736182173266,-0.0006028347847901622,-0.0010496858164120207,-0.9991740318773942,-0.999999829319748,-0.9999999999843309,-0.9999999999999994,-1.0000000000000002,-0.9999999999999986,-0.9999999999686658,-0.9999996586632837,-0.9983482480461525,0.9966957174166835,-0.9983478107385837
0.02,-0.9966966342371174,-0.0024116262784153464,-0.004191225307399845,-0.9967032420864274,-0.9999972730927814,-0.9999999989980651,-0.9999999999997923,-0.9999999999999996,-0.9999999999995846,-0.9999999979964199,-0.9999945471303945,-0.9934094326129737,0.986806426065406,-0.9934024483260316
0.03,-0.9925755826483774,-0.005426741603367227,-0.009402513975757011,-0.9926089429992179,-0.9999862301703778,-0.9999999886082073,-0.9999999999946984,-0.9999999999999957,-0.9999999999893974,-0.9999999772211333,-0.9999724701803164,-0.985232806246458,0.9704028088095676,-0.9851975551722668
0.04,-0.9868212525124036,-0.009648717261699802,-0.01664712215739672,-0.9869263346913469,-0.9999566372561829,-0.9999999361738122,-0.9999999999471835,-0.9999999999999152,-0.9999999998943935,-0.9999998723916567,-0.9999133285650639,-0.973899694951897,0.9476015748974559,-0.9737886790944987
0.05,-0.9794488732923973,-0.015078025450588317,-0.025874428072094745,-0.9797042903709424,-0.9998946257314935,-0.9999997573965819,-0.9999999996861615,-0.9999999999992201,-0.9999999993725665,-0.9999995150387291,-0.9997894558336098,-0.9595230083362525,0.9185652279595198,-0.9592532493788812
0.06,-0.9704780371346218,-0.02171489901972916,-0.03702024546509139,-0.9710048021655995,-0.9997827387878708,-0.9999992787732999,-0.9999999986553911,-0.9999999999951876,-0.9999999973121504,-0.9999985585624537,-0.9995660849990311,-0.942245920899837,0.8835003501600304,-0.9416897883897675
0.07,-0.9599328731572092,-0.029558960258601122,-0.05000729949838368,-0.9609024747360574,-0.9996002062072163,-0.9999981907458674,-0.9999999954041204,-0.9999999999776089,-0.9999999908139486,-0.9999963848600769,-0.9992019393565755,-0.9222406959011473,0.8426565303280257,-0.9212175194112087
0.08,-0.947841699605852,-0.03860925728523915,-0.06474627118972641,-0.9494835296674239,-0.9993232628552781,-0.9999959927348552,-0.9999999866898424,-0.9999999999152619,-0.9999999734006827,-0.9999919950486966,-0.9986499123103914,-0.8997063525162653,0.7963229718417852,-0.8979747386222724
0.09,-0.9342370915711088,-0.04886353351364188,-0.08113693670175463,-0.9368450010117112,-0.99892553977085,-0.9999919314856672,-0.9999999660364464,-0.9999999997260733,-0.9999999321382794,-0.9999838873645037,-0.9978579134816746,-0.8748666300866641,0.7448261173515213,-0.872117754463148
0.1,-0.9191567971164233,-0.06031744293354297,-0.099068058125506,-0.9230943612088159,-0.9983784862188111,-0.9999849330767504,-0.9999999215801608,-0.9999999992186098,-0.9999998433379248,-0.9999699221947692,-0.9967697775317693,-0.8479692493906948,0.6885304845141077,-0.8438216925803316
0.11,-0.9026421544817187,-0.07296556373076027,-0.11841972049649142,-0.9083474299033836,-0.997651766984077,-0.9999735320247682,-0.999999833048941,-0.9999999979853532,-0.9999996665566027,-0.9999471827499943,-0.9953260869166675,-0.8192811544835443,0.6278303190309045,-0.8132762296686065
0.12,-0.8847383845339815,-0.08679975692361619,-0.13906508319814223,-0.8927274613036861,-0.9967138478819525,-0.9999558001329657,-0.9999996676148463,-0.9999999952200728,-0.9999993363156537,-0.9999118374527448,-0.9934654617053292,-0.7890856301697812,0.5631462484788662,-0.7806839860260922
0.13,-0.8654985911248271,-0.10180656665094952,-0.16086735390416546,-0.8763663162347823,-0.9955325353067939,-0.9999292658069396,-0.9999993744828726,-0.9999999894346165,-0.9999987513066444,-0.9998589768671808,-0.9911257602096333,-0.7576856799986532,0.494936616311355,-0.7462674549832962
0.14,-0.8449743110245931,-0.11797373075264479,-0.18368938092514037,-0.8593976083515744,-0.9940752422115275,-0.9998908558185029,-0.9999988782257856,-0.9999999779933757,-0.9999977613181279,-0.9997825132241107,-0.9882444556861301,-0.7253879465354616,0.4236621190370892,-0.7102494569701168
