t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0006886088006138451,0.9999997649752732,-0.9986227276614574,-0.0006883099369533259,-1.1856717446951433e-07,-9.073765610406737e-12,-3.939990694812323e-16,0.0,-5.5402731014009277e-17,-5.003593026020603e-16,-1.952725958362378e-12,-1.013240838779704e-09,-2.5790723289648154e-11,1.0409848991924792e-09
0.02,-0.0027489995490086088,0.999996237706531,-0.9945011140737967,-0.0027442314627930215,-1.8920413489965753e-06,-5.794837856093471e-10,-1.0006427110520466e-13,-1.1058862159352145e-17,6.505213034913027e-19,-3.611737645070612e-14,-4.161645355583998e-11,-1.7135721140865492e-08,1.7582930059850677e-09,1.5419080651168926e-08
0.03,-0.006164833626234174,0.999980942126726,-0.9876657546189914,-0.006140812573342972,-9.534730852854209e-06,-6.5747526476964135e-09,-2.5510652618132568e-12,-6.314393452555578e-16,-1.5785983631388945e-16,-5.111692319426098e-13,-3.5198200951103153e-10,-9.189962927279305e-08,2.1365453611171814e-08,7.088666921853393e-08
0.04,-0.010909011265442059,0.9999397213110437,-0.9781671686756387,-0.010833563927285367,-2.994068900470659e-05,-3.6728329497540124e-08,-2.5332575447067907e-11,-1.120284420785822e-14,-5.124373148035488e-15,-4.281189118493511e-12,-1.7370986550233058e-09,-2.8771108134123535e-07,6.784594695514318e-08,2.2160651928521818e-07
0.05,-0.01694362807758828,0.999852698077232,-0.9660755266346862,-0.01676091354963751,-7.249059862613795e-05,-1.39066665828802e-07,-1.4992472020802783e-10,-1.0355258317495952e-13,-4.519648544309973e-14,-2.277612473622348e-11,-6.235218910632945e-09,-6.910614614025201e-07,1.6130890364424166e-07,5.36010597865233e-07
0.06,-0.02422005499142577,0.9996942290889315,-0.9514800301392796,-0.02384494661053636,-0.0001487852343976387,-4.1147341073646815e-07,-6.392450596637289e-10,-6.361126902998393e-13,-2.490924133624617e-13,-9.251696977963242e-11,-1.8221189418410333e-08,-1.4047639801881284e-06,3.2475327719355684e-07,1.0983246584196638e-06
0.07,-0.03267901750380649,0.9994328573274143,-0.934488167074071,-0.03199233082536808,-0.00027231332366129193,-1.0264252782200833e-06,-2.172286715090843e-09,-2.9427293934958243e-12,-1.0247427906229234e-12,-2.9834869297307165e-10,-4.580164957024291e-08,-2.5703350467927433e-06,6.465188857433801e-07,1.9699171831706608e-06
0.08,-0.04225120722559507,0.999031258866649,-0.9152239600546588,-0.04109576772364,-0.0004580590963671749,-2.258506481070399e-06,-6.2488378742286965e-09,-1.1064902466495496e-11,-3.738332560176971e-12,-8.271558611661067e-10,-9.98172781999096e-08,-4.30367054819053e-06,1.1446396331014907e-06,3.2596790840375145e-06
0.09,-0.05285698143315942,0.9984462550682504,-0.8938277226980196,-0.051034983467267335,-0.0007220381725015004,-4.5134383780051635e-06,-1.5823415591698087e-08,-3.5490992089659557e-11,-1.1429926449757488e-11,-2.089543114924819e-09,-1.9884189803726082e-07,-6.686688059941159e-06,1.766509397038707e-06,5.121121515051785e-06
