t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9999937505771291,1.3404679360781242e-05,-2.59035760117583e-05,-0.9999937505359783,-0.9999999999902417,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999804837,-0.9999875010619331,0.9999750023383076,-0.9999875012958904
0.02,-0.9999750018757332,5.314420258752106e-05,-0.00010313995408835767,-0.9999750025289527,-0.9999999998438132,-0.9999999999999996,-1.0,-1.0,-1.0,-0.9999999999999991,-0.9999999996876301,-0.9999500043631537,0.9999000104874118,-0.9999500064366289
0.03,-0.9999437537902982,0.00011977408872008377,-0.0002322628626446228,-0.9999437582263426,-0.9999999992094395,-0.9999999999999951,-1.0,-1.0,-1.0,-0.99999999999999,-0.9999999984189101,-0.9998875124761379,0.9997750324259347,-0.9998875215308962
0.04,-0.9999000100089638,0.00021310749955213515,-0.0004130755929264673,-0.9999000243959043,-0.9999999975017856,-0.9999999999999724,-1.0,-1.0,-1.0,-0.9999999999999446,-0.9999999950036847,-0.9998000360758583,0.99960009529508,-0.9998000642155925
0.05,-0.9998437763946088,0.0003323953130218465,-0.0006448142214265226,-0.9998438107961048,-0.9999999939009875,-0.999999999999894,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999997883,-0.999999987802188,-0.9996875908407381,0.9993752390952002,-0.9996876604524857
0.06,-0.9997750432768333,0.00047720055266304375,-0.0009270522502237726,-0.9997751176741141,-0.9999999873518095,-0.9999999999996847,-1.0000000000000007,-1.0000000000000007,-1.0000000000000007,-0.9999999999993687,-0.9999999747037287,-0.9995501704388223,0.9991004559731715,-0.9995503108312536
0.07,-0.9996938240904559,0.0006484040355528533,-0.0012606399686062226,-0.9996939634093924,-0.9999999765678957,-0.9999999999992035,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-0.9999999999984067,-0.9999999531355316,-0.9993878060379511,0.998775823318254,-0.9993880641463654
0.08,-0.9996001280450578,0.0008459332176514449,-0.001645481287343051,-0.999600363857617,-0.9999999600294096,-0.9999999999982245,-1.0,-1.0,-0.9999999999999999,-0.9999999999964493,-0.9999999200578811,-0.9992005223397517,0.9984014073200937,-0.9992009649260116
0.09,-0.9994939529845601,0.0010708241825118207,-0.0020826042494342225,-0.9994943309647732,-0.9999999359873448,-0.9999999999964015,-1.0000000000000004,-1.0000000000000004,-1.0,-0.9999999999928033,-0.9999998719730296,-0.9989883327540338,0.9979772457355578,-0.9989890410156924
