t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13
0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,8.251460492640538e-06,1.0,0.9997447738662805,0.00026562336060280216,-0.00011243521574373988,-1.277550386005551e-08,2.1239847764834804e-09,1.4681592996341075e-13,-1.669772639641745e-14,-1.814790271279125e-18,5.844207881084344e-20,7.977038488754355e-24,5.424060922119805e-25,-3.239768236364372e-27
0.02,3.215694682037454e-05,1.0,0.9989795190557125,0.001061027797648006,-0.00044929415373211106,-2.181986428571472e-07,3.3700310653396593e-08,9.876652622119284e-12,-1.0321245292844943e-12,-3.5002009433823257e-16,1.539147280079965e-17,5.868659005579639e-21,9.911361911351866e-23,-1.3956931372953295e-24
0.03,7.149207078708142e-05,1.0,0.9977055513565521,0.0023837460128943496,-0.0010090745535723015,-1.1108189249387425e-06,1.7002763210209538e-07,1.149838195032277e-10,-1.1611233345826381e-11,-5.907616239097672e-15,4.244868910525396e-16,2.201796169778544e-19,8.224610228066493e-21,4.7847700029896385e-23
0.04,0.00012584124569118364,1.0,0.9959251160499173,0.004229558658795016,-0.0017892546597338176,-3.5068444472925144e-06,5.357753773126516e-07,6.679900943822604e-10,-6.459457520048891e-11,-5.522341176485969e-14,4.213640260006528e-15,2.6708007918730378e-18,1.6633829240589653e-19,2.5576930723807213e-22
0.05,0.00019450201262727633,1.0,0.9936413343306716,0.006592495342707883,-0.002786335038543333,-8.541852908594103e-06,1.3031239224126993e-06,2.579606023047387e-09,-2.447546289296339e-10,-3.300747508602388e-13,2.4854275301831757e-14,2.1914986923888043e-17,1.5587747278396845e-18,2.5915866255887054e-21
0.06,0.0002776308852435412,1.0,0.9908583746383343,0.009465554514393985,-0.003995684246973356,-1.7647780705065796e-05,2.6901585427211607e-06,7.739594058345098e-09,-7.270192398632163e-10,-1.4578308082760441e-12,1.0573064151168074e-13,1.3942091700071087e-16,9.455325437243106e-18,2.0361887320872798e-20
0.07,0.00037124161981385206,1.0,0.9875807674356494,0.012837567188618854,-0.00541226618699467,-3.260234933611205e-05,4.955074599950832e-06,1.947654024931639e-08,-1.8219701626970701e-09,-4.976001416095792e-12,3.613831714933771e-13,6.467200950894446e-16,4.383260559601627e-17,1.2406401269332647e-19
0.08,0.00047503325072033884,1.0,0.9838145172679721,0.016698205796891886,-0.007029574084386875,-5.5422656454329106e-05,8.397443278422602e-06,4.3304818798173014e-08,-4.0302268860481075e-09,-1.4401445715859622e-11,1.0454446875462534e-12,2.3992062711559598e-15,1.647619675846244e-16,5.787164145600634e-19
0.09,0.0005897335715059766,1.0,0.9795660166056502,0.02103656548614806,-0.008840115142633928,-8.839298132348947e-05,1.3351900481561568e-05,8.755859710350134e-08,-8.105894300664733e-09,-3.6916635256875675e-11,2.6591098235702364e-12,7.591884633104586e-15,5.317843565942461e-16,2.4023436637999576e-18
0.1,0.0007131934915844504,1.0,0.9748424160080762,0.02583848902019995,-0.010835880516711442,-0.0001340960072504627,2.0179633999254857e-05,1.6399780762425836e-07,-1.5125197872411138e-08,-8.551049322691064e-11,6.1350662061051425e-12,2.175407513215943e-14,1.515200586741635e-15,8.124953362308649e-18
0.11,0.0008422430998277501,1.0,0.9696521946975837,0.031087146000454854,-0.013007967699741094,-0.00019530517129761225,2.9272701296174087e-05,2.8925228296222963e-07,-2.653928619678522e-08,-1.8277571835785016e-10,1.3023543009597795e-11,5.521837731191815e-14,3.846623145778477e-15,2.4066969097021446e-17
0.12,0.000977269902269452,1.0,0.9640041625573371,0.036767370706960796,-0.015346363964050544,-0.0002750278619966589,4.1037518445259075e-05,4.849083654386144e-07,-4.42745940147096e-08,-3.6546588374824666e-10,2.586446792713753e-11,1.2997932598950252e-13,8.986045843207127e-15,6.49465804510224e-17
0.13,0.0011135130655673705,1.0,0.9579079578491012,0.04285901507356947,-0.01784090769636534,-0.0003764765719067781,5.5897673179514835e-05,7.794109992699767e-07,-7.074909703093449e-08,-6.892190231922648e-10,4.859342359969173e-11,2.859834598905029e-13,1.9671249091595702e-14,2.13552420485822e-16
0.14,0.0012500431954141932,1.0,0.9513737765121859,0.04934342767172267,-0.020480236107595227,-0.0005030164533059555,7.428120156936136e-05,1.2080594095386627e-06,-1.0901821018504841e-07,-1.2404751849829561e-09,8.693044705789611e-11,5.91316611221497e-13,4.0841746378707894e-14,5.234341292523205e-16
0.15,0.0013853428262408372,1.0,0.9444126001455756,0.05620037116158436,-0.02325237219570415,-0.0006581627348073973,9.661660081589051e-05,1.8147211675271128e-06,-1.627552911405713e-07,-2.1410160042651063e-09,1.4922430636757323e-10,1.1629984611751563e-12,8.080913135923558e-14,1.3137966325137778e-15
0.16,0.0015168115246710513,1.0,0.9370362052081478,0.06340749389911603,-0.02614481239320585,-0.0008455136230142286,0.00012333167536844627,2.6529949166047464e-06,-2.363394289258796e-07,-3.5652086959363817e-09,2.468535232692571e-10,2.1769368498330937e-12,1.5049308871996348e-13,2.2644324210174065e-15
0.17,0.0016417170404736197,1.0,0.9292569610969705,0.07094157790406208,-0.029144551841478038,-0.0010687880063062409,0.0001548358295332324,3.7865790753675055e-06,-3.34880258282599e-07,-5.748897990045867e-09,3.955554601224483e-10,3.922740847615188e-12,2.69246819746909e-13,4.457744144378015e-15
0.18,0.00175859369573725,1.0,0.9210879605436483,0.07877905613234691,-0.0322378542932364,-0.0013317300787659726,0.00019152141086576315,5.290881907558439e-06,-4.642288831076304e-07,-9.008690542673699e-09,6.160977116461325e-10,6.820268491400977e-12,4.604404533343706e-13,7.951709216890097e-15
0.19,0.0018622665796246315,1.0,0.9125418391650031,0.08689370921261674,-0.03541126080632252,-0.001638184151231016,0.00023374786969582062,7.252840621916593e-06,-6.311042974155876e-07,-1.3769368192673088e-08,9.350938410482193e-10,1.1485666721426781e-11,7.773706716279772e-13,1.7882785242217238e-14
0.2,0.0019527654877666747,1.0,0.9036331448716343,0.09526094664455785,-0.038649895370795787,-0.00199188996125734,0.00028184503334148563,9.773257038198539e-06,-8.428917091303458e-07,-2.057095155552318e-08,1.3869523191458172e-09,1.8790078773959916e-11,1.2697754223389354e-12,3.5262594762043465e-14
0.21,0.0020274137512941424,1.0,0.8943749403545711,0.10385469703813023,-0.04193925123374503,-0.0023966519213189023,0.00033609432081793775,1.2966146236664783e-05,-1.1078280171347124e-06,-3.0114936248607474e-08,2.013791147487881e-09,2.9904471008868647e-11,2.035660359362857e-12,6.37323072985967e-14
