t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9994938070810643,-0.0003311494978180801,-0.0006811269147050141,-0.9994939805447816,-0.9999999359652292,-0.9999999999964018,-0.9999999999999998,-1.0,-0.9999999999999998,-0.9999999999928049,-0.9999998719368632,-0.9989880139575995,0.9979757394445818,-0.9989878535573145
0.02,-0.997975885897001,-0.0013252511653798601,-0.002721224501752048,-0.9979786624019967,-0.9999989762640401,-0.9999999997698595,-0.9999999999999708,-0.9999999999999999,-0.9999999999999417,-0.9999999995398158,-0.9999979526757093,-0.995958166088348,0.9919117155043023,-0.9959555972004873
0.03,-0.9954483355019016,-0.0029834884821805904,-0.006111005044178377,-0.9954623480943482,-0.9999948254974939,-0.9999999973806414,-0.999999999999254,-0.9999999999999988,-0.9999999999985091,-0.999999994762197,-0.9999896524197495,-0.9909289841093533,0.9818346631160831,-0.9909160318262724
0.04,-0.9919147184638248,-0.005307797845772196,-0.01083495315263946,-0.9919588621189542,-0.9999836831218966,-0.9999999853043536,-0.9999999999925612,-0.9999999999999926,-0.9999999999851263,-0.9999999706137332,-0.9999673741100129,-0.9839313271259154,0.9677892256372671,-0.9838905538024835
0.05,-0.9873800485779844,-0.008300713933420153,-0.016871562130246986,-0.9874874494963124,-0.9999602818461413,-0.9999999440601963,-0.999999999955721,-0.9999999999999327,-0.9999999999114622,-0.9999998881435059,-0.999920594146644,-0.9750081492056244,0.9498376340550503,-0.9749090026478584
0.06,-0.9818508807702372,-0.011965557134153313,-0.024193077313627773,-0.9820727126354675,-0.9999179389230416,-0.9999998334136361,-0.9999999998099757,-0.999999999999584,-0.9999999996200354,-0.9999996669154964,-0.9998359695553672,-0.9642143834376914,0.928059723629471,-0.964009704101158
0.07,-0.9753347934712242,-0.016307045292257422,-0.03276595204810782,-0.9757440182564453,-0.9998486103449519,-0.9999995812380987,-0.9999999993495615,-0.9999999999980625,-0.9999999986995002,-0.9999991627374555,-0.9996974473103725,-0.9516156708219713,0.9025505199107432,-0.9512382403427366
0.08,-0.9678412971093798,-0.021328299013897177,-0.04255225827134067,-0.9685360699856508,-0.9997430070927155,-0.9999990704170342,-0.9999999981124282,-0.9999999999926511,-0.9999999962259699,-0.999998141575725,-0.9994865215771235,-0.9372893814579929,0.8734228795190517,-0.9366488386871403
0.09,-0.9593807903157551,-0.027034566609410546,-0.05350804519123086,-0.960487837561104,-0.9995906415901906,-0.999998123566547,-0.9999999951736874,-0.9999999999762074,-0.9999999903508799,-0.9999962490324198,-0.9991823119324145,-0.9213225018615517,0.8408032640801931,-0.9203022109187967
0.1,-0.9499660842089569,-0.03343054860979418,-0.06558354407103716,-0.9516433863109625,-0.999379961929978,-0.9999964860613497,-0.9999999888305708,-0.9999999999319668,-0.9999999776702599,-0.9999929765266485,-0.9987618602740466,-0.9038135649197597,0.8048367373761017,-0.9022683580307657
0.11,-0.9396108185438854,-0.040520922017742815,-0.07872549310528107,-0.9420505168041023,-0.999098465493328,-0.9999938079354757,-0.9999999761587172,-0.9999999998241428,-0.9999999523399948,-0.9999876253401437,-0.9982003616008638,-0.8848692025032373,0.7656797931997054,-0.8826226515327849
0.12,-0.9283304662075994,-0.04831059299782107,-0.09287549986432311,-0.9317610588356492,-0.9987328059911592,-0.9999896238443523,-0.9999999523982536,-0.9999999995818146,-0.9999999048477309,-0.9999792666241568,-0.9974713878482689,-0.8646052874420979,0.7235037182502274,-0.861447871767009
0.13,-0.9161412464939498,-0.056804541383048406,-0.10797214869709168,-0.9208298914900499,-0.9982689291046509,-0.9999833329867673,-0.9999999101528455,-0.9999999990729022,-0.9999998204187,-0.9999667017965879,-0.9965471681996279,-0.8431443608537792,0.6784893620896577,-0.838831311439661
0.14,-0.9030609337927735,-0.06600651792788212,-0.12395105169669966,-0.9093152174058681,-0.9976922626976017,-0.999974178768237,-0.9999998383547819,-0.9999999980638633,-0.99999967694815,-0.9999484225095457,-0.9953989960929948,-0.8206159449893979,0.6308286819101332,-0.8148656426623366
0.15,-0.8891107677645173,-0.07591980330007037,-0.14074160197010036,-0.8972790954024664,-0.9969877872716174,-0.999961224617841,-0.9999997209500618,-0.9999999961594598,-0.9999994423767785,-0.999922561799217,-0.993997377481587,-0.7971593433166686,0.5807323967616667,-0.7896536743512884
0.16,-0.8743138161024796,-0.08654532613531024,-0.15827143540484548,-0.884786223311709,-0.9961403301656743,-0.9999433359927765,-0.9999995353075977,-0.9999999927159887,-0.9999990715124136,-0.9998868599209015,-0.992312672007567,-0.772918993737202,0.5284203245397051,-0.7633027322252417
0.17,-0.8586903263481699,-0.09788676191407714,-0.17646941526101492,-0.8719006410210146,-0.9951344515928578,-0.9999191579191574,-0.9999992503545388,-0.9999999867203243,-0.9999985023568307,-0.9998386199749305,-0.9903147470818956,-0.7480377645916259,0.47410557526221203,-0.7359159501257707
0.18,-0.8422660040924059,-0.10994275705358711,-0.195259964344459,-0.858690372503714,-0.9939549889243053,-0.9998870966323807,-0.9999988242103375,-0.9999999766230767,-0.9999976513155642,-0.9997746721245737,-0.9879742796675657,-0.7226668860177643,0.4180205078320335,-0.7076070343222958
0.19,-0.8250685490443493,-0.12271190330062759,-0.2145642506239255,-0.8452249470319629,-0.9925868649427322,-0.9998452966535937,-0.9999982016390893,-0.9999999601129542,-0.9999964082631941,-0.9996913287298302,-0.9852622239722407,-0.6969627252755296,0.3604086081599442,-0.6784959485699141
0.2,-0.8071241705484777,-0.13619156142841699,-0.2343073444352765,-0.8315725279038095,-0.9910154799494795,-0.9997916268594178,-0.9999973108216715,-0.9999999338325036,-0.9999946298946734,-0.9995843569523655,-0.9821507113029471,-0.6710760382250411,0.30150185508034316,-0.6486961629262604
0.21,-0.7884651662216092,-0.15037580194475003,-0.2544077486469453,-0.8178048548784137,-0.9892267384707748,-0.9997236651199736,-0.9999960601968035,-0.999999892974467,-0.9999921338839287,-0.9994489536661476,-0.9786130397482325,-0.6451687083371099,0.24155923746177005,-0.6183364733726154
0.22,-0.769121325747172,-0.16525702270214523,-0.27479094189071535,-0.8039902504912871,-0.9872074987445808,-0.9996386824491094,-0.9999943340135368,-0.9999998308672643,-0.9999886892919144,-0.9992797074847114,-0.9746247596071941,-0.6193896256035584,0.1808143870635708,-0.5875317181703804
0.23,-0.7491304523860548,-0.18082416934280202,-0.2953733086293993,-0.790201337267275,-0.9849451959141987,-0.9995336342939701,-0.9999919888443723,-0.9999997382399898,-0.9999840109906614,-0.9990705944091206,-0.9701626806800577,-0.5939046998145988,0.11954312292318221,-0.5564213121106788
0.24,-0.7285219098690283,-0.19706813336061704,-0.316084436622323,-0.7765033087584036,-0.982428344883851,-0.9994051504002175,-0.999988847611299,-0.9999996026225789,-0.9999777461703617,-0.9988149521977691,-0.965205983359661,-0.5688562463140892,0.057970444146000555,-0.5251157819757992
0.25,-0.7073307510172645,-0.2139765370459507,-0.33684930352567505,-0.7629631103866911,-0.9796462749415388,-0.9992495239963274,-0.9999846951206751,-0.9999994072370296,-0.9999694670599745,-0.9985054663468537,-0.9597356597309693,-0.5443964355087695,-0.003650641317720305,-0.49374272676455805
0.26,-0.685597732018584,-0.23152787916652073,-0.3575949188760366,-0.749647043341729,-0.9765907138517695,-0.9990627278567517,-0.9999792723151675,-0.9999991303142834,-0.9999586579346322,-0.9981341927447465,-0.95373815639277,-0.5206657833335163,-0.06508196906256448,-0.4624218227909274
0.27,-0.6633624215977637,-0.24970317893913047,-0.3782484158269941,-0.7366200302963283,-0.9732536998469156,-0.9988403973213008,-0.9999722712508384,-0.9999987431974428,-0.9999447080387635,-0.9976925334682866,-0.9472003306961133,-0.4978117558156835,-0.12606738890330105,-0.431284124801142
0.28,-0.6406584881531515,-0.26848391580036235,-0.3987495510015141,-0.7239383503330675,-0.9696291218840157,-0.9985778400868558,-0.9999633237615725,-0.9999982091865741,-0.999926884427334,-0.9971712918044199,-0.940113100724871,-0.47595620935609106,-0.1864026867965205,-0.40043102668364905
0.29,-0.6175372540866779,-0.2878383768753495,-0.4190249294468176,-0.711665518741825,-0.9657126969222467,-0.9982700519660407,-0.9999520025643921,-0.9999974813298786,-0.9999043413002712,-0.9965606503689151,-0.9324718166066895,-0.45524221445510005,-0.2458164013266682,-0.3700062640091233
0.3,-0.5940400935554597,-0.3077382792138125,-0.4390157633403049,-0.6998556463190487,-0.9615018428327494,-0.9979117194692599,-0.9999378083013789,-0.9999965008742442,-0.9998760881724854,-0.9958502052232271,-0.9242750605072713,-0.43578490794058033,-0.304098787199947,-0.3401172970502344
0.31,-0.5702117892471906,-0.32815137454356696,-0.45866452844877015,-0.6885608262244752,-0.9569956620385892,-0.9974972374869896,-0.9999201642736965,-0.9999951943950228,-0.9998409828104827,-0.9950290038285753,-0.915525111442297,-0.41769693521627616,-0.3610345566744196,-0.31087663336964966
0.32,-0.5460997370168581,-0.3490408591468783,-0.4779182455439856,-0.6778286079297856,-0.9521955251550526,-0.9970207682047324,-0.9998984049719492,-0.9999934707811694,-0.9997977072044654,-0.9940857306890772,-0.9062293945685415,-0.40108047154260956,-0.4164182653152853,-0.28239281192960747
0.33,-0.5217505227927827,-0.3703686762667668,-0.4967275987849046,-0.6677040008510069,-0.9471041106774556,-0.9964762009507753,-0.9998717761387617,-0.9999912183454256,-0.9997447713881074,-0.9930085050712727,-0.8963978533165629,-0.38603171803562386,-0.47005085942011005,-0.2547721879604451
