t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.999843753826011,-5.885476971591351e-05,-0.00025362155307132446,-0.9998437759511135,-0.9999999939001941,-0.999999999999894,-0.9999999999999999,-0.9999999999999999,-0.9999999999999999,-0.9999999999997882,-0.99999998780084,-0.9996875517965396,0.9993750786177816,-0.9996875390206135
0.02,-0.9993750326332099,-0.00023597962951123758,-0.0010136939669946352,-0.9993753913712136,-0.9999999024058406,-0.9999999999932312,-1.0,-1.0000000000000004,-0.9999999999999998,-0.9999999999864639,-0.9999998048125286,-0.9987507767190059,0.997501147385281,-0.9987505658672837
0.03,-0.9985939206554347,-0.000531818787962103,-0.0022790206852069607,-0.9985957338046144,-0.9999995061438808,-0.9999999999229073,-0.9999999999999932,-0.9999999999999999,-0.9999999999999865,-0.999999999845829,-0.9999990122592419,-0.9971914394789883,0.9943808270221751,-0.9971903754381292
0.04,-0.9975006167331,-0.0009471089427754997,-0.004047510585558939,-0.9975063238421156,-0.9999984403295907,-0.9999999995669271,-0.9999999999999323,-1.0,-0.9999999999998648,-0.9999999991338854,-0.9999968804714056,-0.9950125768473213,0.9900186994910587,-0.9950092430385816
0.05,-0.9960953858125164,-0.001482948304398165,-0.006316197294473725,-0.9961092742338831,-0.9999961960063355,-0.9999999983487968,-0.9999999999995974,-1.0000000000000002,-0.9999999999991946,-0.9999999966975524,-0.9999923912869928,-0.9922184057334944,0.9844211123800082,-0.9922103186627752
0.06,-0.9943786416588907,-0.0021403663851874265,-0.009081524399284994,-0.9944073502097921,-0.9999921222749335,-0.999999995073644,-0.999999999998268,-0.9999999999999989,-0.9999999999965361,-0.9999999901468151,-0.999984242544617,-0.9888144564179948,0.9775964747244467,-0.9887977856184849
0.07,-0.9923507550573872,-0.002921691882895412,-0.012338329265187912,-0.9924038090678372,-0.9999854271423302,-0.9999999875903057,-0.9999999999940598,-0.999999999999995,-0.9999999999881192,-0.9999999751784551,-0.9999708492423139,-0.9848072264628869,0.9695545179418001,-0.9847764670700299
0.08,-0.9900121504281574,-0.0038296818701613355,-0.016080562576941376,-0.9901024532901705,-0.9999751794733711,-0.9999999723784738,-0.9999999999827305,-0.9999999999999792,-0.9999999999654617,-0.9999999447485381,-0.999950346961767,-0.9802043210791416,0.9603066361103532,-0.980152023355457
0.09,-0.9873635220700794,-0.004864795847244484,-0.020303589420913308,-0.9875078292638395,-0.9999603193601363,-0.9999999440820797,-0.9999999999557292,-0.9999999999999329,-0.999999999911455,-0.9999998881415142,-0.9999206149676481,-0.9750148099730556,0.9498666243207257,-0.974931311327097
0.1,-0.9844053412485694,-0.006030415354885331,-0.024999883411618573,-0.9846248144469885,-0.9999396506897542,-0.9999998949509588,-0.9999999998972895,-0.9999999999998077,-0.999999999794567,-0.9999997898486042,-0.9998792569237123,-0.9692484051523194,0.9382489068354201,-0.9691214551163457
0.11,-0.9811385191851888,-0.007329149403767846,-0.030161586800031295,-0.9814590764352297,-0.9999118541603792,-0.999999814235437,-0.9999999997801321,-0.9999999999995008,-0.9999999995602219,-0.9999996283565394,-0.999823630468062,-0.9629164702277475,0.925470850533425,-0.9627311219211869
0.12,-0.9775638430394278,-0.008763940390927689,-0.03578033807903414,-0.9780167029289004,-0.9998754884760426,-0.9999996875264239,-0.999999999559642,-0.9999999999988102,-0.9999999991191658,-0.9999993748305848,-0.9997508476009035,-0.9560311438377385,0.911550720804308,-0.9557693554167112
0.13,-0.9736823403173892,-0.01033892565215916,-0.041845944890221906,-0.9743043042056948,-0.9998289898039884,-0.9999994959654915,-0.9999999991659375,-0.9999999999973531,-0.9999999983315692,-0.9999989915045356,-0.9996577719363992,-0.9486057474266815,0.8965088851283948,-0.9482463759309748
