t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13
0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.00021311144310658518,1.0,0.9991435293093882,0.0007060844012675514,-0.0004128098321593532,-1.343771741282913e-07,2.853230608849029e-08,6.228022947483097e-12,-8.006610183678224e-13,-1.9331644466929615e-16,1.028423185617999e-17,3.158361210013576e-21,1.4232034316345717e-22,-4.0907759165820814e-25
0.02,0.0008507407193236083,1.0,0.9965783743237857,0.0028167037581122633,-0.001646146180044816,-2.1868608218908523e-06,4.5377141004785466e-07,4.0543340212129053e-10,-5.0078540498027114e-11,-4.352491264812056e-14,2.681440759141782e-15,2.4881110237775676e-18,8.455262079793223e-20,-6.234764710185613e-23
0.03,0.0019096723543492176,1.0,0.9923173186117696,0.006310662493943088,-0.0036845708865580265,-1.1060762309824212e-05,2.2824168926938274e-06,4.499439216923077e-09,-5.672301188474374e-10,-8.573361071939827e-13,7.43995112228984e-14,9.963294388506225e-17,6.125787476318464e-18,1.2302107604626538e-19
0.04,0.003384898731121757,1.0,0.9863814587597627,0.011153145902197396,-0.006502497454740846,-3.480226563040437e-05,7.1542371124320495e-06,2.5099872838470836e-08,-3.1618009302890564e-09,-8.21982594866289e-12,7.466884665694184e-13,1.6650817713816756e-15,9.38890383042851e-17,1.8864155226281784e-18
0.05,0.005269309702796217,1.0,0.9788002025549173,0.01729578757546869,-0.010064521312280911,-8.443171450860826e-05,1.7284521593307983e-05,9.52002770034294e-08,-1.1929884592691083e-08,-4.7799796068880045e-11,4.4172836137907875e-12,1.3332396919823258e-14,1.0534491121841138e-15,2.112347205971631e-17
0.06,0.007553938176926772,1.0,0.9696109612527503,0.02467733483141287,-0.014325791170279082,-0.00017369479858056925,3.53870590934485e-05,2.824593090346696e-07,-3.513887218889668e-08,-2.017514920056902e-10,1.878281799149882e-11,7.583390278737775e-14,5.64772492078069e-15,-4.810798430709944e-17
0.07,0.010227880594252753,1.0,0.9588590018940611,0.03322416315874905,-0.019232530894188374,-0.00031876014528409483,6.457611733307457e-05,7.066428114246866e-07,-8.71980916261584e-08,-6.827751080553603e-10,6.352836317943005e-11,3.342240846575291e-13,2.6843209824696028e-14,7.56031023735725e-16
0.08,0.013278137018669239,1.0,0.9465967791409462,0.0428509871247902,-0.024722796716346314,-0.0005378958020538694,0.00010824442855588281,1.558560159501712e-06,-1.9084745353695882e-07,-1.968630419997484e-09,1.8141297081628692e-10,1.2000236257810692e-12,1.0843815887131732e-13,2.1557592723019035e-15
0.09,0.016691286403116585,1.0,0.9328835947061153,0.05346282433313861,-0.030726754698857318,-0.000850965188252789,0.00016994908678352088,3.1236681872173103e-06,-3.7899099620294274e-07,-4.9853823148797615e-09,4.568113370933055e-10,3.76286846481164e-12,2.7866579905851353e-13,-8.34816840422464e-15
