t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0007556921249845844,0.9999997059615738,-0.9984885316270873,-0.0007553393934103998,-1.4280409637570587e-07,-1.1994585771661626e-11,-5.711577044653637e-16,1.0842021724855044e-19,3.2526065174565133e-19,-6.797947621484113e-16,-2.2613648150218713e-12,-1.1605183093807078e-09,-3.7953251218886264e-11,1.2007335496982269e-09
0.02,-0.003016083982833374,0.9999952936346008,-0.9939664727806444,-0.003010457983376147,-2.2781218019865546e-06,-7.657997851302778e-10,-1.451174250211018e-13,-1.691355389077387e-17,-3.252606517456513e-17,-4.796683883423469e-14,-5.0442151323937257e-11,-1.9678994146472145e-08,1.9918753170304615e-09,1.773760881533179e-08
0.03,-0.006761097332716671,0.9999761643021913,-0.9864708170284225,-0.006732766509336916,-1.1474743255095524e-05,-8.684761059613022e-09,-3.698253508988003e-12,-1.0052722543285597e-15,-4.501607420159814e-16,-6.862618112668528e-13,-4.3352209495861604e-10,-1.0538375757197099e-07,2.420759774145881e-08,8.161036847090936e-08
0.04,-0.011957438992022108,0.9999246286825917,-0.976062618226829,-0.011868515076799868,-3.6007865489320195e-05,-4.848472780205615e-08,-3.6705093825473156e-11,-1.776009894705055e-14,-7.74207087328449e-15,-5.839431369003556e-12,-2.162915816936173e-09,-3.290531420101911e-07,7.57320009047574e-08,2.5548990417734174e-07
0.05,-0.018558573255803186,0.999815877173356,-0.9628266026402007,-0.018343414805179637,-8.710282069950177e-05,-1.834342346056922e-07,-2.170737877643658e-10,-1.6456801199549176e-13,-6.703665400564773e-14,-3.0960520605582964e-11,-7.820729565691242e-09,-7.910853759580255e-07,1.8400608197202684e-07,6.149310511956857e-07
0.06,-0.026504925570091365,0.999617949673959,-0.9468702163121854,-0.02606368209684165,-0.00017858255611694768,-5.422130350575538e-07,-9.246786912553429e-10,-1.0099143743502736e-12,-3.735865783394132e-13,-1.2545679425879364e-10,-2.2778931556971527e-08,-1.606661801201864e-06,3.7311481138752045e-07,1.2564517514919438e-06
0.07,-0.03572399214104086,0.9992917175986576,-0.9283226902329362,-0.03491725374782359,-0.00032642737350464454,-1.3509598473723794e-06,-3.1388359550410527e-09,-4.667596170682131e-12,-1.530917753678196e-12,-4.080539517392623e-10,-5.722298091967448e-08,-2.9272800738770755e-06,7.272899790362886e-07,2.2576226592942172e-06
0.08,-0.04613106896228467,0.9987908659265844,-0.9073329170924995,-0.04477564126327308,-0.0005482610183744768,-2.968554970290971e-06,-9.017646518394429e-09,-1.7528936635535786e-11,-5.542566405836169e-12,-1.1245952363792e-09,-1.2486516910714673e-07,-4.898173679157569e-06,1.3072661777385752e-06,3.716902801383093e-06
0.09,-0.05762931193142412,0.9980619571980098,-0.8840684331734774,-0.055495520641353185,-0.0008627454954999655,-5.923099467279591e-06,-2.2800602475503418e-08,-5.6149869476218583e-11,-1.728999582395474e-11,-2.8352296135847332e-09,-2.465825108960429e-07,-7.580280188698718e-06,1.9919458724634853e-06,5.837769310651497e-06
0.1,-0.07010979603345659,0.9970445356608096,-0.8587142662882389,-0.06692052248142066,-0.001288950718380609,-1.0947879988988662e-05,-5.2100646311115106e-08,-1.5854726559405563e-10,-4.586623442159876e-11,-6.399526769618191e-09,-4.573849949271458e-07,-1.1177673739461158e-05,3.0261728142175204e-06,8.615331182411368e-06
0.11,-0.08345357801247885,0.9956711732675781,-0.831468371509301,-0.0788844084325362,-0.0018456928925511679,-1.9012378672633723e-05,-1.0963738984737237e-07,-4.0424956437856707e-10,-1.1648321196489064e-10,-1.3081796937375323e-08,-7.831237463368224e-07,-1.581120746194098e-05,4.480742920975889e-06,1.2126786168575876e-05
