t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.001909910719337543,0.99999752511231,-0.996178676043918,-0.0019080248460227795,-9.133088033491665e-07,-1.9420545727122374e-10,-2.3340270688398945e-14,-2.168404344971009e-18,2.7321894746634712e-17,-1.0785643211885798e-14,-1.0424966445654604e-11,-4.440559800509419e-09,-6.053004460507272e-10,5.056295969375554e-09
0.02,-0.007589928347143859,0.9999604718898566,-0.9847960340002451,-0.007560002655334086,-1.4494540380429084e-05,-1.2340835534030425e-08,-5.915575321258082e-12,-1.8110513089197866e-15,-5.074066167232161e-16,-8.737724085938758e-13,-3.820542155211215e-10,-7.847324684420037e-08,7.981359203754201e-09,7.08748160724651e-08
0.03,-0.016891917398305114,0.9998004925727226,-0.9660936024963174,-0.016742449710405418,-7.238396761953883e-05,-1.3885024960531844e-07,-1.4972237338817251e-10,-1.0345543866030482e-13,-2.763761441926249e-14,-1.3992326394762777e-11,-3.790106343354305e-09,-4.0991617865880625e-07,8.527788162952799e-08,3.2844242334531537e-07
0.04,-0.02957251672585956,0.9993721679917222,-0.9404655108220981,-0.02910895635961135,-0.00022441595122166258,-7.666600676768665e-07,-1.471055798007992e-09,-1.8079947261551155e-12,-4.683163579155547e-13,-1.2163929238862004e-10,-1.9639139352961577e-08,-1.2581713267970085e-06,2.697677487957517e-07,1.008164824265606e-06
0.05,-0.04529793501380779,0.9984758695835966,-0.9084470997861062,-0.044193515838345944,-0.0005344508755000116,-2.8594675107046497e-06,-8.585813927874941e-09,-1.6500897870308506e-11,-3.730994679873589e-12,-6.746880970576186e-10,-7.207705737810599e-08,-2.9420550147693514e-06,6.292064356414051e-07,2.385604044474743e-06
0.06,-0.06365133662098396,0.9968619664236501,-0.8706983490040334,-0.061429037431840854,-0.001074902071762654,-8.305218853719987e-06,-3.597639610525283e-08,-9.967314473779965e-11,-1.9888070357243492e-11,-2.736303461592371e-09,-2.0923100116365667e-07,-5.798925498581853e-06,1.269121633555581e-06,4.741790950883729e-06
0.07,-0.08414242739114099,0.9942365224556096,-0.8279833849470917,-0.08017002393987079,-0.0019203026020804814,-2.026338843447162e-05,-1.1973407491872035e-07,-4.522196922485122e-10,-8.368930548563469e-11,-8.82488522535585e-09,-5.065412524152269e-07,-1.0118536528602728e-05,2.2877336552928895e-06,8.346252004576282e-06
0.08,-0.10621878380371715,0.9902687102638303,-0.7811475926324267,-0.09971823427754928,-0.0031403116808813164,-4.345002501270068e-05,-3.361791343359233e-07,-1.6616530790214412e-09,-2.9517069344286995e-10,-2.406264687504489e-08,-1.067730119166943e-06,-1.605991095907089e-05,3.691806631588024e-06,1.3460188808114837e-05
0.09,-0.12927943197081682,0.9846000600873633,-0.7310920749770723,-0.11935077444818193,-0.004792648286651269,-8.429736294451873e-05,-8.278368591602137e-07,-5.190585794512259e-09,-9.082976731855652e-10,-5.7751820325968595e-08,-2.0133008775402583e-06,-2.3586513050913305e-05,5.3262213757024335e-06,2.0332238419504267e-05
0.1,-0.15268996194244483,0.976855820624772,-0.6787475957869717,-0.13834906958461532,-0.006916410351405666,-0.00015093279106737079,-1.8358718370803384e-06,-1.4245257751177576e-08,-2.429211193311076e-09,-1.2658331105530607e-07,-3.4942448902397505e-06,-3.237068913683472e-05,6.759485910903806e-06,2.9234409465520028e-05
0.11,-0.1757999453587028,0.9666581484488973,-0.625046887726893,-0.15602813109375693,-0.009526475129046141,-0.00025293781386673264,-3.7360017506871124e-06,-3.5168694789700083e-08,-5.666600827458623e-09,-2.517835373805344e-07,-5.733314297096115e-06,-4.240355437344634e-05,8.68004640858927e-06,3.971411621429832e-05
0.12,-0.19796336221793756,0.9536403534506316,-0.5708943060972088,-0.17176548203465164,-0.012609215845471838,-0.00040083400930890356,-7.073327046108746e-06,-7.949264876905282e-08,-1.2799728887902262e-08,-4.5726781880417455e-07,-8.676872120610968e-06,-5.318684540236984e-05,1.068399445644519e-05,5.164936425611222e-05
0.13,-0.21855489251829618,0.9374651505023192,-0.5171482235454034,-0.1850240503694706,-0.01611984921190915,-0.0006053768048117636,-1.2590379035615218e-05,-1.6662259877398e-07,-2.5951245041788695e-08,-7.698642204012618e-07,-1.2526702820120361e-05,-6.422240417339187e-05,1.3028699867295192e-05,6.451517179793809e-05
0.14,-0.2369924101187385,0.9178421376929001,-0.46459440906761973,-0.19537519353447258,-0.01998199888083657,-0.0008765560812252216,-2.124040686984907e-05,-3.2715844661135307e-07,-4.9443395100379206e-08,-1.2396008114423651e-06,-1.7193263304127182e-05,-7.411804132190225e-05,1.3991301365881559e-05,7.860660277678178e-05
0.15,-0.252756117066536,0.8945471270622755,-0.4139292569415737,-0.20251444184913722,-0.02408997551566794,-0.0012225457798017425,-3.417804665467594e-05,-6.064869458866085e-07,-8.746468072029501e-08,-1.9287437272308416e-06,-2.2916621877200338e-05,-8.238255858411536e-05,1.4611056622398921e-05,9.26989562874958e-05
0.16,-0.26541016749293117,0.8674378393736499,-0.3657388865955869,-0.20627329682597292,-0.028313226185396057,-0.0016484656688650623,-5.271696588704522e-05,-1.068489836941744e-06,-1.5025652422284708e-07,-2.8462306119192426e-06,-2.8820988098088307e-05,-8.798442588706101e-05,1.2876268572992178e-05,0.00010691448337656062
0.17,-0.2746162427240759,0.8364755650184018,-0.3204994005742836,-0.20662139274257926,-0.032502995499176235,-0.0021554536738677688,-7.826000895355678e-05,-1.7982099511648642e-06,-2.407228252843119e-07,-3.95299279931649e-06,-3.521949992313367e-05,-9.16959377705584e-05,1.2553073961613093e-05,0.00011853449384160997
0.18,-0.2801515655249476,0.8017381817223277,-0.27856555549807405,-0.20366602123002192,-0.03650033871413849,-0.0027395668508374826,-0.00011219095738085327,-2.903224155748063e-06,-3.725685198130435e-07,-5.177690648339173e-06,-4.088080875752631e-05,-9.270157924554101e-05,1.1465429924029102e-05,0.00012762749447609023
0.19,-0.28191882625610293,0.7634403757613816,-0.24018076344618178,-0.19764281622862578,-0.04014617528771275,-0.0033914609459101963,-0.0001557517412649756,-4.511210128066434e-06,-5.446187528179713e-07,-6.629471610675175e-06,-4.643798056463977e-05,-8.996031206476296e-05,1.0190202645754542e-05,0.00013331153488931047
0.2,-0.27995601301670797,0.7219299422201001,-0.20546735916897158,-0.18890047748367608,-0.043293193228036264,-0.0040961419878394745,-0.0002098686840222852,-6.767798474638376e-06,-7.742884997608002e-07,-8.047649078912755e-06,-4.975460025846701e-05,-8.406030963034605e-05,7.122536173465033e-06,0.0001353934589194833
0.21,-0.2744374888030553,0.6777051865327282,-0.1744515039044427,-0.1778810840952776,-0.04581616037620373,-0.004833883164011232,-0.0002750400982292067,-9.826461626061267e-06,-1.041669498436093e-06,-9.405927776429124e-06,-5.190389738646273e-05,-7.51238034343571e-05,5.320218074700289e-06,0.00013195545013963
