t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-9.999608193945974e-05,0.9999999995157266,-0.9998000150011762,-9.998593441134233e-05,-2.4981718014361167e-09,-2.7748155607010966e-14,-1.7618285302889447e-19,0.0,0.0,-1.6263032587282567e-18,-1.08459407768954e-13,-1.409090182623101e-10,1.754583352422273e-10,-3.444080044485813e-11
0.02,-0.0003999627775699515,0.9999999921461088,-0.999200193418429,-0.00039979597370324194,-3.997463238882362e-08,-1.7740043239738643e-12,-4.4520051707686026e-17,1.3552527156068805e-20,-1.3552527156068805e-20,-2.310841405381292e-16,-1.0305798911740965e-12,-6.310142827096327e-11,-1.8183074412873824e-09,1.882439569592673e-09
0.03,-0.0008998054346550774,0.9999999599663334,-0.9982009888736952,-0.0008989633331901743,-2.0230458497067123e-07,-2.0206763345909096e-11,-1.135512040298381e-15,-1.0842021724855044e-19,5.4969050145015075e-17,-2.4647439037656094e-15,-3.5259426942827604e-12,-7.118877876782521e-10,-8.34514272276903e-09,9.060558973830301e-09
0.04,-0.0015993307986774691,0.9999998727126874,-0.9968032182167521,-0.0015966846072771937,-6.389764465701011e-07,-1.1352294869123106e-10,-1.1338586319853405e-14,-7.047314121155779e-19,-9.920449878242366e-18,-1.2256742929622755e-14,-1.3779668758037017e-11,-7.231701567331043e-09,-1.5493497140795214e-08,2.2738990588307573e-08
0.05,-0.002498278086193887,0.9999996871448993,-0.9950080055200189,-0.002491844454513196,-1.5586512385211459e-06,-4.3286725853047825e-10,-6.757235829907282e-14,-6.938893903907228e-18,1.7672495411513722e-17,-4.60704608143403e-14,-4.907574054167224e-11,-2.559003910585899e-08,-2.036445686300764e-08,4.600361770570969e-08
0.06,-0.0035963076714113323,0.9999993461961356,-0.9928167998735246,-0.003583008829675733,-3.228529610095447e-06,-1.291623438629333e-09,-2.904386800506309e-13,1.3444106938820255e-17,-7.296680620827445e-17,-1.51667198765304e-13,-1.4747215905039357e-10,-6.339436523883184e-08,-1.9239636064437987e-08,8.278162525788852e-08
0.07,-0.00489292941228758,0.9999987789030949,-0.9902315030124571,-0.004868370057068947,-5.973166544244804e-06,-3.2537403470318804e-09,-9.964240803989055e-13,-2.5153490401663703e-16,-2.7582103268031233e-16,-4.816366489662771e-13,-4.2803054980597444e-10,-1.3762743282779571e-07,8.92616481163594e-09,1.2912978036741345e-07
0.08,-0.006387662355926416,0.9999978959340142,-0.9872541699971402,-0.006345881867726406,-1.0174468656730124e-05,-7.241665949840256e-09,-2.8974884557636527e-12,-7.446300520630444e-16,-8.3396831107585e-16,-1.2887638005387725e-12,-9.745060387984783e-10,-2.555236118470267e-07,6.243462633676554e-08,1.9406478126066974e-07
0.09,-0.008079937222677273,0.999996591391966,-0.9838871975268715,-0.008013172458018598,-1.6269515839036162e-05,-1.4661130167976238e-08,-7.426328866091958e-12,-2.3613923316734287e-15,-2.503856497138024e-15,-3.1721205523416174e-12,-1.9830610532584753e-09,-4.2584827121073046e-07,1.3940588973818113e-07,2.884286171066317e-07
0.1,-0.009969051778184471,0.9999947393817981,-0.980133381160763,-0.009867529312083134,-2.4749568349907627e-05,-2.7545180462072716e-08,-1.7230196869971737e-11,-6.875576497034075e-15,-6.84001466577655e-15,-7.174620272887289e-12,-3.735115248343357e-09,-6.635782893158783e-07,2.5003534117381404e-07,4.172852449443702e-07
0.11,-0.012054147499610942,0.9999921958952226,-0.9759959818602411,-0.011905860630945207,-3.6157156709844956e-05,-4.871081719058645e-08,-3.6880369418124115e-11,-1.7868952845168096e-14,-1.770849092364024e-14,-1.5539799915614827e-11,-6.78367206808847e-09,-9.915049004813326e-07,4.168811543049482e-07,5.814229756947661e-07
0.12,-0.014334344786912919,0.9999887847015961,-0.9714784070856055,-0.014124862708715635,-5.108810215936552e-05,-8.194430172695638e-08,-7.385849527460908e-11,-4.257878771785073e-14,-4.1331521538623406e-14,-3.093534499745698e-11,-1.1487410758737049e-08,-1.4217646911222036e-06,6.422889128592651e-07,7.909941657224806e-07
0.13,-0.016808706038519732,0.9999843083851048,-0.9665843630608891,-0.016520921443379993,-7.018552055366393e-05,-1.3218180006970004e-07,-1.3986678742278214e-10,-9.472631012918953e-14,-9.101920606102709e-14,-5.84092947619741e-11,-1.857013322455192e-08,-1.962871457583497e-06,9.143979765834087e-07,1.0671021145568227e-06
0.14,-0.019475996725155507,0.9999785367823865,-0.9613181830798239,-0.019090011331109102,-9.413966812054156e-05,-2.0572542951124984e-07,-2.525507155834439e-10,-1.9852348931426178e-13,-1.8838489795891533e-13,-1.0462164554830844e-10,-2.889675047596657e-08,-2.646716345556903e-06,1.2758597975007918e-06,1.3998581086197698e-06
0.15,-0.022335062866930107,0.9999712058991246,-0.9556842270592573,-0.02182791920130165,-0.00012368587866374604,-3.1045491630330574e-07,-4.3766029429043174e-10,-3.9499133130949104e-13,-3.7096541116721227e-13,-1.7969472177609136e-10,-4.3372985309222956e-08,-3.4769961167815944e-06,1.7013054087163318e-06,1.8192437591562152e-06
0.16,-0.025384433353766774,0.9999620171614941,-0.9496875177807431,-0.024730009398669296,-0.00015959983633618332,-4.560594413453162e-07,-7.317862175601486e-10,-7.517727759753789e-13,-6.983250783187955e-13,-2.982082341479453e-10,-6.347477951931801e-08,-4.482420723999139e-06,2.223050195287145e-06,2.3231442152285564e-06
0.17,-0.028622417471920975,0.999950623293644,-0.9433335304681856,-0.027791321399291937,-0.00020269847131073378,-6.542958693794496e-07,-1.1856902864051944e-09,-1.37578577003028e-12,-1.2631787976724596e-12,-4.772334029692904e-10,-9.05057846063706e-08,-5.70265312739137e-06,2.9018126439699435e-06,2.8918247655697338e-06
0.18,-0.03204805517337541,0.9999366275876813,-0.9366266505276318,-0.03100715974000425,-0.00025384104529782656,-9.192306158999075e-07,-1.868326689538624e-09,-2.431530671254123e-12,-2.2010275546602287e-12,-7.413249476090344e-10,-1.2523674825480613e-07,-7.063602391728374e-06,3.5329942217358565e-06,3.656588445976293e-06
0.19,-0.03565899472658332,0.9999196019040658,-0.929573787767881,-0.03437164143359032,-0.00031390764436788066,-1.2674559333146485e-06,-2.871547640295735e-09,-4.165830874702792e-12,-3.732087555663455e-12,-1.1258960517374073e-09,-1.7019710532410748e-07,-8.646040115302747e-06,4.2570136806726125e-06,4.560353171449358e-06
0.2,-0.03945311966873513,0.9998990696844425,-0.9221814388500152,-0.03787897975269227,-0.0003838086955126798,-1.7183945717393762e-06,-4.315980016086907e-09,-6.941034552676584e-12,-6.119743600763172e-12,-1.6778481017748481e-09,-2.2986490047158248e-07,-1.0499754624453822e-05,5.175584417699622e-06,5.555719080882482e-06
0.21,-0.04342829348204308,0.9998744651465693,-0.9144562857851235,-0.04152309461311589,-0.00046449031572433873,-2.2945821080908035e-06,-6.357186357192068e-09,-1.1277642014695388e-11,-9.83081845096212e-12,-2.4513776893803074e-09,-3.0523049278016745e-07,-1.2625937668068674e-05,6.238653773839309e-06,6.69497560563774e-06
0.22,-0.04758134226635732,0.9998451847728231,-0.9064066922936745,-0.04529720993577469,-0.0005569091447353101,-3.021920723688884e-06,-9.193665840775966e-09,-1.7909104754743055e-11,-1.543036011464327e-11,-3.5064140861684745e-09,-4.016895766602302e-07,-1.5193915134457947e-05,7.839261727208419e-06,7.759864845677256e-06
