t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.000975584126643554,0.9999994621788411,-0.998048613196801,-0.0009750267715386695,-2.38058033663331e-07,-2.582231303782656e-11,-1.5862961985635415e-15,2.168404344971009e-19,5.637851296924623e-17,-1.4239911333424615e-15,-3.399017287249173e-12,-1.6779895757384686e-09,-1.0460417796710753e-10,1.7859941954176395e-09
0.02,-0.003890611641285953,0.9999913951981145,-0.992215257739726,-0.003881730207188198,-3.7939623822882095e-06,-1.647128817020005e-09,-4.029615183198665e-13,-1.1752751549742868e-16,-4.466912950640278e-17,-1.0592828697530976e-13,-8.612588463588478e-11,-2.8709464478492153e-08,2.6656350529674633e-09,2.613006128832085e-08
0.03,-0.00870992824010661,0.9999564471066251,-0.9825621500699081,-0.008665270955642334,-1.9079178606403943e-05,-1.8652101634909768e-08,-1.0256392089791344e-11,-3.598683850913886e-15,-1.3565537582138631e-15,-1.5457643845473434e-12,-7.74986781346132e-10,-1.5355925459068637e-07,3.4420527573152115e-08,1.199152608469603e-07
0.04,-0.015375321903074217,0.9998623985255569,-0.9691917712746921,-0.015235466383429208,-5.9734949193967005e-05,-1.0391349212351964e-07,-1.0161128188856949e-10,-6.370598493177226e-14,-2.4360721773142302e-14,-1.359388816790652e-11,-3.948129911543474e-09,-4.7623876109348373e-07,1.0425378926294526e-07,3.759467198712757e-07
0.05,-0.023805661048947595,0.9996642296959688,-0.9522458412151781,-0.023468258709513388,-0.00014407602196438163,-3.921002925955097e-07,-5.994856937252546e-10,-5.870165464827437e-13,-1.9797011252542518e-13,-7.221414438651763e-11,-1.4541587614602669e-08,-1.1438857564806393e-06,2.624600089415341e-07,8.960397472057569e-07
0.06,-0.03389764853484527,0.999304236593519,-0.9319029368938802,-0.033208160117703715,-0.0002943332705862174,-1.1552271819564863e-06,-2.5457287736174727e-09,-3.591831693183778e-12,-1.1223973139795618e-12,-2.8904374380078757e-10,-4.2182581101724015e-08,-2.3190902773452537e-06,5.510329300142947e-07,1.810530093650925e-06
0.07,-0.045526405332479515,0.9987122356541588,-0.9083762037632329,-0.04427103968902345,-0.0005357111860834138,-2.8670568465519186e-06,-8.609937866832507e-09,-1.6546292114227867e-11,-4.741138037722692e-12,-9.582812529607132e-10,-1.0451072187528387e-07,-4.16720648740293e-06,1.0016816612175294e-06,3.270998561531735e-06
0.08,-0.05854651747962216,0.9978058594287279,-0.8819100788766342,-0.0564476634986832,-0.0008953034045116187,-6.2714751607462205e-06,-2.463218951725965e-08,-6.18818399300558e-11,-1.6432986915670966e-11,-2.666320206290429e-09,-2.2912327068969063e-07,-6.8938075667088206e-06,1.7468700667933046e-06,5.3787434791396915e-06
0.09,-0.07279358692897306,0.996490975728406,-0.8527760780341118,-0.06950792129279817,-0.001400878555966649,-1.2448744221738028e-05,-6.197483730374653e-08,-1.9730642814019816e-10,-5.1469772888168563e-11,-6.540147888534076e-09,-4.4902224959758597e-07,-1.0628632462574006e-05,2.778433660359514e-06,8.305812479410257e-06
0.1,-0.08808496103373138,0.994662386070202,-0.8212700551096769,-0.08320480175758488,-0.0020795523882138067,-2.2874388981269922e-05,-1.4083698152145274e-07,-5.542940689773346e-10,-1.4109273471785144e-10,-1.4836371853288455e-08,-8.143388771642002e-07,-1.538509129795501e-05,3.897272474712166e-06,1.231713442746002e-05
0.11,-0.10422151180440435,0.9922046415353817,-0.7877075917500516,-0.0972792826207871,-0.0029564941487226354,-3.946523326694984e-05,-2.9457108458030845e-07,-1.4047719099075096e-09,-3.390802083558242e-10,-3.0542157303248274e-08,-1.401688700525261e-06,-2.1426043536207362e-05,5.583561146320359e-06,1.7275050035223116e-05
0.12,-0.12099134625533078,0.9889928804926504,-0.7524162669809181,-0.11146647854282632,-0.004053609352736159,-6.460109328096375e-05,-5.749919059078179e-07,-3.2694207480199466e-09,-7.885567199217292e-10,-5.749140014055243e-08,-2.24509942585438e-06,-2.8796417067503133e-05,7.85446968882414e-06,2.3245320530260183e-05
0.13,-0.13816840485980456,0.9848950300190235,-0.7157375932916684,-0.12549883412330004,-0.005388005547807953,-0.00010112629564190678,-1.058806433945625e-06,-7.077346098061099e-09,-1.6481187248285067e-09,-1.0619573015402395e-07,-3.482532980964015e-06,-3.705755627023133e-05,9.875196562370014e-06,3.077271951831828e-05
0.14,-0.15552018088751182,0.9797722324257373,-0.6780122617821802,-0.13911441585349313,-0.006971191391152182,-0.00015231390461711847,-1.8541628928891996e-06,-1.440031735522318e-08,-3.3207470384599702e-09,-1.8605454310538505e-07,-5.108751874177697e-06,-4.592642691254867e-05,1.1082815938451285e-05,4.014169456756367e-05
0.15,-0.172805188518454,0.9734820141482112,-0.6395847675287262,-0.15205922401977592,-0.008807882488280239,-0.00022181600298853965,-3.1077274453006343e-06,-2.7767969201786258e-08,-6.229150556480434e-09,-3.019468514664503e-07,-7.312522670555044e-06,-5.635124023589677e-05,1.4217125811094578e-05,4.975471852444735e-05
0.16,-0.18978176587892476,0.9658795985128448,-0.6007886684249656,-0.16409559680118854,-0.010894973754358328,-0.0003135306737704624,-5.011705643764852e-06,-5.1074597134936894e-08,-1.1476270739274597e-08,-4.6930421535029687e-07,-9.953168685378211e-06,-6.718401219274472e-05,1.6765570755868098e-05,6.085219121190755e-05
0.17,-0.20620333382969422,0.9568236478688563,-0.5619570202882006,-0.17500317149747038,-0.013220718615277655,-0.0004315030278654597,-7.810147564207837e-06,-9.005253792659929e-08,-1.9490633357266418e-08,-7.23687462511613e-07,-1.3464442568500434e-05,-7.79620944651449e-05,1.8800579679283114e-05,7.336872520447013e-05
