t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0005637752022418069,0.9999998561761227,-0.9988724362555123,-0.0005635652500330655,-7.946336028394991e-08,-4.9751318516311205e-12,-1.7726705520137997e-16,-1.0842021724855044e-19,-5.561957144850638e-17,-5.016061351004186e-16,-1.4227591002037576e-12,-5.699685721224229e-10,-4.073384005315664e-10,9.787302884377985e-10
0.02,-0.00225167824468923,0.9999976968835981,-0.9954964263490007,-0.0022483231657606005,-1.2688062770382057e-06,-3.1782551698951444e-10,-4.4820917810550753e-14,-3.903127820947816e-18,-2.190088388420719e-17,-3.2054003548664944e-14,-1.7769085465177414e-11,-8.274248304530538e-09,-8.195960229072374e-09,1.6488009694972522e-08
0.03,-0.00505330087142397,0.9999883293214563,-0.9898922225318172,-0.0050364024230076555,-6.399884034483019e-06,-3.610028335727239e-09,-1.1447995329483263e-12,-2.3332030751888055e-16,-3.187554387107383e-16,-3.242614510234887e-13,-1.5294125558021343e-10,-5.332642616937347e-08,-1.6070300074173816e-08,6.954999196267381e-08
0.04,-0.008951259356140976,0.9999630696876989,-0.9820934969983013,-0.00889817101337201,-2.0122113028578706e-05,-2.019546074035622e-08,-1.139145548723075e-11,-4.160734257130372e-15,-2.5335636366641268e-15,-2.0982686074755286e-12,-8.894883675100718e-10,-1.8883676471646849e-07,-3.113760414438782e-09,1.9284211423293424e-07
0.05,-0.013921182749093892,0.9999097049646369,-0.9721471532677474,-0.01379249591643435,-4.879637320026782e-05,-7.659056108950957e-08,-6.756219368686533e-11,-3.813442617239815e-14,-1.721713049906981e-14,-1.1267436636486217e-11,-3.7066768335258793e-09,-4.833938062887011e-07,5.3034014235731064e-08,4.340777534379142e-07
0.06,-0.01993181304055141,0.9998124299000649,-0.9601128335560336,-0.019667201919855534,-0.000100354043365454,-2.270514080273539e-07,-2.8861583956096837e-10,-2.3490064060549543e-13,-9.484253660207997e-14,-4.538149370181266e-11,-1.1290355152529519e-08,-1.0336318849550608e-06,2.0842525062271522e-07,8.365424657916232e-07
0.07,-0.02694516668183094,0.9996517717220292,-0.9460622256941638,-0.026459690647544238,-0.00018412003739569707,-5.676772977421252e-07,-9.827078768787079e-10,-1.088497347812023e-12,-3.960477779063609e-13,-1.3691098255108614e-10,-2.7820236541548082e-08,-1.986098358233712e-06,6.120292845510078e-07,1.4020266171227425e-06
0.08,-0.03491631694297627,0.9994045800607793,-0.9300791487975356,-0.034097293781771607,-0.0003105654271069458,-1.2522731526083686e-06,-2.8341319222024985e-09,-4.102957557039488e-12,-1.396958937416315e-12,-3.982002991231859e-10,-6.262269078641247e-08,-3.3625118950955657e-06,1.124310041594745e-06,2.3012241405426237e-06
0.09,-0.043793945647695176,0.9990438767653944,-0.9122579490782676,-0.042498369659881186,-0.0004910954225187218,-2.509748383509175e-06,-7.195449406444121e-09,-1.319481329753458e-11,-4.415839222060569e-12,-1.0033491849859022e-09,-1.2485217015453798e-07,-5.2376506238273335e-06,1.7188779478892469e-06,3.644632607061049e-06
