t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-7.656064224847073e-05,0.9999999999317675,-0.9998468835317994,-7.655429342699883e-05,-1.4642798921319711e-09,-1.2453305395362588e-14,-6.268043809681823e-20,-1.6940658945086007e-21,-1.6940658945086007e-21,-7.792703114739563e-19,-7.328374052614859e-14,-1.1926755899422368e-10,1.6939400267170694e-10,-5.0053159162769e-11
0.02,-0.00030624252597193904,0.999999998864674,-0.9993875958211592,-0.00030613708244378596,-2.3434302430386527e-08,-7.961881208582572e-13,-1.5294026895623647e-17,6.776263578034403e-21,6.776263578034403e-21,-8.016997439172502e-17,-6.661027456065886e-13,2.1130499558213653e-11,-1.3570624501251568e-09,1.3365980780052542e-09
0.03,-0.0006890219522753428,0.9999999941575206,-0.9986223641084612,-0.0006884894713847954,-1.1861632880506411e-07,-9.070012861427112e-12,-3.902314669318452e-16,1.3552527156068805e-20,-5.575509672006707e-17,-1.1349699392121382e-15,-2.129624317062477e-12,2.7387175846930144e-11,-6.689014812489712e-09,6.6637585072502415e-09
0.04,-0.0012248350039624298,0.9999999813061159,-0.9975516091198684,-0.0012231624025969272,-3.747287194691331e-07,-5.096443834442729e-11,-3.896812343293088e-15,-1.8973538018496328e-19,-3.686287386450715e-18,-5.7159409583978915e-15,-7.486670138001639e-12,-3.315599991147956e-09,-1.3704352250069624e-08,1.7027444686683714e-08
0.05,-0.0019135958766727126,0.9999999537621209,-0.9961759125038607,-0.0019095308642582214,-9.143229296410611e-07,-1.9437645050923887e-10,-2.3226808931048337e-14,-1.7076184216646695e-18,-8.990746515336046e-17,-2.0954294072464408e-14,-2.5043652617179682e-11,-1.3970452575410826e-08,-2.0541850368627082e-08,3.453736747456712e-08
0.06,-0.0027551750607056617,0.9999999026960446,-0.9944960543971855,-0.002746778150210204,-1.8945076632247777e-06,-5.801804530509644e-10,-9.986700051992092e-14,-1.100465205072787e-17,9.540979117872439e-18,-6.5614722856433e-14,-7.516486863262326e-11,-3.857206267501032e-08,-2.1406475268596903e-08,6.005376836163952e-08
0.07,-0.003749396433259578,0.9999998170407973,-0.9925130203255141,-0.0037338923752082134,-3.506444407893423e-06,-1.462064526034073e-09,-3.427260645422203e-13,4.228388472693467e-18,-1.0018028073766061e-16,-2.0118975929683813e-13,-2.1843292745318127e-10,-8.76823037008036e-08,-4.050571427533997e-09,9.195150934616404e-08
0.08,-0.004896109137093962,0.9999996821718558,-0.9902278655628269,-0.004869728824597967,-5.9753910600354515e-06,-3.255279341332802e-09,-9.969739877407902e-13,-1.958069123508821e-16,-1.8789223649173792e-16,-5.351819248183842e-13,-5.02209389417578e-10,-1.656083969803603e-07,2.8994377703232474e-08,1.3711676409284938e-07
0.09,-0.00619509160863905,0.999999480346404,-0.9876418904084764,-0.006152931983213231,-9.559750041297646e-06,-6.593477369881522e-09,-2.556401162805144e-12,-6.93130448869983e-16,-8.71590126461097e-16,-1.2973658605752725e-12,-1.0308939512584589e-09,-2.8216698215867246e-07,8.516047502588314e-08,1.9803869926913152e-07
