t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0011376956336647437,0.9999992319674619,-0.9977242520472106,-0.0011369604425493195,-3.2380306522401033e-07,-4.096915092333814e-11,-2.9345016000492663e-15,1.0842021724855044e-19,5.735429492448318e-17,-2.29623178110705e-15,-4.3599229044774535e-12,-2.0921217878770715e-09,-1.7492732501227237e-10,2.2714112206780393e-09
0.02,-0.004534401722685852,0.9999877155965009,-0.9909254595810603,-0.00452269492803951,-5.156752397261332e-06,-2.6115726269905493e-09,-7.451387597223746e-13,-1.3530843112619095e-16,-6.071532165918825e-18,-1.714982322820191e-13,-1.1971611028893658e-10,-3.606163599071538e-08,3.235479867965546e-09,3.294604368399984e-08
0.03,-0.010141062110400098,0.9999378518755617,-0.979688593679473,-0.010082265141698368,-2.5901384126029645e-05,-2.9540908705327773e-08,-1.8947760027643312e-11,-7.797582024515748e-15,-2.63504496000877e-15,-2.5372273726453898e-12,-1.1076444830782073e-09,-1.9251720629991087e-07,4.2558898858194305e-08,1.510684918045596e-07
0.04,-0.017876541354408068,0.9998037765647311,-0.9641534015389709,-0.01769271102286985,-8.095813740372111e-05,-1.6432348543156394e-07,-1.8745662487551495e-10,-1.3707611434821132e-13,-4.841439749103671e-14,-2.2503629168446615e-11,-5.679752158177509e-09,-5.951468182892328e-07,1.2803320337609336e-07,4.7281591916692456e-07
0.05,-0.02762804988874132,0.9995215881388955,-0.9445125654116182,-0.02718551260675004,-0.00019484030620034107,-6.188203759346922e-07,-1.1039486130792753e-09,-1.2611856003985622e-12,-3.8354736053847205e-13,-1.2056175849317619e-10,-2.105754008316363e-08,-1.4246758681980831e-06,3.2233781562321373e-07,1.123516537492042e-06
0.06,-0.03925246545208118,0.9990097027277123,-0.921007916012699,-0.03835052062044297,-0.0003969771898306891,-1.8187677425299253e-06,-4.6772128392547074e-09,-7.699452186926692e-12,-2.1565596530770392e-12,-4.797349809071427e-10,-6.113765867871157e-08,-2.8823545889511415e-06,6.895250107101514e-07,2.254449125292657e-06
0.07,-0.052577616668988594,0.9981693955455543,-0.8939264717988539,-0.0509405542886806,-0.0007202362892430592,-4.500688984727941e-06,-1.577539935487815e-08,-3.5379761620379924e-11,-9.30828331080491e-12,-1.591254343569215e-09,-1.499682481462261e-07,-5.143096655661761e-06,1.2270808649600395e-06,4.0675845771331876e-06
0.08,-0.06740388138305377,0.9968855696080046,-0.8635957537194148,-0.06467684533924863,-0.001199232495304632,-9.81154902609388e-06,-4.49899069596138e-08,-1.319188300263896e-10,-3.196423681295357e-11,-4.478967134680101e-09,-3.2769634047274954e-07,-8.414871903110466e-06,2.039261455498431e-06,6.707817588741394e-06
0.09,-0.08350691189347524,0.9950277345108388,-0.8303770657908626,-0.07925575130975818,-0.0018684917671693002,-1.9400546981157563e-05,-1.127829457325813e-07,-4.1912706638669306e-10,-9.745526607929378e-11,-1.0861516297477891e-08,-6.440161743614947e-07,-1.2922417185270985e-05,3.326958178846706e-06,1.025043363159922e-05
0.1,-0.10064014210265856,0.9924513823315761,-0.7946593671849254,-0.0943556581069647,-0.0027604665231115433,-3.5492012072216306e-05,-2.552269487560155e-07,-1.172980435004689e-09,-2.742763238750001e-10,-2.4110617072303775e-08,-1.1497272457139385e-06,-1.8614752880175e-05,4.755504992778881e-06,1.5033358111454787e-05
0.11,-0.11853657407453187,0.9889999427826299,-0.7568546897122655,-0.1096436715938798,-0.003903540473841352,-6.0932580233014066e-05,-5.313817552921041e-07,-2.9597213430099245e-09,-6.70674682456962e-10,-5.0341176588419856e-08,-1.941543004257973e-06,-2.5405927332369793e-05,6.086242723947477e-06,2.1312233062023567e-05
0.12,-0.13691344577026904,0.9845067595479013,-0.7173886161007631,-0.12478419385447406,-0.005320264163263477,-9.920079048866826e-05,-1.031998391201605e-06,-6.852898248865813e-09,-1.4546480547883434e-09,-9.558962911493385e-08,-3.155819984765329e-06,-3.375293080792874e-05,8.502578637777092e-06,2.850319907843346e-05
0.13,-0.1554772639748657,0.9787975841140354,-0.6766910372720153,-0.13944751338840045,-0.00702550513128028,-0.00015436014484027094,-1.8894029613636398e-06,-1.4757077476668101e-08,-3.032195106111857e-09,-1.6871794741857293e-07,-4.857884803116663e-06,-4.3536652347409e-05,1.1949236295633048e-05,3.6617008402364815e-05
0.14,-0.17392650131456389,0.9716943060888326,-0.6351920537426993,-0.1533167840313545,-0.009024685298408275,-0.00023096356199789336,-3.288184076494227e-06,-2.9846843691005986e-08,-6.046948081150916e-09,-2.9399665524287855e-07,-7.075057431082943e-06,-5.331923348544931e-05,1.3467463669106228e-05,4.722676196249054e-05
0.15,-0.19195620850460576,0.9630181559396328,-0.5933139916771264,-0.16609538824221334,-0.01131310906466651,-0.0003339268465422929,-5.474182252551696e-06,-5.7170930600758396e-08,-1.135330943147217e-08,-4.829746179935146e-07,-9.937635913725984e-06,-6.367236126188225e-05,1.4994489166204883e-05,5.9109584640906765e-05
0.16,-0.20926429740955477,0.9525940191532454,-0.5514628583521048,-0.17751492639576522,-0.013874764740720746,-0.0004683042955070382,-8.763023309293905e-06,-1.0440692771451765e-07,-2.0641958392575432e-08,-7.504286075044053e-07,-1.3472757029009408e-05,-7.470051898078589e-05,1.7424454195722958e-05,7.151936302467188e-05
0.17,-0.22555704601745036,0.9402549922975002,-0.5100215522897682,-0.18734170848153708,-0.016681916153307053,-0.0006390400775260763,-1.3545508991436028e-05,-1.8271664004032573e-07,-3.579674634490715e-08,-1.1113227696701866e-06,-1.7617047496532035e-05,-8.566054632419551e-05,1.9725388928198626e-05,8.469827212942427e-05
0.18,-0.24055283366111865,0.9258489931649592,-0.46934833129228626,-0.19538159027480834,-0.019694979677320257,-0.00085065939637613,-2.0289109896765023e-05,-3.0771941877949516e-07,-5.951913972790379e-08,-1.6060153559815937e-06,-2.2374044764461587e-05,-9.55070745627673e-05,2.03409321844622e-05,9.92036879056829e-05
0.19,-0.25398880832742005,0.9092435553122742,-0.4297689741057955,-0.2014850681292698,-0.022863675488936197,-0.0011069924430264222,-2.9532540142429564e-05,-5.005432859306325e-07,-9.286457863799669e-08,-2.2625919327556865e-06,-2.8302673617197627e-05,-0.00010485296641465913,2.265641582960276e-05,0.00011285094631680037
0.2,-0.26563080781189174,0.8903286538844921,-0.3915647068208078,-0.20555207050531182,-0.026127703265173385,-0.0014106963490009838,-4.187361706975423e-05,-7.887797310313083e-07,-1.4267783166044268e-07,-3.117123885842954e-06,-3.449926163345829e-05,-0.00011183473818748846,2.1862947441331215e-05,0.00012772411859042487
