t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9997359498663891,-0.0001375409659336797,-0.000390521437177255,-0.9997360051536692,-0.9999999825773398,-0.9999999999994884,-0.9999999999999993,-0.9999999999999993,-0.9999999999999993,-0.9999999999989779,-0.9999999651560263,-0.9994720174339197,0.9989439592139491,-0.9994719766250235
0.02,-0.9989439177225946,-0.0005507564609895039,-0.0015607978794300796,-0.9989448066488307,-0.9999997213208289,-0.9999999999673286,-0.9999999999999978,-1.0,-0.9999999999999956,-0.9999999999346665,-0.9999994426522001,-0.9978897223302541,0.9957782281619743,-0.9978890632448576
0.03,-0.9976243147806916,-0.0012404511237472558,-0.0035078401347015467,-0.9976288040064002,-0.9999985903265446,-0.9999999996279688,-0.9999999999999444,-0.9999999999999997,-0.9999999999998892,-0.9999999992560183,-0.999997180681533,-0.9952581686936667,0.9905101938226103,-0.9952548451915021
0.04,-0.9957778872821942,-0.0022079566513183305,-0.006226575989538004,-0.9957920319608285,-0.9999955502056636,-0.999999997911006,-0.9999999999994481,-0.9999999999999991,-0.9999999999988971,-0.9999999958222756,-0.99999110050887,-0.991585865756717,0.9831523748421358,-0.9915754127553734
0.05,-0.9934056704196523,-0.003455167153068911,-0.009709907577190034,-0.9934401090751291,-0.9999891537388502,-0.9999999920393939,-0.9999999999967161,-0.9999999999999972,-0.9999999999934331,-0.9999999840792823,-0.9999783078436288,-0.9868846626163624,0.9737221972242688,-0.986859242691563
0.06,-0.9905092088029892,-0.004983958036220366,-0.013948912451492781,-0.990580388856898,-0.9999775556025086,-0.9999999762640108,-0.9999999999858876,-0.9999999999999843,-0.9999999999717768,-0.9999999525288629,-0.9999551130174544,-0.981170088208319,0.9622427727902261,-0.9811176190638258
0.07,-0.9870897184060129,-0.006798749563675542,-0.018931807898042045,-0.9872212698681732,-0.9999585140659409,-0.9999999402465382,-0.9999999999516395,-0.9999999999999244,-0.9999999999032877,-0.9999998804921634,-0.9999170315530171,-0.9744598347550555,0.9487396435592841,-0.9743628968558077
0.08,-0.9831495462863522,-0.008901941431720082,-0.024645939634822506,-0.9833732891814977,-0.9999294164907788,-0.9999998671154477,-0.9999999998594751,-0.9999999999997147,-0.9999999997189686,-0.999999734220149,-0.999858840007013,-0.9667762039759031,0.9332462122372434,-0.9666114343153989
0.09,-0.9786907333535092,-0.011297124407744183,-0.03107711488683929,-0.9790480100555456,-0.99988728643098,-0.9999997312256255,-0.9999999996400651,-0.9999999999990759,-0.9999999992801515,-0.99999946241877,-0.9997745881078065,-0.9581435413122993,0.9157981318028027,-0.9578805406843928
0.1,-0.973715716406667,-0.013988557362521801,-0.03820892579518449,-0.9742585066867699,-0.9998287989918198,-0.9999994955922975,-0.9999999991656205,-0.999999999997353,-0.9999999983312922,-0.9999989911112097,-0.9996576281670644,-0.9485894017039743,0.896435939716252,-0.9481899204044751
0.11,-0.9682277527930508,-0.016981204429008342,-0.04602209622065798,-0.9690195398213403,-0.999750299513933,-0.9999991090088652,-0.9999999982154243,-0.9999999999931455,-0.9999999964308552,-0.9999982178678574,-0.9995006553849853,-0.9381450834243624,0.8752064820520064,-0.9375625289485147
