t,C_1_0,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_1_9,C_1_10,C_1_11,C_1_12,C_1_13
0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.011249668591490222,0.0,0.9998734355849359,0.011248987807436054,6.325945614836203e-05,2.3717274038401664e-07,6.743506000565128e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.022497957825894324,0.0,0.9994937882031011,0.022492405696709114,0.00025303119386701285,1.8964332869193132e-06,1.0684066327499169e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.03374301312984086,0.0,0.9988611612649422,0.03372431126980517,0.0005691726106106486,6.399776333377117e-06,5.396767766723637e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.04498265864253074,0.0,0.9979757869890444,0.04493853841675593,0.0010114170639026246,1.5167350732850908e-05,1.705243580206549e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.05621509718656343,0.0,0.9968379512168658,0.05612922042903709,0.0015794078893380747,2.9613126174636317e-05,4.162254253507775e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.06743825007940364,0.0,0.9954480951345858,0.06729027633999769,0.0022726359577339966,5.114342149203167e-05,8.62833457292425e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.07864979055205265,0.0,0.993806773966791,0.07841547116367695,0.0030905378252396383,8.115846373591556e-05,1.597742661862397e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.08984931579557542,0.0,0.991914351355647,0.08950012439693368,0.004032742523675699,0.00012105765406887684,2.723266344672141e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.10103341877016396,0.0,0.9897717208228692,0.10053720254770679,0.005098096449227649,0.00017220896867991235,4.358805454323681e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.11220087683307332,0.0,0.9873795230630721,0.11152134268071938,0.006285865069265979,0.0002359789149156214,6.63707812691313e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.12334939552719183,0.0,0.9847386816569308,0.1224464114679611,0.007594973465612648,0.00031371236353534913,9.706494090746368e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.13447634186207777,0.0,0.9818502729389625,0.13330617941714124,0.009024393576468268,0.0004067492101135375,1.373101981465186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.14557936028933013,0.0,0.9787154508806511,0.1440946195638924,0.010572897081509542,0.0005164065597082582,1.888778778374007e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.15665593136214648,0.0,0.9753354851680142,0.1548056516881469,0.01223915886124766,0.0006439813628723878,2.536912438184975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.16770444715853086,0.0,0.9717115442589651,0.16543381072469626,0.014021873867079093,0.0007907483387703788,3.3379348004803875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
