t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.00018904124606737598,0.9999999932824171,-0.9996219327081131,-0.0001890103977976617,-8.930251478377711e-09,-1.8748377687578116e-13,-2.236166980751353e-18,1.3552527156068805e-20,1.3552527156068805e-20,5.0185008058922786e-17,-2.7723534730926536e-13,-2.1262495220443836e-10,1.34404981529156e-10,7.849721141649744e-11
0.02,-0.0007559388026792794,0.9999998921486792,-0.9984883698235191,-0.0007554406785642458,-1.428319277302771e-07,-1.1987986233037706e-11,-5.678508878392829e-16,-5.421010862427522e-20,-5.421010862427522e-20,-1.3735215222132613e-15,-2.879057344092051e-12,-1.0706894237313622e-09,-2.763210087608145e-09,3.836779942313542e-09
0.03,-0.0016999745992355335,0.9999994525471133,-0.9966012966707052,-0.0016974587509845473,-7.223897056185622e-07,-1.3646821281528e-10,-1.4499469333517645e-14,-1.0842021724855044e-18,-3.2526065174565133e-18,-1.4714900305190515e-14,-1.3254197327346173e-11,-6.471352065871329e-09,-1.1656143280506896e-08,1.814076415083618e-08
0.04,-0.003019892009384308,0.9999982645333023,-0.9939641193558946,-0.0030119726485273992,-2.279753292593013e-06,-7.660585295450606e-10,-1.446997903442604e-13,-1.734723475976807e-17,-5.637851296924623e-17,-7.798232545819239e-14,-6.195807278688847e-11,-2.831857876450447e-08,-1.951001309379724e-08,4.789062791536562e-08
0.05,-0.004713931987710956,0.9999957474130559,-0.9905815893404555,-0.00469466810189135,-5.55506401166703e-06,-2.9181243723502837e-09,-8.615846751325318e-13,-1.0711917464156784e-16,-1.730386667286865e-16,-3.242163482131133e-13,-2.3607044053949866e-10,-8.225382926033489e-08,-1.8294664883272e-08,1.0078488897353327e-07
0.06,-0.006779695826791722,0.9999911457709112,-0.9864600354144055,-0.006739915117368002,-1.1490712024669544e-05,-8.696619371254682e-09,-3.700659136768314e-12,-1.0091753821495075e-15,-8.3396831107585e-16,-1.2604708943264598e-12,-8.345596830793001e-10,-1.988193440074365e-07,2.5214447460942396e-08,1.7444071748152698e-07
0.07,-0.009214580884562767,0.9999835100381179,-0.9816065524041707,-0.009141126545947328,-2.1228311772102798e-05,-2.1878986132366218e-08,-1.267441273461456e-11,-4.75921385634237e-15,-3.7365943672540425e-15,-3.882983344583035e-12,-2.0017252889970027e-09,-3.8231439834432446e-07,8.14548221372835e-08,3.028651881118935e-07
0.08,-0.012015111153335655,0.999971695474576,-0.976030157667417,-0.011890279586670724,-3.609840623399786e-05,-4.862410700641473e-08,-3.679370436798779e-11,-1.7774844096596354e-14,-1.3287114464244354e-14,-9.65369797989446e-12,-4.119654764891956e-09,-6.811235445242092e-07,2.1305207623806277e-07,4.722007899988362e-07
0.09,-0.015177436504958376,0.9999543654898153,-0.9697409436426747,-0.014978280206654086,-5.7606775246960354e-05,-9.826606093069068e-08,-9.416274444201678e-11,-5.7742005621364e-14,-3.859499525526999e-14,-2.4511215973577194e-11,-8.669731551592952e-09,-1.110794027585349e-06,4.029940280803751e-07,7.164942807669217e-07
