t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-2.4999665104586432e-05,0.9999999997984517,-0.9999500011167283,-2.4998860518674424e-05,-1.560995620941409e-10,-4.338807687697538e-16,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,-2.202285662861181e-20,-1.011318036692882e-14,-6.285823041239679e-11,1.1664702758462414e-10,-5.3778683957979106e-11
0.02,-0.00010000630012897279,0.9999999968490486,-0.99979999662583,-9.999142432623974e-05,-2.4987359898212547e-09,-2.7723991451091695e-14,-1.7618285302889447e-19,0.0,0.0,-6.141327680772579e-17,-1.0432427084748966e-13,-3.7414014798071125e-11,-1.7101267846481374e-10,2.0853096793825923e-10
0.03,-0.00022504199038613334,0.9999999841952015,-0.9995499648421432,-0.000224964709885098,-1.265247138586582e-08,-3.157150376634915e-13,-4.445228907190568e-18,0.0,0.0,-9.481347998385736e-17,-3.012361681712511e-13,8.453494222172581e-10,-3.0817849722608506e-09,2.2367368254869874e-09
0.04,-0.00040011937375588805,0.9999999502994328,-0.9991999119388615,-0.00039987899521331025,-3.998982739343419e-08,-1.774914172884487e-12,-4.4181238528784306e-17,5.421010862427522e-20,5.55653613398821e-17,-2.227493363371469e-16,-6.971366030023712e-13,1.4372054434681932e-09,-7.035269055283332e-09,5.598760915656326e-09
0.05,-0.0006252701370143528,0.999999879058952,-0.9987498219500933,-0.0006246893366945155,-9.762837617038845e-08,-6.773093641932598e-12,-2.642742795433417e-16,-5.421010862427522e-20,5.5077470362263625e-17,-8.259994251080816e-16,-1.6508518727378907e-12,1.4600936914599752e-09,-1.2677179934766306e-08,1.1218737921286914e-08
0.06,-0.0009005161990173759,0.9999997499822494,-0.9981997074222363,-0.0008993239167673206,-2.0242399752343383e-07,-2.02298220492933e-11,-1.13613545654756e-15,2.168404344971009e-19,5.345116710353537e-17,-2.2338901561891333e-15,-4.363611035007597e-12,-1.224762944925309e-09,-1.696255114776342e-08,1.8191679940215977e-08
0.07,-0.001225904515980997,0.999999538143678,-0.9975495485981632,-0.0012237100110156318,-3.7496749509752583e-07,-5.1019383054233536e-11,-3.901718358123585e-15,-1.0842021724855044e-19,4.5644911461639737e-17,-5.629936621065479e-15,-1.0966883868049337e-11,-7.268184633139885e-09,-2.043137282048326e-08,2.771053003388941e-08
0.08,-0.0016014749425624503,0.9999992144950031,-0.9967993496673303,-0.0015977501976383937,-6.395737711149081e-07,-1.1368958118679329e-10,-1.135918616113063e-14,-6.505213034913027e-19,-3.8272336688738307e-17,-1.3235289600399547e-14,-2.5416816546407206e-11,-1.885141995771559e-08,-2.062399172709367e-08,3.950084171951487e-08
0.09,-0.00202727913292479,0.999998745814941,-0.9959491060050992,-0.0020213361744123273,-1.0242719894531724e-06,-2.3048601634038934e-10,-2.915376273726622e-14,-2.6020852139652106e-18,-1.3444106938820255e-17,-2.99482660892636e-14,-5.423534538140373e-11,-3.794416575104813e-08,-1.590139453964967e-08,5.3899825485682895e-08
0.1,-0.0025033774296048736,0.9999980946643979,-0.994998809989415,-0.0024943460221585525,-1.5607894675564917e-06,-4.336841114092188e-10,-6.773769913037686e-14,-6.938893903907228e-18,3.3393426912553537e-17,-6.494566169579219e-14,-1.0806293880560869e-10,-6.679475321718503e-08,-4.4278364033038115e-09,7.133071747134588e-08
0.11,-0.0030297844198781477,0.9999972181424105,-0.9939485473254379,-0.0030166011858180205,-2.28444293730941e-06,-7.68194404789091e-10,-1.4522150842966042e-13,3.924811864397526e-17,-3.1008182133085427e-17,-1.4075654704293061e-13,-2.15945166045714e-10,-1.148475201311755e-07,3.0597835137553125e-08,8.446577106323294e-08
0.12,-0.0036066024882324813,0.9999960748616281,-0.9927982566665052,-0.0035879799668840856,-3.2344450536939476e-06,-1.2946607843948577e-09,-2.9133162895988995e-13,1.3877787807814457e-17,-8.456776945386935e-17,-2.750516828187166e-13,-3.7932893848582894e-10,-1.789092073257309e-07,7.954976163210281e-08,9.973904976966555e-08
0.13,-0.004233945064622703,0.9999946168923507,-0.9915478789002047,-0.004208337260282399,-4.4535741574769534e-06,-2.092531073763504e-09,-5.527110887026954e-13,-9.367506770274758e-17,-2.1293730667615307e-16,-5.148104165186851e-13,-6.217085466234118e-10,-2.568262038545911e-07,1.3295045854424398e-07,1.244979689345345e-07
0.14,-0.004911878527562159,0.9999927928930888,-0.990197441425051,-0.004877481452476047,-5.988223246201647e-06,-3.263753225145327e-09,-9.999613984068567e-13,-1.9905951886833861e-16,-4.393187202911264e-16,-9.189615214622027e-13,-9.77630373790589e-10,-3.5480973288723114e-07,2.0061019087060095e-07,1.551780919035843e-07
0.15,-0.005640432621492433,0.9999905487349766,-0.9887470527912743,-0.005595170082780886,-7.888301189448547e-06,-4.9365024810954505e-09,-1.7365544766057006e-12,-3.404394821604484e-16,-8.261620554339544e-16,-1.590670737489086e-12,-1.5025965766773952e-09,-4.819865472272498e-07,2.976346079007486e-07,1.8585612740398133e-07
0.16,-0.006419734152679969,0.9999878279145482,-0.9871966633679252,-0.006361215644626764,-1.02074768934899e-05,-7.269511700068454e-09,-2.9100979438700936e-12,-8.105495441501631e-16,-1.5586490431651612e-15,-2.658905647739962e-12,-2.241931088692306e-09,-6.388064728224049e-07,4.203633646349299e-07,2.2068769963768178e-07
0.17,-0.007249891741281511,0.9999845739825255,-0.9855462685508468,-0.0071754001899271055,-1.3003039194175829e-05,-1.0456548611356697e-08,-4.726313090896994e-12,-1.330532906074211e-15,-2.8406096919120216e-15,-4.297501590699859e-12,-3.2419608386735632e-09,-8.25345947342692e-07,5.639361351185077e-07,2.646560734878914e-07
0.18,-0.008131007799997316,0.9999807266964251,-0.9837958876718214,-0.008037480713473776,-1.63357725828598e-05,-1.4731081436278326e-08,-7.46607636825658e-12,-2.4060614611798314e-15,-5.002942504717112e-15,-6.7477872248145054e-12,-4.572959926528453e-09,-1.0451635265307235e-06,7.309381205734128e-07,3.188051186106891e-07
0.19,-0.009063143356718739,0.9999762233796833,-0.9819456267953651,-0.008947163009173004,-2.026983571448357e-05,-2.0371202055086135e-08,-1.1505789376808906e-11,-4.120835617182905e-15,-8.527033246163995e-15,-1.0352638885047227e-11,-6.336584309346582e-09,-1.3070774303475946e-06,9.350150570438046e-07,3.7840931874869727e-07
0.2,-0.01004637969767258,0.9999709997796807,-0.97999557254391,-0.009904146956901515,-2.487285886278775e-05,-2.7704984854881598e-08,-1.7341760839839626e-11,-6.972721011688776e-15,-1.4127587988355117e-14,-1.5579836899759503e-11,-8.653413547353439e-09,-1.6180559045779475e-06,1.1852103749803583e-06,4.415145371918297e-07
0.21,-0.011080887513366961,0.9999649928243907,-0.9779456667275603,-0.010908185127379726,-3.0216313654524672e-05,-3.7116798435113396e-08,-2.5619374677265938e-11,-1.1232334506949826e-14,-2.28723290307542e-14,-2.295474140628917e-11,-1.1609406372001252e-08,-1.9751695631339133e-06,1.4693110409434718e-06,5.174909061536268e-07
0.22,-0.012166753961586771,0.9999581400477902,-0.9757960083220071,-0.01195895379217409,-3.637488225482783e-05,-4.905258185923522e-08,-3.7166734100091414e-11,-1.8011633851067188e-14,-3.6176790729758324e-14,-3.3174819662196153e-11,-1.533318238176873e-08,-2.383045455131745e-06,1.7918219944344435e-06,6.065898541232281e-07
0.23,-0.013304096336231176,0.999950375135763,-0.9735466633060504,-0.013056124781340633,-4.342663298153356e-05,-6.402609781068491e-08,-5.303356365171652e-11,-2.8125071716011973e-14,-5.607320163747431e-14,-4.7132450720077657e-11,-1.9978850744790944e-08,-2.8467622456241834e-06,2.1572957798520268e-06,7.094925050165832e-07
0.24,-0.014492927181292865,0.999941631809664,-0.9711978957198615,-0.014199273775734638,-5.145243383742476e-05,-8.262435852602473e-08,-7.453551404551506e-11,-4.3141705485805204e-14,-8.535186446501086e-14,-6.608617646175485e-11,-2.5788708432616936e-08,-3.3811065255360054e-06,2.5911599483858377e-06,8.158014571310601e-07
0.25,-0.015733445163128246,0.9999318450866356,-0.9687496612229253,-0.015388095748400128,-6.053733181021412e-05,-1.0551699938798897e-07,-1.0330754307563694e-10,-6.477630931644995e-14,-1.2780054792216333e-13,-9.137212340915024e-11,-3.291855301019997e-08,-3.98251190681341e-06,3.0784601362130945e-06,9.370618234243178e-07
0.26,-0.01702575332526575,0.9999209538517302,-0.9662020908461926,-0.016622206731603736,-7.076934567950242e-05,-1.334615311512216e-07,-1.4136194992353524e-10,-9.594408600932525e-14,-1.8843607230145665e-13,-1.246660500525687e-10,-4.15776181469929e-08,-4.654339293086451e-06,3.6202114518952416e-06,1.075830313808715e-06
0.27,-0.01836996250437232,0.9999088721940558,-0.9635553734881638,-0.017901130342276562,-8.22383625799332e-05,-1.673053781625633e-07,-1.9114540332487717e-10,-1.3984993718629823e-13,-2.748131583407698e-13,-1.6880935885255077e-10,-5.2227432465606904e-08,-5.417346737826567e-06,4.245583624426508e-06,1.2241596302510482e-06
0.28,-0.01976607994529178,0.99989557140905,-0.9608097676200619,-0.019224475726400198,-9.503985206670527e-05,-2.0800938911255673e-07,-2.556405070269774e-10,-2.012886385349688e-13,-3.943581572407595e-13,-2.2543840405564453e-10,-6.491756746572486e-08,-6.263987817826944e-06,4.944991731552564e-06,1.384139486765995e-06
0.29,-0.02121436831260861,0.9998809724570724,-0.957965231725311,-0.020591844561950234,-0.00010927088214973679,-2.5663635242791083e-07,-3.3841521772381977e-10,-2.8590324552268953e-13,-5.592991347835863e-13,-2.981989828676479e-10,-8.006280324997228e-08,-7.196804191922368e-06,5.705898346256705e-06,1.571267407768362e-06
0.3,-0.02271474833897573,0.9998650337044319,-0.9550222308457477,-0.022002707839033325,-0.00012503186327393785,-3.143732535404453e-07,-4.437470581958314e-10,-4.0132480672028237e-13,-7.825753933765611e-13,-3.9009777873244555e-10,-9.794743128024863e-08,-8.230090954892619e-06,6.563072012742352e-06,1.7653572544611834e-06
0.31,-0.02426747913536771,0.9998476918655758,-0.9519807544366377,-0.023456648870473266,-0.0001424263162798558,-3.825295620991931e-07,-5.766991433009405e-10,-5.571602207377069e-13,-1.0832740954258568e-12,-5.058675041358374e-10,-1.1895262695509057e-07,-9.35493135066634e-06,7.479227206804925e-06,1.995163722564447e-06
0.32,-0.025872499355235445,0.9998288999337458,-0.9488412737203857,-0.024953103329273578,-0.00016156023135882776,-4.625534655959551e-07,-7.432621219882751e-10,-7.653981615174388e-13,-1.4825675409557704e-12,-6.500530894820722e-10,-1.4354184888279442e-07,-1.0595229200088124e-05,8.50995533107149e-06,2.229467255183623e-06
0.33,-0.02753001272192706,0.9998086112188784,-0.9456039026081751,-0.026491595853858033,-0.00018254304883388167,-5.560345911464343e-07,-9.504546299304861e-10,-1.0413250123297857e-12,-2.0097760261572617e-12,-8.286613426694567e-10,-1.7204351995293854e-07,-1.1935008132856612e-05,9.60251367296966e-06,2.505368653420159e-06
0.34,-0.02924000609141078,0.9997867764939258,-0.9422690681186865,-0.028071550094834797,-0.00020548626407113774,-6.647170335306873e-07,-1.2064883050943997e-09,-1.4035907852649743e-12,-2.698181955640422e-12,-1.0483342579442612e-09,-2.051199770314316e-07,-1.3401775175619565e-05,1.0819848931163667e-05,2.7880972569265666e-06
0.35000000000000003,-0.031002602093508858,0.9997633641368389,-0.9388370471686068,-0.029692418068011973,-0.00023050477778541016,-7.905061583553252e-07,-1.5208959421725288e-09,-1.8757547598502455e-12,-3.5908706563780868e-12,-1.3165406351905995e-09,-2.4306211515376375e-07,-1.4979881834714659e-05,1.2111398240534713e-05,3.1128658453290214e-06
0.36,-0.03281783772715302,0.9997383280413337,-0.9353082270726357,-0.031353610487318856,-0.0002577153692683125,-9.35477757837283e-07,-1.904719451606418e-09,-2.4862160941108158e-12,-4.739035552869808e-12,-1.6426408497305367e-09,-2.8670354577584045e-07,-1.669284415307601e-05,1.352887648450006e-05,3.4523186002201334e-06
0.37,-0.03468569601210386,0.9997116510328674,-0.9316831281543996,-0.03305448499144494,-0.0002872376120934654,-1.1018888904437696e-06,-2.3706735498285614e-09,-3.269988446685801e-12,-6.2052897542574925e-12,-2.035936596395116e-09,-3.3640466925305423e-07,-1.8536611827591615e-05,1.5053679281879992e-05,3.8213793651376005e-06
0.38,-0.03660624342575473,0.9996833327257116,-0.9279620359776012,-0.034794561446981585,-0.0003191967275431029,-1.2922101340767655e-06,-2.933437881491585e-09,-4.269775505383322e-12,-8.05365496514554e-12,-2.504921010199057e-09,-3.925017192651925e-07,-2.0503764871927788e-05,1.668140546682434e-05,4.217374110430938e-06
