t,C_1_0,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_1_9,C_1_10,C_1_11,C_1_12,C_1_13
0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.022495005965722854,0.0,0.9994938376150959,0.022491151146006957,0.0002530090199188971,1.8966091435852591e-06,1.0720823431830853e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.04496033390855304,0.0,0.9979765084106237,0.044929486744681175,0.001011127702554575,1.5160327548653726e-05,1.705537427863879e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.06736530739771812,0.0,0.9954515186805789,0.06726153337630375,0.0022713573702524133,5.110325978454727e-05,8.61964556153781e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.08967924187012773,0.0,0.9919247742910711,0.08943409383378605,0.004028681037137788,0.00012090344254478618,2.719412640020981e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.11187133943990764,0.0,0.987404562164498,0.11139428697851732,0.006276022862047685,0.0002355322481257013,6.62375273339724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.13391024848618832,0.0,0.9819016421529064,0.13308935836229824,0.009004397232946233,0.00040570054196158303,1.3693820865293504e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.1557658167448205,0.0,0.9754287770399397,0.15446824195601017,0.01220331637498637,0.0006418196664874494,2.5273767517112278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.1774057846338352,0.0,0.9680015440693673,0.17547893619991248,0.015859119666588633,0.0009538103087979822,4.293335639076011e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.19879911115638355,0.0,0.9596373990176045,0.19607133069559896,0.019957242782705796,0.001351183560979869,6.84309469594156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.21991192231316678,0.0,0.9503569688402957,0.2161944086979667,0.024480803730546515,0.0018429442157981337,0.00010372499834859895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.2407117693306605,0.0,0.9401827489160345,0.23579930422346063,0.029410938087706003,0.0024374369423367714,0.0001509289746096662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.2611649568867939,0.0,0.9291397879518205,0.2548377306939554,0.03472714603262061,0.003142410133610522,0.00021231024011428707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.2812386767741108,0.0,0.9172549126290104,0.2732633778145338,0.04040714501155534,0.003964839404993602,0.0002902478902497491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
