t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13
0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.000138506027750979,1.0,0.999344949214272,0.0005672863558343377,-0.00031220710686021637,-8.06681278503836e-08,1.6326653570369772e-08,2.75080279173606e-12,-3.491929214549163e-13,-6.912074288324802e-17,3.422980364405027e-18,8.941296073922946e-22,4.229644190207249e-23,-2.217109287166612e-25
0.02,0.0005527486058828595,1.0,0.9973823452131726,0.0022641277067193253,-0.0012458147258304745,-1.321064896879063e-06,2.597238612906687e-07,1.8632336650713148e-10,-2.1670332556463503e-11,-1.596121918166197e-14,8.639273743775254e-16,6.831358520056496e-19,1.96439982290166e-20,-2.1836928720090998e-23
0.03,0.001240949772757998,1.0,0.9941198569434487,0.005077253511257042,-0.002791595768939541,-6.690365554226854e-06,1.3078277571789423e-06,2.0594069739510153e-09,-2.457488052616429e-10,-3.008873689330231e-13,2.4292500726629247e-14,2.7690614940505473e-17,1.4654321645203294e-18,2.926304430251345e-20
0.04,0.002200110269341878,1.0,0.9895701365328169,0.008984630429120833,-0.004934274911858731,-2.108083228395213e-05,4.105670206270322e-06,1.1472630108896651e-08,-1.3723550606597859e-09,-2.851124099143749e-12,2.4480899058679507e-13,4.443679843584846e-16,2.6828676614472394e-17,6.109365456186496e-19
0.05,0.003426350701282317,1.0,0.9837508185669814,0.013955881669384322,-0.00765261034822224,-5.121945281915673e-05,9.939743987692514e-06,4.354646725649318e-08,-5.1904380547818644e-09,-1.6577027010159363e-11,1.4527827320311848e-12,3.59484034139203e-15,2.428297241063977e-16,-2.334986201113811e-18
0.06,0.004914704575399701,1.0,0.9766844776313267,0.01995230791126417,-0.010919593828462902,-0.0001055471112214764,2.0403296024290686e-05,1.2951474362801932e-07,-1.5322559155247232e-08,-6.963784138386817e-11,6.201704684183232e-12,2.0382898277627642e-14,1.314483626094667e-15,2.2736352565026807e-18
0.07,0.0066585484332607825,1.0,0.9683984603843758,0.026926810844245978,-0.014702840664035178,-0.0001940989276546972,3.7347361870480175e-05,3.245898700442038e-07,-3.8149772325243666e-08,-2.365215867345305e-10,2.1007037995198998e-11,8.802666320324652e-14,7.448508575402337e-15,2.500461835723982e-16
0.08,0.008650752467432308,1.0,0.9589244172456636,0.03482514799099352,-0.01896472241574775,-0.0003283064194545509,6.282983817752168e-05,7.177241126032442e-07,-8.378563303669065e-08,-6.819929994402519e-10,6.028510264835531e-11,3.19977696078869e-13,2.5132023658022472e-14,-2.0424065256631404e-16
0.09,0.010883643187657614,1.0,0.9482986969233109,0.04358612893329469,-0.02366260303004801,-0.0005207684108622791,9.905838792021253e-05,1.4425983979638686e-06,-1.6705751203772175e-07,-1.7304048154446944e-09,1.523788461935063e-10,1.009509747952094e-12,7.734315135078141e-14,2.4542141811294395e-15
