t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,-1.0000000000000002,0.0,0.0,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,1.0000000000000002,-1.0000000000000002
0.01,-0.9982993235999464,-0.001380272581676474,-0.0020202797353269823,-0.9983008472139681,-0.9999992770057611,-0.9999999998633367,-0.9999999999999856,-1.0000000000000002,-0.999999999999971,-0.9999999997267235,-0.9999985542104326,-0.996602672269522,0.9932020072913076,-0.9966007810846591
0.02,-0.9932079435893099,-0.005517305806328632,-0.008054048154318521,-0.9932322440976699,-0.9999884670841467,-0.9999999912719472,-0.9999999999962806,-0.9999999999999969,-0.9999999999925611,-0.9999999825489616,-0.9999769447832474,-0.9864801106873214,0.9729069935891934,-0.9864499555771045
0.03,-0.9847578060954,-0.01239930871254554,-0.018020858568450104,-0.9848802134398718,-0.9999419123102267,-0.9999999009684826,-0.9999999999050816,-0.9999999999998251,-0.9999999998102301,-0.9999998020458752,-0.9998839415676557,-0.9698392125390052,0.9394103301820645,-0.9696873742194144
0.04,-0.973001922602875,-0.022006096940542976,-0.03178866341676992,-0.9733861403935542,-0.9998177308938392,-0.9999994466969995,-0.9999999990564493,-0.9999999999969094,-0.9999999981141537,-0.9999988944526147,-0.9996361124444065,-0.9470197593891556,0.8931981856590068,-0.9465434212607376
0.05,-0.9580145859461513,-0.03430815636701392,-0.049175945867019316,-0.9589442969242139,-0.9995591160450128,-0.9999979044512386,-0.9999999944088839,-0.9999999999713799,-0.9999999888286099,-0.999995815037105,-0.9991206977455411,-0.9184881021684912,0.8349409070934547,-0.9173363033327964
0.06,-0.9398910147584911,-0.04926570300306291,-0.06995547638179563,-0.9417979286631575,-0.999096103653597,-0.9999937974685287,-0.9999999761299823,-0.9999999998239706,-0.9999999523235834,-0.9999876207425034,-0.9981995175030978,-0.8848272214523736,0.7654811825816281,-0.882466870677488
0.07,-0.918746844877062,-0.06682759028657355,-0.09385901257736823,-0.9222343540095778,-0.9983477583008243,-0.9999845214559143,-0.9999999187643395,-0.9999999991838145,-0.9999998378187919,-0.9999691301656196,-0.9967137937878282,-0.8467242802018209,0.6858191026743332,-0.8424120612447971
0.08,-0.8947178859722732,-0.08692966448010897,-0.12058251476913666,-0.9005794983477874,-0.9972247478049131,-0.9999659237700133,-0.9999997658792453,-0.9999999969234704,-0.9999995328385115,-0.9999320988004593,-0.9944898273407857,-0.8049565514359446,0.5970958358303425,-0.7977178274676918
0.09,-0.8679601542396046,-0.10949290361940606,-0.14979150165622893,-0.8771919745921214,-0.9956322080018115,-0.9999318552834556,-0.9999994058974159,-0.9999999901047613,-0.9999988152288711,-0.9998643484489905,-0.9913452989977923,-0.7603762550520669,0.500576628288449,-0.74899191716592
0.1,-0.8386487602479586,-0.13442235275683256,-0.1811279434051682,-0.8524558204913724,-0.9934727773185595,-0.9998737182703105,-0.9999986368384741,-0.9999999719259718,-0.9999972833764863,-0.9997489011420096,-0.9870959030576225,-0.7138922222946601,0.3976280977587667,-0.6968938066333422
0.11,-0.806976976324237,-0.16160562622871444,-0.21421740801883446,-0.8267730505785275,-0.9906498100741343,-0.9997800349083502,-0.9999971177595425,-0.9999999280499978,-0.9999942604303691,-0.9995631704187348,-0.981562353142612,-0.666450718449698,0.28969474483891605,-0.6421242904551697
0.12,-0.7731567524301248,-0.19091023929354986,-0.24867495220026967,-0.8005569908611194,-0.9870707604873288,-0.9996360562115234,-0.9999943047663846,-0.9999998304835702,-0.9999886683923789,-0.9992782496393804,-0.974577781037602,-0.6190177385508053,0.17827967664407132,-0.5854173522900328
0.13,-0.7374132155959304,-0.22218595827392115,-0.2841162681079275,-0.7742216075238167,-0.9826502341615683,-0.9994234690428213,-0.9999893706959789,-0.9999996277891822,-0.9999788713417185,-0.998858437347481,-0.9659940755052817,-0.5725523263677131,0.0649042922515399,-0.5275208304981986
0.14,-0.6999935930278683,-0.25525608016268536,-0.3201555176532094,-0.7481805180252076,-0.9773133562614976,-0.9991200830004442,-0.999981106626712,-0.9999992309079487,-0.9999624831920754,-0.9982606698674449,-0.9556895780384321,-0.528002833084752,-0.048880153815493335,-0.4692047963362307
0.15,-0.6611541516214573,-0.2899255434374033,-0.3564229510857253,-0.7228318346368183,-0.97099841749183,-0.998699794385673,-0.9999678064235047,-0.9999984918876905,-0.9999361453121951,-0.9974346448871088,-0.9435740435247624,-0.4862686111447116,-0.16156026592227862,-0.41122729823884413
0.16,-0.6211653781565079,-0.3259758237541683,-0.3925651174391959,-0.6985554883262781,-0.9636594569916739,-0.9981325344767535,-0.9999471348445099,-0.9999971748271155,-0.999895274831565,-0.9963228414038305,-0.9295942984176853,-0.44819334905374514,-0.2716581920208079,-0.3543379354561596
0.17,-0.5803106423561569,-0.36316383939744207,-0.4282508260102725,-0.6757065153393127,-0.9552694073704204,-0.9973844729329338,-0.9999159754348038,-0.999994916138414,-0.9998337728349976,-0.9948611555007154,-0.9137406742141989,-0.41454423757374187,-0.377759593431714,-0.29926397146487377
0.18,-0.5388794442033354,-0.4012279266439645,-0.4631800896445954,-0.6546068769056121,-0.9458200989334742,-0.9964181965549821,-0.9998702784071765,-0.9999911736223179,-0.9997437479817806,-0.9929793630263919,-0.8960462894183723,-0.38599655681414896,-0.47854337957036786,-0.2466965782734828
0.19,-0.49717338239071635,-0.439881189835239,-0.4970823212196223,-0.6355441655982104,-0.9353257519667206,-0.9951931983693363,-0.9998048791126226,-0.9999851608307133,-0.9996151713987129,-0.9906023815995744,-0.8765946832152516,-0.3631232855608899,-0.5727844568495615,-0.19728997205283144
0.2,-0.4554958898049133,-0.47882074939886543,-0.5297265240917601,-0.6187631743548333,-0.9238218699814718,-0.993666431810619,-0.9997133341576198,-0.9999757643574604,-0.9994355948379597,-0.9876515653847925,-0.8555161854449354,-0.3463793347967111,-0.6593895880703409,-0.1516439935077178
0.21,-0.41415617573113106,-0.5177230865542419,-0.5609187089353151,-0.6044653743049191,-0.9113682909498835,-0.9917933003488479,-0.9995877316002737,-0.9999614413818905,-0.9991898011091782,-0.9840470762893061,-0.8329934921980457,-0.3360914177509401,-0.7374055590466224,-0.11029854379940342
0.22,-0.37345827569595824,-0.5562561508584507,-0.5905105763592611,-0.5928032060966871,-0.8980446429263477,-0.9895282367710986,-0.9994185627330755,-0.9999400996364164,-0.9988596387859147,-0.9797090324152912,-0.8092508042990422,-0.332456132101854,-0.806038614979499,-0.07372602634110217
0.23,-0.3337135800017642,-0.5940680825043806,-0.6183879681757548,-0.5838845943804343,-0.8839552608904859,-0.9868258374135936,-0.9991944982251996,-0.9999089594968447,-0.9984235797863765,-0.9745602555838322,-0.784564860443955,-0.33553484966384683,-0.8646439310883803,-0.042333742345148064
0.24,-0.29522052762414813,-0.6308069010031886,-0.6444847480749327,-0.5777657607154874,-0.8692220792155532,-0.9836419951155166,-0.9989023388688901,-0.999864384741911,-0.9978567759088316,-0.9685285264993312,-0.759246046641014,-0.34525184102072,-0.9127612299999024,-0.01644684457057029
0.25,-0.2582742494806737,-0.6661145515145087,-0.6687719004339245,-0.5744568580809666,-0.8539857025306181,-0.9799346269597592,-0.998526846482797,-0.9998017166512834,-0.9971307608875508,-0.9615482093724875,-0.733642405255157,-0.3613994514610661,-0.9500960741343081,0.003683353245099286
0.26,-0.22315849818466094,-0.6996340773603188,-0.6912589471648699,-0.5739207554117136,-0.8384039513746923,-0.9756659321926292,-0.9980507074232484,-0.9997150380250602,-0.9962135230258585,-0.9535653020838794,-0.7081315047128744,-0.38363605694030106,-0.9765362167138699,0.017890510613971868
0.27,-0.19014633113501603,-0.7310132079302506,-0.7119886007363969,-0.5760770790314865,-0.8226483920717925,-0.9708030026950832,-0.9974544885748965,-0.9995969720667474,-0.9950695296306452,-0.9445385256786979,-0.6831138661882462,-0.4114974923052101,-0.9921404125480416,0.026087900592510878
0.28,-0.15949234708426496,-0.759913771997989,-0.7310369745222961,-0.5808048787898346,-0.806898995234075,-0.9653186669782662,-0.9967166752017628,-0.9994384595435595,-0.9936599572387586,-0.9344407418157556,-0.659000004255993,-0.44441034780563915,-0.9971379909665691,0.02826981143476203
0.29,-0.13143506443212372,-0.786011632493618,-0.7485047085386561,-0.5879467709777829,-0.7913444349008694,-0.9591936438185946,-0.9958137181078865,-0.9992284769408261,-0.9919429392875616,-0.9232638608575311,-0.6362080796533105,-0.48169692138796105,-0.9919198465553636,0.02451009795208725
0.3,-0.10619151106806302,-0.8090055634778159,-0.7645146920356917,-0.5973137836768527,-0.7761757587718092,-0.9524167574846318,-0.9947201747874292,-0.9989538252080725,-0.9898740276684155,-0.911018703225758,-0.6151504879864761,-0.5225941229931059,-0.9770285516048609,0.014957959988982455
0.31,-0.08395535340954408,-0.8286212271731465,-0.7792060940888376,-0.6086902984794055,-0.7615835760453575,-0.9449865073272987,-0.9934089470770914,-0.9985988625204444,-0.9874068984584372,-0.8977380857780305,-0.5962247516468411,-0.5662678708833603,-0.953145740073114,-0.00016578703908886144
0.32,-0.06489542032490031,-0.8446155603533467,-0.7927278571430122,-0.6218395644489858,-0.7477550345072198,-0.9369120239688539,-0.9918514988402052,-0.9981452468997086,-0.9844939769023114,-0.883478633967306,-0.5798056645717342,-0.6118289335932774,-0.9210772158146193,-0.020573368664521897
0.33,-0.049153222005476775,-0.8567825485309426,-0.8052331811431767,-0.6365096931161228,-0.7348698488406148,-0.9282131058295598,-0.9900180669589567,-0.9975717509778764,-0.9810869897533747,-0.8683205091856527,-0.5662369655472257,-0.6583507500993184,-0.8817385262992595,-0.04591484171243945
0.34,-0.0368406333891999,-0.8649569389926858,-0.8168750679270655,-0.6524395543025987,-0.7230956378232265,-0.9189214572659937,-0.9878782966006805,-0.9968540408342162,-0.9771386446621303,-0.8523688520610007,-0.5558175057045243,-0.7048931041841962,-0.8361311297339593,-0.07578913651852677
0.35000000000000003,-0.028039331981513885,-0.8690188143174141,-0.8277995990301014,-0.6693644807686207,-0.712585443400464,-0.9090799668046828,-0.9854014595885375,-0.9959646118666364,-0.9726031231978903,-0.8357521515965237,-0.5487979344245205,-0.750515674402609,-0.7853294144334891,-0.10974799418699772
