t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13
0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0003344290213143412,1.0,0.9988313221010443,0.000912893522957028,-0.0005686987900712577,-2.422631371319755e-07,5.413355617933075e-08,1.5631759820668616e-11,-2.082472905819935e-12,-6.25975313799887e-16,3.685398361597673e-17,1.329146343933328e-20,5.982080156854675e-22,-1.8818680903523401e-25
0.02,0.0013350421414055197,1.0,0.995333056936095,0.0036388797700238878,-0.0022654547310812373,-3.9194991613067404e-06,8.603956728797896e-07,9.95454284110413e-10,-1.3086834410472182e-10,-1.3796555725162298e-13,9.846883907121003e-15,1.1006271256909297e-17,4.1363515123626927e-19,1.6834908865892384e-21
0.03,0.0029955561924274905,1.0,0.9895284844562293,0.00814154909538607,-0.005062167562963933,-1.978996463909536e-05,4.320405944787165e-06,1.1096584297069297e-08,-1.4796832654748639e-09,-2.8831401539305763e-12,2.6821192906863277e-13,4.471189066159055e-16,3.2439826533126084e-17,9.336804898003183e-19
0.04,0.005306293522432062,1.0,0.9814560112960723,0.014361398738173457,-0.008912333938384859,-6.215172872474142e-05,1.3509593911480692e-05,6.190175321426416e-08,-8.225795381073103e-09,-2.786043062624847e-11,2.678028736336025e-12,7.461276632766443e-15,4.486395833239964e-16,2.6687309738940125e-18
0.05,0.008253309109647278,1.0,0.9711690718194341,0.022215859959251686,-0.013751873546888421,-0.00015044863071319892,3.253549262190068e-05,2.3445861713321974e-07,-3.0926167616203736e-08,-1.6183103920047716e-10,1.5792748295730948e-11,6.072905195670473e-14,5.0129308791917684e-15,1.6129637038333568e-16
0.06,0.011818933680519884,1.0,0.9587353500240101,0.03160086843759783,-0.019500052279502036,-0.0003087056197139507,6.634510774863266e-05,6.935196225206151e-07,-9.075661863716105e-08,-6.853199308122256e-10,6.677349214158406e-11,3.4420227460712585e-13,3.0095233068546755e-14,1.0005513863482017e-16
0.07,0.01598248261427098,1.0,0.944236220048821,0.04239273492928721,-0.026060502032360336,-0.0005647841074156242,0.00012049402175042148,1.729475025714814e-06,-2.2415438678256342e-07,-2.314778760322433e-09,2.249098407063492e-10,1.5261715545754916e-12,1.1609836272259917e-13,-1.6941614955598996e-15
0.08,0.020719603747324806,1.0,0.927766107080987,0.05444927004582031,-0.033322854673448685,-0.0009495962684923745,0.00020086033183274208,3.8024676172728587e-06,-4.877109031426566e-07,-6.640452856946606e-09,6.393183303804057e-10,5.5145378835120395e-12,4.561461142691757e-13,2.2233419096857282e-14
0.09,0.02600264039757962,1.0,0.9094310147567581,0.06761204283971206,-0.04116447200112944,-0.0014961995850605483,0.00031332807982390024,7.5881032641159785e-06,-9.625940550901474e-07,-1.6803989107335564e-08,1.5949261245795799e-09,1.6864889245444794e-11,1.6022771493229404e-12,8.550984893451965e-14
0.1,0.03180279063153797,1.0,0.8893475789980383,0.08170995652570759,-0.04945162095827104,-0.0022386144581432094,0.0004634887567841058,1.4029400519139041e-05,-1.7568426626913096e-06,-3.835127879395611e-08,3.5979361203042645e-09,4.577373861198201e-11,3.730166523044961e-12,-6.588221594200363e-14
0.11,0.03808878309713973,1.0,0.867643228284944,0.09656034244847288,-0.058041696031732,-0.0032107638618158224,0.0006562810906848849,2.4375168363155126e-05,-3.0073702243010166e-06,-8.059538965322946e-08,7.4593181057465e-09,1.1271076279914921e-10,7.875293368100474e-12,1.8975258469284097e-13
0.12,0.044824776732687754,1.0,0.8444537154163525,0.11197019553080105,-0.06678644159430866,-0.00444564964495568,0.0008955632725315401,4.019763638024868e-05,-4.88180047762467e-06,-1.585844909819599e-07,1.436611150916776e-08,2.52134862898681e-10,2.3670207941042764e-11,3.653739321800676e-12
0.13,0.05197584859729136,1.0,0.8199207208561046,0.1277425595381742,-0.07553247978727647,-0.005973783504613101,0.001183883460261137,6.344257235021325e-05,-7.569911496939869e-06,-2.943345096987073e-07,2.6085694371058143e-08,5.209004166348299e-10,5.660714487692124e-11,8.363159454714836e-12
