t,Czz_1_0,Czz_1_1,Czz_1_2,Czz_1_3,Czz_1_4,Czz_1_5,Czz_1_6,Czz_1_7,Czz_1_8,Czz_1_9,Czz_1_10,Czz_1_11,Czz_1_12,Czz_1_13
0.0,0.0,1.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-0.0024927038522838427,0.9999955481392206,-0.9950116601673259,-0.0024896269614156203,-1.5567257169108242e-06,-4.3241056351880913e-10,-6.784373410284594e-14,4.85722573273506e-17,2.6020852139652106e-18,-2.3575759400262797e-14,-1.7062622582192377e-11,-6.649044379317126e-09,-8.370719525516157e-10,7.503202581384677e-09
0.02,-0.009883566675748617,0.9999289765242061,-0.9801858762705556,-0.009834865478088298,-2.4640672078711512e-05,-2.741056778950146e-08,-1.7160514328984355e-11,-6.900729987435739e-15,-1.7312540290248535e-15,-2.025902015589942e-12,-7.044767443009636e-10,-1.1689925109512056e-07,1.2700250313218975e-08,1.04905505154268e-07
0.03,-0.021913460891648664,0.9996422023329888,-0.9559346563264737,-0.02167126667391633,-0.00012251085669445425,-3.071511100946611e-07,-4.327546966609308e-10,-3.9054870448751444e-13,-9.248851684517945e-14,-3.3868054194474695e-11,-7.1263062187409965e-09,-6.021823223054112e-07,1.2119914501868e-07,4.881434438816501e-07
0.04,-0.038159210313376886,0.998877041105602,-0.9229259802535154,-0.03741268602000625,-0.00037747395922117094,-1.686323136733392e-06,-4.229550078227451e-09,-6.792108542263975e-12,-1.4564530137484155e-12,-2.957861802710404e-10,-3.7340774194927207e-08,-1.8299289419841658e-06,3.8122387393396684e-07,1.4863430813048806e-06
0.05,-0.0580462594496829,0.9972833615423179,-0.8820572718508096,-0.056281810064121765,-0.0008917522405529274,-6.243361218655208e-06,-2.4514290493382607e-08,-6.158260706934371e-11,-1.1563125457136891e-11,-1.6139538733250802e-09,-1.3618987398933413e-07,-4.236406100498191e-06,9.079008023854529e-07,3.4663206299259675e-06
0.06,-0.08086696557859599,0.9944308670640378,-0.8344187635564315,-0.07735129980654704,-0.0017757672969579974,-1.7968616063943066e-05,-1.0183985661715855e-07,-3.690102112763327e-10,-6.362085858135913e-11,-6.523043633022141e-09,-3.861864708992746e-07,-8.190387553896894e-06,1.7516694940516997e-06,6.831490621826697e-06
0.07,-0.10580343964877889,0.9898248080756827,-0.7812501138623875,-0.09959271059159185,-0.0031348432042633545,-4.336363464908788e-05,-3.3547241182207976e-07,-1.6578456940585795e-09,-2.655074077262398e-10,-2.1092861152149922e-08,-9.187256290593693e-07,-1.3921693377355604e-05,2.9187803703631388e-06,1.1942993249566825e-05
0.08,-0.13195551176281767,0.982925728963928,-0.7238906213588193,-0.12193132610846172,-0.00505553282333257,-9.180023766772183e-05,-9.306328726532698e-07,-6.021404569400701e-09,-9.142709922471681e-10,-5.7088140409389254e-08,-1.9028334769521926e-06,-2.1488868434407782e-05,4.43167600852612e-06,1.9018009761576082e-05
0.09,-0.1583722809945755,0.9731735010157363,-0.6637275219925761,-0.1433031340322175,-0.007592789206477213,-0.00017549614265860436,-2.2600147933371506e-06,-1.855872153178062e-08,-2.6722209167662214e-09,-1.3412363727982601e-07,-3.5470844638729737e-06,-3.0726182090407006e-05,6.33020386484745e-06,2.8079784829576626e-05
