t,C_1_0,C_1_1,C_1_2,C_1_3,C_1_4,C_1_5,C_1_6,C_1_7,C_1_8,C_1_9,C_1_10,C_1_11,C_1_12,C_1_13
0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.024992704112938892,0.0,0.9993751505968883,0.024987676400077662,0.00031233525189853844,2.6021634713748925e-06,1.6333472883191857e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.04994168564985357,0.0,0.9975024458001104,0.049901521824478906,0.0012478604624691356,2.079798394006613e-05,2.602772302258985e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.07480285173173615,0.0,0.9943874390573672,0.07466763819936348,0.0028019185805959676,7.007025160444856e-05,1.3142883062476523e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.09953248622937329,0.0,0.9900393058734469,0.09921288700345922,0.00496677265954606,0.00016566292592743134,4.142010558964121e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.12408628866596112,0.0,0.9844709328641348,0.12346436118300738,0.007731556365780259,0.0003224779670292799,1.0078008958047382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.1484193354616383,0.0,0.9776989751266933,0.14734960825351243,0.011082292858185808,0.0005549618296804857,2.0814454509946583e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.17248630000536094,0.0,0.9697438400026261,0.17079703932243392,0.01500205770623211,0.0008769975379488375,3.837878251463577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.19624226562703695,0.0,0.9606293681898885,0.19373668538592578,0.019470902292038402,0.0013017424501691806,6.51117706681888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,0.21964076984676012,0.0,0.9503834258236029,0.21609911792466485,0.024465712247757284,0.001841584569331093,0.00010364703757963753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.24263544860952616,0.0,0.9390373568075169,0.23781674025651842,0.029960853296480194,0.002508012466278801,0.00015685840834617223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0.26518062303369355,0.0,0.9266255730895262,0.25882438071029684,0.03592748644571841,0.003311372473266181,0.00022785221908636264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.28722694839325713,0.0,0.9131875158510964,0.2790568726481595,0.04233375792465599,0.004261071444476116,0.00031992458533326723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.30872820700316983,0.0,0.8987644314845132,0.29845325632949243,0.04914626224709371,0.005365187100753062,0.00043645185785200436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0.3296351617082688,0.0,0.8834024650968678,0.3169536070375767,0.056327151872347145,0.006630372135160357,0.0005809984441504305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.3499010886905159,0.0,0.867149343152173,0.33450218806255433,0.06383749718663559,0.008061865447857506,0.0007570889519475695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
