t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13
0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,-2.2394016975810602e-05,1.0,0.9998931825623799,0.000127737278145301,-3.8259855336376854e-05,-1.8513286570757692e-09,2.4765065245822353e-10,9.863591400017862e-15,-6.528308931895183e-16,-5.367599815943779e-20,6.495758986916554e-22,6.879582533850015e-26,3.924968334307775e-27,-1.5215484384552785e-29
0.02,-9.037600273393916e-05,1.0,0.9995728111073998,0.0005101514432322132,-0.00015298508251876324,-3.4656360938917233e-08,3.909842362713606e-09,5.537805507815511e-13,-4.0625577214785804e-14,-6.467489961727992e-18,2.0823365560441096e-19,4.3065937072246365e-23,1.0118271173988883e-24,-2.4497205169093615e-27
0.03,-0.00020396270180027474,1.0,0.9990391565381556,0.0011468219058877118,-0.00034391399021373815,-1.7824185722722088e-07,1.9719351503717857e-08,5.999351412593609e-12,-4.602634610832746e-13,-1.1526617813111317e-16,5.692624385456979e-18,1.7856591449387438e-21,3.620984392684065e-23,5.166592460913468e-25
0.04,-0.0003631672431934395,1.0,0.9982926978484454,0.0020369826328851576,-0.000610595630489926,-5.639784136382201e-07,6.221350439891106e-08,3.5553829536593805e-11,-2.559438925472653e-12,-1.0037552115386103e-15,5.689949236941895e-17,1.866687614444833e-20,7.287694929007583e-22,5.56763205218291e-25
0.05,-0.0005681977851307101,1.0,0.9973340986278574,0.0031794308042100232,-0.0009524127595021178,-1.3757699546003455e-06,1.515827610123445e-07,1.38890340158052e-10,-9.701936368526756e-12,-5.876152362532828e-15,3.363295536678907e-16,1.3364053766389178e-19,7.175892058361905e-21,3.384055415039289e-24
0.06,-0.000819304888817633,1.0,0.9961642305511068,0.004572609532396187,-0.0013685682479126202,-2.8485432005078906e-06,3.135516264515171e-07,4.192088686447746e-10,-2.8840144024604555e-11,-2.56197917451777e-14,1.4341128266874281e-15,7.649615551285633e-19,4.4395519350996784e-20,3.24871221035968e-23
0.07,-0.0011161744556310378,1.0,0.9947841775168382,0.0062150432241411735,-0.0018580475789811766,-5.265982674509422e-06,5.79211674571116e-07,1.0614708348224099e-09,-7.247633075386324e-11,-8.976538772594765e-14,4.890515823646846e-15,3.657495936920556e-18,2.050822424489343e-19,2.0412497844609509e-22
0.08,-0.001459884605619964,1.0,0.9931951355342171,0.008104050827745232,-0.0024197678027719667,-8.966348193158475e-06,9.846376678955868e-07,2.3674345149080083e-09,-1.6085535264362808e-10,-2.62616320867875e-13,1.4167316051846785e-14,1.3863933123718566e-17,7.750190181583795e-19,9.62012611104405e-22
0.09,-0.0018506838359022713,1.0,0.9913985330881335,0.010237191510172187,-0.0030524102521248173,-1.4333145109093532e-05,1.5708279217913266e-06,4.7973828336788575e-09,-3.2469269112419055e-10,-6.753805342847352e-13,3.618723609718354e-14,4.482357205594246e-17,2.5015887535890147e-18,3.813451017045678e-21
0.1,-0.0022889574094659302,1.0,0.9893959888297599,0.012611623472693517,-0.003754493589507869,-2.179721668597098e-05,2.3833000705651414e-06,9.015000452612328e-09,-6.081066234028757e-10,-1.5705577976877893e-12,8.369427779910585e-14,1.2840269584162013e-16,7.131504414217476e-18,1.3376291816227202e-20
0.11,-0.002775057695402311,1.0,0.9871892603496127,0.015224283291371056,-0.004524377473801325,-3.1835736072867686e-05,3.4717576194806023e-06,1.594080762283029e-08,-1.071742514147873e-09,-3.3659351043932553e-12,1.7858023145161534e-13,3.322096180363273e-16,1.839822857671783e-17,4.2401601762496666e-20
0.12,-0.00330915682099084,1.0,0.9847803166270923,0.018071926092952658,-0.0053602398189747024,-4.496978279926175e-05,4.889661582063056e-06,2.680435480752599e-08,-1.796296583420394e-09,-6.743728278320471e-12,3.5654625525218975e-13,7.915163071050571e-16,4.370714871504403e-17,1.2050410481731442e-19
0.13,-0.003891802786832801,1.0,0.9821712570010548,0.021150793094530194,-0.006260130636287373,-6.176445886063962e-05,6.693804001847924e-06,4.3206527933397984e-08,-2.886028305426603e-09,-1.2769067499254342e-11,6.731456788272479e-13,1.7576689077761646e-15,9.681762452922155e-17,3.08766779351579e-19
0.14,-0.004523952789682674,1.0,0.9793645023732973,0.024456425939816746,-0.0072219567644285386,-8.282210582562989e-05,8.944229512974516e-06,6.720004295817006e-08,-4.472138580140434e-09,-2.3048603506038266e-11,1.2112582009952273e-12,3.67091901145251e-15,2.0189940065901427e-16,7.454421496306552e-19
0.15,-0.005206552034986701,1.0,0.9763623847773634,0.027984387847633737,-0.008243520898173595,-0.00010879037598402727,1.1703093326174313e-05,1.0133402013114994e-07,-6.716820768108957e-09,-3.9915755120862346e-11,2.0913753239233033e-12,7.279312960839781e-15,4.001435374297704e-16,1.7123033767976748e-18
0.16,-0.005939809808201186,1.0,0.9731675660494993,0.031730258739542855,-0.009322391478473632,-0.00014034635808123707,1.503481753988841e-05,1.4874438920289658e-07,-9.816938061376338e-09,-6.669444586824446e-11,3.48286778882651e-12,1.3794858218849558e-14,7.577670648811034e-16,3.654134473268883e-18
