t,W_1_0,W_1_1,W_1_2,W_1_3,W_1_4,W_1_5,W_1_6,W_1_7,W_1_8,W_1_9,W_1_10,W_1_11,W_1_12,W_1_13,W_1_14,W_1_15
1.0,0.47357410201879746,,0.9651184386930194,0.44598581587828345,0.38439717757907793,0.33354263408209,0.2731723392289629,0.29121808210502104,0.30274786311250357,0.2893666615443885,0.2655755250603168,0.21154741973530305,0.10982987092620439,0.11035044819947835,0.12004761236830314,0.0926370795518029
1.1,0.4966410447923646,,0.9472941287486811,0.45597329296451716,0.38500881577206586,0.35018181706894724,0.28992337631234794,0.2970154554139215,0.3162853825124529,0.30737645974832245,0.28430197580246835,0.2191619862929427,0.14198568945809473,0.12305972019973417,0.1610451011684541,0.06762335069927065
1.2000000000000002,0.5130843093585863,,0.9270042000461816,0.46309337389255334,0.3686891685902379,0.3493375996451669,0.2911542051776857,0.28619406445646783,0.31080975783624937,0.3068631175555368,0.2899555698022926,0.2152561630015737,0.17332956926112936,0.1298452738656401,0.19307650652551075,0.04445823210594781
1.3,0.5176976596496773,,0.9067630307453621,0.4796864615296357,0.35134134650386817,0.3313298218759011,0.2772729912339869,0.27189015930950117,0.28989878869591523,0.2896485204143858,0.283068799243541,0.20443199318560068,0.1911675434010725,0.1255815113799384,0.20310688805846067,0.032665439471062395
1.4000000000000001,0.5156488377535394,,0.8891461934686965,0.5107658210162533,0.3666925231501723,0.2976020160677661,0.25341267672215667,0.24990818245395138,0.2593355929254828,0.2612198963795064,0.2652102911973939,0.19211234141733036,0.18754988627611868,0.13063595483648127,0.18717698640253005,0.03207844027980573
1.5,0.48730290404189547,,0.8760463730571404,0.5504671768312087,0.378258086734258,0.27155285812967433,0.22719487795564336,0.21996259131690624,0.2253584616515632,0.22874411313829168,0.23921751144877823,0.18018838462462833,0.16739680337162138,0.19522499156100573,0.1613645911230066,0.034897982918575515
1.6,0.4405071959522975,,0.8682517735358188,0.5863803179430257,0.384351477437795,0.27661344639356467,0.20560018240305467,0.18825860384656695,0.1932983787038385,0.19858228166197595,0.2084654517809471,0.16702111980689271,0.15055992980690908,0.2629479276243968,0.1528548817251447,0.03165010489043468
1.7000000000000002,0.3867236071639928,,0.865345394516986,0.6078390349143642,0.38414984034967464,0.2850994849159988,0.19255054244023934,0.17349989138613492,0.16891226316828026,0.1742575299284159,0.17641982954663626,0.15171711126784757,0.15348305604523754,0.2973866571997669,0.14720418989576045,0.016142523820386973
1.8,0.41129070922494854,,0.8657176658617302,0.6110563848120284,0.3784854923398799,0.2927246691213611,0.18835143089199857,0.1712966855665344,0.1741107693384033,0.15875187034513735,0.1473901176526508,0.13772759900552184,0.16199555968096108,0.28048804055084076,0.13607057342395174,0.014827645166761223
1.9000000000000001,0.4515100809604766,,0.8667791902511753,0.5978338662422644,0.39914858207349585,0.2959020522339608,0.19086681867956865,0.16734976536302965,0.17965207743857645,0.16233235336289004,0.14610727552936306,0.1448521594951947,0.189465624282754,0.21729172995710072,0.1456348097017059,0.04109809866343106
2.0,0.4897715500864953,,0.8656276254250019,0.5715722698585086,0.4272504300095121,0.29378353333357704,0.19722584174409516,0.16203460615578522,0.18356310038295282,0.1671340650171322,0.1503123690397618,0.14835383183168116,0.20637793951268155,0.18622783661386383,0.14380039616215418,0.06898883189179039
2.1,0.5235656840796465,,0.859999856563132,0.5352239078027133,0.44328446507029007,0.28818976091893284,0.20465067949386692,0.17246501561709576,0.18705636277420964,0.17226324512525956,0.15116556647948132,0.15091309697471497,0.19735921865740053,0.186169556219867,0.11442940268820964,0.08777633882549885
2.2,0.5510732398425772,,0.8489951391714805,0.49148166351720274,0.44546561873207663,0.2817591110916669,0.21057360668275762,0.18392438481756535,0.19219931413908115,0.17820148871702923,0.14888582003576556,0.16218648844081057,0.1592471298469051,0.1701966720070086,0.0655011339293181,0.09253695577045808
2.3000000000000003,0.5714516343896323,,0.8398750724203572,0.4444085651481723,0.43333176913172977,0.2763227694534432,0.21335033021371896,0.19000407178548118,0.1995100325164727,0.18549034190958918,0.16985504424768122,0.161625810628849,0.134228862626799,0.14009561756200337,0.08670986274825386,0.08184337049081991
2.4000000000000004,0.5846266580074184,,0.825409881622755,0.4008907786306761,0.4079980628948855,0.2723452186800337,0.21336112627691017,0.18781215448901661,0.20736539138281773,0.19341381988618364,0.18331834898864163,0.14704010392786487,0.1506396744475499,0.08962654430834252,0.11253975228143366,0.07004723185727474
2.5,0.5909085447354474,,0.798274969396104,0.3673826435006006,0.3719603537543009,0.27470160945963595,0.21302246756991594,0.1755766968284176,0.21298038526300972,0.19956654216215475,0.1844476858747902,0.12342541092661974,0.16122725434646565,0.0719248025757284,0.12114990894048058,0.09146244707809309
2.6,0.5908409229432279,,0.7778936611129617,0.34321931131011496,0.3303241333394997,0.27284705499791756,0.2155174622349989,0.15361327101824046,0.21433091405210103,0.20170557066399714,0.17579957339969166,0.1215579323634619,0.15980351693278286,0.1024559650894424,0.11843676166834212,0.11618318748671144
2.7,0.5853101745717477,,0.7622883115368646,0.3205418779231368,0.2915788533127304,0.25865711141523917,0.2231495793542933,0.14847388249443963,0.21186297170312351,0.20071606506791934,0.1664911931117169,0.12997989347987085,0.14895574708106663,0.1133773209687127,0.1153910081077173,0.16615470223964807
2.8000000000000003,0.5755676641525344,,0.7492914816134476,0.2934557356148356,0.2637577145668458,0.25254880788409845,0.2359180329856756,0.14039382162881217,0.20803605857250612,0.20057386148129724,0.16502283071363738,0.13912173583302978,0.1388227521938196,0.11052388972831705,0.13356325437305663,0.20841691532982956
2.9000000000000004,0.6000745417326888,,0.7392401152004537,0.28721798713552277,0.24895846790660428,0.24793330399121488,0.2510393526945275,0.14947163426872778,0.20454488328815018,0.20453784593989033,0.17141375043566912,0.1497272600327103,0.13847973746992298,0.10476726675397442,0.15383383123814864,0.2389181953801938
3.0,0.652245177402573,,0.7323925441253876,0.2983210548124443,0.2425375825007741,0.24405306768807605,0.26419840653101034,0.15988117521689732,0.19994978863780927,0.21190909218187098,0.17716741011692344,0.16353116317769345,0.14813562903056698,0.11378369113498048,0.14855550871045708,0.255688056281311
3.1,0.6933526622356523,,0.7287012599339364,0.31114726591286557,0.23727460288386176,0.23868960454240187,0.2720318735548076,0.16543585369078267,0.19065111893319991,0.2186482472652708,0.1735700570981544,0.18135428305473866,0.16049955670729235,0.1203721443366773,0.12974776641221675,0.25883444972739345
3.2,0.7223437904223908,,0.7277766154764223,0.3228671939588324,0.22809470242659521,0.22999562625348227,0.2739938066389254,0.18496217243171714,0.17489079212073672,0.2204606513173519,0.16032656852546273,0.20104621386152996,0.16917050195908323,0.12185244989469643,0.11150238813472836,0.25078972815887957
3.3000000000000003,0.7386247019630192,,0.7290405645886786,0.331688173278854,0.21389589286239918,0.2185331879012195,0.2720993438662952,0.20737059026167629,0.17737050686131783,0.21518336058250806,0.1569398672708903,0.21689967344471417,0.1741227679180502,0.12578966336622144,0.10368114076454743,0.2368367759989114
3.4000000000000004,0.7414461782396841,,0.7317636498548289,0.33724517914636604,0.19667760167137496,0.20714277702021383,0.26904948278339375,0.22180894026183934,0.19902539610090783,0.20317581684743238,0.15158169131519356,0.2220707436040122,0.17891149953387753,0.14890371201934768,0.10651939399131084,0.20976881530636932
3.5,0.7306057572587235,,0.7348624048316181,0.34063526357030965,0.180950078807647,0.1989292395415618,0.2667701280570065,0.2306854865115979,0.21256475508645442,0.1867050659160016,0.15184951435565594,0.21323195302143957,0.1844684093131132,0.17018421122394287,0.11347462948320464,0.1796394392084985
3.6,0.7084273637532031,,0.7367952226339733,0.34845180683685717,0.17333141078215397,0.1958905906159293,0.26624762472672764,0.2372714037720352,0.21975355550073547,0.17828954508870912,0.1669204600639273,0.203629475728079,0.18693296523661057,0.17502646338185512,0.12238911592055468,0.14736610248338744
3.7,0.6806201542193948,,0.7360120702919215,0.3532599258789383,0.17876068189836747,0.198598318508453,0.26756127353916265,0.2508598613742945,0.22404064823605652,0.18299843243911426,0.17707692998983407,0.2178262271291043,0.18080310601487581,0.15390641330268445,0.12582397678591264,0.1529724649508004
3.8000000000000003,0.6541171231947177,,0.7317420855997196,0.3621085001921466,0.19557441049075797,0.2053492658710167,0.2695029312477353,0.267687325567047,0.2277172200238091,0.18775066648940375,0.17632888316376236,0.2185071212396939,0.1639634029026422,0.11198471288011828,0.1301740066414851,0.19339855554891172
3.9000000000000004,0.6337999090610834,,0.7243344073116208,0.3826045576623496,0.2163007765290159,0.2118666107885713,0.2697107690658204,0.27333465862228606,0.230270165695025,0.1906485729232806,0.1696412604673015,0.20437028228888857,0.1408902821206935,0.1191662141258221,0.14386445128770647,0.22804962833557474
4.0,0.6213087833006937,,0.7148970527925753,0.412322646273229,0.23379512710785388,0.213677865522249,0.26585889624005854,0.2639188707983876,0.22928052482358344,0.18910897190256096,0.17143820218270603,0.1813410977612195,0.12095583632811803,0.15732675457791695,0.15531302820991308,0.24498263641545892
4.1000000000000005,0.6163414425104694,,0.7048055638741513,0.44010888778604773,0.24575366697019144,0.20950504355515934,0.25705084035783193,0.25637100511947936,0.22262353446578892,0.18161861597861337,0.17195516388150534,0.15740330937326788,0.12658077707873816,0.18611099608634601,0.15248784428715917,0.23870338788102852
4.2,0.6182939207417484,,0.7145099495943162,0.45492360200035153,0.2541412821934539,0.20210324598324483,0.2443666352226805,0.248040472144715,0.21027351643219247,0.16921855403858665,0.17136137678097094,0.13682708095368962,0.15529659556183534,0.2030880860086246,0.14417014305393488,0.21166780056415158
4.3,0.6267815613424381,,0.7240384781613117,0.45439491327245807,0.2618617933629706,0.19599911429669187,0.23045024834400027,0.2361390156023315,0.1949415160525108,0.15528043610885178,0.16910753868816936,0.1389860448267294,0.18865330271568634,0.20873947670265575,0.14198585185949025,0.17321566824260928
4.4,0.6415959624032461,,0.7275935949578451,0.44588655912033304,0.27011042499505844,0.194501566454635,0.21858018662270287,0.2234326559075751,0.18114625913778323,0.14378583251970048,0.1652998466752065,0.1539634396522932,0.21440588294422233,0.20437625945621166,0.16019528421266363,0.14017132520221423
4.5,0.6629037509359108,,0.7245092146407774,0.43939572335740584,0.2782759286040288,0.19813373889069236,0.2114240257071127,0.2123504311927587,0.1728150003957223,0.1387147985091126,0.1617042617277309,0.173165536898143,0.2248960986647289,0.19246544153109563,0.16855360951018644,0.1438572012940399
4.6000000000000005,0.6912589033664783,,0.7180154514891478,0.4389485851421092,0.2859555316002243,0.20501147701036226,0.20953732812615372,0.20358887260642666,0.1707461747361953,0.1456398066365168,0.16126337630613619,0.19451320817746146,0.22022140123480527,0.17900370158449197,0.173245817789572,0.14526521727020292
4.7,0.7266509916212237,,0.7149801161353633,0.44068432236763433,0.29404199426207966,0.2123521734657575,0.21045960496207447,0.19577948087510708,0.17191837758244835,0.14727395558218176,0.16570761334793496,0.21274183719350323,0.20612781569082217,0.1777664750005144,0.16755417512389081,0.15469607565729543
4.800000000000001,0.7669774576682599,,0.7238871611065971,0.4387642130035735,0.30286291028355533,0.22853152424666712,0.2098614610995623,0.19249147295514527,0.18053416665129202,0.1430834542901864,0.18929902529527334,0.22059366641205752,0.18938319948786603,0.16978015474012534,0.1492504345534092,0.15375414610456836
4.9,0.8074162291939845,,0.7499859722335793,0.43175435822652497,0.3100637537467298,0.23974589845036393,0.2045057729251997,0.1871551027955457,0.1752820242712791,0.14700070241724214,0.2006575660140271,0.21299314903597222,0.17453388345207285,0.15485470434484797,0.1262808304763985,0.14762002224587947
5.0,0.8415211619331985,,0.7901175184500187,0.4231394192237442,0.3118621406616668,0.23969297675579937,0.19448421457828677,0.1779623372887197,0.1576740678590587,0.14651847883838237,0.19265782127108433,0.1916853693502487,0.16263203926367625,0.14933388195213007,0.10833892018701574,0.1408890664099255
5.1000000000000005,0.8634215623751351,,0.8326538118801228,0.41756589720574067,0.30647490779250286,0.23295379787205509,0.1827654882479675,0.16785062870566364,0.15191781548709157,0.143627181337883,0.17924930872383027,0.16554744708034183,0.15157568045704536,0.1455256737585628,0.10214290372704168,0.13436369815328647
5.2,0.8700006182070437,,0.8638270008739604,0.4174546985076939,0.2959538474592674,0.22769049277151718,0.17291828453205527,0.16058301434765646,0.16080701439600958,0.144534794206294,0.1746355357953888,0.15630235469326803,0.13980510692777018,0.1422337901263252,0.11250758468948244,0.12627537705686726
5.300000000000001,0.8619837240420003,,0.875089736688594,0.42202547589505046,0.28527976367863006,0.2347777586832191,0.1672864807663383,0.15995534369552078,0.16901918576973216,0.15427633083639686,0.17119732533663767,0.16472075453806634,0.14767484795671756,0.13788532494522932,0.12056759409200858,0.13948146909857445
5.4,0.843183900201156,,0.8659497487617693,0.4286676763777604,0.27974639211726093,0.24332723190713315,0.17591047737908075,0.16853191412213023,0.18113065199563172,0.17424820814742034,0.17087885757177854,0.1771098443247445,0.15729176057907035,0.1356480512406014,0.13011446260764728,0.16087819109680546
5.5,0.8184681978416081,,0.8422091452544053,0.43509740401228575,0.28198832980280514,0.25104497463414466,0.18950046813392282,0.1857094875878786,0.19349205531107055,0.19604039051055017,0.1734823116845068,0.18769961176947672,0.16956940227092476,0.15313663492559285,0.13378243297154743,0.17723841970366935
5.6000000000000005,0.7920775006020693,,0.8128238978713198,0.4398526428483033,0.2905977196098957,0.2562256043292633,0.20362897690019233,0.20642826027324437,0.20387553536552702,0.21168963717516248,0.1772926093146637,0.19290850122855874,0.1823987080252753,0.17313529780507395,0.1344676142584026,0.18292774570311876
5.7,0.7669971115239809,,0.7871082840190771,0.44100567679318703,0.3043857185316994,0.25839440137389863,0.2114906328602292,0.22287959809072344,0.2105264634833464,0.21563664863620113,0.18082059266447986,0.19377780271489448,0.19183497983638384,0.1767790752982704,0.1388889104009012,0.17931308540090418
5.800000000000001,0.7448019870049434,,0.7722524888582126,0.43585401093565823,0.31704001024069844,0.25793595349179754,0.21517058327661723,0.2288054342089464,0.21509355447859946,0.2077682975424122,0.1836657762143534,0.19393477706298132,0.1949225903593328,0.17175485274028746,0.14996112255717226,0.17234520729378497
5.9,0.7258863177119941,,0.7714705090790717,0.42383752446042045,0.32569509273899006,0.2551889019686037,0.213404496022507,0.22658570621248694,0.21477112833351142,0.2003037306549391,0.1853141630940694,0.1946772476406795,0.19122473949983418,0.15615695998461565,0.16332592071677512,0.16635596699572075
6.0,0.7102898073985858,,0.7832640329792271,0.418167784651831,0.32954830018325093,0.25021874303641123,0.2059072671080574,0.22399061796643666,0.20339485674008032,0.20101986315608739,0.1838816808735976,0.20017080211560742,0.1817376187237772,0.13728595935421734,0.17145495954228548,0.16060391501259158
6.1000000000000005,0.6981326516150173,,0.8019149162707799,0.41106143599866235,0.33173765013535467,0.2435876774284967,0.19366461820625713,0.21492527354710908,0.18511617136095,0.1903996059002802,0.17733774696019802,0.1979210263914775,0.1733290340140329,0.13307885593112898,0.1710325719016701,0.15185549913421678
6.2,0.6888927958293765,,0.8195374438951017,0.40378767202774274,0.33298673586532634,0.23671483402277357,0.17909561678189548,0.2019161948544571,0.1738334391539767,0.18030142833534232,0.16606502295973471,0.18881553551604743,0.1686090778379754,0.14239140219868282,0.16589784022698212,0.13953288352358642
6.300000000000001,0.6808718350794501,,0.8293848540541284,0.39734126794026536,0.3282838251331558,0.23097894866536284,0.16545813462899175,0.18967176337201905,0.16744711550219804,0.1697873928409112,0.1534293098674769,0.17958068075603986,0.16841578246846603,0.14759472955719932,0.16299561158055031,0.14225594228416893
6.4,0.6721259975650266,,0.8283867763161212,0.39276400627149277,0.31944828201159065,0.22680788746845473,0.17364688051946098,0.18271363659558937,0.16782094310808446,0.160061818957507,0.14379328888880258,0.17571863070681848,0.1726621058725631,0.15226974719761416,0.16627047746978812,0.1507927335093673
6.5,0.6618574567056743,,0.8173224179200631,0.3911056567280356,0.31327318161699813,0.2240007040570759,0.1798111426690035,0.1824499995003656,0.17455750377553444,0.1496480998074534,0.1403558235645569,0.17824501540379234,0.17540036665143252,0.1618523126108776,0.1742894877318999,0.1605573841376151
6.6000000000000005,0.6508545995019261,,0.7995670981658187,0.4060678188789685,0.31685775709540454,0.22262440736796113,0.1786177979277946,0.18636028759105566,0.18517674356922947,0.14084366231022458,0.1513490402354598,0.18416476191724512,0.1760114721708838,0.1720718118680814,0.18193514279746115,0.16876371316242497
6.7,0.6409785549347571,,0.7798399625108674,0.4210677411131687,0.3315035354291629,0.22324634150216344,0.17040413204973284,0.19021487932766076,0.19600266835789498,0.1476926920515663,0.16408560646774056,0.18926687327619604,0.17697532975490868,0.18240536003883923,0.18368026938940285,0.17453781354432626
6.800000000000001,0.6343535819393815,,0.763001713325993,0.4354853309147956,0.3512475432592961,0.22616473267242782,0.17846846181181136,0.21073763962159697,0.20370182219105534,0.155189967766075,0.1714421354412633,0.19147807296497926,0.19234125164677296,0.19370425749364692,0.17746908625370578,0.18048249636867517
6.9,0.6329269091844305,,0.7529098963660232,0.45133469676070864,0.3666557883987861,0.23019707351950328,0.1932949024417564,0.22763380168500424,0.21822212997711996,0.15813819995576506,0.18880954416284645,0.1917125099856074,0.2104446843696544,0.20416752590563486,0.17088385990161864,0.19105838051272855
7.0,0.6386881869787134,,0.7515756695072893,0.46704474052768247,0.3698482833895621,0.23230674864008127,0.20286343800380674,0.23516336343913677,0.2302450657722288,0.15160591966428524,0.20161909492972174,0.19395850593938413,0.22253183688998804,0.21011836096867992,0.19380067150799452,0.19943378824464214
7.1000000000000005,0.6536092166639728,,0.7582231780486961,0.47643607838084984,0.3574081290820392,0.22901671214259267,0.202926722493297,0.23188004879546129,0.23649204149858466,0.13605272051296216,0.20447300223901094,0.19936516439634824,0.22321973423992342,0.2083753903484715,0.20086880184984962,0.20532641046333555
7.2,0.6782155620568102,,0.7685022210917805,0.47367025580582567,0.3310701812171259,0.2189787029462418,0.19293323749883864,0.21976649087241434,0.23464625336024572,0.13858058034460502,0.20491781050861396,0.196605810476833,0.2289529168634634,0.21726342115349714,0.19270494789831633,0.20368707477293668
7.300000000000001,0.7098677072690057,,0.7753897787971513,0.45930696529013065,0.2971981537121414,0.20469724410883594,0.18639563491609562,0.20315104275105028,0.22444378985892083,0.14111774052061193,0.19631337270370278,0.18972804917706113,0.22709062283198964,0.21675718868186888,0.2135518598149173,0.18833106197823116
7.4,0.7429629296003151,,0.7722614955093126,0.44031965497781034,0.26474599056307246,0.19566744422018992,0.18623072140024952,0.18665971531062772,0.20992253625817975,0.14499904027009836,0.18584779188321435,0.18750664993494087,0.21364481882266556,0.20482209890192704,0.22155801929963143,0.1578708595037
7.5,0.7711408132413609,,0.756258670524262,0.42438655166827033,0.2507838362975554,0.1966169830386702,0.18960607057865433,0.18934635797856295,0.1976848926070845,0.15396771395990588,0.1779293825047213,0.1835591398793231,0.1912216132701675,0.1847813412438898,0.21074424575865888,0.14893814053998655
7.6000000000000005,0.7895777846945317,,0.7296940493036925,0.414901409674145,0.25057135868991726,0.19969139646863446,0.19682171292070122,0.19825496677144225,0.19264581796875216,0.18580502272320173,0.18685754873607147,0.1760976573995322,0.18494921223174016,0.16684098455797214,0.1871611872272738,0.14033541752700357
7.7,0.7961057765546965,,0.6991093474748337,0.4107349544090646,0.25382682170512283,0.2053577090815679,0.20592122825489045,0.20773080999440552,0.19484422537311166,0.21640894993825732,0.20101892457872267,0.17337946381929212,0.1854145616535145,0.1638674198913012,0.16479268235837702,0.1296202643902986
7.800000000000001,0.7912686684511383,,0.6730959095722389,0.42309951508092725,0.26140240354733585,0.21315528825980193,0.21369998421385136,0.21403173093786307,0.1996019505517025,0.2352641764536501,0.21455847623284116,0.16892122886287322,0.1766585931360063,0.16156839481848467,0.15560852008027973,0.11857080192003971
7.9,0.7776642080364737,,0.6595638731668277,0.43723743442657187,0.27945537267163983,0.22147127784621096,0.21742241839406107,0.21416626122028054,0.20064449991295422,0.23665265241559214,0.22435319269881981,0.16340484066666627,0.16364309143159717,0.16159762471827238,0.16117077882865197,0.10982942877237924
8.0,0.7587764393676717,,0.662542854824981,0.44942919903616196,0.30257066643049085,0.22808750731201805,0.21593788050004412,0.20755390902078735,0.19395099153237053,0.22336115114536528,0.2290467314150185,0.1773344392643703,0.16447933615615937,0.1640543016524269,0.17217902837126253,0.10188638721581826
8.1,0.7379424028222321,,0.679890467105838,0.4567184639514744,0.3190587291695574,0.23011823877789714,0.20967067309111304,0.19675296953031018,0.18049919202631254,0.2050534674163904,0.22907521097365574,0.19208241122158343,0.1777942243127155,0.16640710075496115,0.17586424929210454,0.09973602203239612
8.200000000000001,0.718113984721578,,0.704191262940076,0.4573773124841718,0.32616840420755455,0.22506998022481067,0.2004509580939678,0.18568897841643062,0.1813804272958779,0.19813740303221714,0.22527275311406486,0.20187009501692169,0.17777827591121562,0.165000830962399,0.16506749591885234,0.10584429986436679
8.3,0.7018379668978458,,0.7266383281149089,0.45143371130236876,0.3239966388329084,0.21329160223114457,0.19155152678694798,0.17628369954403092,0.1842180849534104,0.19156453034089432,0.21828055705568622,0.2043976165840265,0.1645602309851398,0.15706665235892328,0.14268760798365338,0.11739893333563137
8.4,0.6904952140978178,,0.7407548799325177,0.44083903878481323,0.3186334998797697,0.19831615722554732,0.1865054889155704,0.1672780260618721,0.1858703714673593,0.1887345821983697,0.21361911479023798,0.20452240485190348,0.1498265393155513,0.14226686853532622,0.11925617419760688,0.1259175277977325
8.5,0.6835156387247792,,0.7438213419585863,0.4480484558216937,0.31754656469796716,0.18884399010476638,0.18653180645983558,0.16318065969975878,0.18787252810064545,0.19061407589352905,0.22714783079457448,0.2030631565606351,0.14040140938695136,0.1260766570578029,0.10772626989864316,0.12588570234452173
8.6,0.6789023269865069,,0.7365619178576253,0.4474525034435221,0.3151444798973361,0.1855838210453424,0.1893665627178639,0.16110939994544635,0.20733180443442303,0.1956062726830181,0.23667825506464868,0.19757290341023864,0.13435848810482362,0.11821928494901739,0.10571398090162482,0.12638425969660486
8.700000000000001,0.674597035214324,,0.721927662863273,0.438333341589094,0.3126581685830919,0.18629285430679843,0.1914332979686279,0.15437142873601928,0.21979933380718047,0.20411087605964828,0.23896544288918015,0.19076645767165334,0.13339703389800556,0.11186399200917164,0.11495017490241018,0.1493367370269505
8.8,0.6693041967287926,,0.7033923865002909,0.4252650349604268,0.31122079692100074,0.1911681149778801,0.19133905246363722,0.1534083301855818,0.22369636643104832,0.21516454144039415,0.23243580443084627,0.18622786693894486,0.15773248340264806,0.11109539968622544,0.12520379350564295,0.1803438821762112
8.9,0.6625926711848363,,0.683969414518985,0.4303886516500117,0.3118599711046382,0.198920355378431,0.19101496533134382,0.1709450450136116,0.22331889907987892,0.22343769932948354,0.21951868750114928,0.19519747908966584,0.18934253060175188,0.12160636647911112,0.13144405964222677,0.19985319492530446
9.0,0.6548611505783138,,0.6665961855294307,0.4424379398189795,0.3146215373604795,0.20733476250854319,0.19333637012981192,0.19274102175038416,0.22718867381014068,0.22671951693554454,0.21266297357403044,0.1997527645631178,0.21167834627818585,0.13176780611029706,0.1338607151616944,0.20094055149728496
9.1,0.6470725256499665,,0.6543077525952784,0.453795449785792,0.3191509842806907,0.21490856211128925,0.1990182696589993,0.20782811415629204,0.23584858790590885,0.22793197180956182,0.21704866766530267,0.19598682675941745,0.21949036775256997,0.141008561956893,0.1403536567429011,0.19096469495356172
9.200000000000001,0.6400684895374726,,0.6490327610529862,0.4621040308075955,0.32412466970038367,0.22917660490979455,0.20958837155356658,0.2118304954597211,0.23868261087058085,0.23376873359953704,0.2189261479003566,0.18412961681609455,0.21621972405171805,0.14439029983749477,0.15161363223430144,0.2034531988335108
9.3,0.6342853443039622,,0.6507327871913853,0.4664590202139774,0.32738873827004605,0.2333386033563107,0.2176007117149914,0.20631662591238334,0.23634242260497532,0.23597981061696052,0.2185064830881896,0.1891818190373756,0.20974915876950562,0.13992036448138584,0.16346757486987185,0.201347706600137
9.4,0.6302842346203366,,0.6582674995592719,0.4670737859741968,0.33046017977715203,0.22905086272111208,0.22085739679699581,0.2003260025555742,0.23037586085292516,0.2337884017032798,0.22409312265004525,0.19796187936097387,0.20670954062047686,0.13335983875627316,0.17414412016281466,0.19408103746097546
9.5,0.628776281426046,,0.6701570316258547,0.46466238244552194,0.3344706892462113,0.2287888609188122,0.21834667310567013,0.19986683103132408,0.22236562446095579,0.22814780189439932,0.22754235688049906,0.20627746396946042,0.20771540083279688,0.13079447846744752,0.17886762852142404,0.1852518359438629
9.600000000000001,0.6295102201097187,,0.6837980701503312,0.4601475311573022,0.33982076298140235,0.22540682966377099,0.21240839171194706,0.19832293716913216,0.21413934749250055,0.22163994308133575,0.2197200290362949,0.21077176777318196,0.20706676308031946,0.13384294701916288,0.17286219671419,0.16836729211003776
