t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13
0.0,-1.0000000000000002,7.498798913309685e-33,7.498798913309211e-33,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002
1.0,-0.9909061283151168,0.7638699323284222,-0.9717737287595297,-0.8585095867634035,-0.9475875600125826,-0.9916900316631708,-0.9982414916853996,-0.9988920384682924,-0.9989229581160943,-0.9987238664393441,-0.9991188629667905,-0.9991069678785364,-0.9989343789436675,-0.9993249094544664
2.0,-0.9723219159419793,0.052426495021381234,-0.3330099565622283,-0.8493123096429868,-0.9368608832430027,-0.96974597245018,-0.9881716957144459,-0.9960911126073476,-0.9983734005528819,-0.9990271383590339,-0.9995376192464246,-0.9989008657238636,-0.9981104385459753,-0.9986923050937394
3.0,-0.9384185387916391,0.7659475419223033,-0.8794139333441806,-0.9961136532874786,-0.982740613333636,-0.9860603317653021,-0.9907397576623499,-0.9934304260173802,-0.9955963035986483,-0.9971860421529865,-0.9985955339685222,-0.9994815770002999,-0.998464217175261,-0.9986904879724045
4.0,-0.9079704427259491,0.10356386733834337,-0.49516892919324845,-0.774602971195628,-0.9482349964462685,-0.9906628222462172,-0.9950663869567502,-0.9956874396037091,-0.996842096056628,-0.9932868040382682,-0.9952429392189914,-0.9986489857849457,-0.9984001918423445,-0.9987839466368492
5.0,-0.8718118911369619,0.589935006499415,-0.9327073295306803,-0.8358561269131785,-0.962602115977257,-0.9971785857259228,-0.9986850484085937,-0.9990180496740063,-0.996182079919102,-0.993773156222811,-0.9927101698718879,-0.9981925036450915,-0.9987542770976063,-0.9992672264632083
6.0,-0.8588604755751013,0.09988611001589627,-0.2912209789827128,-0.9791342838469449,-0.9909236085528775,-0.99330245683422,-0.9978763244798973,-0.9988313698921539,-0.993316365756202,-0.9949946654428575,-0.994901859612231,-0.9988922512377796,-0.9993296469994611,-0.999684619878842
7.0,-0.843374786191849,0.37407864765100185,-0.7497150134677005,-0.8756682782122124,-0.9329012053837535,-0.9846972791223764,-0.9981339867396013,-0.9949264407340728,-0.9922380527452863,-0.9970824310942895,-0.9970167022520378,-0.998486075582702,-0.9991732796967362,-0.9993291547928397
8.0,-0.859178665432792,0.18437238616106735,-0.5194389434280309,-0.8609227664618969,-0.971438834509183,-0.9916167370743866,-0.9941905644415657,-0.9927725547194864,-0.9924584973178125,-0.9970887766401036,-0.9957408790047197,-0.9984254577060844,-0.9982678611247701,-0.9989316042962013
9.0,-0.8681992969778056,0.31205811659114413,-0.47703125106148014,-0.9971139678998568,-0.9911731277867231,-0.9956684777894349,-0.9923751219418768,-0.9929828047717675,-0.9950373217843659,-0.9987553453630372,-0.9943576702632287,-0.9981536141924744,-0.998514699093388,-0.9987441816441147
10.0,-0.906838994143538,0.43349208896044056,-0.798738140576443,-0.8310483718940731,-0.9218309622630397,-0.9856152968213023,-0.9978050167951382,-0.993324479465905,-0.993934360821217,-0.9988805515058544,-0.993549560960903,-0.9980645630934215,-0.9984701787082886,-0.9985588181296361
11.0,-0.9319876133475656,0.3049177696215476,-0.6238183709275332,-0.8099058332162374,-0.9612580606244254,-0.9910750362837096,-0.998440849519172,-0.9975118801307442,-0.9913341034222014,-0.9971396214907402,-0.9946703066358684,-0.9979737183282777,-0.9983540284949936,-0.999150702227149
12.0,-0.970445987428368,0.6469924684508542,-0.7244160526197042,-0.9751026432294669,-0.9896880349615853,-0.9985373934998425,-0.9990288223410879,-0.9986814191438691,-0.9954077045585706,-0.9889918788123208,-0.9960027776459986,-0.9985452845516202,-0.9994036899847528,-0.9998706238015888
13.0,-0.9882307299739089,0.19089346568452228,-0.5099835847533621,-0.762413574035376,-0.9525585968573119,-0.9915476245858568,-0.997232522517244,-0.9968549496213897,-0.9946727541738623,-0.9936986575306009,-0.9936729563743493,-0.9985617442046163,-0.9994101472926429,-0.9994841494886417
14.0,-0.9980727624541966,0.6880076749229107,-0.8231627432441609,-0.9459990003243839,-0.9569613850948322,-0.9852709311066701,-0.989312076644977,-0.9931719215159298,-0.9968659256376641,-0.9984229163636356,-0.9944657397108813,-0.9976146331286881,-0.9981526102710983,-0.9989171852379354
15.0,-0.9943796194380199,0.07008702125816015,-0.1445330730595215,-0.9807325427306991,-0.9848421954396767,-0.9762209627626522,-0.9897984257216784,-0.9966166758116365,-0.9982201929847198,-0.996708248768276,-0.9974979555497089,-0.9982837698245415,-0.998010863140569,-0.9986225354705685
16.0,-0.9690923284252126,0.7329685903299492,-0.9890032605775205,-0.8588279036784187,-0.9255780681927724,-0.9900597772498899,-0.9963025110805735,-0.9985037393302182,-0.9985730580897694,-0.9985564532304778,-0.9986646784334462,-0.9988609841270717,-0.9985662443930925,-0.998672349163059
17.0,-0.9499400305195387,0.03774274836300537,-0.2977692268990664,-0.8020241855281182,-0.9869001080606126,-0.9984922016229782,-0.9985388230578932,-0.9986801444406004,-0.9995699531854186,-0.9985464402468606,-0.9978995213976954,-0.9982397068477987,-0.9982770775825578,-0.9992034647895254
18.0,-0.9010237248403297,0.7755059470118257,-0.9365828165609541,-0.9634824526681974,-0.9804485732096768,-0.9916205881781499,-0.9983571747578089,-0.9992156548441576,-0.9986410383218868,-0.9986056655006392,-0.9986223210039179,-0.9987919430163867,-0.9989812292231262,-0.9995699019753701
