t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13
0.0,-1.0000000000000002,7.498798913309685e-33,7.498798913309211e-33,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002
1.0,-0.9350201431012652,-0.15982514308563553,-0.04317101400057288,0.07155586686796266,-0.18928585334505332,-0.5246025496214671,-0.7327838655445608,-0.8824103206422466,-0.9090997319111717,-0.9307123648286523,-0.9269473633089897,-0.9276220450577843,-0.905798008802756,-0.9350216014824566
2.0,-0.9393814143244548,-0.8072874707465023,-0.7786899819481454,-0.3120424009720396,-0.2074134952889935,0.026540641099954212,-0.007288679061826394,-0.08035833349200977,-0.3433759771149096,-0.5756897790541573,-0.7296614631054068,-0.8426899190889272,-0.8836549368821257,-0.9393772576637602
3.0,-0.9356758286293776,-0.8789939425003466,-0.8620212054388876,-0.8237024157862923,-0.7448106826054601,-0.4665923519980982,-0.42472378245957104,-0.13007613855923222,-0.05400133795323475,0.056285767135154374,-0.04929352191678774,-0.15041891305333077,-0.5125316234693801,-0.9356702238046144
4.0,-0.940874561286149,-0.9283427875139276,-0.8874855299887581,-0.8242259695661022,-0.8078503626375683,-0.7828597347728692,-0.6944705741964883,-0.535472807065495,-0.44608176913417524,-0.32447800024557993,-0.3271427340452694,-0.015327372288764449,0.02195511449299156,-0.9408670207284782
5.0,-0.9343939571302564,-0.8989663819788194,-0.891617326335327,-0.871850493915288,-0.8001991943753415,-0.6695366855245591,-0.5084107362079069,-0.5082135061280176,-0.38225200861629366,-0.34761522575808157,0.2148885813328275,-0.04984121584240857,-0.15506792664730787,-0.9343844698348689
6.0,-0.9182094972880901,-0.8416585073961556,-0.7049711972181439,-0.5910123291686739,-0.3482155990873798,-0.31856332178373203,-0.07692865547790283,-0.06255394604106922,0.21549220383857104,-0.028484385199071156,-0.05911374280791547,-0.4309085811805878,-0.5057191921731572,-0.9181940927048928
7.0,-0.9420034737577493,-0.617704769269825,-0.026491367651118293,-0.020752291145107068,0.12248584913099424,0.0711065335965481,0.1461560320538965,-0.07163658845854758,-0.08571785086338671,-0.2687676212288229,-0.38440973242722054,-0.7871997083318281,-0.8840287477314897,-0.9419675110452932
8.0,-0.9897980820730597,-0.2816500739527797,0.0753929136406334,0.014138038355418204,0.01906952725164322,-0.06584797804433054,-0.10856617055842332,-0.3071464662501402,-0.385759589027397,-0.6059630221930112,-0.7357866047424013,-0.7816458746696375,-0.860942778988371,-0.9897975801978007
9.0,-0.9360162384571543,-0.16684148401236432,-0.10555574800313475,0.1759269835421628,0.015293565784344751,0.015316681797624644,-0.11824814676211948,-0.2357200536836146,-0.4675696742513712,-0.6439899837865191,-0.679059824452328,-0.8080946186770335,-0.9099140977778275,-0.9360076328021858
10.0,-0.9536950510105837,-0.48065585396585814,-0.3563327239704784,0.0955477160822241,0.06363130060370689,0.15146484826838422,0.10195911175480417,0.10457421028395579,-0.10210925551581401,-0.232307801092938,-0.5644009868936293,-0.6937706596584812,-0.8799167980964439,-0.9536707930703237
11.0,-0.9392342251461454,-0.758736894752074,-0.6310392112468715,-0.2594897119106024,-0.1553727574621281,0.07432290484250995,0.05964642609022199,0.09382893871223923,0.06971815271585063,0.08179600479178319,0.011638664028812194,0.025907309792560517,-0.6132884845225806,-0.9392218241203216
12.0,-0.9524057347681052,-0.8095661313377444,-0.6323831255108513,-0.410589378619007,-0.20878141642761683,-0.12389601772839132,-0.11426099635401545,0.02250797461287944,0.01564657401828876,0.03358556468847594,0.010124787634272783,0.01788785283493107,-0.23297302067318676,-0.9523804542813457
