t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13
0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,-0.0009083787508081681,1.0,0.9977126814236451,0.0018039893642658917,-0.0001988597660224361,-1.5662937604373782e-07,6.61429739007589e-09,3.2739898533224834e-12,-8.834746528684453e-14,-2.7306689611005608e-17,6.353828797168966e-19,-5.321699314614747e-23,2.8440174034518475e-24,-8.477392948118929e-28
0.04,-0.0036415019058183393,1.0,0.9908796437877618,0.007176293306569288,-0.0007820620749107418,-2.489387484512578e-06,1.0350642025387523e-07,2.0978556148993207e-10,-5.52765167795796e-12,-7.0118013769303125e-15,1.5964455033800157e-16,-5.1259195637934216e-20,2.7498767488714546e-21,-3.0229091674931604e-24
0.06,-0.008201605582757853,1.0,0.9795889343734889,0.016011391218281528,-0.0017094898448634242,-1.24458405987745e-05,5.04627157395864e-07,2.362244187498236e-09,-6.07624688057027e-11,-1.7876568907709783e-13,3.9985883124372935e-15,-3.2366831914093176e-18,1.6053757332600988e-19,-3.0506529764612675e-22
0.08,-0.01460246786585858,1.0,0.9639845796785463,0.02813027249147597,-0.0029162434439288175,-3.868047122486062e-05,1.5099654393779906e-06,1.3033334669413697e-08,-3.245436101148933e-10,-1.7647772954032502e-12,3.867836769045593e-14,-4.8178306673641945e-17,2.990191367273788e-18,-1.650008057970361e-20
0.1,-0.02285277961404611,1.0,0.9442613035056023,0.0432932944851266,-0.004314763353710501,-9.242809089972849e-05,3.4259267723069345e-06,4.8590407894013035e-08,-1.156509059146637e-09,-1.0339874777383958e-11,2.209282627579746e-13,-4.587552617549937e-16,2.0231612459215078e-17,-6.351393064909111e-19
0.12,-0.03295878267104965,1.0,0.9206677657564817,0.06119865427827616,-0.005798150581274394,-0.00018666334836989765,6.462671239924976e-06,1.4104994753304636e-07,-3.163375602337651e-09,-4.347614752507846e-11,9.022379126806337e-13,-2.769871096095154e-15,1.4437704425131845e-16,-3.492744664091962e-18
0.14,-0.044921626523831575,1.0,0.8934912131240569,0.08149664007951561,-0.007244385856612523,-0.0003351524111545117,1.061711456405021e-05,3.4395069108480766e-07,-7.140278866448738e-09,-1.4533178167446373e-10,2.908370291283398e-12,-1.2913655967315734e-14,7.798377498477392e-16,-7.9489404826203e-18
0.16,-0.05873663028563496,1.0,0.8630563728947193,0.10379544840112119,-0.008520713850990784,-0.0005513772918395629,1.5550672654171728e-05,7.371277122292305e-07,-1.3840041759308847e-08,-4.103455162369368e-10,7.846068250775286e-12,-4.6338884611970415e-14,2.9394451984765622e-15,-4.7943802681754725e-17
0.18,-0.07437379729846183,1.0,0.8297187292610827,0.12767142142384721,-0.009487944791318474,-0.0008473770112677857,2.0473020902673935e-05,1.4293396812452367e-06,-2.3503997776351438e-08,-1.017153940189804e-09,1.8402122297851233e-11,-1.4425645974901164e-13,9.701288925929579e-15,-1.6323039955545533e-16
