t,Czz_11_0,Czz_11_1,Czz_11_2,Czz_11_3,Czz_11_4,Czz_11_5,Czz_11_6,Czz_11_7,Czz_11_8,Czz_11_9,Czz_11_10,Czz_11_11,Czz_11_12,Czz_11_13
0.0,-2.220446049250313e-16,0.0,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,-4.440892098500626e-16,2.220446049250313e-16,-2.220446049250313e-16
0.05,1.0734332311912453e-09,-2.6823723878622446e-07,2.6630831679794187e-07,8.543850071873749e-10,1.1036727087798681e-12,-1.1102230246251565e-15,-3.3306690738754696e-16,-2.220446049250313e-16,-9.992007221626409e-16,-4.305666934101282e-12,-1.5491662730404698e-08,0.009931227333972004,-0.009906520650929673,-2.4691187074266097e-05
0.1,-3.82699039125356e-09,-4.180694869473922e-06,4.113530586859204e-06,7.073018315484347e-08,2.607211113669905e-10,3.6859404417555197e-13,3.3306690738754696e-16,-3.3306690738754696e-16,-6.731282198302324e-13,-1.0747827072776772e-09,-9.657649344685382e-07,0.038908859010496344,-0.03852745006512326,-0.000380442104982448
0.15000000000000002,-7.078657759951312e-08,-2.031881732797447e-05,1.961670830590012e-05,7.661581153950436e-07,6.71456856782271e-09,2.2874147020957025e-11,4.118927421359331e-14,-3.375077994860476e-14,-3.7333247604465214e-11,-2.6422326770969562e-08,-1.0532486490411053e-05,0.08461363881363404,-0.08279413529877722,-0.0018089445686730876
0.2,-6.446312051933134e-07,-5.9308626434689815e-05,5.594578581000209e-05,3.944889686136044e-06,6.218992132378531e-08,3.909285117842387e-10,1.2899681323119694e-12,-1.0118572646433677e-12,-6.280641562383948e-10,-2.4912164953150295e-07,-5.5722102857203026e-05,0.14358413322612562,-0.13828940102683018,-0.00523876034570947
0.25,-1.96683989939217e-06,-0.00013118262006010795,0.00011923621898121683,1.3570044119948221e-05,3.3980099134467423e-07,3.3782144859273444e-09,1.7573720256791603e-11,-1.3798295839251296e-11,-5.4613276123660626e-09,-1.3800550525688848e-06,-0.00019696503159727374,0.2117119223336179,-0.20007616796797434,-0.011437403803786661
0.30000000000000004,-4.0200620958774635e-06,-0.00024201426274986226,0.00020898513596123713,3.571696232462784e-05,1.3130533331739969e-06,1.902856738844605e-08,1.4370993284273936e-10,-1.1379575060033176e-10,-3.1135371614254836e-08,-5.433834578849606e-06,-0.0005367263173485792,0.2847737976495973,-0.2635273123894153,-0.02070429385814021
0.35000000000000003,-5.452072768030725e-06,-0.00039328017704065577,0.0003171347579482009,7.754618532529456e-05,3.971077729092443e-06,7.939793877920209e-08,8.23374257663545e-10,-6.61022903081232e-10,-1.3216974459329123e-07,-1.683980457767298e-05,-0.0012175242516466733,0.3588894184167215,-0.32495393031126096,-0.03270099121097558
0.4,-3.749935287511441e-06,-0.000581873943921174,0.00042966255221743577,0.0001456799405374909,1.0012210105769803e-05,2.655008387586477e-07,3.6316767371147307e-09,-2.963132517130873e-09,-4.508474734654655e-07,-4.366645076803177e-05,-0.0024077971542316723,0.4308245936478874,-0.38191836382907973,-0.04645431235936659
0.45,5.709852950563921e-06,-0.0008023962651952932,0.0005299767208427619,0.00024404237117703342,2.19059882375916e-05,7.480344930144156e-07,1.3093968909139164e-08,-1.0874662170756721e-08,-1.298404324723279e-06,-9.858025481790378e-05,-0.0042780906602973845,0.4981467623255531,-0.4332449190273502,-0.06052386290057443
0.5,2.740264435951989e-05,-0.0010471313390479353,0.0006027005143354747,0.00037236711887611573,4.278129745716175e-05,1.838749185578692e-06,4.022794664049201e-08,-3.402592319012854e-08,-3.2658269144558716e-06,-0.0001991169948766247,-0.0069721523380048556,0.5592235110643056,-0.47878299524743223,-0.07326594584427043
0.55,6.399571823234584e-05,-0.0013068463898968097,0.0006369460351105527,0.0005256206040440414,7.612851616445315e-05,4.044374014244845e-06,1.0852014975526458e-07,-9.343553308838182e-08,-7.350379295778531e-06,-0.00036692813339245234,-0.010578388063547606,0.6131235926316219,-0.5190447503724059,-0.08312607962526347
0.6000000000000001,0.00011519039712842849,-0.0015720814580099662,0.0006284717310220955,0.0006946598545714555,0.00012537663788692033,8.112238069291067e-06,2.628726931686032e-07,-2.30041108495449e-07,-1.5070803113248488e-05,-0.0006258401526354485,-0.015106314772904805,0.6594653898422052,-0.554824512894322,-0.08889341345148516
