t,W_11_0,W_11_1,W_11_2,W_11_3,W_11_4,W_11_5,W_11_6,W_11_7,W_11_8,W_11_9,W_11_10,W_11_11,W_11_12,W_11_13
0.0,1.0000000000000002,0.0,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,,1.0000000000000002,1.0000000000000002
0.05,0.9925407380146878,0.0052286540000342765,0.010184189167152946,0.9925492675125998,0.9950204479505564,0.995021995640966,0.9950219960720648,0.9950219965839422,0.995022002859251,0.9950261241735218,0.995033218011872,,1.010412270235919,0.9997681388326153
0.1,0.9706532653495465,0.02026455231354681,0.03955800602201452,0.9707825135860979,0.9803284728565745,0.9803525326691179,0.9803525596904351,0.9803525909185858,0.9803529837645168,0.9804167566157926,0.9805292742834921,,1.0409656073763127,0.996394718454398
0.15000000000000002,0.9357684165000714,0.04334194204603464,0.08483856343523856,0.9363681979660687,0.9566418275416261,0.9567579627907081,0.9567582602016268,0.9567585873351651,0.956762925947986,0.957068130208684,0.9576301819449108,,1.0897786354074837,0.9825985389660475
0.2,0.8901314499275559,0.07195066770300648,0.14121016504073858,0.8918106288285857,0.9250821778565689,0.9254258388532515,0.9254274328355782,0.9254290588658726,0.9254524192903071,0.926342983747914,0.9280876471305218,,1.1540788003368474,0.9485710640005469
0.25,0.8366014220482031,0.10335324142094626,0.20313944656077662,0.8401073005248931,0.887078296308142,0.8878503578460479,0.887856088383892,0.8878613307339513,0.8879457371204765,0.889903455629805,0.8940679361890965,,1.2306771732621131,0.8848565125935908
0.30000000000000004,0.7783856781220343,0.1350706762150924,0.26521143129407987,0.7843743146078666,0.844245939532404,0.8456953174014677,0.845711264340742,0.8457237464434619,0.8459597188143935,0.8495165715714118,0.8579241053463926,,1.316463821822412,0.785353679037745
0.35000000000000003,0.7187304766337471,0.16522098110333616,0.3228266213735168,0.7275157557326651,0.7982645548065564,0.8006591762812948,0.8006962720243569,0.8007193713368957,0.8012701494698362,0.8068681214592753,0.8219754682276844,,1.4088176735947955,0.6496606894405285
0.4,0.6606390597123241,0.19265094218908357,0.3726234357775204,0.6719955954399206,0.7507743566242505,0.7543679612096115,0.7544435072988525,0.7544762995078419,0.7555993910309147,0.7634191836060273,0.7883292069029907,,1.5058356213203428,0.6462773831221281
0.45,0.6066220624104006,0.21688548576891492,0.4126385321932611,0.6197104493708467,0.703288931629105,0.7082914449490672,0.7084302475952645,0.7084603584437712,0.7105202120264179,0.720306687506199,0.7587479354445057,,1.606342213819898,0.6996159913565126
