t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13
0.0,1.0000000000000002,0.0,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,-1.0000000000000002,1.0000000000000002
0.01,0.9999000384003499,0.00040955409245434254,-0.0002095793465705825,0.9998999893532169,0.9999999975005763,0.9999999999999719,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999442,0.9999999950019319,0.9998000200890239,-0.999600059655774,0.9998000445648733
0.02,0.9996007097915524,0.001640932320093704,-0.0008414954845867315,0.9995998933772943,0.999999959997422,0.9999999999982233,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999964487,0.9999999200449465,0.9992004531295355,-0.9984012568200658,0.9992008836491341
0.03,0.9991037938560526,0.0036895899170112548,-0.0018927848490829307,0.9990996036149347,0.9999997974813281,0.9999999999797577,0.999999999999999,1.0,0.9999999999999979,0.9999999999595618,0.9999995955330004,0.9982025861725812,-0.9964070211635537,0.9982048394984129
0.04,0.9984123088094157,0.006546824333511663,-0.003357491318214255,0.9983989982482896,0.9999993600407319,0.9999999998862762,0.9999999999999885,0.9999999999999998,0.9999999999999771,0.9999999997730187,0.9999987232813535,0.9968086721184405,-0.9936232918605713,0.9968158966877807
0.05,0.9975303366569885,0.010206052216497194,-0.005232646937542108,0.9974978206350332,0.9999984378628162,0.9999999995662747,0.9999999999999323,1.0,0.9999999999998649,0.999999999135325,0.9999968879120846,0.9950216681104426,-0.9900579511164885,0.9950393959587717
0.06,0.9964631138791875,0.014655748536912327,-0.007511393319875066,0.996395770807982,0.9999967613907945,0.9999999987052907,0.999999999999709,1.0000000000000002,0.9999999999994199,0.9999999974224942,0.999993559099249,0.9928454003731904,-0.9857211832517323,0.99288222635738
0.07,0.9952169804401605,0.019882142487900538,-0.010185631774773942,0.9950925106175632,0.9999940014936859,0.9999999967364626,0.9999999999990006,0.9999999999999991,0.9999999999980118,0.9999999935137305,0.9999880943575503,0.9902845444281554,-0.9806254078324042,0.9903527755349559
0.08,0.9937992776188812,0.02586930216788917,-0.013245963663719936,0.9935876215865072,0.9999897695619033,0.9999999927314461,0.999999999997093,0.9999999999999978,0.9999999999942255,0.9999999855813767,0.9999797421811085,0.9873445072185578,-0.9747850158270536,0.9874607808517859
0.09,0.9922183526055486,0.03259923193655147,-0.01668183915615388,0.9918806515869825,0.9999836177625739,0.9999999852719537,0.9999999999925449,0.9999999999999927,0.999999999985218,0.9999999708471429,0.9999676459673241,0.9840314832583381,-0.9682164860867022,0.9842173860286827
0.1,0.9904834997323329,0.04005171941746964,-0.02048135786383303,0.9899711270807499,0.9999750393484057,0.9999999723021917,0.9999999999826916,0.9999999999999796,0.9999999999657487,0.9999999453068411,0.9999508484804809,0.980352433710177,-0.9609383194883837,0.980635092025151
0.11,0.9886048607633252,0.04820438623931649,-0.024631210763227333,0.9878585439144701,0.9999634689209055,0.9999999509623069,0.9999999999629198,0.9999999999999462,0.999999999926786,0.999999903425769,0.9999282966253348,0.9763150174757677,-0.9529708576610061,0.9767276402073829
0.12,0.9865934158243537,0.057032874355477596,-0.029116915868770913,0.9855424252788936,0.9999482830805504,0.9999999174038676,0.9999999999256719,0.9999999999998725,0.9999999998535969,0.9999998378087731,0.9998988473297898,0.9719276514967887,-0.9443364008480188,0.9725100643591551
0.13,0.9844608315558543,0.06651117872363799,-0.03392295400068527,0.9830222766395532,0.9999288006361953,0.9999998665864438,0.9999999998590958,0.9999999999997168,0.9999999997231925,0.9999997388454634,0.9998612728818599,0.9671993635629569,-0.9350588580161395,0.9679984830028546
0.14,0.9822193666756239,0.07661204927797638,-0.039033062240249036,0.9802975717182817,0.9999042827678136,0.9999997920554643,0.9999999997452892,0.9999999999994075,0.9999999995010372,0.9999995943332908,0.9998142664633553,0.9621397092152751,-0.9251635599444809,0.9632099904319159
0.15,0.9798818917916741,0.0873068195260475,-0.04443017502238565,0.9773678442818347,0.9998739341602968,0.9999996857048805,0.9999999995580523,0.9999999999988217,0.9999999991368815,0.9999993890876495,0.9997564497677716,0.9567588860054039,-0.914677497530988,0.9581627735340643
0.16,0.9774617208312086,0.09856534370862591,-0.05009616972727599,0.9742326649504289,0.9998369034562039,0.9999995375214982,0.9999999992600687,0.999999999997758,0.9999999985596061,0.9999991045356252,0.9996863794760767,0.9510676169176583,-0.9036289956933107,0.9528758962058287
0.17,0.9749725359862872,0.11035630047291786,-0.056012117974495124,0.9708916633112895,0.9997922840922874,0.9999993353136655,0.999999998799438,0.9999999999959005,0.9999999976709552,0.9999987183009643,0.9996025545843444,0.9450771246284889,-0.8920476362417572,0.9473692410597171
0.18,0.9724283586407915,0.12264718041924864,-0.06215832232290174,0.9673446045842792,0.9997391161463063,0.9999990644292699,0.9999999981054619,0.99999999999276,0.9999999963380436,0.9999982037919849,0.9995034256596849,0.9387991998784309,-0.8799643749315833,0.9416635492682225
0.19,0.9698432946094697,0.13540513176061145,-0.06851475868754582,0.9635912426661779,0.999676385127771,0.999998707444159,0.9999999970835702,0.9999999999876064,0.9999999943844533,0.9999975297598578,0.9993873984220096,0.9322458642814719,-0.8674107914993482,0.9357800046597375
0.2,0.9672315599629726,0.14859686594728108,-0.07506110795432139,0.9596314187541815,0.9996030238402862,0.9999982438473205,0.9999999956093049,0.9999999999793661,0.999999991579865,0.999996659878865,0.9992528430658416,0.9254294866581356,-0.8544193417531142,0.9297403605840098
0.21,0.9646074343608535,0.16218854133166058,-0.08177666488293417,0.9554651313442294,0.9995179146190707,0.9999976497172641,0.9999999935212903,0.9999999999665039,0.9999999876281397,0.9999955523401753,0.999098104097599,0.9183628333266376,-0.8410234248838059,0.923566947513316
0.22,0.9619850419480686,0.17614590933649496,-0.0886402175214203,0.9510924886750495,0.9994198895930025,0.9999968973739862,0.9999999906130016,0.9999999999468515,0.9999999821536251,0.9999941594335137,0.9989215064486509,0.9110589059452855,-0.8272569143472503,0.9172823604011374
0.23,0.9593783533133168,0.19043450732404815,-0.09563031702764992,0.9465137813483252,0.9993077334123835,0.9999959550345686,0.9999999866233328,0.9999999999174095,0.9999999746857605,0.9999924271687711,0.9987213658191364,0.9035310003573344,-0.8131542983388845,0.9109095303621472
0.24,0.9568010774618623,0.20501980488695182,-0.10272533204244445,0.9417294967933858,0.9991801852614144,0.9999947864563301,0.9999999812257891,0.9999999998740832,0.999999964641801,0.9999902949105433,0.998495997420269,0.895792656070344,-0.7987505145905789,0.9044716016302461
0.25,0.9542664701409146,0.21986806019818558,-0.1099039436510416,0.9367401529800141,0.9990359358597929,0.9999933505211894,0.9999999740159639,0.9999999998113663,0.9999999513071661,0.9999876949452201,0.9982437157171198,0.8878573219856437,-0.7840802594365487,0.8979915756050124
0.26,0.9517874229482367,0.2349458627517634,-0.11714497004553129,0.9315464857487946,0.9988736333116602,0.9999916008834878,0.9999999644976852,0.9999999997219423,0.9999999338142583,0.9999845522000931,0.9979628494669951,0.8797386081662081,-0.7691785108740167,0.8914925674084203
0.27,0.9493763262103669,0.2502201488920175,-0.12442725829391575,0.9261494602870296,0.998691885390492,0.9999894855865678,0.9999999520673774,0.9999999995962137,0.9999999111190814,0.9999807839467281,0.9976517500053339,0.8714502330662798,-0.7540803042856703,0.8849976264120982
0.28,0.9470449193090656,0.26565845216739553,-0.1317297470737888,0.9205502329932663,0.9984892601565071,0.9999869466520844,0.999999935996447,0.9999999994217167,0.9999998819755264,0.9999762994985241,0.99730879637101,0.8630059013620471,-0.738820380018126,0.87852950118832
0.29,0.9448043406632144,0.28122882891105155,-0.1390315702180728,0.9147502733171576,0.9982642924648307,0.9999839197346455,0.9999999154121456,0.9999999991824452,0.9999998449082489,0.9999710000591998,0.9969324097625377,0.85441943532915,-0.723433476302299,0.8721107867757477
0.3,0.9426649530581301,0.29690045889851285,-0.14631233081440434,0.9087512152442392,0.9980154810777209,0.9999803336593907,0.9999998892756683,0.9999999988580217,0.9999997981822257,0.9999647784124401,0.9965210518229128,0.845704493091844,-0.7079537004423435,0.8657635796756391
0.31,0.9406363289542714,0.3126439184772906,-0.1535523214459895,0.9025548197025526,0.9977412885387644,0.9999761099683006,0.9999998563579701,0.9999999984227386,0.9999997397700268,0.9999575186706505,0.996073227427562,0.8368744785064914,-0.6924143923838133,0.859509429033184
0.32,0.9387273188813674,0.3284307122279186,-0.16073232679681446,0.8961631674215148,0.9974401511956003,0.9999711626144709,0.9999998152143436,0.9999999978444314,0.9999996673188083,0.9999490963128173,0.9955875033753678,0.827942779489649,-0.6768485841546027,0.8533695390551321
0.33,0.936945847467603,0.3442334173862352,-0.16783350201991143,0.8895785973274944,0.9971104791911619,0.9999653975213542,0.9999997641556709,0.9999999970831693,0.9999995781137837,0.9999393780431872,0.9950625104080489,0.8189226297251807,-0.6612885012247393,0.8473644068217604
0.34,0.9352989277688047,0.36002581994599103,-0.17483754351736502,0.8828037235421736,0.9967506602313477,0.999958712196465,0.9999997012175105,0.9999999960897442,0.9999994690402726,0.9999282217741611,0.9944969505259499,0.809827096370862,-0.6457655644609687,0.8415138292750475
0.35000000000000003,0.9337926834005074,0.3757827230253069,-0.18172664807451727,0.8758415544861169,0.9963590694095668,0.9999509954718834,0.9999996241278203,0.9999999948039501,0.9999993365459374,0.9999154768496902,0.9938896129055965,0.8006692007602046,-0.6303105952044016,0.8358369714923344
0.36,0.9324322254235543,0.39148085996892457,-0.18848396480863447,0.868695169462726,0.9959340553273934,0.9999421268005901,0.9999995302676475,0.9999999931525481,0.9999991765941343,0.9999009835910475,0.9932393528674093,0.791461457894956,-0.6149529380898613,0.8303519715475637
0.37,0.9312217666824658,0.40709845115705307,-0.19509346014221812,0.861367901011217,0.9954739518577556,0.9999319760055635,0.9999994166328648,0.999999991047008,0.9999989846220084,0.9998845736122118,0.9925451102078837,0.7822161055047392,-0.59972094642642,0.8250761782278611
0.38,0.9301646179083994,0.42261495967708773,-0.20153978280812293,0.8538634385693132,0.9949770879867366,0.9999204030473996,0.9999992797935581,0.9999999883809719,0.9999987554979385,0.9998660701895965,0.9918059233226787,0.7729452096666685,-0.5846421065806172,0.8200261553483963
0.39,0.9292630369950554,0.4380112639516274,-0.20780819095273947,0.8461857365740664,0.994441785444506,0.9999072575394262,0.9999991158475763,0.9999999850273245,0.9999984834733469,0.9998452882894149,0.9910209253623645,0.7636605332270181,-0.5697425592169583,0.8152173384379684
0.4,0.9285183506693238,0.4532695572388909,-0.21388466933793454,0.8383391003063907,0.9938663691169922,0.999892378569833,0.9999989203744685,0.9999999808349951,0.9999981621384668,0.9998220350668754,0.9901893573667495,0.7543736210813443,-0.5550473777290367,0.8106642143026425
0.41000000000000003,0.9279309400873068,0.46837337616906355,-0.21975593742331873,0.8303281757916492,0.9932491714281071,0.9998755944204272,0.9999986883852854,0.9999999756253377,0.9999977843756314,0.9997961102381483,0.9893105722765663,0.7450957698232152,-0.540580448518079,0.8063802273206595
0.42,0.927500269103937,0.48330823241641585,-0.2254097839067817,0.8221576439584505,0.9925885137538771,0.9998567216568518,0.9999984142600563,0.9999999691879132,0.9999973422974989,0.9997673055324946,0.9883840064031338,0.7358376673937052,-0.5263639194975335,0.8023776174399809
