t,C_11_0,C_11_1,C_11_2,C_11_3,C_11_4,C_11_5,C_11_6,C_11_7,C_11_8,C_11_9,C_11_10,C_11_11,C_11_12,C_11_13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5933563002555143e-08,2.0749507172088426e-06,0.00012446548655483284,0.0,0.09953149431329382,0.00496902090267128
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8442016746015905e-09,8.202564351551489e-07,3.278376219984084e-05,0.0009827327212737894,0.0,0.19628401249484337,0.0195048953927147
0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.457376530146227e-08,6.106700069167179e-06,0.00016254806730885414,0.003245373975233083,0.0,0.28773938005079813,0.0425315358967486
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.018992638285231e-07,2.5036503793309234e-05,0.0004991125358690026,0.00746470094775272,0.0,0.37187204559723364,0.07237879065413579
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1277559328541597e-06,7.378660198360285e-05,0.0011747232375231927,0.014034350622303722,0.0,0.44729716543063563,0.10694458650499114
0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2782828636363477e-06,0.00017605780042644466,0.002330948888607298,0.02316716814646468,0.0,0.5133462901410684,0.14388734133191405
0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.996656515950737e-06,0.000362439217828977,0.0041033366658137236,0.03489262481356782,0.0,0.5700426633251395,0.18082950203232606
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.711822605809396e-05,0.0006687488326033103,0.006607357233328425,0.04906847920807947,0.0,0.6179882647577544,0.21552483174513773
0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.309756990161391e-05,0.0011336174939029055,0.009927257618609775,0.06540558906627347,0.0,0.6582028438064267,0.24600391055059373
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.893770645934878e-05,0.0017955635800426739,0.014107929787607876,0.08349679896216221,0.0,0.6919264193502348,0.2706593086424443
0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79994647021544e-05,0.0026898289258922487,0.019149951774976578,0.10284705484212867,0.0,0.7204268565182221,0.28829193205076087
