t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13
0.0,1.0000000000000002,-1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
0.02,0.9992002774067652,-0.9984008775875635,0.9989250329159307,0.9994644866998044,0.9994893321685914,0.9995049565774022,0.9995145261670147,0.9995192200737181,0.9995195090305261,0.9995154407842283,0.999506668334814,0.9994922664014504,0.9994699627633349,0.9997280502189876
0.04,0.9968054969953912,-0.993611456891545,0.9967899178017714,0.9999554788360193,0.9999386713493377,0.9999261462354732,0.9999180586577088,0.9999139886423545,0.999913736263001,0.9999172717138692,0.9999247240922285,0.9999363972846096,0.9999532261576829,0.9999811813691231
0.06,0.992827891407664,-0.9856548048783647,0.9925880293016355,0.9995407837860694,0.9996036196729035,0.9996407381211001,0.999663730419967,0.9996750379736542,0.9996757348501502,0.9996659349684298,0.9996448455735076,0.9996105420688162,0.9995591478687393,0.9997631101777924
0.08,0.9872885668326455,-0.9745701397119971,0.9872377692483506,0.9998233785799097,0.9997859329328389,0.9997496100216471,0.9997277532839799,0.9997172465507906,0.9997166042580561,0.9997256888889897,0.999745656302701,0.9997790886912443,0.9998319050540091,0.9999305916857321
0.1,0.9802160055662903,-0.9604110444762666,0.9800512526881432,0.9996328470288888,0.9997751063920268,0.9998307088547909,0.9998621982581665,0.9998767680838099,0.9998776474066959,0.9998650967834148,0.9998365327299796,0.9997859785788996,0.9997030368141315,0.9998228919118916
0.12,0.9716475848336716,-0.9432459798237777,0.9715718370329277,0.9995984308765588,0.9996162807122043,0.9995748891409875,0.99955500105959,0.9995470081271579,0.999546552652757,0.9995533355152746,0.9995709560606282,0.9996077892488354,0.9996816164185771,0.9998619440091273
0.14,0.9616264972816595,-0.9231584956825641,0.9615880699560978,0.9996358680384251,0.9999216814450177,0.9999646217227451,0.99998099964296,0.999986174085697,0.9999864334072308,0.9999821738698839,0.9999681718762944,0.9999316547777994,0.9998498558208618,0.9998914272588421
0.16,0.9502059676515312,-0.9002421196065724,0.9501605088659547,0.9992556219499052,0.9995085459873908,0.9995013354894625,0.9995097129846326,0.9995174866602538,0.9995180423146061,0.9995110343425885,0.9995020428021181,0.9995057254753911,0.999556072168563,0.9997931550990282
0.18,0.9374426308006113,-0.8746116751449394,0.9375997366013457,0.9994174951040037,0.999975296960468,0.9999685815565708,0.9999474099833587,0.9999330520405002,0.9999320867159838,0.9999448065904919,0.9999656915044,0.9999783792212823,0.9999482660897976,0.9999496888256604
