t,W_1_0,W_1_1,W_1_2,W_1_3,W_1_4,W_1_5,W_1_6,W_1_7,W_1_8,W_1_9,W_1_10,W_1_11,W_1_12,W_1_13,W_1_14
0.17,0.15178679354542715,,2.7293811206767717,0.26111587382361956,0.0574859395851922,0.03924029672899668,0.03776344631806547,0.037732176854978705,0.0377046697948369,0.03562344054232561,0.03346686052379468,0.03556875085740749,0.037666165390547894,0.03767454884407112,0.037685957618397666
0.18,0.1701805479650961,,2.6986236488335265,0.2901359023241262,0.06329582805883109,0.04378124550137502,0.04199410453440567,0.04198459972071789,0.04197148435806621,0.03939795607018574,0.036710914408438225,0.039344395465343865,0.041965262715961626,0.04197604208656759,0.041975737288586834
0.19,0.18943781818137057,,2.666989010561232,0.3198590574885589,0.06892638277962126,0.04838926072084846,0.04626202458571373,0.04626005219982933,0.04624033316500739,0.043113287503275484,0.03983705784187501,0.04306836484982598,0.04627347396764262,0.04630275939064289,0.04630037413492238
0.2,0.20963577268606623,,2.6340545595469407,0.35009872010562826,0.07450542188338688,0.053217155402787666,0.05069447405866502,0.05068195691428424,0.0506267646979274,0.04684572881206582,0.042882291645428575,0.04678664665766007,0.05064058916204437,0.05069145953628229,0.050702444167690645
0.21,0.23094331310362498,,2.5995269459180133,0.3812000800827073,0.08023740044617943,0.058352521840570284,0.055400495755773015,0.05535570317802616,0.055274295735699204,0.05072187974749291,0.045962999805041385,0.05062721165939866,0.05523115341839537,0.055288731691455935,0.055311734280992085
0.22,0.2533944240165063,,2.5637024843839686,0.41339546820518647,0.08604514624297363,0.06370125161001877,0.0602644301782766,0.06022376505107127,0.060147854824004664,0.05474282411662283,0.049039696089416246,0.05462373275952136,0.06009689570207028,0.06015239001522451,0.06016887743963591
0.23,0.2768325158480538,,2.527118979631158,0.44632831077357393,0.09165920774942068,0.06914744074379701,0.06516625102795527,0.06516281453603179,0.0650899133792077,0.05875103185146574,0.05203863326484178,0.058637477035990794,0.06509856543051726,0.0651679331103778,0.065168408740751
0.24,0.30109630532357645,,2.4899301346191836,0.4794324715650081,0.09697963626023196,0.07470235396814176,0.07013252478996834,0.07013916358058558,0.0700237394884089,0.06265143649253745,0.05482173961063445,0.06254564541071786,0.07006975317056253,0.07018127269516322,0.0701808240077442
0.25,0.3262097286804707,,2.4518459727393176,0.5126002506962591,0.10214148779834904,0.08042927538057588,0.07523685008355203,0.07520320163531917,0.07502290513923764,0.06648470306064885,0.05740541098840798,0.06634720630240024,0.07501983361349353,0.07517724196875317,0.07519548941868735
0.26,0.3523331941186303,,2.4126549708864937,0.5461729877042809,0.10722270507329147,0.08631459709886545,0.08044617873664933,0.08038231358325153,0.08017026752259943,0.07034390885078955,0.05986922191972611,0.07015549034846433,0.08009933318101016,0.08028000632484826,0.08031186899312752
0.27,0.37953908298949035,,2.372581159376005,0.5802973172253467,0.1120872076081316,0.09230537253529927,0.08569398633784761,0.08565520365711772,0.08543934769229082,0.07423635105348499,0.062198281128691996,0.07402318174132508,0.08538642258774472,0.085580082398317,0.08560139732317971
0.28,0.4076968715869155,,2.3320364602501416,0.6145904733426787,0.11658520559206406,0.09840998478779664,0.09105156044879065,0.09100214625157677,0.09074582108387094,0.0780560354807765,0.06436087709190756,0.07785515900424453,0.09077463790224516,0.09100931598415515,0.09101158888432076
0.29,0.43661302640712185,,2.291171372259628,0.6485667942550898,0.12074328259061758,0.10465567827345265,0.09650789517444765,0.09640595842157375,0.09605063204114954,0.08173356379202064,0.06625965821498385,0.08153360298795308,0.0960986072146257,0.09641606644204212,0.09642060210696084
0.3,0.46625078883483184,,2.249825450352667,0.6821809333596267,0.1246380825220987,0.11098511838456088,0.10197136540779304,0.10182047971499325,0.10136887107201065,0.08529562828461924,0.06785446300387903,0.08504463261530476,0.1013364499698106,0.1017421107057786,0.1017706763219535
0.31,0.4967492831150847,,2.207877347283092,0.715723571403091,0.1281991618201257,0.11730961648835467,0.10738913706201487,0.10721069057606615,0.10671215939449848,0.08877509993428553,0.06921456433218523,0.08845980944988692,0.10661868020346461,0.10707933610187964,0.10712181037558309
0.32,0.5282166600455814,,2.165480600755128,0.7492670729765254,0.13129097629307104,0.12365526498633532,0.11283701361027941,0.11261946542106079,0.11207415318174295,0.09217540820073536,0.07035338090689838,0.09184688000058372,0.11203238765614135,0.11253861753683114,0.11256599464405381
0.33,0.5605563903377966,,2.122911152317478,0.7824605263154782,0.1339271970195192,0.13013438471896285,0.11841703775275024,0.11811774546650476,0.11745377505128546,0.09546987891314213,0.071212758896526,0.09515774208995678,0.11750095243815895,0.11809787937020981,0.11810517661325304
0.34,0.5935495420213321,,2.0802978288293685,0.8149235153062862,0.13622828977348483,0.13674650432484306,0.12407634084549624,0.12367482314381698,0.12284255012105236,0.09860730273947475,0.07180878809548619,0.0982788087114301,0.12287934789891308,0.12362237340007733,0.12363752602440212
0.35000000000000003,0.627092709624985,,2.037598623604261,0.8466453835565964,0.13817039677484888,0.14332794057727438,0.1296466219120182,0.12915966451290944,0.12819395851466323,0.10160003465097214,0.0720329841479882,0.10120613713613812,0.12812954145095987,0.12902448002367364,0.12906879133892352
0.36,0.661291103374186,,1.9947860263807218,0.877850967149201,0.14282086919264644,0.1497679418944358,0.13508243855745913,0.1345139256638736,0.13345821900211355,0.10442963355368799,0.07195494607610527,0.10396998257086433,0.13335618642292438,0.13435920713906604,0.13441630706775037
0.37,0.696285151306988,,1.9519504239547536,0.9085710066888149,0.15152242268811755,0.1561733478458859,0.14053727055528786,0.13984614554478644,0.13865611843584075,0.10709804042842773,0.07158116274172058,0.10663958022170021,0.13863594611949226,0.13974179084258484,0.1397803199503685
0.38,0.7320216695818629,,1.909227740863705,0.93851987553826,0.15839927899104322,0.1627053513759104,0.1461340981212101,0.145275500603732,0.1438608483330635,0.10963780061125097,0.07089894479556848,0.1091966180783027,0.14392047202966188,0.14519208453088206,0.14521280062396627
0.39,0.7682650242690177,,1.8667104357330495,0.9674109249103824,0.1700626330095158,0.1693158385848852,0.1517682472854486,0.15074005309747726,0.14908189998524177,0.11204238981438373,0.06992536649608867,0.11156634623790007,0.14909851590921522,0.1506060224962607,0.15064214509187016
0.4,0.8048408723746691,,1.8244610874419946,0.9952453076453007,0.18225850893817905,0.17578708967048023,0.1572503166417373,0.1560660289974333,0.15422047370343117,0.11428571935832509,0.06860480131732596,0.11373031398456285,0.15413567633991895,0.15588044553474126,0.15595031054701894
0.41000000000000003,0.8418107157724621,,1.78254275685397,1.0222003872456087,0.19482053604051913,0.18203015255941984,0.16257900355689006,0.1612109562636442,0.15918899179838436,0.11632661954567439,0.06693012658034138,0.11571756588028916,0.15909938227848086,0.16103232575286083,0.16111326186356012
0.42,0.8793426058298062,,1.7409922799821693,1.0483024406502786,0.20772296071932012,0.1881974322686548,0.16793113326810602,0.16631976612183158,0.16403501568038228,0.11815970533127998,0.06495205590961187,0.11756085609740448,0.16404923942809738,0.16616653949856675,0.16622823365522177
0.43,0.9174350964485996,,1.6998104039754696,1.0733315752503563,0.2211068513533081,0.19444142289165367,0.173392754743607,0.17150779081546474,0.16887893384031713,0.11985628293823149,0.06266767295023307,0.11927470039363082,0.16895179820103548,0.17133808933441538,0.17138788435147878
0.44,0.9558458991006971,,1.6590432955704673,1.0970606752019307,0.23504773932302464,0.20067914363444656,0.178840113149636,0.17669123140254206,0.17373734124859977,0.12146402099663281,0.06006210933601395,0.12082250155841677,0.17374412294894803,0.17648104072952733,0.1765556513037956
0.45,0.9943319037522025,,1.6188396120952395,1.1194959630568762,0.24942767087926399,0.20670362980531215,0.18413260809960344,0.18171075743906928,0.17848490302407718,0.12291018838684283,0.057172673273873875,0.12217548988353318,0.17840827668528478,0.18149162500347307,0.18160411145254654
0.46,1.0329015690440173,,1.5793476007559948,1.1408065343377853,0.26409840000499357,0.21246328507884024,0.189308049090254,0.18655491197717142,0.18302013436521622,0.1241374046876788,0.05393470111715517,0.1233740966345821,0.182974155781429,0.18635112375262183,0.18647381710942815
0.47000000000000003,1.0717463913715872,,1.540559888904069,1.1610446003870452,0.2790777560149719,0.21810274623038123,0.19449989580794985,0.19135718981442607,0.18740474374436122,0.1251521774409194,0.05038948634386945,0.12440751285960742,0.18747015986090484,0.19114272451842754,0.19124950604571586
0.48,1.110921874727348,,1.5023545635648246,1.1800276533227039,0.29448963513000614,0.22373133115308705,0.1997360466029261,0.19619374260958572,0.19177544526362988,0.12604909562978614,0.046570628196535645,0.12530113963629919,0.1918760061713384,0.1959462766050018,0.196051629684511
0.49,1.150191754093195,,1.4647262348754342,1.1975447646852841,0.3103564516061427,0.22926798552027017,0.2049263511446587,0.2009894877307352,0.1961520487575058,0.12689564868308847,0.042470198273272815,0.12606653758682854,0.19617752269213348,0.20073822841956054,0.20087908570896573
0.5,1.1892501619744835,,1.4278912849613006,1.2136173295745032,0.32655515986485756,0.23456221369486316,0.21001665796532845,0.2056447631830586,0.20041126452844718,0.12761399885401178,0.03810339037849339,0.12669105233653014,0.20038574179403448,0.20542433969629637,0.2056078134849254
0.51,1.2280490877607404,,1.3920719298138098,1.2284561176470594,0.34298094517105043,0.23958736402918593,0.21504975242645474,0.21016920457352362,0.2044573589706084,0.12811145966860285,0.03346920528978262,0.12716859367242783,0.20449839182042223,0.20995672544021918,0.21015208991559212
0.52,1.2667945587961855,,1.357228695864458,1.2421513583284263,0.3596579210568888,0.2444380361020819,0.22007012416804395,0.21464023712976948,0.20834783819836947,0.12843595824879975,0.028546022405780275,0.12752034652842525,0.20849523309727655,0.2143912399965464,0.21457835270742748
0.53,1.3056024410024039,,1.3231337765403755,1.2545138086051588,0.3766537677637091,0.2491757415324216,0.2250630147869814,0.21908742158359495,0.2122086237905178,0.12868023803190573,0.023381851722739714,0.1277277385427777,0.21237771678801215,0.21881984293751142,0.21902065075681998
0.54,1.344257133396987,,1.2897292669661302,1.2653111910520203,0.39395503600893295,0.2537553150130856,0.23001500816738665,0.2234792639580612,0.21606571350585127,0.12888837029099076,0.017996713974148607,0.12783734961969068,0.21616964872243227,0.22326029642192335,0.22350835905444302
0.55,1.3824031527163605,,1.2572794944167784,1.2746007781125503,0.4114808043796907,0.2581000633719332,0.23495520478647833,0.22779260444404753,0.21982164439106144,0.1290204726300981,0.01236187314732632,0.1278726963858837,0.21991184424666327,0.22763497256964374,0.22793155714379232
0.56,1.419932738446252,,1.226070159602302,1.2826781709258475,0.42917714222461945,0.26218702997095056,0.23989165671175486,0.23203330808019182,0.2233947341776651,0.12895960153893066,0.006535624324499849,0.12779313875104886,0.22357958858738186,0.23187517317180503,0.23218972120702114
0.5700000000000001,1.4570567330161253,,1.1960414071109815,1.2896693381715651,0.44703935880136364,0.2660422095340466,0.24477335347541254,0.23620166446547938,0.22682368989039672,0.12877084797434574,0.00046282789401426406,0.12762180034812698,0.22711106625216873,0.23600758793427226,0.23632796565112021
0.58,1.4939516888090576,,1.166878385874474,1.2953302065142376,0.4650602314988873,0.26969313435681863,0.2495762424948051,0.24029570470820774,0.2302079639933782,0.12855663315062843,0.005823001020715877,0.12732689487166698,0.23051160829427786,0.2401276716733077,0.2404802390889151
0.59,1.5304384602067267,,1.1384716687212424,1.2993820537297993,0.4832135464969518,0.27314765847172023,0.254374792162331,0.24434728258474248,0.2335814020265755,0.12832145754166732,0.012283484110704557,0.1269693938838347,0.2338444526503932,0.2442846122448891,0.24469861643673596
0.6,1.5661290223213173,,1.1111171669124302,1.3019441664919569,0.5014877417847762,0.27639351712009463,0.25924939761587107,0.24839797348376558,0.23688508105855352,0.12804007394680217,0.018908000533260725,0.12658628422221274,0.23717449144540567,0.2484222563283712,0.24889339365084587
0.61,1.6008563273737564,,1.085153247451903,1.303425005576761,0.5198757663134518,0.2793973765964811,0.2641526984151825,0.25247181086627246,0.24005547021734727,0.12764194992306926,0.02572582898935837,0.12616095559533197,0.24046516478761898,0.2524601744417209,0.25296129565846703
0.62,1.6348247477355393,,1.0605103531417095,1.3039698463662206,0.5383219343142538,0.2821245880386831,0.268964027462097,0.25652443551621934,0.24310412581945084,0.12715735478302534,0.03271734752471921,0.12565429195094005,0.24362100889296903,0.25640106817937036,0.2569272269823913
0.63,1.6682675680453003,,1.0368059285101607,1.303243397565821,0.5567391290828658,0.2845829803507889,0.27367802655548906,0.26041224693823795,0.2460970578302857,0.12668738923630515,0.03985190028567842,0.12507509292042113,0.2466362508165546,0.26033293363357607,0.2609134729427446
0.64,1.701059610689495,,1.0138809757715381,1.300910604171456,0.5751089855567275,0.28682842841437306,0.2784372217241359,0.2643375416228287,0.24907574578132705,0.1262327095908462,0.04714620634038751,0.12445656212367841,0.24961561104681834,0.2643246610562108,0.264983767795737
0.65,1.7327989912609565,,0.9920489136191502,1.2971726820918177,0.5935024253523459,0.2888964706442434,0.2833341924765293,0.26840564523264326,0.252020431139544,0.12573826481621014,0.054602888802748564,0.1238584438936304,0.25262850323425895,0.268343197760618,0.2690716702475036
0.66,1.7632623134935663,,0.9716921095960751,1.2925605692310538,0.6119464771491978,0.2907424373510331,0.28827094653727825,0.2725106057226441,0.25488729851860314,0.125207981881527,0.06218026416077925,0.12326998156782554,0.25564168223863126,0.2723036799516169,0.2730812767756027
0.67,1.7926347473394562,,0.9527413762617121,1.2872179125396483,0.630319975071854,0.2922890585736227,0.2930980586904081,0.2765243188937334,0.25766283455897904,0.12466612331562571,0.06991897454587047,0.12263050207599983,0.2585377119403414,0.27619334293192366,0.27702139917460494
0.68,1.8212019436964648,,0.9347616275963451,1.2806955976834264,0.6484665501551675,0.2935333850544901,0.29783900261985347,0.2804555083740146,0.2603772460846346,0.1241401712734987,0.07775009416114531,0.12196920983340302,0.26129704905379786,0.2800860392576138,0.28099477233789993
0.6900000000000001,1.848905747354888,,0.9175485543250902,1.2726082922603943,0.6663932023027936,0.2945628142748765,0.302665404039743,0.2844541070471914,0.2630735173928739,0.12364960361914712,0.08570688413002137,0.12127192032681969,0.2640405701371719,0.2840577454632608,0.2850656740464007
0.7000000000000001,1.875350968573731,,0.9014230352503316,1.2632529846610643,0.6842496013498051,0.2954438297977727,0.30765307508651557,0.2886053246734554,0.26576733795446283,0.12316097559827145,0.0938085264319316,0.12064036931223147,0.26685423642843625,0.28809251347434317,0.28918924454733497
0.71,1.9002644201093668,,0.8868032731884752,1.2532710676911234,0.702078010367625,0.2985741139040809,0.31267666747832484,0.29281429563323297,0.2684357406185491,0.12270889674233994,0.1020295311071185,0.12007492433827374,0.2696981409195016,0.292113935540309,0.2932853741125472
0.72,1.923800195498261,,0.873627038046557,1.242782181002847,0.7196889610712098,0.3030816191160205,0.3175956666823473,0.29695168655657983,0.2710451241033698,0.12227383542250388,0.11036446744766727,0.11949098556928754,0.27245122563995705,0.2960980313781044,0.29735291514974616
0.73,1.9462876241323372,,0.8614211230804768,1.231222510567752,0.7368775835968281,0.31149621680827866,0.32245583821797696,0.30104603235599803,0.27359168382665877,0.12189170699594676,0.11877718223411564,0.11889819094528224,0.27508880343732395,0.30010444315690876,0.3014702237448654
0.74,1.9677451207420114,,0.8499404551321876,1.2181737243813724,0.753690757412998,0.3201767420117334,0.32741702301836956,0.30524489634396945,0.27611282699870027,0.12154659979720758,0.1272916937303581,0.11833839937360396,0.27771719046066107,0.3042014705891153,0.3056926954752534
0.75,1.9878047931559513,,0.8395058102849084,1.204029352857354,0.7703400910102689,0.3293162184545762,0.33252446628764765,0.30961015460328045,0.27865211300789905,0.1212561605465463,0.13593704255003322,0.11783085698828596,0.28043643832334336,0.3083850695227398,0.3099913991034731
0.76,2.006150855255621,,0.8305645712318617,1.1895169041489866,0.7868564560029595,0.3389273791293223,0.3376557986855662,0.31404608604378514,0.28120929692484664,0.1210463651644347,0.144724114488173,0.11743041210346805,0.2832103618024,0.31259366301382935,0.3143076475737479
0.77,2.0228981579048413,,0.8230651026804685,1.1747111091330966,0.8029888726776376,0.34882524468815734,0.34270408653327744,0.31845109471065247,0.2837365004780522,0.12091208484083649,0.1535652227620415,0.11708612430805607,0.28592771658169924,0.31679978646477047,0.31863735788210834
0.78,2.0384077805795915,,0.8165075238108882,1.1589492036476554,0.8185187609000133,0.3588956798616529,0.34772013566184273,0.322860836730604,0.28619722487727955,0.12082616890646784,0.16249594929502456,0.11671639400362584,0.28853765436605344,0.3210506373397585,0.3230345133294428
0.79,2.0527789565933996,,0.8106127237789946,1.1418083141634303,0.8335430669903393,0.36926367513527236,0.35282150558584113,0.3273868390285677,0.2886200590701043,0.12079365832040763,0.17148114733313166,0.11640562430626494,0.2911453960368148,0.32539548904816923,0.327536912567967
0.8,2.065688782793594,,0.8056959457704455,1.123770251023314,0.848300525719809,0.3801169371548767,0.35802278603258275,0.33206270660287895,0.2910705682957392,0.1208691636144659,0.1806102622991042,0.11619226076628827,0.2938583137558553,0.32983406836537027,0.33212564698098535
0.81,2.0767913780971634,,0.8022243440815481,1.1056078590702172,0.8627826953567004,0.39143802965404145,0.3632304582375479,0.33681940728963,0.29356783676420384,0.12106121757002469,0.1898527049018561,0.11609824115576127,0.2966207622621284,0.3343217339738702,0.33676467744953853
0.8200000000000001,2.0861548558472696,,0.8001585885088359,1.0873367121409832,0.8767010447487341,0.4030296289089236,0.3683817332973287,0.34159710635291857,0.29605383911360295,0.12135578246029236,0.19916492149801998,0.1160598475408976,0.29935521362751644,0.33884193128878143,0.3414538816535359
0.8300000000000001,2.09415693843079,,0.7989838259445912,1.0682284104209112,0.88986588111668,0.4147932961502452,0.3735136412901949,0.3464179810054893,0.2984656240327609,0.12170470106723061,0.208518296806279,0.1160725432431416,0.3020186866407508,0.34342557071683216,0.3462255307323302
0.84,2.100976703098346,,0.7983952646014445,1.0478865725812283,0.9024206868866856,0.42685976218164995,0.3786848009238456,0.3513374974368651,0.30082263779654905,0.12213409766903796,0.21793765081399777,0.11614448723582348,0.30466100909492094,0.3480967846635317,0.351095089989645
0.85,2.1063504793845205,,0.7986977754511306,1.0268645229040905,0.9145851894987482,0.4393873302488952,0.3838887430274105,0.3563711971646486,0.3032065362936938,0.1227112880191696,0.22747835394399182,0.11631701407744172,0.3073847173640476,0.3528532789928523,0.356046358840116
0.86,2.1099163689582006,,0.8003671560814685,1.0059346859181095,0.9262917139075726,0.45232760368765346,0.38907692768475155,0.36149508991465373,0.3056495634830996,0.12344930269752935,0.23711739656899064,0.11665132036367058,0.3101876980325249,0.35767105324295695,0.3610643120473526
0.87,2.11169218303466,,0.8033744638683089,0.9850441794621986,0.937254014794773,0.4654930974160628,0.39422735531426334,0.3666864538370022,0.3080839695537986,0.12429065004532881,0.2468226100046593,0.11707221383489062,0.31295579358653397,0.36254328982462297,0.3661590888719775
0.88,2.1120566446599467,,0.8072027943547468,0.9634416117085707,0.9473536804154188,0.47881424783831317,0.39934898879910363,0.3719360765836402,0.31043016923959066,0.12520100234174875,0.2565202135432333,0.11753977584621912,0.3156603254482422,0.3674920241381326,0.3713454118941466
0.89,2.1112599081489485,,0.8115325555798347,0.9407917620981122,0.9567599074743607,0.492409270188782,0.40444054120459705,0.3772421136022107,0.31270521072080926,0.1262304429935914,0.2662907248382243,0.11809321241073205,0.3183650125688085,0.3725196581766407,0.3766149310721212
0.9,2.1091088051549787,,0.8166517484347271,0.9176918300624483,0.9656211873225136,0.5063830540492236,0.40948791694365144,0.38261883706063665,0.31499829864144174,0.12744484458848088,0.2761103423509306,0.11880511467352091,0.3211074540543148,0.3776011451678426,0.3819466757016798
0.91,2.105240787282254,,0.8230300445629818,0.894864942129292,0.9738113527063619,0.5206618292126878,0.4144926632671787,0.3880919944194629,0.31734331732333854,0.12883107041919076,0.2860261819709701,0.11961069048420864,0.32389297530557154,0.38273878967328234,0.3873449880209165
0.92,2.099622480534025,,0.8306468901783755,0.8721911335442523,0.9811018854989655,0.5350923988598243,0.41946144736467295,0.3936577923181195,0.31966619367805515,0.13032426781540624,0.2959746633518673,0.12056178010650417,0.32668634925873546,0.38795184778691655,0.3928330999743509
0.93,2.0926166088474,,0.8389985760938727,0.8489451737563021,0.9874694030271575,0.5496381390262252,0.42436705338839026,0.3992653186536093,0.32188422672822453,0.1319154146262805,0.3059156369042804,0.12160730469194392,0.3294225698776418,0.3932396823656346,0.3984131043832466
0.9400000000000001,2.0845315528432122,,0.8477637070722597,0.8248801398107501,0.9930672789600536,0.5643831193369614,0.42916087723189444,0.40487343611089327,0.3240180042608182,0.1336694476718284,0.31587088286366455,0.12273184365398476,0.33210706817437335,0.3985784389524119,0.404053846123196
0.9500000000000001,2.0752507983751824,,0.8572061003499531,0.8006046197322452,0.997935794326493,0.5793649915197895,0.4338357409107834,0.41051180254225994,0.3261548596640196,0.1356274502934716,0.32585341521253136,0.12399675431610789,0.3348255618095099,0.4039469305860562,0.40972801470763476
0.96,2.064426908805819,,0.8677696717023843,0.7767484963977932,1.0019196528111087,0.594498190716784,0.4384357582395759,0.4162409899100396,0.32831777598158624,0.1377501548412614,0.33585413932991165,0.12543467215433704,0.33757580069734483,0.4093478574580672,0.415451310120319
0.97,2.0519788983486578,,0.879439368527811,0.7531326092039987,1.004899353256164,0.6096823481103638,0.44297851452908643,0.42205245301346705,0.3304306041725235,0.13998985218748936,0.3458639057766676,0.12697003984758096,0.34029426791730233,0.41481677087731456,0.4212612852612365
0.98,2.0382370465882937,,0.8917432979007647,0.7291075464576919,1.0069412324309375,0.6249065776314501,0.44740280537750915,0.42785998515976953,0.3324248884883568,0.14237083000017636,0.3558457272022504,0.12862511575377444,0.34297458688742816,0.4203639527371966,0.4271554614374014
0.99,2.023550557199579,,0.904372791110726,0.7045311986151694,1.0081330135121422,0.6402005523464724,0.45163524274434325,0.43361196788296347,0.33432863132594676,0.1449501825568174,0.36577855074514054,0.13042482961126867,0.3456078911989357,0.4259308400865954,0.43308033397076984
1.0,2.007880557454217,,0.91755688030903,0.6799859878528141,1.0083994263508023,0.6555362004098938,0.45568598724483966,0.4393597871935739,0.3362129173573908,0.14772774623970691,0.37565507163076783,0.132328806694182,0.348199669135822,0.4314744137228488,0.43899928150871687
