t,W_1_0,W_1_1,W_1_2,W_1_3,W_1_4,W_1_5,W_1_6,W_1_7,W_1_8,W_1_9,W_1_10,W_1_11,W_1_12,W_1_13,W_1_14
0.39,0.3787410767138575,,2.314852498565422,0.9982979990201998,0.4636312101478768,0.36199939289346017,0.3595810191304091,0.35824784883030625,0.35465119551726126,0.27016148469189766,0.19241593517578687,0.2856719284168808,0.3566658773933454,0.3581979463835539,0.3582173475318315
0.4,0.3623203455381975,,2.2030931741260176,0.968824349158726,0.4604991995381974,0.35332243254756707,0.3480978004357338,0.3468618833119353,0.3430051948898222,0.25802835529380586,0.1802575870295835,0.27450182604538875,0.3452500255754765,0.3468058956170816,0.34682090980245833
0.41000000000000003,0.34846981264566823,,2.0790242287965075,0.927858121819464,0.45334765031652274,0.3431547391090312,0.33497162076838605,0.33390579873964965,0.3298105335063372,0.24496939587538272,0.16776896077110215,0.2623268010353423,0.3322877507448898,0.3338466229445462,0.33385547080273004
0.42,0.3372174350896419,,1.9438075404218433,0.8760237571647538,0.4420156357812685,0.33153068249936485,0.32034124891147964,0.3195207311793882,0.3152179073347365,0.2311456557901762,0.15510911986236145,0.24927479167326855,0.3179065340960499,0.31944549838882613,0.3194524214141024
0.43,0.3285089750808686,,1.7987420078023488,0.8141537977434695,0.4264186038363217,0.3184668313533903,0.30433858282273746,0.30383625995156566,0.2993630186391434,0.21670220681640356,0.1424192547797184,0.2354617687196717,0.302229787120919,0.3037325460135207,0.30374323199344344
0.44,0.32222025063563375,,1.6452263535603422,0.7432849730713754,0.40657766799702966,0.30398853548157706,0.28710867479788127,0.28699069799894794,0.2823864108459229,0.20177848500812678,0.1298323120361706,0.22101593754806753,0.28540345625143837,0.2868610232502847,0.2868766925436891
0.45,0.3181352097604901,,1.484693534076968,0.664654056017497,0.3826472596824579,0.28816359145805703,0.2692070847039473,0.2691604365866659,0.2644651434980736,0.18653251182374406,0.11748578303774877,0.20609465523204037,0.2676179386435796,0.2690194196732101,0.26903562401538816
0.46,0.3159496614875926,,1.318613932089456,0.5796520389177333,0.35489460399847195,0.27108430329568856,0.25106014968276347,0.2505390591786745,0.24579572190855742,0.1711317662673601,0.10551117646475534,0.19085651546409999,0.24907430270034955,0.25039938234866593,0.25041057296841174
0.47000000000000003,0.3153190982509349,,1.1485350067009652,0.48977268234993926,0.32367221589077594,0.2528366794168349,0.23234777658369024,0.23130365488927757,0.22656763348424466,0.15572836330169385,0.0940184765326675,0.1754336370986343,0.22994518193493735,0.2311689696361741,0.23117399821019124
0.48,0.3158935333874678,,0.9760516990659387,0.3965977364343116,0.2894338720974764,0.23351841465742348,0.21322663824776822,0.2116291628382275,0.20696359167544426,0.14046305323659186,0.08310089241687384,0.15994977583012893,0.21039537679543277,0.21150126746719874,0.2115043068849438
0.49,0.3173060351934383,,1.0256993405659212,0.30178076353628835,0.25275187266113813,0.21327372454480334,0.19387823209906435,0.19171890989795354,0.18719388744154467,0.12548500659611955,0.0728458494875041,0.14454723584105159,0.19062285089693434,0.1916084692763651,0.19161465067274147
0.5,0.31916299055697894,,1.194586718039487,0.28722688396051677,0.21427859338061692,0.1922824225721116,0.1744947235899869,0.17178911124979307,0.1674800894296465,0.11094408563479906,0.06332921220770528,0.12937390895365702,0.17084734841560845,0.1717161226894976,0.17172645031860295
0.51,0.3210806883635061,,1.3615804099158173,0.3414279625856877,0.1746943167761075,0.1707292393400765,0.15524531612706208,0.15203386662574672,0.14801637805653683,0.09696513265520611,0.05460341601884844,0.11455789214719263,0.15126972959717574,0.15201768684807074,0.15202822321497758
0.52,0.322730278626055,,1.5252945067575623,0.3928459518069076,0.1387186381950576,0.14881523186553636,0.13628558655506084,0.1326333477989308,0.12897754762164163,0.08364879361140393,0.046701820452196265,0.10021453235753854,0.13207074382412415,0.1326842910494995,0.13269018688302525
0.53,0.3238349994685113,,1.6843625639724786,0.44037808175590537,0.1409393438587172,0.1267884113537542,0.1177878719981547,0.1137833857150448,0.11055090576605978,0.07109481345148945,0.03965002379865365,0.0864633546329063,0.11343666813313244,0.11390459015128299,0.11390483451273821
0.54,0.3241414538165298,,1.837484970231832,0.48305371045513473,0.1434759479524138,0.10493034652236533,0.09993002707194479,0.09581638705924579,0.09292836493390233,0.05940398865545576,0.03346388573391443,0.07341590173010745,0.09555316560978605,0.09587911564015669,0.09587741608247875
0.55,0.32342688328615765,,1.983457540632397,0.5200041813903402,0.14591902576144805,0.08351792639457903,0.08286147699580938,0.07883027477531135,0.07627361726333394,0.048656752152367914,0.02814021059357722,0.06115916460501291,0.07858073843675657,0.07878163320632015,0.07878276357412897
0.56,0.32153881645150895,,2.1211309271928878,0.5504730649990154,0.14786523049716435,0.06336564662311694,0.06671102026616418,0.06292385775931789,0.06072724716715396,0.03890964343657077,0.02365813648024179,0.04977221437944465,0.06266635285592216,0.06275833542691353,0.06276357923003913
0.5700000000000001,0.3184046900267687,,2.2493791469950453,0.5738701690367012,0.14895736652735778,0.053143697879539674,0.051621417381205584,0.048246484515826776,0.046437714054251185,0.030215284858960502,0.01998942151473595,0.039347270952308666,0.04797159845150228,0.04795967397095313,0.04796571740585488
0.58,0.3139962868621472,,2.367149276827271,0.589794525569679,0.14888643905031382,0.04466104568253758,0.03774405161953216,0.03495011846565792,0.03355389672423314,0.022626067482636014,0.017100459868500117,0.029971854620225065,0.03465612513090557,0.034538982306161585,0.034541204927378444
0.59,0.3083060062250451,,2.4735176000122006,0.5980110796172748,0.1473748223484821,0.0375442705595983,0.025203256853713923,0.02315234753849973,0.022187677794975606,0.016172321659029338,0.014945172613471861,0.021700648778300777,0.02283591775107841,0.022619671573918164,0.022616653859740016
0.6,0.30136809113526625,,2.567654523513032,0.5984416154109973,0.14420396097899454,0.03170653709430758,0.014098715609598342,0.01293762271205796,0.012414552883979555,0.010854635881254907,0.013465754778497095,0.014567773634672654,0.012589338827021792,0.01229396553541543,0.012288921041100506
0.61,0.2932807510221943,,2.6487573400794218,0.5911860463096663,0.1392670174822621,0.027069881148305157,0.004541974797416883,0.004393322644079715,0.0043111731515445605,0.006665702714511541,0.012600080598723305,0.008617659193306164,0.0040026070690428114,0.0036537270838973373,0.003651495522294672
0.62,0.28418424489329724,,2.716072074555135,0.5765234489251195,0.13256791995978381,0.029526496335003486,0.0033427143078674903,0.003974990851519057,0.0020986458209677756,0.003606652406059723,0.012287731608609232,0.003900578823538514,0.002823651848693385,0.0032080400300874288,0.0032056101208748264
0.63,0.2742237882938575,,2.7689748618513077,0.5548813905120569,0.13178833946551363,0.03710601808807475,0.009456671846055496,0.008986895424049714,0.0066204089258885416,0.001669552990105634,0.01246446732586011,0.0004457438795561009,0.007814890873365047,0.008227929261989059,0.008223801623583911
0.64,0.2635498369459537,,2.806981287310892,0.5268216685912012,0.12814960434653921,0.04190202721720806,0.013734721011605012,0.012097069084789754,0.009317827934697572,0.000822118675369657,0.013058210769482945,0.0017375262594482026,0.010938148560074093,0.011374859919903274,0.011373963630596636
0.65,0.252345172992904,,2.8296790623649275,0.4930504647951927,0.11937690149044833,0.04380068884628695,0.01611180116750291,0.013281366485832767,0.01021099526841216,0.001021191625252659,0.013995880414887337,0.0026365704525312286,0.012173697759531123,0.012620674969239838,0.012625036302778548
0.66,0.24082621485695369,,2.8367106404668796,0.4544034819497136,0.10574185424910845,0.042717118642960954,0.016515051039484738,0.012510716186628128,0.009273558934964257,0.0022283781979113787,0.0152092289576525,0.002241213789673807,0.0115030410357777,0.011939469423509753,0.011946015851689052
0.67,0.2292128912738067,,2.827840070437246,0.4118004338146093,0.08763182417183125,0.03863059868499214,0.014898537500713918,0.00978481797570144,0.006515888811850696,0.004398739189348859,0.016632961550187255,0.0005632204853308548,0.008932115153136995,0.00934042185537363,0.009343795377183684
