t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13,Cxx_1_14
0.1,-0.009288773763778166,0.9936474485804363,-0.9743148393082597,-0.009980680777711665,-3.387145516638157e-05,-7.658778181804382e-06,-2.375737133922251e-06,-2.249037854312741e-06,-3.675667338054467e-06,-1.9575828552012564e-05,2.0812191762961674e-05,-2.0758895892397655e-06,2.0636445528521286e-06,1.2632776980880944e-06,2.467250680149302e-07
0.11,-0.011015649291384003,0.9910026353696252,-0.9678794094355643,-0.012042992607992506,-3.738422912837047e-05,-1.0416752777242522e-05,-6.556662234036281e-06,-5.303582236590443e-06,-3.5929484377972276e-06,-2.5424411697311244e-05,3.0067977026995707e-05,-4.042237840853891e-06,2.034068360426411e-06,-3.1243077763809524e-07,-1.2520775271585016e-06
0.12,-0.012805436629529751,0.9877109406927006,-0.960559522366925,-0.01427772411446071,-4.67730623851248e-05,-8.556789343819315e-06,-8.769583801152003e-06,-6.618852337408887e-06,-1.9035559293140158e-06,-3.229696554353512e-05,4.196651981244748e-05,-8.511449268625015e-06,-7.803413299423134e-07,-1.851773794067646e-06,-1.4357208740906069e-06
0.13,-0.014608215717472117,0.9837210626127951,-0.9523294245617567,-0.016681814286836738,-6.763693477540578e-05,-2.771548748448094e-06,-7.663171419286519e-06,-5.3163095788677506e-06,2.329522622301905e-07,-4.158877111107295e-05,5.6905301391532714e-05,-1.4477473396320995e-05,-3.726745182452973e-06,-1.5481667363370644e-06,1.771773511793917e-07
0.14,-0.016391336330986245,0.979002679737573,-0.9432185989586371,-0.019250925950107856,-9.898518973269765e-05,3.8811964989393655e-06,-3.3518721279934827e-06,-1.732850575419942e-06,1.3892892559153047e-06,-5.43228730059131e-05,7.5279590772942e-05,-2.0530644794125585e-05,-3.609979246477213e-06,-2.773471854955467e-08,1.4804750571029146e-06
0.15,-0.018128439869210616,0.9735494576405663,-0.9332965949907072,-0.021970497670640576,-0.00013491660481770862,7.600327734114121e-06,2.445896576053208e-06,2.6049805913475055e-06,8.459271615413044e-07,-7.014390815607285e-05,9.744502547390232e-05,-2.6929451423851614e-05,-2.9380030994174966e-07,6.808804142166558e-07,5.017770112192288e-07
0.16,-0.019771106701408248,0.9673692334409528,-0.922621448629354,-0.02481602039923489,-0.00017096668620061872,6.023564252943814e-06,7.080746995763443e-06,5.636938726960583e-06,-9.724078342820963e-07,-8.728019144765842e-05,0.0001237204983023099,-3.6094731093117005e-05,2.717130305085469e-06,-5.968427321811909e-08,-1.6663916880543805e-06
0.17,-0.021260619589769963,0.9604838229991579,-0.9112474016766269,-0.02776488174634492,-0.00020900418578248536,-3.1533848163234346e-07,8.17684331702595e-06,5.7450233752476265e-06,-2.9107595315436274e-06,-0.0001037744920713568,0.00015444497313518712,-5.0611193069566296e-05,1.7817539869346977e-06,-9.094896306072187e-07,-2.0491049546045303e-06
0.18,-0.022558565364461408,0.9529440849550722,-0.8992809147476939,-0.03080744964115134,-0.00025586986533226996,-8.220226109911799e-06,4.84181697521513e-06,2.621233891414443e-06,-3.9954540873299305e-06,-0.00011882608432661756,0.00018998421237631513,-7.094360463097416e-05,-2.8298392039938225e-06,-8.061270951875699e-07,9.704616271699607e-08
0.19,-0.023639190929950288,0.9448324526692057,-0.8868828135519632,-0.03394326796033531,-0.00031691508242953637,-1.3611969959997916e-05,-1.7537772236397853e-06,-2.4875299325377576e-06,-4.135144698214077e-06,-0.0001329707188254814,0.0002306492963840001,-9.557976262511425e-05,-6.862541352653517e-06,-4.5872085638332116e-07,1.950732923861054e-06
0.2,-0.02446146521668821,0.9362451569635278,-0.874211371568477,-0.03716406513511514,-0.00039077242258017675,-1.3899757006385904e-05,-8.776302409141401e-06,-7.282376657424816e-06,-4.033177476825411e-06,-0.00014734564565660468,0.00027666568991271956,-0.0001234161427067504,-6.486863260990461e-06,-8.586102583363342e-07,8.176564712525369e-07
0.21,-0.02497804321979802,0.9272868956183432,-0.8614065210045514,-0.04044222363043615,-0.00047075800489498887,-9.458084147595525e-06,-1.2970949954949074e-05,-9.479862863093214e-06,-4.455884055398762e-06,-0.00016287787353655436,0.0003282615203136774,-0.00015565341421330814,-2.6244721577639574e-06,-1.2998051173718217e-06,-1.9558421117671365e-06
0.22,-0.02516720262986155,0.9180885858211669,-0.8486336901502802,-0.043739880822902755,-0.0005519310603500638,-3.3667740554910175e-06,-1.2226984643259886e-05,-7.936251588958054e-06,-5.434997238540351e-06,-0.0001793089111666868,0.00038570072821772494,-0.00019543571818919636,-3.6708676603991464e-07,-4.1473495715482755e-07,-2.5448114926995835e-06
0.23,-0.025029833355734,0.9088111806501992,-0.8360948420853301,-0.04703060705188655,-0.0006370392469596253,4.419814054190674e-07,-6.657539472654239e-06,-3.244528054724416e-06,-6.138502611663377e-06,-0.00019434862235967465,0.00044917191726295824,-0.000245740069907352,-3.7201318745516687e-06,1.15780709469826e-06,9.046670823575909e-08
0.24,-0.024559876293973104,0.8996216694390439,-0.823982915708063,-0.05030925405324482,-0.0007351496649822264,-5.318552389610431e-07,1.315933367163069e-06,2.468289643620114e-06,-5.594313618406677e-06,-0.000204435403290959,0.0005187452287176986,-0.00030723066584098513,-1.1172219511801362e-05,9.494167748091975e-07,2.469165302554366e-06
0.25,-0.02374602647341939,0.8906814230510928,-0.8124651489984942,-0.053577958124448155,-0.000853559554546357,-6.015109133172825e-06,8.031019146426122e-06,6.539551568207624e-06,-3.703027335766329e-06,-0.00020729850192729993,0.0005945167311086075,-0.0003780203649400016,-1.7057810804077533e-05,-1.6536073946249452e-06,1.2210971924719871e-06
0.26,-0.022602673210698976,0.8821639857326367,-0.8017188253292387,-0.05682447242457672,-0.0009903199913296468,-1.3330221661222996e-05,1.028589514040501e-05,7.0352547898999696e-06,-1.6356514286886004e-06,-0.00020352572783421952,0.0006766760573529984,-0.0004563155549541231,-1.7599025552428316e-05,-3.530970072718187e-06,-2.0975069811024483e-06
0.27,-0.021173066719358313,0.8742600287534994,-0.7919354814628523,-0.060017815732307855,-0.0011347957783288676,-1.9161229466047036e-05,6.910411794791571e-06,3.70806648702926e-06,-1.065900063101921e-06,-0.00019510118391868891,0.0007653592266531062,-0.0005437414985812183,-1.5277716894690485e-05,-1.4931808204887709e-06,-2.8674185171273514e-06
0.28,-0.019499436217271016,0.8671498900674635,-0.7832715997084257,-0.06312485613285124,-0.001276403871752596,-2.1559834362194774e-05,-6.237267243802691e-07,-1.8595691186340524e-06,-2.7373827289345343e-06,-0.00018309215577255733,0.0008606006931495824,-0.0006449490816786696,-1.6557695910301984e-05,2.758982284301048e-06,2.2256893345007356e-07
0.29,-0.01761466807880241,0.8609877263319798,-0.7758342617413442,-0.06612738261516538,-0.0014138453773791526,-2.0968275014909832e-05,-8.833457974477543e-06,-6.986024793043111e-06,-5.471917711108443e-06,-0.00016714464480954705,0.000962525728796626,-0.0007630113600419208,-2.507165139925549e-05,3.791293166355292e-06,3.1015233183384616e-06
0.3,-0.01556791949842068,0.8559190628291772,-0.7697275650565667,-0.06902176385517378,-0.001556238483550243,-1.9678502390596542e-05,-1.3849742490801287e-05,-9.163336889328466e-06,-6.513502927241177e-06,-0.00014587241764213443,0.0010713706401496714,-0.0008962550522297885,-3.7511925404576374e-05,-5.131517095691152e-07,1.7629648485506522e-06
0.31,-0.013433410032910653,0.8520866834604042,-0.765066080297951,-0.07180512568666808,-0.0017148982028469817,-2.0244150186532472e-05,-1.3257421294710081e-05,-7.2571487497730125e-06,-3.1587599229609964e-06,-0.00011666121193193435,0.001187179549046069,-0.0010409304675204067,-4.69957376506569e-05,-5.198862712552099e-06,-2.0554153249419116e-06
0.32,-0.011283719722755714,0.8496019394961094,-0.76192020048719,-0.07446461233600704,-0.0018930067696873443,-2.3892122062829646e-05,-7.245979159520299e-06,-2.0431542622767473e-06,5.297242799573443e-06,-7.676155475377922e-05,0.0013097806405081291,-0.0011960696290421735,-5.054260218823048e-05,-3.860243584730139e-06,-3.0108187377697604e-06
0.33,-0.009173843438771256,0.8485284720491242,-0.7602885545653588,-0.07697863020252926,-0.0020823292102312707,-2.9961809744627477e-05,1.4579767110278752e-06,4.164897868308426e-06,1.663876525614949e-05,-2.6461801789612327e-05,0.0014392888785387248,-0.0013642441368991176,-5.2612250034278496e-05,2.7092558825825286e-06,4.929480981186174e-07
0.34,-0.007159942207190184,0.848903257254332,-0.7601449378036543,-0.07932554434795053,-0.0022696501367817645,-3.657552316160828e-05,8.89408262660929e-06,8.632071561931465e-06,2.6855805635994656e-05,2.991421492642976e-05,0.0015763493812975815,-0.0015483044330660278,-6.0573505103078684e-05,6.556538396984557e-06,3.867667367374317e-06
0.35000000000000003,-0.005311878384944013,0.8507471578717358,-0.7614703764743788,-0.08149090840438178,-0.0024468837893873996,-4.2031117463925405e-05,1.1718546367944782e-05,9.510647400678973e-06,3.284590308350044e-05,8.786022454237985e-05,0.0017216278349429237,-0.0017487209387062053,-7.677449051080032e-05,2.3997616895310436e-06,2.4937310157957526e-06
0.36,-0.003692069507087392,0.8540384353522408,-0.7642139093791098,-0.08346843293219941,-0.0026159950325003734,-4.591663531700041e-05,8.765707583568982e-06,6.722733668806935e-06,3.4794922983028e-05,0.0001463909953999809,0.0018753929764091792,-0.001963125462363935,-9.575062099070886e-05,-5.019770345837671e-06,-1.7971222064927517e-06
0.37,-0.002337227850369328,0.8586980113002867,-0.7682616458664125,-0.08525499504932338,-0.002784957492357576,-4.9271418723628724e-05,1.5380562756184268e-06,1.962857662130002e-06,3.631922410879396e-05,0.00020645399224611394,0.002037892540091485,-0.0021870767246099376,-0.00010981912589314025,-6.27349785942144e-06,-3.003790644162674e-06
0.38,-0.001273463540625075,0.8646158684565073,-0.7734734767638334,-0.08684382823610243,-0.0029592070044602292,-5.37458184365347e-05,-6.545055424966861e-06,-2.133707996176959e-06,4.227536782636099e-05,0.0002677126119610129,0.0022097384813163368,-0.0024167891896243465,-0.00011733218926196498,7.598764250604795e-07,8.264871466101553e-07
0.39,-0.0005320682146492395,0.8716706727957709,-0.7797166697551139,-0.0882217189119005,-0.0031366506853761633,-6.0387336154099636e-05,-1.1763811736897889e-05,-3.2594853013878655e-06,5.574001478858559e-05,0.00032903897995195663,0.002391601937482335,-0.0026528691105600077,-0.0001247080340681661,7.67420976255373e-06,4.715007812350347e-06
0.4,-0.00013336027245547388,0.8797105770419645,-0.7868387619041542,-0.0893732689255583,-0.003310102112637492,-6.888106288482909e-05,-1.180044237308886e-05,-5.159106806762459e-07,7.590715079042187e-05,0.000389574176711871,0.002584088784533395,-0.0028994216404976125,-0.00013971182027827656,5.837091953397877e-06,3.4153124504054944e-06
0.41000000000000003,-6.877301618363196e-05,0.888540387689543,-0.7946462102876247,-0.09028896238067924,-0.00347368585459068,-7.771985393673075e-05,-6.72357870451501e-06,5.1979190365814e-06,9.807877140233234e-05,0.0004458106615269075,0.0027884550903833905,-0.0031569244890333747,-0.00016287778912726925,-2.5866826736109516e-06,-1.3138038865156965e-06
0.42,-0.00031642262975628554,0.8979487905185852,-0.8029440419284309,-0.09096958313733222,-0.003626547643907241,-8.517038059441262e-05,1.1518855554393248e-06,1.1683433625508943e-05,0.00011618717758843378,0.0004896938593747513,0.0030068357338855767,-0.003418048570834553,-0.00018643614590180269,-7.1247280721831174e-06,-2.906534126767557e-06
0.43,-0.000861646543029615,0.9077341889271103,-0.8115688431698977,-0.09142219466801932,-0.003770768899946042,-9.042676443515862e-05,8.40695342035902e-06,1.655283333040769e-05,0.000126610972261465,0.0005137914322536907,0.0032410213284510547,-0.0036739611711884557,-0.00020233609109998607,-2.0922646944421253e-06,1.0911066888885657e-06
0.44,-0.0016838720438019372,0.9176944088946531,-0.8203572353196004,-0.09165073891406073,-0.003906618047384847,-9.420852042829608e-05,1.2068573113532821e-05,1.837329370923957e-05,0.0001304487787298636,0.0005170726690341687,0.003491541954858346,-0.003923065130235992,-0.00021086421994997995,6.317672747169212e-06,5.506501310037493e-06
0.45,-0.0027366972316274496,0.9276157532072467,-0.8291184547680888,-0.09165051385246756,-0.004030637738938525,-9.842017787520252e-05,1.086410773321056e-05,1.727150760744145e-05,0.00013222016002528703,0.000501789210291731,0.0037588180159019158,-0.004169582329793087,-0.00022037166727173485,7.90646783671578e-06,4.435949914505244e-06
0.46,-0.003963863015537972,0.9372942148412772,-0.8376759446874487,-0.09141371432129025,-0.0041386867373916225,-0.00010503853897125826,5.651005097084827e-06,1.4756522545789075e-05,0.00013625713821194263,0.00046632453691861087,0.004044723780932277,-0.004414813429408887,-0.00023820959836992617,1.1579820263785123e-06,-6.73387572758255e-07
0.47000000000000003,-0.005325887651291605,0.9465583139118505,-0.8459117060387449,-0.09094226894042767,-0.0042306569007103945,-0.00011488287399105679,-1.1155140547114417e-06,1.28875033451048e-05,0.00014378991408731112,0.0004053347679422725,0.004352091233673083,-0.004654061830975387,-0.00026267904516177887,-5.296583901359675e-06,-2.8143283755666104e-06
0.48,-0.006789438152348726,0.9552630184488687,-0.8537384808241024,-0.09025423671045993,-0.004311637955921155,-0.00012701167935191826,-6.52125362368694e-06,1.3250221826716091e-05,0.0001521419587554862,0.00031467512294444666,0.0046832345694871325,-0.004881172479709456,-0.00028457710651855206,-3.7642427056783223e-06,1.1416151902143845e-06
0.49,-0.008301600852750751,0.9632795753467978,-0.861056780037559,-0.08937445141807643,-0.004387551708458198,-0.00013913190132711084,-8.444811120084106e-06,1.6195269259527967e-05,0.00015572026126459138,0.00019076002817139392,0.0050400206068935,-0.005091793759093799,-0.00029663330375021,3.276622430381515e-06,6.078279063292946e-06
0.5,-0.00980194819050137,0.9705073784476282,-0.8677783254793346,-0.08831825870508897,-0.0044590223434282095,-0.00014880914527767852,-6.3280708853252765e-06,2.0758869651194e-05,0.00014849638546454713,2.6948360242529112e-05,0.005424709833348716,-0.0052832937142462955,-0.0003009003491340201,7.08782784911155e-06,5.406297504034763e-06
0.51,-0.011254189387957497,0.9768871409702774,-0.8738718382874865,-0.08708752286191718,-0.004519615319053122,-0.00015482589298015936,-1.2653814287222342e-06,2.5241541322384986e-05,0.00012733583846952223,-0.00018266866394490988,0.005839301067116609,-0.005456270097170993,-0.0003065759855741812,3.8096779828578065e-06,-1.748332401074748e-08
0.52,-0.012639700525616693,0.9823935852934642,-0.8793487222725905,-0.08568444632660689,-0.004560822684081839,-0.0001578881803143417,4.604548867442881e-06,2.8089911437823023e-05,9.34316030462845e-05,-0.00043660278130169816,0.006284591467534163,-0.005614965561072979,-0.00032048355527369843,-1.5574563327347413e-06,-2.8807972281830185e-06
0.53,-0.013925861515689947,0.9870248185757134,-0.8842202972331267,-0.08412630303627053,-0.004579692458726178,-0.00016029341117361484,9.024428810663898e-06,2.854346050509826e-05,5.003947470477721e-05,-0.0007294524840147781,0.0067615059248300885,-0.00576073663919105,-0.00033983468154877294,-2.459409780983246e-06,8.169738179575337e-07
0.54,-0.015070327418957127,0.9908058255531103,-0.8885047910219502,-0.0824428144192165,-0.0045821378001369845,-0.00016471602202200453,1.0489826445109207e-05,2.6813233743927523e-05,-1.263226082418023e-06,-0.0010615463189175833,0.00727291159302023,-0.005886302499178445,-0.0003548288825625523,1.092542908434635e-06,6.285393196928113e-06
0.55,-0.016054265663078826,0.9937921163202605,-0.8922606298305903,-0.08066033760311385,-0.004578803575647605,-0.00017277403841720052,8.730647304430739e-06,2.3794054808720655e-05,-6.187388623939138e-05,-0.0014385829123161886,0.007822326569765503,-0.005982701924568845,-0.00035865256322158146,3.820093220682774e-06,6.199451807645251e-06
0.56,-0.016881624571249886,0.9960606137048366,-0.895573377523829,-0.07879277152679033,-0.004577075967661319,-0.0001842192897481415,4.661218099208386e-06,2.0467242783192563e-05,-0.00013502389483324023,-0.0018627737515741413,0.008411210353230539,-0.006051255233856329,-0.0003546458517759074,2.864470992486323e-06,5.248413806752117e-07
0.5700000000000001,-0.01754551441643757,0.9976995406447626,-0.8985170193684057,-0.07684795391211151,-0.004576015622797802,-0.00019712188716188017,-8.175897860118742e-08,1.72736213048183e-05,-0.00022474188984105553,-0.002332199893762165,0.009039470464033013,-0.0061016125921330225,-0.00035292934479046884,8.900161893102276e-07,-3.2624673074535537e-06
0.58,-0.018025038546694502,0.9988068464627,-0.9011605928869584,-0.07483800562299787,-0.004568150984537334,-0.00020895355797474757,-3.825654457417782e-06,1.3825032523562264e-05,-0.0003349684199345504,-0.0028481775135173644,0.00970814989956945,-0.006138194241159564,-0.00035996324692082887,1.1214207839560508e-06,-4.2547790714275724e-08
0.59,-0.018316916124162308,0.9994881874543389,-0.9036012234582241,-0.0727802621976405,-0.004546349886808684,-0.00021788566077447433,-5.441909836485792e-06,9.180754758350562e-06,-0.00046743928010536256,-0.003413669849523156,0.010419132954450225,-0.006156210973748319,-0.0003720058784563683,2.346665030617673e-06,6.0064861632166955e-06
0.6,-0.01843962969470649,0.9998488114466503,-0.9059500231380889,-0.0706904215317428,-0.004509984857235827,-0.00022364832304450598,-4.68845507059501e-06,2.3616541425606347e-06,-0.0006204498444493337,-0.004023290207893537,0.011172421558827625,-0.0061515033720270455,-0.0003791220933639806,1.2944939154820728e-06,6.759790418134001e-06
0.61,-0.01840169048886792,0.9999866595955437,-0.9082855507364723,-0.06857852606077151,-0.004465483869534756,-0.00022752468714833714,-2.1871528386833983e-06,-7.281864417191947e-06,-0.0007915720937548359,-0.004664754805959616,0.011966579045551463,-0.006126132524166113,-0.000375273715249765,-1.4527301020186498e-06,9.298570142024336e-07
0.62,-0.01819475411708795,0.999989698097505,-0.9106536943804945,-0.06645181921039678,-0.004421158848816606,-0.00023158197964614049,8.666083634754559e-07,-1.9951752863343105e-05,-0.0009815723421902562,-0.005332738022572288,0.012802015378568121,-0.006083187687393536,-0.00036430580153363253,-1.4396355252146997e-06,-4.005826684661332e-06
0.63,-0.017823049237313485,0.9999323404051018,-0.9131093825957498,-0.0643187765754133,-0.004380993663031808,-0.00023760164674465137,3.1666803789933556e-06,-3.541116006450934e-05,-0.0011939959954600224,-0.006031826959894881,0.01368065785188026,-0.006024836691404258,-0.00035626166111005046,2.886482088987341e-06,-1.5351776117607935e-06
0.64,-0.017310142380209337,0.9998707425156429,-0.9157189780126651,-0.062188096097892435,-0.004342586800432027,-0.0002463204692890811,3.732046945661982e-06,-5.3209665470174e-05,-0.0014313701560913078,-0.0067630182435356075,0.01460173395389133,-0.005957331819756094,-0.00035774099835958993,6.34216825891494e-06,5.1315187232850445e-06
0.65,-0.01666955977131567,0.9998407807750528,-0.9185146377980401,-0.06006378675661573,-0.004300473577965829,-0.00025729542981741543,2.177890353395953e-06,-7.317055780668193e-05,-0.0016939363098007355,-0.007517372791716375,0.015561095570536941,-0.005888619709372017,-0.0003654053360811014,3.008972315683353e-06,7.0395120641882775e-06
0.66,-0.015896994930777116,0.9998573206583486,-0.9214788779670984,-0.05794280568418376,-0.00425131228849949,-0.0002693369283849299,-1.2184300036809786e-06,-9.571313345949073e-05,-0.0019813509433507636,-0.008286540370611575,0.01655551582337728,-0.005818173357908244,-0.0003689788645540055,-4.89700894715922e-06,1.262518544112301e-06
0.67,-0.014999212890578668,0.9999125984824482,-0.9245808093054974,-0.05581945859791668,-0.0041964315950824655,-0.0002811839663317082,-5.677278422303381e-06,-0.00012166745409856322,-0.0022924783194119844,-0.009068277350823493,0.017584073149759096,-0.005738844354977252,-0.0003614290506421241,-7.974466531395982e-06,-4.9655955530903545e-06
0.68,-0.014002708183432803,0.999976278005857,-0.9277941020224563,-0.053692679475333814,-0.004140118295835002,-0.00029204299110322397,-1.0201816332601824e-05,-0.00015179421330583677,-0.002623680536486809,-0.009855959844792823,0.018644018275176182,-0.00565265766350257,-0.0003464733117974107,-1.2037909561824628e-06,-3.5594486430170352e-06
0.6900000000000001,-0.012925157135061874,0.9999979259144411,-0.9310674248761276,-0.05156756441447508,-0.004085726139516691,-0.0003017881946724215,-1.3927913052113683e-05,-0.00018657431601357024,-0.002970918817739562,-0.010633759641643845,0.01972914396452596,-0.00557501298060244,-0.00033535410992049344,8.158808734881444e-06,3.6288999611144065e-06
0.7000000000000001,-0.01176603902381327,0.9999090306053037,-0.9343081148842887,-0.049448369410075535,-0.0040330763547666276,-0.0003108188831607867,-1.63909267591085e-05,-0.00022616677221671752,-0.003334239930766777,-0.011389913887060982,0.02083410921046064,-0.005518301221255282,-0.0003355625749669761,8.059752678051327e-06,6.9344131174205875e-06
0.71,-0.010535696316104435,0.999625443100746,-0.9374111597116901,-0.047331162480646324,-0.003979153021955065,-0.00031972829886108695,-1.764345299246073e-05,-0.00027025931922159893,-0.0037169076693153134,-0.012125100755841098,0.021956392806324786,-0.005480839445823149,-0.0003430374572413464,-3.1603032018441557e-06,1.539563201483768e-06
0.72,-0.009267170677506369,0.9990526173588117,-0.9402789434088378,-0.04520573768931942,-0.003921120848128529,-0.0003290382780474742,-1.8214178892618504e-05,-0.0003180288432083102,-0.004119366486713832,-0.012839799585853753,0.023091436759815606,-0.005457687623034856,-0.0003461215621307426,-1.3115987576004656e-05,-5.894257370110678e-06
0.73,-0.007988422396551662,0.9980905989878368,-0.9427990214498861,-0.04306508494308037,-0.003858725770517657,-0.00033907996646713456,-1.891769840304397e-05,-0.0003686115145068447,-0.004537021542413616,-0.013522822872216157,0.024229694747195444,-0.0054529043306052564,-0.00033728088800735745,-9.634912564858433e-06,-5.7710416506220885e-06
0.74,-0.0067089322653074435,0.9966370141535881,-0.9448320980603161,-0.040911104508372646,-0.0037939469467589207,-0.0003500045618934494,-2.0597956116925886e-05,-0.00042165230040227403,-0.004963922995506784,-0.014160799647535999,0.02536140220878881,-0.005474662810477676,-0.00032072775318745667,3.7146922545333583e-06,1.6673119063864705e-06
0.75,-0.005446415000661259,0.9945930778230654,-0.9462450624639126,-0.03875046274245342,-0.003728609046886572,-0.00036181137167926036,-2.384020427236011e-05,-0.00047725188954059194,-0.005394509340155007,-0.014748960313855142,0.026480445519054815,-0.005527568966947206,-0.0003083689662174288,1.0823952992941588e-05,6.3527402494323315e-06
0.76,-0.004242353871684507,0.9918726161266637,-0.946936685887474,-0.03658689759990173,-0.0036625932849207177,-0.000374350568211404,-2.8785848876444753e-05,-0.0005355435490485144,-0.005821539450547544,-0.015282503706851108,0.027580417251937116,-0.005616821156177801,-0.000308023448389122,2.4055642875997485e-06,1.6475391653031357e-06
0.77,-0.003137236762495721,0.9884059117103622,-0.9468152535587687,-0.03441956898870649,-0.003594375153743362,-0.000387317542511853,-3.5077105480202375e-05,-0.0005966053251331566,-0.006237751076678996,-0.015747336485821342,0.02865117188060683,-0.005750347839808642,-0.0003153215565670081,-1.2122197412214875e-05,-6.623538861549871e-06
0.78,-0.0021525825408870713,0.9841394110299857,-0.9457783595270023,-0.032248167926255025,-0.0035229369960115275,-0.00040028216883461476,-4.1982045884875197e-05,-0.0006605150285906858,-0.006641418038256283,-0.016132008701805332,0.029683380782046985,-0.005928670015658347,-0.00031756479088021483,-1.568995170159182e-05,-7.708830164626645e-06
0.79,-0.0013115221711220149,0.9790420572617478,-0.9437426454800526,-0.03007773695902541,-0.003448865294578829,-0.0004127620051270209,-4.860705499662443e-05,-0.0007268925328710318,-0.007035460289147422,-0.016440910156114187,0.030672234395537224,-0.006142059097096281,-0.0003063339175396196,-4.431826487405477e-06,-3.200615241449878e-07
0.8,-0.000656003056158122,0.9731151754529543,-0.9406777538786095,-0.02791809738222903,-0.0033736261291341663,-0.00042437051460680886,-5.418623930503186e-05,-0.0007943907336782352,-0.007418810636486556,-0.016682526023019714,0.031611754292200936,-0.006386938329148814,-0.00028638412887505016,7.612799453410313e-06,5.426619756859763e-06
