t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13,mx_14
0.85,-0.9994090610396179,0.07850747034828176,-0.0814739303181904,-0.9976302481549875,-0.9999911169033626,-0.9999985584931483,-0.9999966489293461,-0.9995551103532174,-0.9964297193409103,-0.960690384699229,0.9561321323463452,-0.9994565982785579,-0.999996475622047,-0.9999994821263931,-0.9999999545662579
0.86,-0.9992994092065814,0.07101442525129352,-0.07463836338273541,-0.9970823379777214,-0.9999905776323005,-0.999999393644801,-0.9999975950312612,-0.9995482669920431,-0.9964768785580851,-0.9625605274031235,0.9581235358801068,-0.999539980548297,-0.9999963213532331,-0.9999990660606365,-0.9999999428211696
0.87,-0.9993889260011762,0.056102747951396865,-0.06009604721752335,-0.9966236476221964,-0.9999896675441842,-0.999998318093881,-0.9999965299554837,-0.9995404470347898,-0.9965332529737679,-0.9646083205881247,0.9599346647315269,-0.9992539315580605,-0.9999959639618465,-0.9999988875561018,-0.9999999230440707
0.88,-0.9996241168278364,0.03712807244025625,-0.04120866397550089,-0.9963015615763519,-0.9999916802222192,-0.9999993942445182,-0.9999972749664097,-0.9995337769463654,-0.9965982643571973,-0.966804293023953,0.9615485012192754,-0.9986125897846192,-0.9999957903694539,-0.999999054627926,-0.9999998956638582
0.89,-0.9998715611261668,0.018319920847268033,-0.022301155883735147,-0.9961523752850691,-0.9999922295258776,-0.9999985391981051,-0.9999965027719266,-0.9995268497340037,-0.9966728549792254,-0.9691181217841971,0.9629627509514626,-0.9976470719135039,-0.999995918231129,-0.9999993803187035,-0.9999998610039097
0.9,-0.9999958386318457,0.0038717655078364588,-0.007680868295765849,-0.9961983689017256,-0.9999932965317452,-0.9999990531710311,-0.9999969159552673,-0.9995203439057253,-0.9967525435932877,-0.9715142179106077,0.9641891856842466,-0.9964039056435483,-0.9999961591121738,-0.9999995619210992,-0.9999998196271029
0.91,-0.9999319132167903,-0.002970329176121084,-0.0006589119333608781,-0.9964413199851248,-0.9999945764369574,-0.999998888310692,-0.9999965063194162,-0.9995145308242726,-0.9968378148905357,-0.9739584960961964,0.9652521610447301,-0.9949428899792851,-0.9999962466782136,-0.9999994390132939,-0.9999997725787814
0.92,-0.9997160032062733,-0.0006332512468975326,-0.0027959706822893024,-0.9968563423925556,-0.9999958012897504,-0.9999988012529529,-0.9999966055332278,-0.9995084147023654,-0.9969266671766241,-0.9764180738345309,0.9661861049551492,-0.9933344308767895,-0.9999960876354463,-0.9999991092913858,-0.9999997212946958
0.93,-0.9994650755982568,0.010410931132343426,-0.013548955418681698,-0.997396881721871,-0.9999969237051438,-0.9999990539107941,-0.9999964795929608,-0.9995036921689784,-0.9970185339176143,-0.9788571738380758,0.9670328850738417,-0.9916562807378814,-0.9999957844293428,-0.999998820702795,-0.9999996672208167
0.9400000000000001,-0.9993166156457999,0.02771912259539322,-0.030398727068098774,-0.9980027932053405,-0.9999980125769146,-0.9999986918404805,-0.9999964153683977,-0.9994984133569871,-0.997109479847542,-0.981242197282092,0.9678386516304175,-0.989989716898859,-0.9999954209962603,-0.9999987532869888,-0.9999996114613743
0.9500000000000001,-0.9993552171830503,0.047391539148756996,-0.04942716388963093,-0.9986075334144601,-0.9999990201861644,-0.9999991665960296,-0.9999963932016246,-0.9994945805437953,-0.9972017097218898,-0.9835419394943641,0.9686500454471371,-0.988415405054041,-0.9999948586303739,-0.9999988835599134,-0.9999995547137983
0.96,-0.9995624262160636,0.06492628257841114,-0.0662114829927634,-0.9991500835541754,-0.9999979006755397,-0.9999985996247667,-0.9999963733744083,-0.9994906181730406,-0.9972910844509466,-0.9857243019944418,0.96951064479517,-0.9870093199770079,-0.9999937899626651,-0.9999990330571331,-0.9999994975611246
0.97,-0.9998220105199053,0.0762424492922743,-0.07683627698852735,-0.9995821234331298,-0.9999987094067793,-0.9999991642390255,-0.9999962612950664,-0.9994874772356674,-0.9973772832246649,-0.9877598214587604,0.9704576695083427,-0.9858390286137212,-0.9999920331032213,-0.9999990371310336,-0.9999994407961991
0.98,-0.9999847943267987,0.078651229430581,-0.07879887616459197,-0.9998659182708678,-0.9999986676219074,-0.999998790669062,-0.9999964578989811,-0.9994851264038267,-0.9974600015906988,-0.989621901982935,0.9715188722638524,-0.9849604536597247,-0.9999897949052744,-0.9999988785915594,-0.9999993856321058
0.99,-0.9999571385384669,0.0715320875406074,-0.07159757467794425,-0.9999754776772201,-0.9999988484372925,-0.9999987486535891,-0.9999961317807625,-0.9994826204977404,-0.9975365553699467,-0.9912850632722036,0.9727100089318315,-0.984415170722258,-0.9999876426577066,-0.9999986786799101,-0.999999333530697
1.0,-0.9997567687727997,0.05651524682378466,-0.05685715528162957,-0.9998998316407821,-0.9999989943218135,-0.9999993402049738,-0.9999966124436607,-0.9994818908822395,-0.9976082095368072,-0.9927271907871591,0.9740333718399772,-0.984228346090801,-0.999986178712071,-0.9999985711778108,-0.9999992858633202
