t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13,mx_14
0.89,0.13696800690443356,-0.19836707804423034,-0.2139653677991918,-0.10001227952215093,-0.14610946746223025,-0.1557423595325744,-0.15838492322994172,-0.15592447914098906,-0.14428153313358838,-0.07197200425174717,0.00017211656330562235,-0.07070351434075468,-0.13976555224642404,-0.15289894676152388,0.04614598319638618
0.9,0.1547805397798125,-0.19935396051771445,-0.21517277775908286,-0.10554781152854735,-0.15107993626467442,-0.16063302829329554,-0.16325215140779253,-0.16075618132163003,-0.14918830576936956,-0.07796702089860555,0.006757259584440999,-0.07689631088752001,-0.1450859225453126,-0.1586623606543244,0.06218577952909557
0.91,0.1724887559216619,-0.20015178200440886,-0.21622022479519515,-0.11160988461954752,-0.15649996785417664,-0.16595775916565497,-0.1685489328184367,-0.1660220674238691,-0.15454833702036694,-0.08453566448293474,0.01401420938431796,-0.0836730107527071,-0.15087484745828228,-0.16489306086951655,0.07814836743799741
0.92,0.19008481885755374,-0.2007591113051923,-0.21710783729017777,-0.11818509155616296,-0.16235652363630337,-0.17170355956497896,-0.17426214505218857,-0.17170941131970235,-0.16034877081421015,-0.09166393630002681,0.021928732835276583,-0.09101960233126066,-0.15711880992012944,-0.17157685995673294,0.09402809164724248
0.93,0.2075607762311053,-0.20117486970872142,-0.21783606053735133,-0.12525922579259216,-0.16863595297570286,-0.17785687060994088,-0.18037810083487685,-0.1778049238047379,-0.16657612642059497,-0.09933691539438788,0.030485432291416762,-0.0989211363858649,-0.16380365414340922,-0.17869890573781494,0.1098192040189163
0.9400000000000001,0.2249088844843824,-0.20139830176308532,-0.21840564054114509,-0.13281736802461944,-0.17532404679711477,-0.18440361289832652,-0.18688259463977397,-0.1842947971069455,-0.17321634922990617,-0.10753887790674559,0.03966794956575119,-0.10736184833372837,-0.17091462515672667,-0.1862437258900121,0.12551615005920097
0.9500000000000001,0.242121330237955,-0.20142898887194208,-0.21881761989754292,-0.14084389033717878,-0.18240607736061115,-0.1913292340307442,-0.19376095105307806,-0.19116475167765096,-0.180254850128622,-0.11625327008774411,0.04945889200484004,-0.11632512842589557,-0.17843641653810216,-0.1941952751738895,0.14111333598456838
0.96,0.2591903208019906,-0.20126684015872054,-0.21907332459067683,-0.1493225300497678,-0.18986686679466586,-0.19861877494811506,-0.2009980914463982,-0.1984001012824164,-0.18767657396017706,-0.12546278896356017,0.059840024340661824,-0.12579360462528588,-0.18635323983255894,-0.20253700510701092,0.15660526386887452
0.97,0.27610803162051634,-0.20091207270918815,-0.21917434190601467,-0.15823630620112134,-0.19769068990558045,-0.20625677004513743,-0.20857843478646707,-0.20598565223765966,-0.19546590885555618,-0.13514929506868345,0.07079200017759087,-0.13574904865635273,-0.19464874669199134,-0.21125176636694354,0.17198639706776503
0.98,0.2928665618944232,-0.20036522298413093,-0.21912252731586462,-0.16756755102218063,-0.20586130820946014,-0.21422728618136985,-0.21648593863984963,-0.21390574047458963,-0.20360671509669287,-0.14529385092333025,0.08229434304880132,-0.1461724157674723,-0.20330605471180788,-0.220321843799658,0.18725109034189738
0.99,0.30945843059645856,-0.19962705454001672,-0.2189199322541406,-0.17729812363863923,-0.21436212127048315,-0.22251405021293047,-0.22470422556613528,-0.22214435879646557,-0.21208248400162816,-0.15587698747573608,0.09432608249749024,-0.15704411825182832,-0.21230789314951487,-0.22972909037093034,0.20239415069809574
1.0,0.3258759450919677,-0.19869866271268474,-0.2185688677788541,-0.18740929855691052,-0.223176150918328,-0.23110046368194923,-0.23321660036949116,-0.23068516995172894,-0.22087631047799267,-0.16687851284730246,0.10686526049987512,-0.16834382706649595,-0.22163659446213252,-0.2394549404362541,0.217410225067665
