t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13,mz_14
0.73,8.304988641238964e-17,8.304988641238964e-17,1.940721888749053e-16,-2.7972416050126014e-17,-1.1123914289701275e-16,-2.7972416050126014e-17,-2.7972416050126014e-17,-9.73613550891983e-17,-5.919743861770854e-17,-5.2258544713801314e-17,8.456776945386935e-18,-4.098284211995207e-17,-7.047314121155779e-17,-7.188260403578894e-17,-6.657001339060997e-17
0.74,4.7921736023859296e-17,-7.589415207398531e-18,-1.74122868901172e-16,-1.1861171766991419e-16,-6.310056643865636e-17,-2.1467203015212988e-17,2.0166160408230382e-17,-4.228388472693467e-17,-5.616167253474913e-17,-5.963111948670274e-17,8.023096076392733e-18,-3.707971429900425e-17,-7.43762690325056e-17,-6.938893903907228e-17,-6.917209860457518e-17
0.75,-8.608565249534905e-17,-3.0574501264091225e-17,-3.0574501264091225e-17,-3.0574501264091225e-17,-3.0574501264091225e-17,-1.1384122811097797e-16,-7.22078646875346e-17,-6.873841773558098e-17,-9.302454639925628e-17,-5.4860629927766524e-17,4.119968255444917e-18,-5.4860629927766524e-17,-8.782037597132586e-17,-8.348356728138384e-17,-8.077306185017008e-17
0.76,5.681219383824043e-17,-2.7625471354930653e-16,-2.7625471354930653e-16,-5.421010862427522e-17,-9.584347204771859e-17,-9.584347204771859e-17,-1.235990476633475e-16,-1.0278236595162582e-16,-9.237402509576498e-17,-4.90059381963448e-17,1.3010426069826053e-18,-5.681219383824043e-17,-8.977193988179977e-17,-9.085614205428527e-17,-8.359198749863239e-17
0.77,-3.2526065174565133e-19,-1.6685871434551913e-16,-1.113475631142613e-16,-2.8080836267374565e-17,-1.6685871434551913e-16,-1.3910313872989022e-16,-1.113475631142613e-16,-9.053088140253962e-17,-9.053088140253962e-17,-6.624475273886432e-17,-3.2526065174565133e-19,-4.889751797909625e-17,-8.792879618857441e-17,-8.44593492366208e-17,-7.817097663620487e-17
0.78,4.466912950640278e-17,-6.635317295611287e-17,-6.635317295611287e-17,-1.0842021724855044e-17,-1.0842021724855044e-17,-9.410874857174178e-17,-6.635317295611287e-17,-9.410874857174178e-17,-8.716985466783456e-17,-5.941427905220564e-17,3.0357660829594124e-18,-4.119968255444917e-17,-7.806255641895632e-17,-8.153200337090993e-17,-8.164042358815848e-17
0.79,3.3068166260807885e-17,3.3068166260807885e-17,3.3068166260807885e-17,-5.0198560586078855e-17,-1.0570971181733668e-16,-2.2442984970449942e-17,-7.795413620170777e-17,-6.407634839389331e-17,-1.1958749962515114e-16,-7.274996577377735e-17,-1.6263032587282567e-18,-4.586175189613684e-17,-7.968885967768458e-17,-8.315830662963819e-17,-8.109832250191573e-17
0.8,8.153200337090993e-17,1.3704315460216776e-16,8.153200337090993e-17,-8.500145032286355e-17,-1.1275702593849246e-16,-5.724587470723463e-17,-1.474514954580286e-16,-5.0306980803327406e-17,-7.806255641895632e-17,-7.806255641895632e-17,-1.214306433183765e-17,-4.380176776841438e-17,-8.109832250191573e-17,-8.500145032286355e-17,-8.164042358815848e-17
0.81,-1.6116665293997023e-16,-5.014435047745458e-17,-5.014435047745458e-17,5.366800753803247e-18,-2.2388774861825667e-17,-7.789992609308349e-17,-3.6266562669640123e-17,-7.096103218917627e-17,-4.320545657354735e-17,-5.708324438136181e-17,4.4994390158148434e-18,-4.233809483555895e-17,-7.681572392059799e-17,-7.8984128265569e-17,-8.00683304380545e-17
0.8200000000000001,-2.410723530521519e-16,-1.9027748127120603e-17,-1.9027748127120603e-17,-1.3005005058963626e-16,-1.9943898962870854e-16,-6.066111155056397e-17,-8.147779326228566e-17,-8.841668716619289e-17,-6.066111155056397e-17,-3.290553593493506e-17,1.7401444868392346e-17,-4.33138767907959e-17,-6.933472893044801e-17,-7.475573979287553e-17,-7.692414413784654e-17
0.8300000000000001,-6.564844154399729e-17,4.537386091851836e-17,-1.0137290312739466e-17,-9.340401715962621e-17,-1.2115959277525512e-16,-1.3503738058306958e-16,-9.340401715962621e-17,-1.0034291106353344e-16,-9.340401715962621e-17,-6.044427111606687e-17,1.4148838350935833e-17,-4.22296746183104e-17,-7.388837805488713e-17,-8.02851708725516e-17,-8.09356921760429e-17
0.84,1.9678269430611905e-17,1.3070057189312756e-16,1.3070057189312756e-16,1.0294499627749865e-16,-6.358845741627484e-17,-3.583288180064592e-17,-7.746624522408929e-17,-7.746624522408929e-17,-9.828292693581098e-17,-6.358845741627484e-17,1.2739375526704677e-17,-4.537386091851836e-17,-8.00683304380545e-17,-8.722406477645883e-17,-8.646512325571898e-17
0.85,-1.5596248251203981e-16,-1.5596248251203981e-16,-2.6698478497455547e-16,-1.5596248251203981e-16,-1.4208469470422536e-16,-8.657354347296753e-17,-7.269575566515307e-17,-7.269575566515307e-17,-7.96346495690603e-17,-5.187907395343139e-17,1.0570971181733668e-17,-4.320545657354735e-17,-8.09356921760429e-17,-8.527250086598492e-17,-8.603144238672478e-17
0.86,2.3749448588294975e-16,7.096103218917627e-17,7.096103218917627e-17,-9.557242150459722e-17,-6.78168458889683e-17,-9.557242150459722e-17,-4.700016417724662e-17,-4.006127027333939e-17,-6.434739893701469e-17,-7.128629284092192e-17,1.111307226797642e-17,-4.3530717225293e-17,-7.518942066186973e-17,-7.735782500684074e-17,-7.844202717932625e-17
0.87,1.1064283170214573e-16,-1.1140177322288558e-16,-3.7947076036992655e-19,-2.813504637599884e-17,-1.1140177322288558e-16,-1.391573488385145e-16,-4.2012834183813297e-17,-3.507394027990607e-17,-6.976840979944221e-17,-4.8951728087720525e-17,2.2171934427328566e-17,-4.027811070783649e-17,-6.76000054544712e-17,-7.150313327541902e-17,-6.911788849595091e-17
0.88,-2.1228678537266177e-16,-2.1228678537266177e-16,-2.1228678537266177e-16,-2.1228678537266177e-16,-2.2616457318047622e-16,-4.119968255444917e-18,-3.187554387107383e-17,-5.963111948670274e-17,-9.77950359581925e-17,-5.616167253474913e-17,1.8431436932253575e-17,-4.96564594998361e-17,-8.261620554339544e-17,-8.771195575407731e-17,-8.61940727125976e-17
0.89,-1.0798653637955624e-16,3.0357660829594124e-18,5.854691731421724e-17,-5.2475385148298415e-17,-5.2475385148298415e-17,-1.3574211199518516e-16,-1.3574211199518516e-16,-1.0798653637955624e-16,-1.0104764247564901e-16,-7.676151381197371e-17,2.168404344971009e-18,-5.421010862427522e-17,-1.0581813203458523e-16,-1.0364972768961422e-16,-9.936712910829648e-17
0.9,-1.4501204056993622e-16,7.703256435509509e-17,7.703256435509509e-17,-6.174531372304948e-17,-1.4501204056993622e-16,-6.174531372304948e-17,-1.0337867714649285e-16,-7.562310153086393e-17,-6.86842076269567e-17,-6.521476067500309e-17,5.041540102057596e-18,-5.220433460517704e-17,-9.470505976660881e-17,-9.503032041835446e-17,-9.156087346640085e-17
0.91,-1.9737900550098608e-16,-8.635670303847043e-17,-3.08455518072126e-17,-1.6962342988535717e-16,-1.4186785426972826e-16,-1.4186785426972826e-16,-7.247891523065597e-17,-5.860112742284151e-17,-8.982614999042404e-17,-6.207057437479513e-17,1.0787811616230769e-17,-4.3855977877038654e-17,-8.830826694894434e-17,-9.546400128734867e-17,-8.830826694894434e-17
0.92,-1.618713843520858e-16,-1.618713843520858e-16,-5.084908188957016e-17,-1.0636023312082798e-16,-2.0350474777552918e-16,-9.215718466126788e-18,-9.248244531301353e-17,-1.1329912702473521e-16,-1.1329912702473521e-16,-7.513521055324546e-17,2.0599841277224584e-18,-5.605325231750058e-17,-9.898765834792655e-17,-9.486769009248164e-17,-9.085614205428527e-17
0.93,-4.672911363412524e-17,8.782037597132586e-18,8.782037597132586e-18,-4.672911363412524e-17,-1.8973538018496328e-17,-6.06069014419397e-17,1.8431436932253575e-18,-1.1611805267319752e-16,-9.183192400952223e-17,-4.846383711010205e-17,1.1384122811097797e-17,-5.0198560586078855e-17,-9.443400922348744e-17,-9.627715291671279e-17,-8.57603918436034e-17
0.9400000000000001,1.8832591736073212e-16,-1.4474099002681484e-16,-2.0025214125807267e-16,-3.371868756429919e-17,-2.280077168737016e-16,-3.371868756429919e-17,-8.229094489164979e-17,-1.0310762660337147e-16,-7.535205098774256e-17,-6.494371013188172e-17,1.8431436932253575e-18,-5.453536927602087e-17,-8.814563662307151e-17,-8.771195575407731e-17,-7.979727989493313e-17
0.9500000000000001,-1.929879867024198e-16,2.905661822261152e-17,-2.6454533008646308e-17,-5.421010862427522e-17,1.3010426069826053e-18,-4.0332320816460765e-17,-8.196568423990414e-17,-1.235990476633475e-16,-9.584347204771859e-17,-6.461844948013606e-17,1.5178830414797062e-17,-3.599551212651875e-17,-7.762887554996212e-17,-7.697835424647081e-17,-7.031051088568496e-17
0.96,-9.302454639925628e-17,-3.7513395167998453e-17,-9.302454639925628e-17,-1.485356976305141e-16,-1.207801220148852e-16,-7.914675859144182e-17,-4.445228907190568e-17,-9.302454639925628e-17,-4.445228907190568e-17,-5.4860629927766524e-17,2.3852447794681098e-18,-4.7488055154865094e-17,-8.608565249534905e-17,-8.413408858487514e-17,-7.616520261710669e-17
0.97,-2.878556767949014e-17,8.223673478302551e-17,-2.878556767949014e-17,-5.654114329511906e-17,1.2847795743953228e-17,-2.878556767949014e-17,-8.429671891074797e-17,-1.0511340062246965e-16,-1.1205229452637688e-16,-8.950088933867839e-17,-1.3173056395698879e-17,-5.046961112920023e-17,-8.950088933867839e-17,-8.776616586270158e-17,-8.391724815037804e-17
0.98,-2.780978572425319e-17,-2.780978572425319e-17,2.7701365507004638e-17,2.7701365507004638e-17,-1.2495430037895439e-16,-4.1687573532067645e-17,-4.1687573532067645e-17,-7.638204305160379e-17,-1.1107651257113993e-16,-5.730008481585891e-17,2.5478751053409354e-18,-4.342229700804445e-17,-8.722406477645883e-17,-9.112719259740665e-17,-8.51098705401121e-17
0.99,1.4137996329210978e-16,-8.066464163292153e-17,-1.3617579286417936e-16,-1.0842021724855044e-16,-5.2909066017292616e-17,-8.066464163292153e-17,-1.0842021724855044e-16,-8.760353553682876e-17,-9.107298248878237e-17,-6.678685382510707e-17,2.6020852139652106e-18,-3.642919299551295e-17,-7.806255641895632e-17,-7.654467337747661e-17,-7.269575566515307e-17
1.0,1.037039377982385e-16,-6.282951589553498e-17,-7.318364664277155e-18,7.594836218260959e-17,-6.282951589553498e-17,-9.05850915111639e-17,-1.3221845493460727e-16,-4.8951728087720525e-17,-9.05850915111639e-17,-3.854338723185968e-17,2.3906657903305373e-17,-2.986976985197565e-17,-6.456423937151179e-17,-7.302101631689872e-17,-6.049848122469115e-17
