t,mx_0,mx_1,mx_2,mx_3,mx_4,mx_5,mx_6,mx_7,mx_8,mx_9,mx_10,mx_11,mx_12,mx_13,mx_14
0.11,-0.9877208550649043,0.016414757234406933,-0.040483805833562585,-0.9875365177403848,-0.9992439364185733,-0.9992224151931269,-0.9992148949463456,-0.9992150850816873,-0.9991688243517634,-0.9757376371755448,0.9520883382510451,-0.9758412104563255,-0.9993650177939476,-0.9995353276506456,-0.999810564039125
0.12,-0.9852587834910491,0.019555474094597677,-0.04794369988964072,-0.9851353583542968,-0.9991790573834631,-0.9993672497778588,-0.999434454011183,-0.99941755656587,-0.9992000297371262,-0.9712379654635949,0.9430883439673211,-0.9711963516285951,-0.9989721267690823,-0.9990781365618717,-0.9995361612680554
0.13,-0.9826395780344489,0.022849250163059127,-0.05619754682399194,-0.9830440632142059,-0.999633207702678,-0.9998672500167513,-0.9999178415945692,-0.9999071510242876,-0.999665382470235,-0.9666495850273448,0.9333486969478538,-0.9665249687360694,-0.9992445884907571,-0.9992469182572591,-0.9995516174373752
0.14,-0.979993579502146,0.026204741802426223,-0.06507382584202145,-0.9808259980616403,-0.9998555448048264,-0.9999024943061874,-0.9998603920299313,-0.9998717007840118,-0.9997512250022654,-0.9615823491425619,0.9228730242296135,-0.9615991489589067,-0.9997200129576848,-0.9997920081407854,-0.9998334535382545
0.15,-0.9772350962550337,0.029727744395895515,-0.07432934466555412,-0.9779996953122527,-0.9994702170582869,-0.9994238476072719,-0.9993649633404984,-0.9993770645451275,-0.9992504274178656,-0.9558392678959452,0.9116661604994728,-0.9560444126659922,-0.9996281079627083,-0.9999356028131224,-0.9999888203589322
0.16,-0.9741737520582789,0.03356493935373544,-0.08398518638753606,-0.9747673598112411,-0.9990482939351318,-0.9992197390857167,-0.9992591756261867,-0.9992463226436178,-0.9988783877312274,-0.949733273660484,0.8997437750860201,-0.9499012327505091,-0.999021997147434,-0.9994838012625057,-0.9998019399256208
0.17,-0.9707588811604296,0.03770377027885344,-0.09427969015942239,-0.9717079386296552,-0.9991885953092795,-0.9996171545392991,-0.999713189793519,-0.9996898550286231,-0.9991087256724641,-0.9436014559327627,0.8871267182130759,-0.9435715832588162,-0.998689841641519,-0.9990886574628715,-0.9995325928698076
0.18,-0.9671452198958137,0.041984910961611284,-0.10529548281701648,-0.9689152377920628,-0.9995851847387591,-0.9999575154484722,-0.9999664932074934,-0.9999662506038557,-0.9994193430165953,-0.9372870005280065,0.8738258800953758,-0.9372354035490682,-0.9989874106636835,-0.9993061296618616,-0.9995532720545889
0.19,-0.9634971372735569,0.04629835437072939,-0.11680421378498097,-0.9658815564820458,-0.9995345790792933,-0.999688668216525,-0.9996030342660035,-0.9996216360537415,-0.9991464985748362,-0.9304034682107403,0.8598419317736269,-0.930601555256762,-0.9993193039723347,-0.9998137903031201,-0.9998325280036613
0.2,-0.9597824419656544,0.05070385499538554,-0.12856564043062768,-0.9622799575383902,-0.9990405354356832,-0.999260907004854,-0.9992353661629084,-0.9992342697358595,-0.9985440303227568,-0.9229568388443216,0.8451833167684282,-0.9233538603089372,-0.9990216698415793,-0.9998893934682034,-0.999981113798017
0.21,-0.9558179469949752,0.0553301195594885,-0.14065077400715248,-0.9584546842770013,-0.9987763478563346,-0.9993714220982912,-0.9994715937052563,-0.9994413086941403,-0.9983500066120116,-0.9153433862305013,0.8298763911861603,-0.9156277519440266,-0.9983325483262389,-0.9994387741372631,-0.9997927983572872
0.22,-0.9515062151246865,0.06019678332381025,-0.15331662532288579,-0.9549019772098983,-0.9990131797643462,-0.9998263378323432,-0.999909521100385,-0.9998880467560134,-0.9985955388851756,-0.9077363872374564,0.8139477424169674,-0.9078182571385933,-0.99802769557043,-0.9991095941896677,-0.9995287818061992
0.23,-0.946962071338275,0.0651850782525295,-0.16660392323344866,-0.9515437585734922,-0.999219524643952,-0.9998786723295542,-0.9998223916497643,-0.9998330381635214,-0.9985748824017188,-0.8998335575902005,0.7974041109613373,-0.9000113476268237,-0.9982739196523703,-0.9993581745401121,-0.9995534611392252
0.24,-0.9423689103403659,0.07018058018363518,-0.18023943556707533,-0.9478746003879551,-0.9989185789207922,-0.9994538653713327,-0.9993657348744877,-0.9993753252257885,-0.997985242699124,-0.8913531669272728,0.7802428052517516,-0.8918778011354477,-0.9983912112892057,-0.9998150665113908,-0.9998293896008156
0.25,-0.9377492866610921,0.07519783052955945,-0.19399366045661717,-0.9437348884869254,-0.9984184746329358,-0.9992515824997467,-0.9993011292711157,-0.9992722984129301,-0.9973890649321008,-0.8824894041525481,0.7624804723317887,-0.8831778973001487,-0.9978595347856964,-0.9998322684192312,-0.9999720891837911
0.26,-0.9329426280025896,0.08033646306511766,-0.20798243586386514,-0.9395457011675653,-0.9982942692766681,-0.9995902124965288,-0.9997261732412408,-0.9996800106214875,-0.9972893032268073,-0.8736158780563436,0.7441552672038072,-0.8741258786683423,-0.9970736939554431,-0.9994003594522326,-0.9997842199798186
0.27,-0.9278161428821635,0.08564008043887827,-0.22247281413505235,-0.9356791770588079,-0.998487072126866,-0.9999029963578264,-0.9999289871143223,-0.9999110993313025,-0.997331696237517,-0.8647143071079292,0.7252944770015196,-0.8650826985607359,-0.9967447188080837,-0.9991353239036489,-0.9995261813493744
0.28,-0.9224381596603111,0.09103703427568784,-0.2374657527387023,-0.9319275157404662,-0.9984311128909441,-0.9996828650641807,-0.9995816394405306,-0.9995847964125081,-0.9968942071828558,-0.8554277627622557,0.7058962877303495,-0.8560417688948957,-0.9968514313977958,-0.9993935213225413,-0.9995528647576972
0.29,-0.9169947890162179,0.09642332363214016,-0.2526556499835167,-0.9278462007375712,-0.9979517003330619,-0.9992998402604142,-0.9992706497831125,-0.9992434992818051,-0.9960768040856618,-0.845643302989977,0.6859579476785208,-0.8466641704117661,-0.9966842266713849,-0.9997875936603866,-0.9998235377113922
0.3,-0.9115585261912711,0.1017744542704299,-0.2678313472662072,-0.9234274046580391,-0.9975055390771655,-0.999372868431513,-0.9995064368995717,-0.9994367730660778,-0.9955089063278872,-0.8356805310725636,0.6655090583919184,-0.8367978433182841,-0.9958929626046568,-0.9997584943903588,-0.999961212274631
0.31,-0.9060043924872696,0.10715294385766864,-0.2831462569913446,-0.9191038280179002,-0.9974381271725262,-0.9997623341721921,-0.9998859710747231,-0.9998209276675819,-0.9953304897504852,-0.8258005876953708,0.644597320131419,-0.826711882994217,-0.9949864903866246,-0.9993589171643061,-0.999775405876443
0.32,-0.9001782198892803,0.112616022545227,-0.2988686897811791,-0.9151101255857964,-0.9974624691106089,-0.9998232345008948,-0.9997822839001489,-0.9997491620592116,-0.994990763318604,-0.8158185698177677,0.6232435556113812,-0.816710798366157,-0.9945663186560071,-0.9991494989097771,-0.9995233617660335
0.33,-0.894100399560701,0.11813998675596499,-0.3149643529610783,-0.9111646624043866,-0.9971419113891196,-0.9994634093261556,-0.9993806414137272,-0.9993380721380605,-0.9941419658827111,-0.8054218499945119,0.6014363976164638,-0.8067077694760759,-0.9944435716518483,-0.9993970885406102,-0.9995512838803775
0.34,-0.8879452527609093,0.12364376623461382,-0.3311085461596337,-0.9069184825406916,-0.9965663656196596,-0.999270243006407,-0.9993489602325277,-0.9992516154360934,-0.9931707754538612,-0.7946796749552368,0.579178693413964,-0.7963802936034279,-0.9939321541818724,-0.9997230820566397,-0.9998164904453744
0.35000000000000003,-0.8818257062353777,0.12907431348362683,-0.34711355051923876,-0.9024775318333963,-0.9961726890493335,-0.9995378604785077,-0.9997271708220931,-0.9995984248402577,-0.9925512581735599,-0.7839446559384343,0.5565158711837539,-0.7856645917099748,-0.9928590557374342,-0.9996611866911782,-0.9999500429064951
0.36,-0.8756600878883911,0.1344538340241251,-0.36316229684584994,-0.8982361936757047,-0.9960501957495823,-0.9998061509930586,-0.9998827220031574,-0.9997735963694468,-0.9920941299833429,-0.773315245712799,0.5334991273592018,-0.7748584881599193,-0.9917981937441871,-0.9993016154677283,-0.9997675070859091
0.37,-0.8692882307092624,0.139841694112783,-0.3795163194151161,-0.894304134004144,-0.9958336582676308,-0.9996324781854279,-0.9995694417173089,-0.9994707386526206,-0.9912745590859093,-0.7625089036668272,0.5101363708062016,-0.7641954547922429,-0.9912096676084496,-0.9991324270381335,-0.9995207902837964
0.38,-0.86268598220424,0.14525769282380183,-0.3961119661168882,-0.8903783700550384,-0.9952968621515056,-0.999301221844406,-0.9993163850709181,-0.9991695162801205,-0.9900663412705898,-0.751333446175514,0.48640947208232993,-0.7535270398427221,-0.9907711159955171,-0.9993478278842398,-0.9995476292022923
0.39,-0.8560035396533688,0.15065282187197895,-0.41261907077843124,-0.8862158799923066,-0.9946817380292589,-0.9993341463618973,-0.9995341836525561,-0.9993230865539042,-0.9889495401598837,-0.7400039033095042,0.4623336130926771,-0.7425700638469754,-0.9898688463886814,-0.9996039056518194,-0.9998064310135806
0.4,-0.8493823349814997,0.15595793408619565,-0.42887631483438166,-0.8819895444208854,-0.9942868618814062,-0.9996430333399233,-0.9998490605951852,-0.9996218553265791,-0.9881291639881565,-0.728815834965812,0.4379690689599914,-0.7313404444881563,-0.9884965413200908,-0.9995225960657388,-0.9999370747848619
0.41000000000000003,-0.8427864073070966,0.1611569085098839,-0.4450871320069886,-0.878025089368955,-0.9940092554238186,-0.999699976792339,-0.9997438608823558,-0.9995284899898722,-0.9872299491036227,-0.7177029606492568,0.41336158336026835,-0.7201370741417497,-0.9872401647865416,-0.9992045442762842,-0.9997589548162317
0.42,-0.8360635751567087,0.1663004952225835,-0.461499007980411,-0.874337469970478,-0.993540135438164,-0.9994036498812169,-0.999406883578488,-0.9991593406027935,-0.9859111899530807,-0.7063725316497863,0.38850327064007434,-0.7091177882020394,-0.9864033659594686,-0.9990568553718826,-0.9995174485983123
0.43,-0.8291529975797625,0.17144286327556837,-0.4780255937989829,-0.8706424128343253,-0.992852800812823,-0.9992200686051733,-0.9993956372220413,-0.9990659082550105,-0.9843879948119845,-0.6947886016524508,0.36337523379305897,-0.6980959798158128,-0.985575130636175,-0.9992227746853647,-0.9995426917844523
0.44,-0.8221725749748094,0.17657135774624255,-0.49434352499021805,-0.8667917650435284,-0.9922115714811565,-0.9994082753686245,-0.9997137653167575,-0.9993206527163071,-0.9830579391311269,-0.6832402839355529,0.3380104102005692,-0.6868426514254212,-0.9842505581092439,-0.9994113482985519,-0.9997951414649173
0.45,-0.8152777652044497,0.18161437813719425,-0.5103210574729813,-0.8629827069830894,-0.9917394513852367,-0.9996168495101976,-0.9998294675667957,-0.999421558371798,-0.981871524689851,-0.6719017785494842,0.3124779547497805,-0.6754364002330059,-0.9825637264392211,-0.9993204166923992,-0.9999233320704994
0.46,-0.8084763462962911,0.18652338676391433,-0.5261716736549498,-0.859463166416983,-0.9912491629248655,-0.9994773118847712,-0.9995633932691023,-0.999131632174733,-0.9804364446369687,-0.6605858873734498,0.2868102563466485,-0.6641551691772218,-0.9810651903075219,-0.9990374751697071,-0.999749625361705
0.47000000000000003,-0.8016354826708422,0.1913321777707066,-0.5421226777048659,-0.8561887214579353,-0.9905628202418006,-0.9991926452116244,-0.9993631844925562,-0.9988479899594078,-0.978641823435991,-0.6490684028537475,0.2609840357902544,-0.6530859223235925,-0.9799052105025003,-0.998889433345006,-0.9995125136248002
0.48,-0.7946679775062843,0.19611681815105877,-0.5580717926102963,-0.8529168423049736,-0.9897783267381313,-0.9991818164425551,-0.9995479098436082,-0.9989268135839872,-0.976803829777925,-0.6374590832471378,0.2349882109150574,-0.6420271178255375,-0.978631885996688,-0.9989918281339372,-0.9995351598058624
0.49,-0.7876555592762458,0.20090055691101943,-0.5737137506431413,-0.8495702735322108,-0.9890860161975861,-0.9993999933524159,-0.9997977040752345,-0.99911020009347,-0.9751460379833962,-0.6260390225862627,0.20887447557392375,-0.6308092333831395,-0.9768697436243448,-0.9991173915363865,-0.9997809284071895
0.5,-0.7807545440173945,0.20562129964710135,-0.5889472080143102,-0.8463389387539655,-0.9884695867600092,-0.9994360506719528,-0.9997032886389046,-0.9989748803426662,-0.9734622663151357,-0.6148373799140792,0.18271251369604247,-0.6195533381854942,-0.9748565602818634,-0.9990225481751394,-0.9999069868740056
0.51,-0.7740092975025329,0.21020771751407433,-0.6039870326442917,-0.8434010085535104,-0.9877597294226531,-0.9991877056072151,-0.9994319889079694,-0.9986221527918664,-0.9714618524863436,-0.6036156203807364,0.15651468355715925,-0.6085002982916541,-0.9730690116376903,-0.998762713926215,-0.99973783683542
0.52,-0.7673142271465001,0.2146712142977687,-0.6190336038781574,-0.8406844639311691,-0.98691217499098,-0.9990059768945838,-0.9994272124865149,-0.9984837420998904,-0.9692153934896364,-0.5922691505735477,0.1302481994696602,-0.5976784877187721,-0.9715221599710663,-0.9985926769349152,-0.9995049344547946
0.53,-0.7605673296903482,0.21909611732072617,-0.6339753689779739,-0.8379948498109349,-0.9860560684144544,-0.999109873343055,-0.9996783154489435,-0.9986074272137383,-0.9670150587189128,-0.5810046346504806,0.10391687812205273,-0.5868914585883468,-0.9697696841204961,-0.9986224534869095,-0.9995250687562867
0.54,-0.753814334382312,0.2235364489250646,-0.648535935577881,-0.8352991101734039,-0.9852716443036327,-0.9992457590540109,-0.9997625031317361,-0.9986024221607891,-0.9649114693685036,-0.570025742444457,0.07758835275338503,-0.5760257298315912,-0.9675693083378891,-0.9986904741310082,-0.9997642025826037
0.55,-0.747200476453953,0.22794928869582318,-0.6626447313170138,-0.8327618784117224,-0.9844769358027565,-0.9991185755297309,-0.9995482865537978,-0.9982925891122776,-0.9626555972003632,-0.5592354189371656,0.05132256606444935,-0.5652234583622595,-0.9652197608469043,-0.9985913997703102,-0.9998874644949043
0.56,-0.7407975033963065,0.23225175392726613,-0.6765078858835196,-0.8305083747383347,-0.9835806476634082,-0.9988627448498146,-0.999390247173203,-0.9979842243706792,-0.9600972228920435,-0.548418445157026,0.025110237583125163,-0.5546825515187076,-0.9631007950570816,-0.9983376511850018,-0.9997222159307573
0.5700000000000001,-0.7345304750912126,0.23643099783239738,-0.6902937644376873,-0.8284621084876007,-0.982624434430334,-0.9988021282758333,-0.9995312554848425,-0.9979428689975678,-0.9573995998598607,-0.537600794699459,-0.001083003277305517,-0.5443888678616704,-0.9611220177355253,-0.9981261942949025,-0.9994937389581828
0.58,-0.72829341764363,0.24056652210203458,-0.7038876180562942,-0.8264705302809351,-0.9816959436755667,-0.9989239073638836,-0.9997192333435632,-0.9979699031873545,-0.9547653751926524,-0.5270174463297237,-0.027233688386376582,-0.5341631704854075,-0.9588790648991993,-0.9980785544674633,-0.9995116973710043
0.59,-0.7221001175242793,0.24473464857232563,-0.7170510168263423,-0.8245214308844963,-0.9807848247209686,-0.9989193551596345,-0.99964081197401,-0.9977507245265509,-0.9521288771729024,-0.5167551487600344,-0.0532652635429003,-0.5239383610681185,-0.9562521105994838,-0.998093283906646,-0.9997435979038497
0.6,-0.7160760718978838,0.24891723752500425,-0.7297441368892099,-0.8227501953295301,-0.9798177181573174,-0.9986917821454704,-0.999426888950637,-0.9973643032087097,-0.9492764120630753,-0.5066412231530486,-0.07913638971805219,-0.5138614003881056,-0.9535603448178728,-0.9979842339312155,-0.9998628289001681
0.61,-0.710309390075797,0.2530312736224828,-0.7421550656960015,-0.8212479337716125,-0.9787885255478495,-0.9984965591920033,-0.9994156118817571,-0.997127868886123,-0.9461756465840463,-0.4965424127508393,-0.1048754602247569,-0.5040882245722251,-0.9510776033047865,-0.9977172705429772,-0.9997007772064221
0.62,-0.7047550188731186,0.2570414656421487,-0.754415230640256,-0.8199454082749027,-0.9777585739486395,-0.9985137542377196,-0.9995985944957958,-0.9970721142739736,-0.9430060149511651,-0.4865883502274124,-0.13050950570771488,-0.4945773592230953,-0.9486432177942388,-0.9974485429088735,-0.9994771900953652
0.63,-0.6993124837222062,0.2610114728189085,-0.7664128499139846,-0.8187199235663963,-0.9767446056752409,-0.9985665904230896,-0.9996560828036983,-0.9969119389558141,-0.9398737252800602,-0.47697382680333655,-0.15599400026081053,-0.48517244942723253,-0.9459200603738924,-0.9973225570588747,-0.9994937610362515
0.64,-0.6939696359527356,0.26502946025961255,-0.7779555925782901,-0.8175642792735287,-0.9756969326457827,-0.9984235721372091,-0.9994870705981905,-0.9965232899765742,-0.9366607988749008,-0.46766702231655977,-0.18125379725384239,-0.4758400317594239,-0.9428883609268113,-0.9972865679595443,-0.9997179420076469
0.65,-0.6888273702204992,0.2691037722094188,-0.7890319069148765,-0.8165889402392847,-0.9745958012468823,-0.99816916744368,-0.9993560797507144,-0.9961271900924206,-0.9332175819982041,-0.4584857563597121,-0.20627169846185797,-0.46672155754190525,-0.9398533991907472,-0.9971571442695961,-0.9998314550441516
0.66,-0.6839794082403785,0.27316131334184063,-0.7998033949634069,-0.8158670967381351,-0.9734877434859276,-0.9980502987450399,-0.9994476483343455,-0.99590933312329,-0.9295850001926849,-0.4494058484335643,-0.2310891205034081,-0.45793739392929605,-0.9369884816195043,-0.9968574213297411,-0.999671949368949
0.67,-0.6794067687168279,0.27714870379049217,-0.81036118530121,-0.8153390386683778,-0.9724001970793037,-0.9980737107542645,-0.9995774939218446,-0.9957257019621618,-0.925918752440565,-0.4406066110539254,-0.2557169681131295,-0.4494304823931312,-0.9340978398033105,-0.9965204992644361,-0.9994546243854925
0.68,-0.6750205524871515,0.28110654029211446,-0.8206029410052866,-0.8148987659101001,-0.9712912957224348,-0.9980089116305718,-0.999509902125053,-0.9953569557382489,-0.9222519856564062,-0.4321934853358979,-0.28009360721116094,-0.4410658678031011,-0.9309228479138769,-0.9963180077438414,-0.9994708714690316
0.6900000000000001,-0.6707903249681254,0.2851239502477033,-0.8303884674151897,-0.8145375229014303,-0.9701267136228181,-0.9977685228303772,-0.999335916204611,-0.994862214199891,-0.9184562409239528,-0.4240494693404317,-0.30415576152797613,-0.4328331878449162,-0.9275160822157386,-0.9962308201736163,-0.9996859310591835
0.7000000000000001,-0.6667909977690584,0.289233412777429,-0.8397310736216277,-0.8143498985473928,-0.9689469886500088,-0.9975391540884505,-0.9993067033377706,-0.9944602808899162,-0.9144419687902319,-0.4160440131973305,-0.3279123689529952,-0.42486474630441345,-0.9241451215664709,-0.9960674864992695,-0.9997913446480259
0.71,-0.6631125374350547,0.2933791293327675,-0.8487577474856843,-0.8144005640068462,-0.9678016904157433,-0.997468405806599,-0.9994234231009897,-0.9941662120482726,-0.9102879556703024,-0.408252758061327,-0.3514083834225633,-0.41725252957154674,-0.9208975924493075,-0.9957177541796318,-0.9996338291014859
0.72,-0.6597559005063983,0.29749617339606327,-0.8575185184806905,-0.8146351002223154,-0.96666142569457,-0.9974310661074053,-0.9994516862007498,-0.9937829350203488,-0.906115992375463,-0.40084022177273804,-0.374632623667862,-0.40992986110866714,-0.9175722642750676,-0.9953066625714193,-0.999424247606868
0.73,-0.6566470621705439,0.3015986877154279,-0.8659270530216293,-0.814954647600151,-0.9654651605851203,-0.9972430511813529,-0.9993092727976239,-0.993231898696268,-0.9019102420713493,-0.39380623695934347,-0.3975141664535649,-0.4027793012709381,-0.9139887212628018,-0.995031349454844,-0.9994412988509027
0.74,-0.653744990461273,0.30576694539706595,-0.8738979474117664,-0.8153492843281863,-0.9642288122772629,-0.9969584949807428,-0.9991864035818023,-0.9926664509594788,-0.8975493314348784,-0.3870055318703328,-0.42001139739073434,-0.39580701555297526,-0.91024341551516,-0.9948905343780396,-0.9996460433689891
0.75,-0.651099960661713,0.3100522519590144,-0.8814640636767175,-0.8159068837319875,-0.9630269117093557,-0.9967711683269742,-0.9992253156565726,-0.9922049406054124,-0.8929926127303961,-0.38039689677660404,-0.44215703965763176,-0.38913609794314613,-0.9065528658964448,-0.9946786884781385,-0.9997410782305757
0.76,-0.6487918590928242,0.31442005037191334,-0.8887119510852022,-0.8166861694998961,-0.9618694017335055,-0.9966968951338787,-0.9992970857705908,-0.9917428833781254,-0.8883390399785417,-0.3741142210832213,-0.46398768251433214,-0.3828356194774934,-0.9029399256834517,-0.9942652111180735,-0.9995854124451385
0.77,-0.6468341355173877,0.3188010507234315,-0.8956530022638711,-0.8176312780575037,-0.960680891460943,-0.9965558259965847,-0.9992237926153891,-0.9911382965859274,-0.8836764741156719,-0.3682532298383845,-0.48546863247238503,-0.37683094456442123,-0.8992199902034603,-0.9937790050780306,-0.9993858356172407
0.78,-0.6451679403393706,0.3231837405807646,-0.902222898168265,-0.8186466878375972,-0.9594261585573414,-0.9962698127128731,-0.999064211166979,-0.9904409113798551,-0.8789529081154199,-0.3627284315720518,-0.5065307767349876,-0.3710191079250123,-0.8952816156434396,-0.9934354305462914,-0.9994047679202975
0.79,-0.6437479806812327,0.3276322102320658,-0.9083905051579052,-0.8197267057599751,-0.958176001292876,-0.9959838957384929,-0.9990049461539356,-0.9897933350660926,-0.8740613031464343,-0.3574272419393382,-0.5271618609028756,-0.3654203043726779,-0.89124009122886,-0.993236426244281,-0.9995972316471664
0.8,-0.6426038634540969,0.3322090642554173,-0.9142006306071959,-0.8209574628096136,-0.9569965452105118,-0.9958235895914929,-0.9990550238972769,-0.9891913095305243,-0.8690052984951687,-0.35240071954443997,-0.5474098097678047,-0.3601498221716697,-0.887257940339471,-0.9929625181090612,-0.9996795487841427
0.81,-0.6418013571670449,0.3369016820318207,-0.9196966083620517,-0.8223886030637153,-0.9558390540692913,-0.9956927271366578,-0.9990420679916536,-0.988501753911453,-0.8638943258413437,-0.3477811062696845,-0.5672919603335626,-0.3552553580395322,-0.8833148835024476,-0.992476771056402,-0.9995260825698277
0.8200000000000001,-0.6413594798287844,0.3416433909474467,-0.9248571699472058,-0.8239578433079723,-0.9546171931401418,-0.9954362611815815,-0.9988977093326964,-0.9876877548189754,-0.8587782704814608,-0.3435699143015831,-0.5867538701291235,-0.35065404834605296,-0.8792557125430589,-0.9919189110337985,-0.999338836531074
0.8300000000000001,-0.6412329000546659,0.34640094514846226,-0.9296445514662496,-0.8255751865838175,-0.953352139413695,-0.9950927989446479,-0.9987599566829594,-0.986858310646386,-0.853575917419517,-0.3396459944721256,-0.6057415765639665,-0.346257197983879,-0.8750238224706708,-0.9915123689102666,-0.999360575069393
0.84,-0.6413765806947952,0.35121778933841485,-0.9340766544774767,-0.8272453660557225,-0.9521452004046378,-0.99482600365568,-0.9987400400308026,-0.9860760786873265,-0.8482053147505488,-0.33597330236492695,-0.6242747955843595,-0.3420992903541502,-0.8707343418785449,-0.991250300761529,-0.999538846865737
0.85,-0.641804454616359,0.35615978267253917,-0.9382023401573072,-0.8290522231226822,-0.951014973323545,-0.9946554905680982,-0.9987456728750529,-0.9852567587873003,-0.842714062149746,-0.3326621680920305,-0.6424035593546652,-0.3382868999550414,-0.8664996946302559,-0.9909034136414308,-0.9996064139346547
0.86,-0.642567113986278,0.36123367916994403,-0.9420231862569455,-0.8310302978268682,-0.9498645821887821,-0.9944285988769874,-0.9986400718916799,-0.9843179886982265,-0.8372082190897316,-0.32978709941035983,-0.6601178108570266,-0.3348449166697768,-0.8622758583854744,-0.9903421680950952,-0.9994560227573683
0.87,-0.6436835449191848,0.3663809745187424,-0.9454940281156183,-0.833110366478391,-0.9486394121560386,-0.9940725214866601,-0.9984632130415887,-0.9833135110527812,-0.8316916803965835,-0.32726733769334126,-0.6773530607891473,-0.3316839205689279,-0.8579427422958046,-0.9897197496640483,-0.9992836874859334
0.88,-0.645118239671067,0.37155314662123595,-0.9486058423257079,-0.8352150295880214,-0.9474213392708574,-0.9937108093574843,-0.9983572626875474,-0.9823316406051262,-0.8260661241090692,-0.3250063173923452,-0.6940843430977574,-0.32873243372857663,-0.8534827977124756,-0.9892557978907112,-0.9993089242015487
0.89,-0.6468293102404666,0.37677174053926227,-0.9514159211541969,-0.8373621271231148,-0.946300857702955,-0.9934580486054994,-0.9983319161879316,-0.9813431834268348,-0.8202905858322175,-0.3230546952250446,-0.7103581845462753,-0.3260390197332184,-0.8489984987989192,-0.9889264117828799,-0.9994710877960848
0.9,-0.6488200251311579,0.3820983953625092,-0.9539695140739477,-0.8396271178922576,-0.9452301357516752,-0.9932332792035813,-0.9982553295437856,-0.98025628755371,-0.8144498809380298,-0.32152551965234644,-0.7262106576862214,-0.3236975068695067,-0.8445607358507317,-0.9884998408198368,-0.9995225026101858
