t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13,Cxx_1_14
0.1,-0.010263075972827785,0.9998146269379119,-0.9793929832363507,-0.010039819665001773,1.9352917362904648e-05,2.8803312630009542e-05,2.028071499376137e-05,1.585361705987165e-05,1.3111255769875443e-05,2.2674054062903765e-06,1.6482989253184532e-06,4.334297447382632e-06,4.679718345114783e-06,2.4201049434596777e-06,2.341406949626229e-07
0.11,-0.012416852842674443,0.9997305557449355,-0.9748917219442778,-0.01199833853295951,-1.3729223694212978e-05,-2.1380885277845485e-06,-6.221947896154628e-06,-4.202796805363035e-06,1.408686647913493e-06,-2.8426909974878234e-06,2.535440654764104e-06,7.008077349938274e-06,8.180282224740099e-06,8.172123311670637e-06,4.265465675813707e-06
0.12,-0.014683178504388016,0.9996175834329355,-0.9698372862871133,-0.014264373351877708,-0.00012163274424078704,-5.273834988326481e-05,-3.874362393970973e-05,-2.987304668287255e-05,-2.2593445794919648e-05,-1.6912344404075574e-05,3.7604777446027804e-06,1.0320726361590093e-06,-5.126051758237715e-06,-1.6555761037789773e-06,6.486464637391054e-07
0.13,-0.01724580472391692,0.999477911766986,-0.9645452265436414,-0.016871689539570106,-0.00016161720498334212,-3.763389208246565e-05,-2.0268067247371235e-05,-1.6436236705077295e-05,-1.9461306286612523e-05,-2.12777752742338e-05,5.140869641456769e-06,-3.9584381823776216e-06,-1.710940582436149e-05,-1.4690329672741725e-05,-6.6747453561048775e-06
0.14,-0.020182654179831575,0.9993133115070681,-0.9590401409340333,-0.01962261305903413,-9.306983757458032e-05,2.4403952797149436e-05,2.237820415049857e-05,1.6901090271272817e-05,8.435196320856486e-06,-1.198801418586179e-05,6.634709902694075e-06,2.104966321882923e-06,-8.754352263249526e-06,-1.1591305913067479e-05,-7.401810702793721e-06
0.15,-0.02337301265577254,0.9991162612131324,-0.9530409285022345,-0.02238834260631481,-6.123120435377882e-05,2.8981352981804348e-05,1.497739471631801e-05,1.2429527047930905e-05,1.526743139166134e-05,-9.003546032403803e-06,8.59306871658222e-06,1.3607716380686224e-05,9.170298500647128e-06,4.617348237319352e-06,3.3870800204144347e-07
0.16,-0.026665208777471576,0.9988733948461801,-0.9463490088045218,-0.025296381446419013,-0.00017697833492667792,-4.100871926949329e-05,-3.701816659214263e-05,-2.780450707313975e-05,-1.4269428534594009e-05,-2.575383026776068e-05,1.1370488836221632e-05,1.60345366753481e-05,8.959137977229692e-06,1.0139776217388263e-05,5.801445806523364e-06
0.17,-0.030076422110627422,0.9985784257067595,-0.9390947632825059,-0.028525723676223025,-0.00032916945541614645,-7.439767683356524e-05,-4.7799240461159076e-05,-3.76506058804571e-05,-3.437473159580845e-05,-4.532099437557641e-05,1.4719724942678647e-05,8.150355247149577e-06,-1.1723780153634344e-05,-5.1362984680863866e-06,1.8982141832685206e-07
0.18,-0.033763654267335214,0.9982372672515456,-0.9315314363070922,-0.03203183005474481,-0.00034907145235645726,-1.2144066868606529e-05,4.619234398220429e-06,2.376607147205889e-06,-1.079678201376666e-05,-4.5497900326936513e-05,1.808087046085982e-05,5.728755223886883e-06,-2.2771248901334862e-05,-2.0261444661814898e-05,-9.581901560182238e-06
0.19,-0.037815569209915696,0.9978564623825623,-0.9236932477828281,-0.035617541054274185,-0.0002863671556601749,4.409568390648794e-05,3.217285199227232e-05,2.5225080824094193e-05,1.86004913774393e-05,-3.6214828895590745e-05,2.1603090922327206e-05,1.810315336848306e-05,-6.539041492732711e-06,-1.3018664745081954e-05,-9.773172889575299e-06
0.2,-0.04214557103613206,0.9974291190886069,-0.9153772825987827,-0.03922449021512001,-0.00034491079457883017,-5.474187873846792e-06,-1.699269617041338e-05,-1.1537330241402632e-05,3.3852881552720593e-06,-4.5840308937172836e-05,2.6182421964421332e-05,3.329750380869079e-05,1.3748259764745363e-05,6.802310788978083e-06,4.5360327113191934e-07
0.21,-0.04661662608581141,0.9969385778695327,-0.9064322705223644,-0.04300057546451216,-0.0005612378064969725,-8.683090843072949e-05,-6.453366586354342e-05,-4.963092635022759e-05,-3.500295500923761e-05,-7.573559946824626e-05,3.218148477276972e-05,3.5203046096568547e-05,7.002858351187746e-06,1.034314933375663e-05,6.921838635980115e-06
0.22,-0.05122173906931001,0.9963763472774663,-0.8969416442189782,-0.04706277625275001,-0.0007382058123665408,-6.731540548991777e-05,-2.9612398562556264e-05,-2.4655292954416097e-05,-3.541549554419293e-05,-9.62834962034767e-05,3.8708463260449244e-05,2.7931781576867598e-05,-1.8818264042312627e-05,-9.174037768164278e-06,-4.596397163714183e-07
0.23,-0.05608373390226714,0.9957509055732116,-0.8870839272365242,-0.05132427877770871,-0.0007544687565219504,2.181683778396115e-05,3.068544983071686e-05,2.282881909232426e-05,2.9258439846330253e-06,-9.334774154839964e-05,4.488178000248283e-05,3.113158919674369e-05,-2.555800239403827e-05,-2.468769818612937e-05,-1.2436164127077598e-05
0.24,-0.06128774986795334,0.9950746861650883,-0.8768993755612448,-0.05562815149387064,-0.0007643734804396729,2.9597838854131253e-05,1.215460180956085e-05,1.1172850586674277e-05,1.6128594626380055e-05,-9.259486070395395e-05,5.142841288274802e-05,5.067147314841147e-05,-1.8260218038190779e-06,-1.362968778616247e-05,-1.221679340036863e-05
0.25,-0.06677550342560867,0.9943452862836477,-0.8662730690393721,-0.05996457041481573,-0.0009611856408846958,-6.524833474427782e-05,-5.915179585178065e-05,-4.397125381504219e-05,-2.0791261829244956e-05,-0.00012006641700834653,5.9885863562168795e-05,6.876245004766579e-05,1.7419064242366056e-05,7.997694301403735e-06,2.446437436243176e-07
0.26,-0.07243239053495464,0.993546052702187,-0.8551138808271778,-0.06445618732097934,-0.0012720541733364371,-0.00011312581018096957,-6.536106701968136e-05,-5.168447454786951e-05,-5.089467680442772e-05,-0.00015985213111399665,7.018297714958543e-05,7.047734971411812e-05,2.5453295647709373e-06,8.316540195715816e-06,7.261178627704368e-06
0.27,-0.07823827165271437,0.9926657766224225,-0.8434642078814749,-0.06916236984800998,-0.0014710607159875988,-3.828978493995716e-05,5.005081805425915e-06,1.7051447313010115e-06,-2.7080796774839322e-05,-0.00017807256983143338,8.047445402916548e-05,6.685851139676124e-05,-2.5083256754321326e-05,-1.400166256224078e-05,-1.8933193870335208e-06
0.28,-0.08428142317978402,0.9917122583902872,-0.8314222947875627,-0.0739978092120283,-0.0015366594455463595,3.151984761762261e-05,3.265166844451661e-05,2.576758117783795e-05,9.421681026536288e-06,-0.0001773450934111076,8.999272574490569e-05,7.890816178007798e-05,-2.3790129812420457e-05,-2.7473754805371065e-05,-1.5257136584678754e-05
0.29,-0.09063054003731635,0.9907025426597316,-0.8190250823449827,-0.07885759654289147,-0.00168847170021999,-2.7136854030967994e-05,-3.284066681097375e-05,-2.280406386725997e-05,-4.488985542200341e-06,-0.0001937639267732688,0.00010055443126326391,0.00010585017308586964,5.675617913925013e-06,-1.3182779765946728e-05,-1.4290244922221529e-05
0.3,-0.09724507274149775,0.9896419604579562,-0.8062446900364021,-0.08374444298917673,-0.002044452539732164,-0.0001276532119836027,-8.483232922233686e-05,-6.508034779081906e-05,-5.025892791199471e-05,-0.0002394001630515452,0.00011392303828515471,0.00012590482587808427,2.011563276885231e-05,7.856805059602845e-06,-1.6723655422989925e-07
0.31,-0.10403579778938259,0.9885182466226353,-0.793060310354937,-0.08873177428203317,-0.0024395425537430404,-0.00011413018044678647,-3.744657236376403e-05,-3.143499951631379e-05,-5.801080605133402e-05,-0.000282755480955868,0.00012891154078412126,0.00012895224390112314,-1.9472288614458266e-06,4.9394167255661925e-06,7.076222272986432e-06
0.32,-0.11098111378809901,0.987317631466093,-0.779484719909972,-0.09384708646520692,-0.002687754032989001,-1.837228440995653e-05,2.8941926026815334e-05,2.111547678187997e-05,-2.0022246748518935e-05,-0.0002987035479660588,0.0001429488127445283,0.0001322444582288057,-2.7293999094069044e-05,-1.8256754663326102e-05,-3.645843052874076e-06
0.33,-0.11814034130241702,0.9860429435293004,-0.7655367715854927,-0.09903873998968224,-0.0028727702986274944,-8.636849301413285e-06,1.0168519925385366e-06,3.211762314714317e-06,-3.021172326866939e-06,-0.00030873313087302623,0.00015613945318139477,0.00015500245336246,-1.6696074218114365e-05,-2.900500648614357e-05,-1.8190310766580398e-05
0.34,-0.12555775454045737,0.9847122190713202,-0.751237155273307,-0.10424133656551637,-0.0032146782496066673,-0.00011370435275578905,-7.736927997871457e-05,-5.7395222488265674e-05,-4.010513753538447e-05,-0.0003471062290578697,0.00017143025403318357,0.00018914501495773117,1.5769507026072715e-05,-1.277325001972085e-05,-1.643879502566392e-05
0.35000000000000003,-0.13319742343466526,0.9833398215987305,-0.7366330464286887,-0.10943587922558305,-0.003729059075335245,-0.00017637501975031888,-7.768053680087816e-05,-6.145664075124513e-05,-7.752313573103353e-05,-0.00040595478724055056,0.00019004528633721762,0.00021109007176488281,2.3181358364349203e-05,6.271983509942292e-06,-9.184938831174883e-07
0.36,-0.1409927731201431,0.981922166516213,-0.7217790937882288,-0.11464821774641687,-0.004211593475003272,-0.00011161977074111706,-1.5286566416028435e-06,-4.0157337868329535e-06,-6.260034951910409e-05,-0.00044772203872174565,0.00020925359739332183,0.00021752060802862627,-3.721540372175758e-06,7.460857094632178e-07,6.282401711660279e-06
0.37,-0.14893120378852276,0.9804443005876669,-0.7066749902873506,-0.11990923614310661,-0.004560193139516389,-4.419508121786264e-05,2.198772068243149e-05,1.734681233472868e-05,-2.8555102647931374e-05,-0.00046553984665811954,0.0002264668715384055,0.00023071590895042127,-2.263530547655379e-05,-2.127710084134926e-05,-5.638586670131396e-06
0.38,-0.1570532574850653,0.978900202675506,-0.6912659801460219,-0.125212383092476,-0.004927530494973159,-0.00010335534213209985,-4.823775616610848e-05,-3.441541584420227e-05,-3.919627635856626e-05,-0.0004943314979257707,0.00024348045162937704,0.0002653140194278508,-2.8485834455138637e-06,-2.900981881470699e-05,-2.0805830217990318e-05
0.39,-0.16537629864576583,0.9773037272620098,-0.6755416422578687,-0.13050193803346669,-0.0054793266197290524,-0.00021396330818387876,-9.751611517114234e-05,-7.474670992702048e-05,-8.610878634848773e-05,-0.0005546200048596461,0.00026385771678752445,0.0003062679751879155,2.9023801450700493e-05,-1.2859871126674749e-05,-1.847458336651231e-05
0.4,-0.17385653915841878,0.9756771227955658,-0.6596050003475884,-0.1357178357827458,-0.006144885393416816,-0.0002226480858480706,-4.737737895932348e-05,-3.935145768241277e-05,-0.00010454104964333077,-0.0006194148335251226,0.00028719562226102446,0.00033118976482984785,2.9002733569899464e-05,3.1761182170131352e-06,-2.1894041881687087e-06
0.41000000000000003,-0.18244313758428007,0.9740284508395369,-0.6435846225632208,-0.14086326142741606,-0.006737979208301742,-0.00014684860253416643,1.527827850020258e-05,1.0023611368342733e-05,-7.83393799460852e-05,-0.0006575605454873235,0.000309401214092217,0.00034394753876307305,1.4275755535475554e-06,-3.453490227123268e-06,4.815120015488894e-06
0.42,-0.19113935291350748,0.9723441452887235,-0.6274849870271725,-0.1460016075615556,-0.007244152513460833,-0.0001414890599155394,-1.5128854147117288e-05,-9.89569507572896e-06,-6.35397706509333e-05,-0.0006838382828711354,0.0003290336959899248,0.0003691497243823727,-8.09249106351051e-06,-2.2834659046760963e-05,-7.968481242209835e-06
0.43,-0.19997985611648203,0.9706073446318748,-0.6111888660726955,-0.15115922277211333,-0.007832363971984169,-0.0002467550871858293,-8.911771102404487e-05,-6.688129097354167e-05,-9.713224087740113e-05,-0.0007355695658556594,0.00034980515916574473,0.0004158193335641186,1.9231767417471346e-05,-2.8163199268654848e-05,-2.3413596165644535e-05
0.44,-0.20895783195916104,0.9688225556236484,-0.5946416163152718,-0.1562585158444562,-0.008592205099252459,-0.0003291549871179966,-8.739811347258097e-05,-6.913397604355054e-05,-0.00013992543023552684,-0.0008129341496255632,0.0003748941408999451,0.00046401418211006185,4.796305600263118e-05,-1.3471160504180402e-05,-2.0430914699137714e-05
0.45,-0.21801222277797003,0.9670162176538403,-0.5779771587895641,-0.1611994210547104,-0.009407858030274469,-0.00030150156917763127,-1.786677014997684e-05,-1.713763585337036e-05,-0.00014170220343645568,-0.000878125477414865,0.0004016458688792454,0.0004942037762740159,4.181641725367613e-05,-4.583039915628806e-07,-3.641825018302347e-06
0.46,-0.22709807515718294,0.9652090261901192,-0.5613913909431284,-0.16599591848185283,-0.01014543147669636,-0.00025878840504584,1.3646414307177945e-06,1.0680344642022277e-07,-0.00012046922820180272,-0.0009154076531917299,0.0004253579759063847,0.0005161675831878154,1.7592523549797567e-05,-6.9230430084221695e-06,2.8991130530398035e-06
0.47000000000000003,-0.2362378835071868,0.9633919977495187,-0.5449092551626009,-0.17075922204771535,-0.010851917663819793,-0.0003190859367387666,-6.202139601599321e-05,-4.66337085871793e-05,-0.0001305798171845618,-0.0009564656458882215,0.00044669847727128037,0.0005546410935708679,1.9035719427906717e-05,-2.3023138977229518e-05,-1.0571639632833696e-05
0.48,-0.2454729105737336,0.9615381936383045,-0.5283662102946736,-0.17552282331012756,-0.011671949576036317,-0.0004374243745520201,-0.0001055393501269708,-8.18005674811384e-05,-0.00017625868068693595,-0.0010304623856029482,0.000470938349495402,0.0006133228344643582,5.169114083344861e-05,-2.6926657017201094e-05,-2.597200526868737e-05
0.49,-0.25477983390305736,0.9596389662328423,-0.5116544719279918,-0.1801625067950545,-0.012628526384434346,-0.00048644146556806045,-6.33164810909248e-05,-5.2104877847264364e-05,-0.00020847281368235882,-0.0011179557680841556,0.0004996980237825382,0.0006700180228973451,7.617766902828782e-05,-1.474051817879074e-05,-2.2514632835118897e-05
0.5,-0.2640745702049684,0.9577198811314369,-0.4949148605017758,-0.18455526657281737,-0.013600665912819998,-0.00046050839490130446,-1.0791428948914161e-05,-1.1667335067550022e-05,-0.00020417287757873437,-0.0011812562262318305,0.0005280523628793457,0.0007089971398508699,6.736374731824979e-05,-3.984091418524072e-06,-5.604467554876091e-06
0.51,-0.27330820817435053,0.9558127154975231,-0.4783974326997388,-0.18875923016838234,-0.014512812513545498,-0.0004763727314110733,-3.6369279651893294e-05,-2.9321033247986517e-05,-0.00019994908955617285,-0.0012233031543374684,0.0005519367908285583,0.0007432848274632753,5.061776683171204e-05,-8.769848418410664e-06,5.236926997609359e-07
0.52,-0.2825212070540848,0.9539162697519215,-0.4621590787267076,-0.19293201119911457,-0.01543972974109803,-0.0005838286065115161,-9.881171829392854e-05,-7.707413798149765e-05,-0.00023169181935928096,-0.0012827553317751594,0.0005745651762809785,0.0007954967606904895,6.288563996878493e-05,-2.1689452781969987e-05,-1.3355749879290224e-05
0.53,-0.2917719798744202,0.9519968913749826,-0.44600511962590356,-0.19708343393454075,-0.01648338497838789,-0.0006948365320911809,-0.00010061122379062537,-8.062196749444861e-05,-0.0002802612509353597,-0.0013739786616601135,0.0006016366790251963,0.0008659217615057946,9.850770098712713e-05,-2.541191002480847e-05,-2.8543179491635762e-05
0.54,-0.30103081673243715,0.950031456001972,-0.4297731948818946,-0.20103216412955158,-0.01762346450564356,-0.0007304547064916622,-4.680706481000052e-05,-4.1002965552178194e-05,-0.00030522659010134845,-0.0014655930251264715,0.0006324558292123243,0.0009330746481358565,0.00011937943398385165,-1.5935944416067827e-05,-2.457666374280909e-05
0.55,-0.3101898968249477,0.9480391217830683,-0.413589340950977,-0.20465737197057224,-0.018759211648703006,-0.0007409002477318238,-3.071546908475775e-05,-2.8358275870499217e-05,-0.0003077189275986214,-0.0015292790484682517,0.0006606596196703715,0.0009845171061486913,0.00011190411017339419,-6.452280409074973e-06,-7.830808228304065e-06
0.56,-0.3191869618192421,0.9460591227977087,-0.39774161064298663,-0.2080828177204459,-0.019861913991000485,-0.000817692110875512,-8.031595978949535e-05,-6.567950955882473e-05,-0.00032513684478208127,-0.0015824053546145689,0.0006838645346577202,0.0010337081909107815,0.00010570811767193766,-8.92471061081368e-06,-2.476635870940491e-06
0.5700000000000001,-0.3280761058299318,0.9441003832639769,-0.3823241331513345,-0.21149961850982174,-0.021007615091208798,-0.0009518144650837446,-0.0001184038169146917,-9.540905472751882e-05,-0.0003719065232924701,-0.0016598114459969449,0.0007074804144844678,0.0011000951443077278,0.00012833570006559603,-1.90843034925392e-05,-1.6582850589835774e-05
0.58,-0.3369399757646801,0.9421277484437313,-0.3671285248559717,-0.21486870587894025,-0.02225604645765955,-0.0010582210065782915,-9.173739141998816e-05,-7.657156701698642e-05,-0.0004204443016818382,-0.0017608299493756252,0.0007364364953561641,0.0011824328468515444,0.00016575407417418475,-2.3239737790919923e-05,-3.113984075717169e-05
0.59,-0.3457531984159931,0.9401049517881803,-0.35194327800959957,-0.21795365509318781,-0.02356591010955464,-0.0011113460072285641,-5.303943058654337e-05,-4.844913444321253e-05,-0.00044661659203895643,-0.0018527250390641126,0.0007675063168851044,0.001262149888701769,0.00018532870865589635,-1.600564400572324e-05,-2.666851293314787e-05
0.6,-0.3543872484345651,0.9380402088629206,-0.336866515821652,-0.22066083586034987,-0.024864744574845332,-0.0011765748259257303,-7.043996136221753e-05,-6.249524402859863e-05,-0.0004652131716511576,-0.0019213704607274618,0.0007941549941076244,0.0013294686145786938,0.00018376585366491893,-6.512163102379009e-06,-1.0250195041111576e-05
0.61,-0.3627598649479309,0.9359751745689843,-0.3222066087112184,-0.22318813569941962,-0.026156177739424136,-0.0013036467439778154,-0.00011960614765804678,-0.00010019511406372805,-0.0005039849686002962,-0.0019900563729479126,0.0008164668265681005,0.001395626377426712,0.00019001836618490198,-6.372803735610333e-06,-5.689948917919629e-06
0.62,-0.37093237218441955,0.9339296849405361,-0.30809210342921534,-0.22574045447002514,-0.02750497927245088,-0.0014565848464584419,-0.00012926037553478986,-0.00010793080606774641,-0.0005615102523492121,-0.0020814402021588907,0.0008409326384835464,0.0014762592343380843,0.0002217249942926547,-1.4822614431919678e-05,-2.0099325188316364e-05
0.63,-0.3790139711853402,0.9318730110569042,-0.29431541591912347,-0.22821532739319525,-0.028934536566390057,-0.0015774747457717453,-9.613356682774965e-05,-8.425761062974546e-05,-0.0006129236482643186,-0.0021847671454652967,0.0008704799891616835,0.0015706369336507264,0.000260918552982492,-1.9902760545253972e-05,-3.404462788092477e-05
0.64,-0.38699388634286475,0.9297593851944984,-0.28062735754502993,-0.2303339497573762,-0.030396071624103516,-0.001672739076759855,-8.410324734348107e-05,-7.768346212649879e-05,-0.0006492197620511786,-0.002275918171239691,0.000900018256604268,0.0016644746291043788,0.0002826268484394101,-1.3926318456036757e-05,-2.9013549656509152e-05
0.65,-0.3947285654689095,0.9275831597826613,-0.2670929752687043,-0.2320476680061381,-0.03184761783593687,-0.0017954369884184418,-0.00011962992914577031,-0.00010653352668676952,-0.0006887186984698701,-0.0023540931927708564,0.0009242359854937515,0.0017498850704780744,0.00029109643869312807,-3.3850181250794087e-06,-1.3120962912560596e-05
0.66,-0.40211182835739157,0.9253828968933607,-0.25402493615171107,-0.23362287427271053,-0.033314612090282913,-0.0019646506610088155,-0.0001545186168171453,-0.00013313910105106075,-0.0007473151655618127,-0.0024388737826999962,0.0009457005623102963,0.0018345596875089104,0.0003112517635698864,-6.93387345929164e-07,-9.46528597106644e-06
0.67,-0.4092043813362477,0.92318859598725,-0.24157804765652474,-0.23525860095166065,-0.03484295881122196,-0.0021447957234136394,-0.00014699879312618513,-0.0001277431460250389,-0.000815530839931855,-0.0025377004494564342,0.0009707254040206142,0.0019298625799439306,0.00035142632622675585,-7.926561208293492e-06,-2.3791581550802743e-05
0.68,-0.416141311396905,0.9209791130049978,-0.22955308874385655,-0.23678629858231054,-0.036425019454698615,-0.0023029935700067394,-0.00012514965468385375,-0.00011406906390770688,-0.0008754431204336388,-0.0026373007501506174,0.0009995126310490682,0.0020362239472536403,0.00039333876452818384,-1.367524600348613e-05,-3.677787242961639e-05
0.6900000000000001,-0.4229336334959004,0.9187043329951452,-0.21767902765004055,-0.23790324499037338,-0.038014110289025294,-0.0024528399418448643,-0.00013724920642083083,-0.00012740202863081862,-0.0009283025355501517,-0.002728012077960265,0.0010260297944313657,0.0021444797795801274,0.000420803150726623,-7.872029832545202e-06,-3.126333684821958e-05
0.7000000000000001,-0.4294302165098819,0.9163440329331214,-0.2059928411016081,-0.23861532688774717,-0.03959957830323674,-0.0026298764037280264,-0.00017622718424020745,-0.0001589030281610726,-0.0009909390441662502,-0.002817654627528546,0.0010474361830293683,0.002248593267165866,0.0004424543184940455,4.42551856005835e-06,-1.6088714722417574e-05
0.71,-0.43550053182749615,0.9139286864719472,-0.19479893701827403,-0.2392413042112581,-0.04122078650885641,-0.002843280550114735,-0.00019609231992495646,-0.00017377250253991505,-0.001069400078916205,-0.002914842588423089,0.0010682541557980457,0.0023522405799070306,0.00047704161627598607,9.174181767379608e-06,-1.3546622731785973e-05
0.72,-0.4411971104592888,0.9114960268146994,-0.18426380212293464,-0.2399577398406243,-0.042899002852869295,-0.0030679885594127043,-0.0001859866887423678,-0.00016777206330442773,-0.0011508857435046371,-0.0030135854978006194,0.0010930963091135282,0.0024623333754100474,0.0005257030066949664,2.470199064130707e-06,-2.7987018449693313e-05
0.73,-0.44667670306571794,0.9090382315683317,-0.17419882394976632,-0.240538651179044,-0.04459943642097913,-0.0032798654469215482,-0.00018289706312629717,-0.00017058547507914357,-0.001224503564132895,-0.0031053718322687496,0.0011194478540229313,0.0025802374717337345,0.0005723738371888332,-3.4191482591872102e-06,-3.995948689311524e-05
0.74,-0.451976644548611,0.9065065751025477,-0.16432837081146745,-0.24067739657276854,-0.04628706001223909,-0.0034868456907053424,-0.0002107096234721939,-0.00019664881786174426,-0.001297878670141972,-0.0031955724235206012,0.0011417198459133804,0.002701868118117526,0.0006089293248590644,3.477765682269318e-06,-3.382876068691587e-05
0.75,-0.4569464771517635,0.9038676010551439,-0.15467303025739548,-0.24043409170654456,-0.047984850990837546,-0.003719065607996175,-0.0002460542651906983,-0.00022493650419425082,-0.001385053653170376,-0.003294129597378348,0.0011601075513522352,0.0028237177485075093,0.0006459285295254968,1.8069079129490184e-05,-1.9378463587294004e-05
0.76,-0.461432510395074,0.9011400319241235,-0.1455219118832447,-0.24015890515982186,-0.049735540734809514,-0.003989692162909397,-0.0002587794043560354,-0.000235190454029921,-0.0014849507399032902,-0.0033961953419043844,0.0011801584356809502,0.002945894183696618,0.0006951991240874422,2.4599808062131245e-05,-1.7768187661970636e-05
0.77,-0.46547340188331526,0.898365890057636,-0.1370357391669465,-0.23999410117547793,-0.05152697755177976,-0.004275826959211082,-0.00025784800403422237,-0.0002387876540001499,-0.0015831606073039017,-0.003487661435557163,0.001203714589206123,0.0030702710776686765,0.0007525935924145299,1.841497216398258e-05,-3.196577281266988e-05
0.78,-0.46924137906621677,0.8955522698242251,-0.12903236044669464,-0.23967150857676006,-0.05330596483086836,-0.004547997323913255,-0.0002735264056566433,-0.0002577624921107913,-0.0016742339976437703,-0.0035688681244465392,0.0012258609372240992,0.003198335359575144,0.000805930112340425,1.3060672333864431e-05,-4.290956812236235e-05
0.79,-0.4728016556182631,0.8926571348184514,-0.12124767068428316,-0.2389001485127954,-0.05506337750401896,-0.004813204817964267,-0.00030993309826465865,-0.00029015790677611175,-0.001770349693260731,-0.0036563230912008138,0.0012428057733686326,0.0033309583355103783,0.0008538918265700857,2.176442016538216e-05,-3.6460687442951834e-05
0.8,-0.47601193880192694,0.8896371376265401,-0.11370296429617893,-0.23778788340851031,-0.056851851661116004,-0.005110096096246075,-0.0003422271076954364,-0.0003161311130965849,-0.0018830762498583398,-0.00375661969678448,0.001257925172677754,0.003467919727754884,0.0009070047187301755,3.8650843136978086e-05,-2.2973591764618995e-05
