t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13,mz_14
0.17,-2.0789237844230646e-16,1.415222648272485e-17,9.741895332961159e-17,-9.68700759797908e-17,-4.8297818652440205e-17,1.0609257070949563e-16,1.4425648718098538e-16,1.503280193469042e-16,4.2341482967347965e-17,-1.7536631326774132e-16,9.806947463310289e-17,-1.0998892226686541e-16,-4.3174963387446197e-17,-5.5297698928549743e-17,1.191267137018448e-16
0.18,1.2313148547646313e-16,4.0068724163275227e-16,1.2109183013947478e-17,1.0925369766864867e-16,2.5986970821761934e-17,-7.115754383293926e-17,-8.06985229508117e-17,-1.3924544026502894e-16,-5.337662820417699e-17,1.5934383803747898e-16,-2.4511778240823845e-16,7.661921227683499e-17,4.063725267747231e-17,4.1823098803628334e-17,-1.0829146824056779e-16
0.19,9.255020794879387e-17,-3.5153900190126874e-16,1.6193914698786616e-16,5.09168445253505e-17,2.6630715861675203e-17,6.652935580914177e-17,1.740822113197038e-16,1.263773157303416e-16,4.1809546276472265e-17,-1.193028965548737e-16,2.6672728695859016e-16,-2.7308342219478643e-17,-3.768957802102735e-17,-2.673235981534572e-17,9.020562075079397e-17
0.2,4.320952233169417e-16,4.3517164698136934e-17,-1.2301628899563655e-16,-5.0550926292136644e-18,-2.587177434093535e-17,4.698661165009055e-17,-1.2388365073362495e-16,-1.5163922634925386e-16,-2.7172816947917955e-17,8.948733681152232e-17,-1.4095983495027165e-16,-3.665958595716612e-17,2.9151485912704e-17,1.4494427793415587e-17,-6.489627628683547e-17
0.21,4.63066136000348e-16,2.4102153107531665e-16,3.1041047011438894e-16,1.2306033470889377e-16,-2.2656437273158025e-17,1.7163259203624437e-16,1.803062094161284e-16,1.3390235643374881e-16,4.673250176591426e-17,-7.599918415944484e-17,-6.651241515019668e-17,8.484220812877974e-17,-1.592083127659183e-17,1.4670610646444482e-18,4.452343983947504e-17
0.22,6.430674135554648e-17,3.418624975118356e-16,-3.1039352945544385e-16,-1.9243233308902097e-16,5.3261431723350405e-18,-7.273641324662128e-17,-1.6033994878345004e-16,-1.6120731052143844e-16,-6.536383847371985e-17,9.596544479212321e-17,2.6320362989801227e-16,-1.0762061814634238e-16,2.588532686809142e-18,-1.571415523746178e-17,-1.0625181290357943e-17
0.23,3.2788306575035064e-16,-3.660063246403722e-16,7.808288520969042e-17,-1.9061629445010775e-17,7.11439913057832e-17,-5.3756098964546917e-17,1.457371007727859e-16,1.3879820686887867e-16,6.680718261584118e-17,-1.382154482011677e-16,-3.6454265170751676e-16,1.0063429039738891e-16,2.3344228026328517e-17,2.125713884429392e-17,-2.144009796090085e-17
0.24,-5.746949140530977e-17,5.3552811057205885e-17,-2.9713915789680856e-17,2.579723544157697e-17,7.436949276892757e-17,-3.144863926565766e-17,-1.9711473122144274e-16,-1.403025373832023e-16,-5.638528923282426e-17,1.7563397567907368e-16,3.1489974473483673e-16,-7.663276480399106e-17,-3.684254507377305e-17,-3.653422508097248e-17,6.416443982040776e-17
0.25,-2.8324951162773254e-16,-2.277383603964747e-16,3.2737315191610356e-16,1.1653479288324664e-17,1.3134939913072435e-16,7.583824789946653e-17,1.3655356955865477e-16,1.196400156678809e-16,5.957521531218396e-17,-1.9765175011000197e-16,-1.5856626179189953e-16,5.2012905159097567e-17,4.595492552033481e-17,5.1057451994594716e-17,-9.938745789903058e-17
0.26,-4.0477671670209603e-16,-1.272209605458069e-16,-1.4803764225752858e-16,-1.9314045263292556e-16,-9.252649102627075e-17,-5.262785107880419e-17,-1.8446683525304153e-16,-1.6321647267232564e-16,-5.284469151330129e-17,1.7613880731563725e-16,-4.986313553896615e-17,-3.3166422082689384e-17,-5.4084747748081585e-17,-5.017823179534475e-17,1.2144250177963806e-16
0.27,3.105578538472112e-16,-1.8904250723410926e-16,1.2320771844171602e-16,-1.265924620989442e-16,-5.893824653584873e-17,1.7389586407130786e-17,1.175698671447914e-16,1.1193201584786677e-16,4.4494640719268397e-17,-1.1835252558805437e-16,2.085886395249495e-16,4.221781615704884e-17,5.812848303827362e-17,5.580761276279683e-17,-1.5533228999928261e-16
0.28,-4.1354520177207255e-16,-1.6374502123141232e-16,2.283024843393461e-16,-1.4986723342359787e-16,-1.2211165780796895e-16,-1.1083595521411971e-16,-1.5290299950655728e-16,-1.312189560568472e-16,-6.150475636602926e-17,5.645644000039363e-17,-2.289597819064154e-16,-7.523346637512696e-17,-5.888234236132994e-17,-5.711034943567395e-17,1.759024851233533e-16
0.29,-1.93225155927651e-16,-8.220285346513534e-17,-2.7996132972649135e-16,-1.8455153854776696e-16,1.207597932241511e-16,6.741704633786427e-17,8.519796196662655e-17,1.7952355097286543e-16,9.853364868819825e-17,-1.742177365912645e-17,1.2786131745393114e-16,1.2732599263126643e-16,5.781508084778952e-17,6.072040385687177e-17,-1.6437775484301129e-16
0.3,-1.998159192902367e-16,1.3325098809731026e-16,3.610647344260906e-17,1.0376068900570454e-16,1.0462805074369294e-16,9.768915683978571e-17,-1.247891289542398e-16,-9.800933529384784e-17,-1.0418928767701521e-16,4.339349788783781e-18,6.399757432979866e-17,-1.7487249305949207e-16,-6.26067462304071e-17,-5.862315027947013e-17,1.4613986493920532e-16
0.31,-1.9415943326847249e-16,2.788517165655882e-17,-1.9415943326847249e-16,-1.455871759411219e-16,-1.9386043063809172e-17,1.2589704804924842e-16,1.1505502632439338e-16,1.3728117086034622e-16,1.229968072378497e-16,-4.2140736158848696e-17,-2.423793248897653e-16,1.763937642327608e-16,7.294054818690957e-17,7.286431522165668e-17,-1.1147038289161318e-16
0.32,-1.8464682975433307e-17,3.701133756433715e-16,-3.35919079079189e-16,5.0056894325650574e-17,-1.4986998628067644e-16,-1.0324929286379975e-16,-4.871392358777888e-17,-1.574051913794507e-16,-1.3256340910237658e-16,8.766515718374151e-17,3.3037736602177774e-16,-1.61796210178017e-16,-7.690826227008552e-17,-8.755334883470394e-17,8.13069043651771e-17
0.33,-6.215258833991303e-16,-1.7743667354906765e-16,2.032180271228836e-17,-1.2235920318680402e-16,1.9227626726848936e-16,1.3920457092532392e-16,7.052036329836722e-17,9.972605931969549e-17,1.1693776880790287e-16,-1.3351970929982668e-16,-2.9752561667899333e-16,9.666996444600198e-17,6.847731982958984e-17,8.944096175766015e-17,-4.670116154686585e-17
0.34,5.789749715355737e-16,5.234638203043158e-16,-1.8777280484617506e-16,2.2996097485007e-17,-5.625908132368337e-17,-1.132881155964209e-16,-1.3448426806851252e-16,-1.8798964528067216e-16,-1.246722384075187e-16,1.5956491363671235e-16,1.4508742650224185e-16,-3.609292091545299e-17,-6.678770085805433e-17,-8.74934212536857e-17,1.4246035381633264e-17
0.35000000000000003,-1.1122696679839597e-16,1.1081763812663533e-16,-9.734917899058152e-17,4.186237995655725e-17,-6.276196501799145e-18,2.077995224554637e-16,7.156951948266007e-17,1.1732285116154836e-16,1.4032826600897516e-16,-1.2267885224527411e-16,5.049703382086759e-17,-1.6231374730878937e-17,5.1726925660280833e-17,7.794704230077451e-17,3.3932033987888865e-17
0.36,-5.487562241093293e-16,-5.487562241093293e-16,2.3533878703218755e-16,4.104975772278516e-17,3.909819381231125e-17,-1.1442483381163618e-16,-1.725922803654835e-16,-1.1621376739623726e-16,-1.2405390435602306e-16,4.09006799240684e-17,-1.8948550546552326e-16,2.70144217867814e-17,-3.4989660501654266e-17,-7.62933163503789e-17,-7.257283000868279e-17
0.37,-5.2868196677587596e-17,5.815410578492806e-17,-1.3613492352447434e-16,-1.2225713571665988e-16,1.2103783178908731e-16,-9.391689560918869e-18,3.13743121245361e-17,7.799500554141279e-17,1.0615715697172377e-16,2.614303664229354e-17,2.125851527283321e-16,-1.2471501357135505e-17,1.7095877732670357e-17,7.453402891893172e-17,1.0725194705604995e-16
0.38,3.3270988300027927e-16,1.1066527807524797e-16,-1.738293719849484e-16,8.290970245961905e-17,-1.596953567105895e-17,-1.3479809377547024e-16,-6.042182474296463e-17,-1.0866882141856958e-16,-1.349878291556552e-16,-7.457066309390047e-17,-1.1021380951436142e-16,-3.187003815691668e-17,-5.256262954186561e-18,-7.058283197822722e-17,-1.3686697174913887e-16
0.39,-7.873425354612898e-17,1.9882150261016016e-16,-7.179535964222175e-17,1.1555477576327342e-16,-5.96522953103841e-17,1.0080962621747055e-16,-1.1513718852027705e-17,4.280480998949607e-17,1.512250272380465e-16,6.475990398232753e-17,-3.685694463387637e-17,7.103472405558739e-17,-2.3897340540885575e-17,6.28032578741701e-17,1.448138348602787e-16
0.4,4.00236620104813e-16,1.7819201517978167e-16,3.9414137101637103e-17,8.451694747703409e-17,3.074051972175307e-17,-1.0977208183236831e-16,4.028149883962551e-17,-7.052396318839305e-17,-1.528691181886671e-16,-5.851303599632707e-18,1.8518511919231317e-16,-8.826422123568711e-17,1.841449627330849e-17,-4.1362312880321994e-17,-1.4319346083218124e-16
0.41000000000000003,-4.815043491961796e-17,-2.4243946422902035e-16,-7.590601053524687e-17,-5.85587757754788e-17,4.5524632783129626e-17,1.9557821345512344e-16,5.419825016301366e-17,6.894339970881652e-17,1.584984991561192e-16,-6.051033968595271e-17,-2.491886227527426e-16,6.231621392949888e-17,-1.5631146008630858e-17,3.0755766314803645e-17,1.2893874336283861e-16
0.42,-5.248046734598194e-17,5.854183511653371e-17,-1.2186940638505422e-16,-1.3574719419286868e-16,-3.908210018631342e-18,-1.418187263587875e-16,2.9918897762916397e-17,-1.6484955219463193e-17,-1.3585561441011723e-16,9.366998550506406e-17,2.0176494210186885e-16,1.7110065534536867e-19,1.398112582737948e-17,-7.228579171868199e-18,-9.592817534244402e-17
0.43,-3.386657951688979e-16,-6.7173270255644485e-16,3.6034475642092445e-17,-5.4171145108701524e-17,-1.2537781685258154e-17,1.7828180067219063e-16,1.6085155668359163e-17,6.595845560269237e-17,1.1778331944749948e-16,-9.060033810421447e-17,-6.322423324895549e-17,-6.959392101230782e-17,-1.5905584683541252e-17,2.4411489539868936e-18,6.263469831766649e-17
0.44,1.2268086394852384e-16,6.716971271726602e-17,8.104750052508047e-17,3.1696989325792624e-16,-8.548595316869301e-17,-1.4362290653643917e-17,-2.6505354985481566e-17,-5.426093060111048e-17,-8.22333466512365e-17,6.23992231583298e-17,-8.776277773091257e-17,1.2821029502819992e-16,9.110686380667254e-18,2.1348618402597386e-17,-3.944463028773826e-17
0.45,3.135377157556518e-16,2.58026564524394e-16,2.857821401400229e-16,1.3312647425406388e-16,-5.422366115143129e-17,8.281949345073647e-17,2.5573618743501836e-17,5.072710914516554e-17,7.132695042239012e-17,1.451475658414969e-17,1.9709440243070864e-16,-1.4529664364021366e-16,-1.269871794523647e-17,-3.5527949939634373e-17,5.942783157936171e-18
0.46,-6.524864199289326e-17,2.1230711416339587e-16,-1.4851536883978e-16,1.8018084853993477e-17,8.046812998915853e-17,-1.6586260359954808e-16,-3.6625704639275947e-17,-3.8360428115252754e-17,-1.0514728194035983e-16,-8.996845152556276e-17,-2.0966437136796245e-16,1.2763092449227798e-16,2.024069930758876e-17,4.272434185950691e-17,2.8612772958250265e-17
0.47000000000000003,2.2879037531696456e-16,-4.876538083932458e-17,2.5654595093259347e-16,-2.1009805223695666e-17,6.225692162319107e-17,5.5318027719283847e-17,-6.958206255104626e-17,2.669509036566653e-17,1.3077849892427496e-16,1.153828280749808e-16,1.166838706819634e-16,-7.950251242928863e-17,-3.3152869555533315e-17,-4.456409742094325e-17,-5.952269926945419e-17
0.48,1.4044483891834103e-16,1.4044483891834103e-16,1.1268926330271212e-16,1.1268926330271212e-16,-3.996640258324691e-17,-8.159976600669028e-17,2.2483642551918148e-17,-2.608861477543245e-17,-1.4404981114185533e-16,-8.897234077959171e-17,3.52772281872471e-17,2.0152607881074314e-17,4.3950845567131136e-17,5.376287522812495e-17,7.791009048845055e-17
0.49,2.0605939914444815e-16,3.170817016069638e-16,3.448372772225927e-16,2.61570550375706e-16,-4.374078139621207e-17,-6.455746310793375e-17,8.300922883092143e-18,1.362028979184915e-18,1.2973156620146864e-16,3.2803891981264544e-17,-1.6083461602464655e-16,9.330914946953373e-18,-4.4933403785946124e-17,-5.589062199162775e-17,-9.966528470573e-17
0.5,3.207205551483683e-16,4.3174285761088393e-16,7.092037460770806e-17,-9.561307908606542e-17,5.70425867998936e-17,-4.0101927854807595e-17,-5.407458335271453e-18,5.000882520589389e-18,-1.4548637902039863e-16,5.4874182454922593e-17,2.244434022316555e-16,-7.901123331988114e-18,4.11861300272931e-17,6.663777602639032e-17,1.1099519740820352e-16
0.51,8.840313463903682e-17,3.6595889079532595e-16,3.9371446641095487e-16,1.8554764929373802e-16,1.9014195599964534e-17,1.092198163507585e-16,1.666960840196463e-18,-1.5680273919571608e-17,9.620939028093245e-17,-9.547755381450473e-17,-1.4990450287327706e-16,-4.489952246805595e-17,-3.815036394433369e-17,-6.261267546103788e-17,-1.1273669714775836e-16
0.52,-2.6026273150514534e-16,-3.1577388273640317e-16,2.9484878080743293e-16,2.393376295761751e-16,1.2831532711365945e-16,4.504860026677271e-17,5.545694112263355e-17,-1.7889335846010823e-18,-7.204523436166177e-17,8.061043152429725e-17,1.2522535092207576e-17,1.0793232627093197e-16,3.7161029461940664e-17,6.545870616381233e-17,1.0332446703786857e-16
0.53,-8.34361334363376e-17,2.2187519833558045e-16,-3.8874746520825565e-16,3.328975007980961e-16,4.146395683399251e-17,-2.0986088301172545e-17,-1.751664134921893e-17,-3.226179089502179e-17,6.48827237596794e-17,-2.1419769170166747e-17,1.4945049321354875e-16,-1.6496813680724753e-16,-2.843997823701039e-17,-7.824551553556325e-17,-8.902655088821598e-17
0.54,-2.46412048751643e-16,-2.7416762436727193e-16,-1.0763417067349845e-16,-2.0477868532819965e-16,-1.6314532190475628e-16,-3.4775784682472555e-17,3.981732478453015e-17,1.7265919596831658e-17,-7.12049776779855e-17,-7.771019071289853e-17,-2.375215909372619e-16,1.740415537382356e-16,2.6156377411212794e-17,8.89316831981235e-17,7.482350242865587e-17
0.55,-6.802894293896078e-16,6.911111223237287e-17,-4.191119023014278e-17,-1.4155614614513867e-17,9.686668784800179e-17,7.951945308823372e-17,-1.935978504244429e-17,-6.706468063180648e-17,6.217221832846564e-17,1.5237783907925961e-16,2.1808049073188118e-16,-1.4805458291647366e-16,-4.2426186262073395e-17,-8.904687967895009e-17,-6.083051814001483e-17
0.56,3.1025800418388316e-16,-3.0036465935995293e-16,3.65769155415141e-16,-1.0607563005055054e-16,3.270224802759403e-17,-1.19953417858365e-16,-2.974779710757103e-17,6.739671754713017e-17,-7.745269269693322e-17,-1.6375518562677938e-16,-1.1214716221646936e-16,7.406456090791602e-17,4.5550043771547255e-17,8.124740030063249e-17,3.2973298570715404e-17
0.5700000000000001,-4.858580985450667e-17,2.0121437068615355e-16,2.0121437068615355e-16,3.4680916992380073e-17,-1.040969610857645e-16,-6.246359766232112e-17,-8.674972632599642e-17,-5.205525680646028e-17,1.0146777081748715e-16,1.0623826037642337e-16,-4.208059681959364e-17,-4.892462303340839e-18,-4.321900910070342e-17,-8.196568423990414e-17,-3.754050022231059e-18
0.58,-1.0014639941977044e-16,9.414262988963196e-17,3.716983860459211e-16,1.0875903042745216e-17,9.414262988963196e-17,-9.940778668976469e-18,-4.8104695140466225e-17,-9.940778668976469e-18,-1.0188112289574724e-16,-2.6420651690756136e-17,1.5702635589379121e-16,-5.0273099485437234e-17,5.614134374401503e-17,6.795914742410702e-17,-2.6061509721120313e-17
0.59,5.53281921146509e-17,3.3288394827094003e-16,1.1083934334590873e-16,4.1615067511782677e-16,-1.8059420061819487e-16,7.614487382637258e-17,4.4919851258790056e-17,-2.0999640828328614e-17,7.094070339844216e-17,-6.827085554869661e-17,-2.0010983972293395e-16,6.199603547543675e-17,-5.157414209241984e-17,-4.500116642172647e-17,6.57094279161996e-17
0.6,-6.522831320215916e-16,-9.717161970901333e-17,-4.166046847775551e-17,1.2487298521601797e-16,-3.1921622463404464e-16,-1.6656055874808562e-16,4.854515227303846e-17,3.119791751327039e-17,-4.686463890568593e-17,9.755109046938326e-17,1.4438862432075705e-16,-3.6131037398079435e-17,5.000882520589389e-17,4.3056378774830595e-17,-1.0188789915932528e-16
0.61,1.7898144988662268e-16,-1.2632988188529537e-16,-7.081873065403754e-17,4.020357180847811e-17,9.571472303973594e-17,1.4428698036708654e-16,1.9386890096756426e-17,-3.2654814182547787e-17,-1.0103408994849294e-17,-7.689026281995637e-17,5.72594272343907e-18,-3.8346875588096685e-17,-4.192474275729885e-17,-2.8711028780131764e-17,1.2925722775100623e-16
0.62,-2.3802981070561446e-16,-1.5985205780583156e-17,2.61570550375706e-16,-1.5985205780583156e-17,-1.963964472821711e-16,-6.455746310793375e-17,5.340373325848913e-17,-3.7269449679189215e-19,2.0443987214929793e-17,-2.541098841762901e-18,-1.5996725428665814e-16,1.070717407965216e-16,2.944286524655948e-17,1.8926104173450087e-17,-1.3801893655740471e-16
0.63,-4.050104977955382e-16,-2.3847704410176473e-16,-6.825662539518274e-16,-7.194359040799125e-17,1.5010101451704005e-16,1.8262030342802715e-17,2.5200924246709944e-17,-1.2962992224779812e-17,-1.2962992224779812e-17,1.0239611892767786e-16,2.4464344395777604e-16,-1.2431055533904112e-16,-1.6649279611230527e-17,1.0367683274392636e-18,1.264925122111682e-16
0.64,-2.5782327661705295e-16,4.7488055154865094e-17,-2.3006770100142404e-16,2.1402150884863858e-16,7.524363077049401e-17,-1.2598429244281562e-16,-8.023096076392733e-18,8.044780119842443e-17,1.5178830414797062e-18,-1.3899471851264167e-16,-2.0534789146875454e-16,8.294146619514109e-17,1.5124620306172787e-17,-6.193504910323444e-18,-1.0612984015917482e-16
0.65,8.355810618074222e-17,-8.297534751303126e-17,2.804695494948439e-17,5.580253056511331e-17,1.3906925741200005e-16,1.529470452198145e-16,7.230273237762708e-18,-1.5321131949935785e-17,6.274142446902053e-17,1.4514078957791887e-16,8.616019139470743e-17,-2.0396553369883552e-18,2.5139937874507634e-18,1.5971653253427087e-17,6.820309291291626e-17
0.66,8.104275714057585e-16,2.8307163470880914e-16,2.8307163470880914e-16,-4.940844825288004e-16,-4.9995272678737823e-17,-5.693416658264505e-17,-2.5709144015062524e-17,1.2454772456427232e-17,-5.5199443106668244e-17,-9.509808305413481e-17,5.712390196283001e-17,-8.647867578287505e-17,-9.581636699340645e-18,-2.1833121248426846e-17,-3.2912312198513094e-17
0.67,-1.172767937450414e-16,4.9256659948732073e-17,-6.254491282525754e-18,1.047678111799899e-16,1.6027896241124773e-16,1.1170670508389713e-16,3.5378872140917617e-17,1.8031637381149546e-17,6.139972428056972e-17,-2.0565959959334412e-17,-1.7148690236931663e-16,1.5090061361924811e-16,-8.097634975751111e-18,3.352217592053619e-17,-1.4440217684791312e-17
0.68,4.8565481063772564e-17,-1.1796797263000092e-16,1.0407663229503039e-16,-3.4001257755503222e-16,-9.0212397014372e-17,-2.4980695680423826e-16,3.4626706883755798e-18,-4.510958663897502e-17,-1.6486649285357702e-17,1.0060718534307678e-16,1.9319805087333886e-16,-1.6968441625755948e-16,1.0184724157785707e-17,-3.10420634509756e-17,6.123031769111886e-17
0.6900000000000001,5.844324048147331e-16,4.1789895112095965e-16,3.06876648658444e-16,-1.0945698557598971e-16,5.707646811778377e-17,1.611598766763922e-16,6.054591506973739e-17,2.411672207422444e-17,-5.4813196082720284e-17,-1.3894728466759543e-16,-1.2637053946676358e-16,1.4066845561641617e-16,-1.0252486793566051e-17,4.239908120776126e-17,-1.0276203716089172e-16
0.7000000000000001,-7.28380572002918e-17,-3.5039381335658093e-16,-2.393715108940653e-16,1.7696212334036843e-16,-8.671584500810625e-17,-2.4265799872941196e-17,-7.977695110419902e-17,-1.7326905969033968e-17,5.553148002199193e-17,1.0193533300437152e-16,-6.301925127571995e-19,-7.533172219700845e-17,-1.640533412242129e-17,-4.340196821731035e-17,1.4231508766587853e-16
0.71,-2.158172186968177e-16,1.4500526430635818e-16,-2.1528189387415297e-17,-7.703934061867312e-17,-1.3255049184993095e-16,-4.928376500304421e-17,5.13301966036106e-17,4.092185574774976e-17,-4.841640326505581e-17,-4.6681679789079e-17,1.1031079478682204e-16,1.956307294978532e-17,2.5092504029461393e-17,2.6623939598097168e-17,-1.703213850338947e-16
0.72,-3.150962563785997e-17,-8.70207768691178e-17,-3.090653817941491e-16,6.563488901684122e-17,-7.314298906130334e-17,5.175710120902677e-17,-2.846030702774449e-19,2.573624906937466e-17,3.701195166322391e-17,-6.056624386047149e-17,-1.7288958892996975e-16,1.543632843076237e-17,-4.2026386710969366e-17,-2.2212592008796772e-17,1.7404833000181363e-16
0.73,5.077115485842276e-16,-1.584222661908663e-16,2.856669436591963e-16,-1.3066669057523739e-16,2.1988975310721637e-17,-1.584222661908663e-16,-3.352217592053619e-17,1.3315357930837601e-17,-6.63396204289568e-18,1.0135257433666056e-16,1.360470438561967e-16,-1.3410225620930083e-17,4.89856094056107e-17,1.2719046735970574e-17,-1.6395169727054237e-16
0.74,-8.1372761176826125e-16,-4.806607043807143e-16,-3.6963840191819863e-16,-2.58616099455683e-16,-3.2800503849475526e-16,-8.815918915022758e-18,-4.6979835386512514e-17,-2.0091621508872004e-17,-1.8770250111155296e-18,-8.666163489948198e-17,-4.806403755899802e-17,-3.2776786926952406e-17,-4.0040941482605286e-17,-6.850802477392781e-18,1.504262751687857e-16
