t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13,Cxx_1_14
0.1,-0.00029824844510268483,0.9986880640128398,-0.9944116826618066,-0.003969816007049327,-7.905892271800607e-06,-5.516719920814483e-07,-7.682628994365448e-07,-2.2090490123249928e-07,9.544182487386532e-08,-0.00014725479992310636,0.0003647606114802332,-0.00021625804341737775,-5.189184706447247e-07,2.6726665494636315e-07,2.2721680217885343e-07
0.11,-0.0005489508170508813,0.9996976568056493,-0.9953392919309917,-0.00379869831173444,-7.893263874462347e-06,6.158975312114956e-07,8.287481987855061e-07,2.2181321899031325e-07,-1.3020625453767642e-06,-0.00022981128108353482,0.0005144648109863016,-0.000283520984191845,-1.084136440943767e-06,6.904438841839888e-08,2.620696638311326e-07
0.12,-0.000685772978014967,0.9999846225341757,-0.9958262129386639,-0.003461760260538148,-9.346499787416668e-06,-4.418787819772049e-07,-6.374625645408707e-07,-1.4225278568806565e-08,-1.6132054839294863e-06,-0.0003454893132244143,0.0007026165688436576,-0.0003551273706637278,-1.210763333231446e-06,1.2603094588781172e-08,2.933269023152815e-07
0.13,-0.0006408833861138729,0.9999988378026385,-0.9963516586880782,-0.002996456468938827,-9.23882373571436e-06,2.694532609277128e-07,7.151286363059079e-07,7.916884556626903e-08,-3.0766069675149544e-06,-0.0004962364353888756,0.0009312598772283389,-0.00043057900029836273,-7.966546150079898e-07,2.0503495791403432e-07,3.19013933853347e-07
0.14,-0.0004395726956352942,0.9999876751332766,-0.9970944597274737,-0.00244412833285327,-8.169260242774524e-06,-6.037872606664413e-08,-4.792071885487137e-07,4.822055953319915e-08,-4.70795528802713e-06,-0.0006812301423084906,0.0011982859839780196,-0.0005109090446332302,-2.3177980772474613e-07,5.257744393151118e-07,3.37868731325585e-07
0.15,-0.0001857113441156924,0.9997251311321659,-0.9976800126722952,-0.0018502241180356413,-7.1202643939609345e-06,9.361145303365959e-08,5.585661208805381e-07,5.2616658422627305e-08,-8.590545207715072e-06,-0.000890366041022779,0.0014961412851676355,-0.0005972702089338602,-5.875295382151702e-08,7.095157134075214e-07,3.498088371363395e-07
0.16,-1.702627512749355e-05,0.9987704573281951,-0.9974823430988972,-0.0012628494480898395,-6.494565697186261e-06,-1.5279920694000193e-07,-3.5270907842999133e-07,-9.833418897209345e-08,-1.030751533601798e-05,-0.0011108525229555702,0.0018119925092732053,-0.0006889102603552313,-4.5079299593187017e-07,5.842351685353409e-07,3.561368138171872e-07
0.17,-3.701333688886643e-05,0.997009424121422,-0.9962309892123622,-0.0007348273311203399,-4.8166716069136806e-06,2.401983039829192e-07,4.133877749903925e-07,1.7038744821312735e-07,-1.5294813059840706e-05,-0.0013333811778943258,0.0021301001618026297,-0.0007816501783597524,-1.031407431989484e-06,2.377813839923859e-07,3.5910522498683317e-07
0.18,-0.00024895140474000266,0.9949652538336394,-0.9943906893686751,-0.00032119441342573496,-4.919354483101657e-06,-1.6611771938568332e-07,-2.8259840444133655e-07,-4.0328722344940005e-07,-1.9640542551144224e-05,-0.0015495755667949695,0.002436046264058009,-0.0008677129437369424,-1.22199045402005e-06,-4.7765019620116256e-08,3.6090708138702965e-07
0.19,-0.0005388873588018789,0.9935656338332113,-0.9929550783524912,-6.790465166517379e-05,-4.470210901011407e-06,-6.080595209290163e-08,3.2837856971112966e-07,3.695021157101852e-07,-2.3206077620810395e-05,-0.0017600228646293958,0.00272147012403548,-0.0009370196333106651,-7.71984899144984e-07,-2.9135150944603616e-08,3.6253383976780906e-07
0.2,-0.0007370447432894778,0.9935305851813199,-0.9927841168508755,-4.075115134560825e-06,-3.3645888237315846e-06,2.9760398716216496e-07,-2.685374918126593e-07,-6.785643046486323e-07,-2.8926417218119727e-05,-0.001978676874536206,0.0029874734657237556,-0.0009793824493805198,1.2659837428374843e-08,3.0011391638495866e-07,3.630525593351086e-07
0.21,-0.000725997153315755,0.9948708814809897,-0.9940000852073244,-0.00013840561432527931,-4.080426234606693e-06,-4.103218268630693e-07,3.1652920264024775e-07,4.814742607522904e-07,-3.4747745054283796e-05,-0.0022231683937391222,0.0032448583153699695,-0.000986739577207657,5.055662604946942e-07,6.945703061866926e-07,3.595961623470423e-07
0.22,-0.0005163148160077999,0.9968896219474173,-0.9959126452925331,-0.00045484070268549115,-4.111533993114702e-06,3.0085196228712974e-07,-2.8162990498015184e-07,-7.417631991205043e-07,-4.227650582886572e-05,-0.0025126358700976667,0.003510651226797168,-0.0009547103263550169,2.608966553283021e-07,8.32272503033249e-07,3.481780153427594e-07
0.23,-0.00023350428015607438,0.9986726485276607,-0.9975176590612843,-0.0009157689619468459,-5.144581891061706e-06,7.0456373443827935e-09,3.3883411979657163e-07,3.5164517504793213e-07,-5.19830115850925e-05,-0.0028657631232500494,0.003802006644493615,-0.0008831242430261954,-5.843856536180692e-07,5.674881818074073e-07,3.2496920483737757e-07
0.24,-3.4037453110088295e-05,0.9996788718897827,-0.9981654890915871,-0.0014729039913829838,-5.1039996905623275e-06,-2.5841973448972877e-07,-2.8182604258977784e-07,-6.675098947854508e-07,-6.747273347705932e-05,-0.00328715175522579,0.004129164503258585,-0.0007755640203329153,-1.352446995936396e-06,7.633903438900025e-08,2.875434880859895e-07
0.25,-1.688359717928658e-05,0.9999807636972555,-0.9978830453222567,-0.0020740595911117434,-5.0077641701971876e-06,4.923648406450487e-07,3.3461900682436874e-07,-9.174846189990288e-08,-8.452523717615828e-05,-0.0037652806129737605,0.004489593569701106,-0.0006381567012935319,-1.3721024104207738e-06,-2.5745138698077957e-07,2.354997317493765e-07
0.26,-0.00018150202032244408,0.9999987913639558,-0.9971435456213711,-0.002667332405877922,-4.746330775851721e-06,-4.117179107309375e-07,-2.4345132912709753e-07,-7.617284019983874e-07,-0.00010784125931008817,-0.00427844793501696,0.004865994818413168,-0.0004779383637598392,-5.923539242770354e-07,-1.6954153233867016e-07,1.7045192022375685e-07
0.27,-0.0004384352367989247,0.9999924416090431,-0.9963439104251296,-0.003205061353299495,-3.7737026443418996e-06,3.7541590874054856e-07,2.597962289346313e-07,-8.719703437705568e-07,-0.00013485620891717483,-0.004792245837985397,0.005229545878788029,-0.00030138540567586523,3.5242317276279467e-07,2.286754010576847e-07,9.557493058564778e-08
0.28,-0.000653860003313831,0.9997714494560574,-0.9954733238909058,-0.0036407787428673066,-3.9350412047861605e-06,-1.7457127125981853e-07,-1.553748661068527e-07,-1.2764146079986827e-06,-0.0001629183541925032,-0.005268104590159025,0.005547363135702716,-0.00011394109190422143,7.238186871538765e-07,5.330713019717492e-07,1.5245089430432346e-08
0.29,-0.0007107862362943224,0.9988947006676825,-0.9942526857386687,-0.00392763953620863,-3.2192408713632714e-06,2.0047484078355993e-07,1.0919161643613284e-07,-1.8555284386698179e-06,-0.00019196858996161498,-0.005677115637856986,0.005792043501684475,7.902500924974326e-05,3.349124215248911e-07,4.104856490688702e-07,-6.542127928277353e-08
0.3,-0.0005705104071130826,0.9971889077486261,-0.9925869264950308,-0.00402723814963607,-2.271965720550273e-06,-1.735840038236125e-07,-2.3159483976409323e-08,-2.144912105012109e-06,-0.0002195660757073406,-0.006000389661479123,0.005950375773577252,0.0002703993190087198,-3.397043661299004e-07,-1.0537796809456657e-07,-1.4135441135654236e-07
0.31,-0.0003052728115927744,0.9951155368373825,-0.9908883228597187,-0.003918484424052973,-1.2901675518622868e-06,2.1796381795280428e-07,-6.109690230127196e-08,-2.6674499305073818e-06,-0.00024315300738694812,-0.006232949604865395,0.006028159057496818,0.0004500398512563841,-6.465074268852122e-07,-6.5326691332801e-07,-2.0873217804195932e-07
0.32,-6.881199289701656e-05,0.9936129956556373,-0.9899385410119655,-0.0036031216159661816,-1.6723967532356054e-06,-6.139595283560784e-08,1.0477334275171835e-07,-2.963748214984685e-06,-0.00026305879933444243,-0.006388476177416044,0.006049496739744573,0.0006053051885428207,-3.2891655221689575e-07,-8.509804961254197e-07,-2.6603855851625724e-07
0.33,-5.184221572529513e-06,0.993481957913421,-0.9903627627581257,-0.0031113896435600724,-1.1963307128826095e-06,-1.8949173651028328e-07,-1.416451543001518e-07,-2.9859442160912186e-06,-0.0002808445824769856,-0.006490263725056719,0.006050384203859296,0.0007236272729707199,3.052230827388369e-07,-5.918145156436072e-07,-3.144016407774508e-07
0.34,-0.00015288449726975906,0.9947994006470164,-0.9921442224899943,-0.0024995175657466784,-1.57285291839393e-06,5.529454644437326e-07,1.4861395018772594e-07,-3.437615954823836e-06,-0.00029692006570296303,-0.006563221796306085,0.006067944802301939,0.0007959644265181365,6.90884140633341e-07,-1.1717189361826197e-07,-3.569141387438357e-07
0.35000000000000003,-0.0004190274521100601,0.9968570508101962,-0.9945970388013218,-0.001838253466553419,-2.3464102164028056e-06,-7.303288668200625e-07,-5.5433826862127944e-08,-3.111765899552199e-06,-0.00031507257938812733,-0.0066291685053677316,0.0061290250191081905,0.0008191714216411322,4.832118837491683e-07,1.643194499981182e-07,-3.9714654980621544e-07
0.36,-0.0006441617716850812,0.9986814798198521,-0.9968321458117515,-0.0012025436290639402,-8.395623473031466e-07,8.018173093329861e-07,6.952128368820087e-08,-4.030781495086011e-06,-0.00033857594156924686,-0.006696824869587267,0.006242735246953499,0.0007957869435642403,-1.5263179193453214e-07,-1.1601284710671678e-08,-4.375472040449302e-07
0.37,-0.0007036627158497517,0.9996961724324757,-0.9983295653082949,-0.000660805154363335,-1.6695089064405755e-06,-5.056403028606826e-07,1.6091628750325437e-07,-4.166167321462133e-06,-0.0003683023952089984,-0.006758250562504023,0.006399238655077365,0.0007312087887371491,-6.523673863889634e-07,-5.392706255227808e-07,-4.783518528228559e-07
0.38,-0.0005728822650119827,0.9999860349663072,-0.9991471785443311,-0.0002636894462548535,-1.730686909152089e-06,3.177780651653604e-07,-9.712428722516084e-08,-5.959537731925653e-06,-0.00040480898080945925,-0.006793717023326429,0.006574457809400474,0.0006297759653423694,-5.188927958712196e-07,-1.0054484636031619e-06,-5.17696154879628e-07
0.39,-0.0003270475877827925,0.9999971388442621,-0.9996235811794318,-4.3167340763433084e-05,-1.4504610603470816e-06,6.338318855685608e-08,3.964029250311772e-07,-7.3332031750251905e-06,-0.0004471523768365534,-0.006776164948962665,0.006738646231840142,0.0004919614777277206,2.2438035797650926e-07,-1.0345685418017628e-06,-5.528151243501967e-07
0.4,-9.533831242481078e-05,0.9999946918354014,-0.999878654959983,-1.728994299245298e-05,-1.6255738641639782e-06,-5.081611646534298e-08,-2.8003158353056765e-07,-1.006083963972634e-05,-0.0004902312756691393,-0.006679276857385711,0.006865345191245641,0.000314292302389144,1.0310789297389086e-06,-6.280054290919851e-07,-5.81548779594182e-07
0.41000000000000003,-8.541068537148977e-08,0.9997829833145249,-0.9995909249701411,-0.00018907771875236422,-1.6442066497878577e-06,2.0172391235369347e-07,5.535620906400168e-07,-1.2506093594018622e-05,-0.0005313885511420806,-0.006486155178449155,0.006937154084597212,9.21528531020125e-05,1.3030994089231751e-06,-1.6582352240814002e-07,-6.030903240417107e-07
0.42,-9.997128855749465e-05,0.9989301215032808,-0.998281113437069,-0.0005452866110118026,-1.8890981031763343e-06,-4.8048255346655466e-08,-3.923425930391078e-07,-1.5454639348544408e-05,-0.0005633898358299791,-0.006192324761654218,0.006946410319202942,-0.00017580339829161018,8.696597727717026e-07,-5.931249777435532e-08,-6.175470664351868e-07
0.43,-0.0003531880384653602,0.9972809029216132,-0.9958668594892639,-0.0010558552246805741,-2.8100375648598686e-06,1.997429947553364e-07,5.751899638251068e-07,-1.7628203571519452e-05,-0.0005851798527434504,-0.005805791177556689,0.006891188398681504,-0.00048356428583480604,3.960995301893755e-08,-3.9419829553355434e-07,-6.250430598861434e-07
0.44,-0.0006255987933801305,0.9952844466661335,-0.992983288396328,-0.0016699455404082658,-5.145694702099468e-06,-1.6232355083689587e-07,-3.4121177273915837e-07,-1.9650665623968666e-05,-0.0005923949690137126,-0.005341909618002558,0.006769131755862037,-0.0008156745214672745,-7.345191593288725e-07,-8.872206350568623e-07,-6.250653874773082e-07
0.45,-0.0007591799449870457,0.993822635645155,-0.9907373853923226,-0.002319453045753067,-6.0349340774562554e-06,3.2300032128118605e-07,4.5166296328003064e-07,-1.9986165323782057e-05,-0.0005866646984492296,-0.004816617420090832,0.006572478102637738,-0.0011480289167214441,-1.2076111830100489e-06,-1.1477872696452618e-06,-6.164630421828798e-07
0.46,-0.0006711619159845555,0.993647375269043,-0.9900366637819138,-0.002931373046251809,-7.785480879957118e-06,-1.2396632945166353e-07,-9.844787733637173e-08,-2.0587750890171952e-05,-0.000569792925271484,-0.004243451878798432,0.006286775427673433,-0.001451456503645629,-1.4291035661390117e-06,-9.848855100497156e-07,-5.978372233095275e-07
0.47000000000000003,-0.00041315217121952463,0.9948578521647813,-0.9909973414672368,-0.003437427863546713,-8.90259741335997e-06,1.0059802990625144e-08,2.4358059474982596e-07,-1.889431562190902e-05,-0.0005462202491792745,-0.00362959854356025,0.005894107896008194,-0.0016972043372514428,-1.5853613884869722e-06,-5.301807454449747e-07,-5.680490370724156e-07
0.48,-0.000138791584886791,0.9968251351624576,-0.9928915682463278,-0.0037828814581911466,-9.973812405639215e-06,4.965890569239018e-07,2.390791315129426e-07,-1.9033051364296394e-05,-0.0005206196833939317,-0.0029760506981109866,0.005379646465075237,-0.0018628282264011586,-1.7888520111031259e-06,-1.2258591042951794e-07,-5.265845151175563e-07
0.49,-2.7432600496479775e-06,0.9986293656850839,-0.9946769288067491,-0.0039371075272512795,-1.0798713678247807e-05,-5.892479895686087e-07,5.002283639393701e-08,-1.7221884434023838e-05,-0.0004966219672650762,-0.0022850823594680325,0.004738686882097234,-0.001936597030661874,-1.97749211654219e-06,-4.7246525095023806e-08,-4.738237415549684e-07
0.5,-6.883399781924815e-05,0.9996725997903503,-0.9956969798791904,-0.003895432657085987,-1.0241736919696515e-05,9.82483386882671e-07,5.112149834320123e-07,-1.8931281576647224e-05,-0.00048163111541877496,-0.0015617785699585558,0.0039805260849524945,-0.001918665392564578,-1.9750460262014935e-06,-3.095598613278572e-07,-4.1114344015782955e-07
0.51,-0.0002866432026410316,0.99998484180965,-0.9960146531726591,-0.0036730710141619494,-9.98280140786104e-06,-6.395283251607251e-07,-7.305715596069365e-08,-1.9719698787050433e-05,-0.00047223223339771777,-0.0008143667339454894,0.0031270129172100533,-0.0018183891639455647,-1.6540920948467444e-06,-6.276021026351171e-07,-3.4098519219490087e-07
0.52,-0.0005334681719578269,0.9999947911183317,-0.9961510426786694,-0.0032999767492312374,-7.542433050646263e-06,8.053593445740519e-07,6.141118552810236e-07,-2.4346678046155857e-05,-0.0004727574991815603,-5.932181147994984e-05,0.0022063255576108246,-0.0016489980834875685,-1.0679727393287514e-06,-6.742723121224911e-07,-2.669042155458226e-07
0.53,-0.0006804350868504733,0.9999989095265537,-0.9964965975348481,-0.00281317648353993,-6.69447606985521e-06,-2.4189781519610293e-07,-1.2541248717887025e-07,-2.862881513117756e-05,-0.0004781208813293993,0.0006845695461837913,0.001244915519791202,-0.0014223086084907259,-4.373529534182786e-07,-3.6663879241253736e-07,-1.9340683217092779e-07
0.54,-0.0006499782911336544,0.9998269103889271,-0.9969201716499334,-0.002250708441319839,-5.675205868121286e-06,4.703906318920953e-07,5.428934647475764e-07,-3.4862956002360695e-05,-0.0004839860113434336,0.0014033508728143393,0.00026158227079358526,-0.0011461610822541754,-3.6516095026223327e-09,6.940867000593265e-08,-1.2526658622544207e-07
0.55,-0.0004525343351003547,0.99902142808918,-0.9969087385904348,-0.0016560652622966097,-3.900345361587676e-06,-2.764467939286863e-09,-1.0308129382713416e-07,-4.018490516699558e-05,-0.0004843284160859808,0.0020850995554026995,-0.0007341128022239143,-0.0008256865490054131,1.2312040666151436e-07,3.1628043444670295e-07,-6.628757077964398e-08
0.56,-0.00019108369728108865,0.9973763864086548,-0.9961002513540059,-0.0010818887627620302,-2.919007915401506e-06,3.075983310771302e-07,3.621946350965133e-07,-4.4150428497882754e-05,-0.00047594313380657643,0.002725242703171607,-0.0017386538911487934,-0.00046729679330469176,9.345273367655782e-09,2.4218170759093827e-07,-1.8140636826036172e-08
0.5700000000000001,-1.6727778533842663e-05,0.9953313207290558,-0.994726322344589,-0.0005848776170773173,-1.8282757828780305e-06,1.606614724314337e-07,5.1406104928375385e-09,-4.615226985524301e-05,-0.00045324966572077297,0.003329564882152747,-0.0027480842184048337,-8.275387352445207e-05,-1.677762115903647e-07,-1.691600287623274e-08,2.0112671875183175e-08
0.58,-4.113803761152113e-05,0.9938185799240108,-0.9935540306538058,-0.00021961524524009846,-1.2333886062199095e-06,4.963001108693188e-08,1.726735065210594e-07,-4.4358285724285795e-05,-0.0004155271607490657,0.003903008871085009,-0.003750959169318932,0.00030931854978845374,-2.2272115003663107e-07,-2.081100053813456e-07,5.146356325813617e-08
0.59,-0.00025779042208121106,0.9936406698821746,-0.993350174800581,-2.9919890029622698e-05,-9.06985874543631e-07,4.4655836430040896e-07,1.5930637833894146e-07,-4.049164629325863e-05,-0.0003694737638969825,0.004446690897663447,-0.004723732405919195,0.0006855676992961607,-4.144182837173549e-08,-1.7518311984376922e-07,7.967434381694893e-08
0.6,-0.0005381178248420881,0.9948872652286342,-0.9943100585325402,-3.734802377337865e-05,-2.0603364017102166e-06,-1.1357135237810567e-07,6.324414623948282e-08,-3.3401928657583735e-05,-0.000316903523973594,0.004957241169589968,-0.005630068980316913,0.0010226126525207657,3.741412396701671e-07,4.256448495054688e-08,1.0783246086332188e-07
0.61,-0.0007149791443278042,0.9968790645792667,-0.9959231471470743,-0.00023845304122274008,-1.109389063877475e-06,3.806509941556291e-07,2.682138763518416e-07,-2.57392998634573e-05,-0.0002692251380141744,0.005416548737488543,-0.006423521256188523,0.001301835850698277,9.013235317129054e-07,2.7321603372765235e-07,1.3739739766760461e-07
0.62,-0.0006902705496836595,0.9986711681722166,-0.9973681218122802,-0.0006095388609324431,-9.234787474374229e-07,2.659638389593266e-07,5.0228120017370426e-08,-1.8186244252399453e-05,-0.00023638592544632242,0.005794205565693902,-0.007053305079188818,0.001511929901748428,1.3471821671481865e-06,3.6249971269164405e-07,1.678985723924109e-07
0.63,-0.0004870061047563372,0.999687393884908,-0.9980876829474237,-0.001110249467036955,-1.3172109104078733e-06,-1.2479752481767137e-07,2.648305078185864e-07,-1.2157292998103697e-05,-0.0002254504405252121,0.006059515858199459,-0.007472045766376764,0.001648221648384303,1.5482149531634293e-06,2.9077627820839336e-07,1.9720493558972318e-07
0.64,-0.00022164334608536663,0.9999858839936401,-0.9980721013556902,-0.0016905848563838993,-5.683340448966144e-07,7.731108270206573e-07,7.425469708772017e-08,-9.595435857188712e-06,-0.00024057514709350082,0.0061840445896700165,-0.00764400916890265,0.0017093947408263264,1.4638540548192122e-06,1.6865795394570976e-07,2.2229020599316002e-07
0.65,-3.329496566381249e-05,0.9999950064328251,-0.9976602373753974,-0.0023000826766366948,-1.332038323858132e-06,-4.2473376657414796e-07,1.5685688669556802e-07,-9.312053616822823e-06,-0.0002848464404865494,0.006151495747342192,-0.007552253433045385,0.0016933460771795992,1.1839154504282232e-06,1.219173899618016e-07,2.40154567090773e-07
0.66,-1.717100398170783e-05,0.9999989996341014,-0.99709167612626,-0.002888185920526489,-1.0890332548044168e-06,8.358928351370146e-07,6.386275194325379e-08,-1.3028477598355393e-05,-0.0003513939164154875,0.00597132629021557,-0.007203156523527693,0.0015943176202425076,8.242700571866463e-07,1.7674407601407996e-07,2.486076738676072e-07
0.67,-0.0001843869771294849,0.999838676003727,-0.9962486145039195,-0.0034023789819959266,-1.3598578156564373e-06,-3.1166064397639137e-07,1.8623057092964634e-08,-1.7173168665812755e-05,-0.0004311110564886849,0.005672781973728472,-0.006626682517548037,0.0014030945987951546,4.078448494603676e-07,2.5530423449111883e-07,2.468173728922135e-07
0.68,-0.00045356004146988524,0.9990857812401986,-0.9948362396557039,-0.0037920908043484053,-1.1467385984988143e-06,6.104545513530013e-07,-1.302651938400734e-08,-2.240857516681155e-05,-0.0005149199867145772,0.0052976722618138725,-0.005871140726081192,0.0011108780316112822,-1.2768104916058287e-07,2.7405204040473197e-07,2.3542979720597712e-07
0.6900000000000001,-0.0006818570363369969,0.9975316486796003,-0.9928345615746504,-0.004011737204606083,-2.4761095162861846e-06,-1.339072018616272e-07,-4.292760094615211e-08,-2.4417250125099987e-05,-0.0005907030515017384,0.004894145297197498,-0.004993915650191,0.0007156966271139112,-7.937825626247452e-07,2.302213708629819e-07,2.162519675136254e-07
0.7000000000000001,-0.0007369577209395822,0.9955538197055634,-0.990785819414874,-0.004026840636550386,-3.833559174201695e-06,4.0812675215773364e-07,-1.3843217756825954e-07,-2.351804534128643e-05,-0.0006495105423095227,0.00449638034562181,-0.004049880625425946,0.00022878034162897298,-1.4429585526581912e-06,1.873176097844098e-07,1.9164634847135265e-07
0.71,-0.0005798868036188815,0.9940137246250432,-0.9896017348518571,-0.003826300513389752,-4.368557407791185e-06,4.298978482919491e-08,4.875552279959283e-08,-1.6597528600365008e-05,-0.0006916307063829785,0.004111773586210898,-0.003079938139355795,-0.00032209068426937437,-1.8156861483764608e-06,1.8987383372526256e-07,1.639103996559088e-07
0.72,-0.00029999834780776446,0.9937175032952954,-0.9899832320581028,-0.003427925282325009,-5.493782684801163e-06,1.3124691154720036e-07,-2.4209591283075316e-07,-5.329802973047526e-06,-0.0007183032991550931,0.003721418334094964,-0.0021028487112920713,-0.0008944619250049607,-1.7169299410119132e-06,2.0803428080196085e-07,1.3485824414127823e-07
0.73,-6.369259728218613e-05,0.9948421580291703,-0.9918968182235867,-0.002875310602141648,-5.352362326363491e-06,3.711966719832649e-07,2.7240121520943905e-07,1.139774247396752e-05,-0.0007386714535033562,0.0032799203954028966,-0.0011121800201493864,-0.001438676967437616,-1.1863201440226456e-06,1.7016147332848952e-07,1.0570426101086383e-07
0.74,-6.704968726276017e-06,0.9967911839268381,-0.9945445381229483,-0.002233314802861548,-5.678156450659999e-06,-1.6495322082560326e-07,-2.2960001314770162e-07,2.9400741613068437e-05,-0.0007665820575722612,0.002726156044161293,-7.977052167333631e-05,-0.0019088336294694544,-5.180297744239448e-07,4.964391631112619e-08,7.725560273452725e-08
0.75,-0.00015065269964328887,0.998617610741998,-0.9968831095489072,-0.001577288776254196,-5.397505992689455e-06,5.711496705584906e-07,5.170934717982356e-07,4.8862084577237785e-05,-0.0008141597785705848,0.002005891326170163,0.0010331394896127208,-0.0022729993627723447,-8.447713296944048e-08,-8.356480839244451e-08,5.0117048580600176e-08
0.76,-0.0004013874666506344,0.9996795273293279,-0.998294219052821,-0.0009775145684310718,-5.680565987251085e-06,-1.0174691751976828e-07,-6.293902091863979e-08,6.391441808408296e-05,-0.0008921460523289917,0.0010881985788354191,0.002258000134609462,-0.00251828578151252,-8.071540304535607e-08,-1.1224893508784972e-07,2.4885911793087745e-08
0.77,-0.0006159862176806957,0.9999892262628716,-0.9988750740985245,-0.0004918910043477764,-4.229927869190894e-06,3.5370085111783786e-07,6.680049071494491e-07,7.61048457076103e-05,-0.0010039081929803326,-2.2684919294716117e-05,0.003600014363347717,-0.002648742382395139,-3.9991891945256874e-07,6.9862950082162645e-09,2.1858362476805115e-09
0.78,-0.0006821885432897194,0.9999892244264353,-0.9991378152617816,-0.00016388356651402414,-3.323518886720004e-06,2.8663538189288226e-07,2.0098630064066536e-07,8.041954478524554e-05,-0.0011484322235778255,-0.0012809901442246883,0.005025237634323946,-0.0026776114884319406,-7.586260447802612e-07,1.7113103429949525e-07,-1.7308073657455736e-08
0.79,-0.0005679057797372807,0.9999999200392083,-0.999407625884562,-1.9647725525673038e-05,-3.9049725281958825e-06,9.446061668321251e-11,6.786904366876904e-07,8.119257499909533e-05,-0.001311982311567625,-0.002608977512869384,0.006458918801726015,-0.002618040565569491,-9.692990277875273e-07,2.0358807928025748e-07,-3.28603440504123e-08
