t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13,Cxx_1_14
0.78,-0.014319763142365546,0.969095271556827,-0.028356450156341206,0.020914250156307518,0.03493485859117128,0.037543519773709136,0.03705059940397937,0.036192302287558056,0.033551952896669665,0.023139805722894716,0.02010465643628546,0.021892522636220692,0.03106848635851775,0.03267398545816103,0.04584910049246646
0.79,-0.010694542170762303,0.9680778728574053,-0.026737590480558772,0.02219670267282261,0.03508707720517852,0.03775231390491371,0.03726670525183601,0.036409445353678474,0.033666200928517964,0.02345037185304176,0.021146701762165616,0.022202258840624683,0.03120185360040262,0.032758745146918185,0.04754484789566116
0.8,-0.006933060300303521,0.9670983245335034,-0.025745099865481215,0.023343659948915768,0.03515433401089895,0.03789099275776738,0.03741203788431052,0.03655744489608127,0.03371141903539837,0.023720409086588193,0.022201954963320808,0.022474687389577266,0.03127456073304571,0.03276721060680317,0.049235556073560525
0.81,-0.003044884561404124,0.9661610488452033,-0.02537429968698668,0.024345120503847732,0.03513475723064986,0.03795959980368402,0.03748620110933647,0.03663580339798102,0.03368739989189236,0.02394852552001662,0.023267855853142335,0.022708456151975604,0.03128650059686304,0.03269844449428108,0.05091728255680188
0.8200000000000001,0.0009599103373557832,0.9652703070895686,-0.025619664271334747,0.025191880503800432,0.03502682085112102,0.03795854419093514,0.03748914584713043,0.03664436064515038,0.03359428386862136,0.024133495565744515,0.024341736377104545,0.022902363480746573,0.031237871421934064,0.03255188494348215,0.05258601794432574
0.8300000000000001,0.005070798489392612,0.9644301706388068,-0.02647485910135892,0.0258755989713361,0.03482935081953909,0.03788859411221138,0.037421167190531096,0.03658329299232661,0.03343255507675803,0.024274261699065564,0.025420846821212123,0.023055358754396488,0.031129171248114786,0.03232734867950929,0.054237708432667536
0.84,0.009276848488299797,0.9636445030721409,-0.027932708328040255,0.026388862853011723,0.034541555371905355,0.03775087302938076,0.03728290611302845,0.0364531151363658,0.03320304827182308,0.02436997427525294,0.026502328425823864,0.023166586019873953,0.030961205030619287,0.03202505179823842,0.05586825489278772
0.85,0.013566757699727297,0.9629169271225414,-0.029985173086124556,0.026725243849460595,0.034163030540980806,0.037546856422532374,0.0370753509236128,0.03625468436357595,0.03290694720043992,0.024419986121243208,0.027583247280273844,0.02323537645757917,0.03073508035674933,0.03164561655089622,0.05747354096266349
0.86,0.017928975709832328,0.9622508073095313,-0.03262344174307425,0.02687936056768501,0.033693780676078394,0.037278380079146856,0.03679984616819697,0.035989215394940766,0.03254579522075114,0.02442386421189174,0.028660648853622357,0.02326125919817354,0.030452218404230038,0.031190081699248345,0.05904950654060178
0.87,0.02235166816832022,0.9616492268234009,-0.03583798025191258,0.026846870320108327,0.033134167438364864,0.03694757368334482,0.036458035567894544,0.035658221028334255,0.03212143198713463,0.02438135200875696,0.029731547706583938,0.023243922029589803,0.03011428873641079,0.030659852817447396,0.060592083226790855
0.88,0.02682276962188544,0.9611149634249029,-0.03961856044339631,0.026624499002163668,0.03248490348810675,0.036556843168358416,0.03605184899876575,0.035263501663951036,0.03163597756407292,0.024292360003344345,0.030792961033571032,0.023183200031244452,0.029723192543457257,0.030056691702638392,0.0620972242815447
0.89,0.03133006355317237,0.9606505023481943,-0.04395415732969128,0.02621010201940054,0.03174714218368248,0.036108897520327005,0.03558353354745333,0.03480717827421968,0.031091882292459294,0.02415707320158959,0.03184182832179447,0.02307919537608604,0.02928111658855837,0.029382782264317595,0.06356091847118527
0.9,0.035861213366761326,0.9602579984259015,-0.04883299609994059,0.025602667823130285,0.030922417986767693,0.035606701858360845,0.03505561227555993,0.034291653608237584,0.03049186960856956,0.023975878734332382,0.03287511057267017,0.022932196596506353,0.028790472616570376,0.028640674889809835,0.06497921579734776
0.91,0.040403893444831016,0.9599392641604596,-0.05424271276337904,0.024802328861803093,0.030012622063656846,0.03505346486969535,0.03447087092932121,0.033719605993570934,0.029838915044409785,0.02374932788579494,0.033889898433249896,0.022742634074401188,0.028253877190271944,0.02783325526556947,0.06634832389116936
0.92,0.04494572773081604,0.9596957792279495,-0.06017028849453341,0.023810334423690797,0.029020018695818724,0.03445259344967385,0.033832323271394765,0.03309395012008758,0.02913622594267761,0.02347818986924627,0.03488326988277744,0.022511145268123745,0.02767413407687374,0.02696374622518872,0.06766450121222523
0.93,0.04947434101185222,0.959528671797679,-0.06660202721867536,0.02262905530493155,0.027947227737220318,0.033807666674959505,0.03314319000388673,0.032417817840443765,0.02838721364936104,0.02316343160133594,0.035852342368961246,0.0222385523356066,0.027054206057439675,0.02603568349385145,0.06892408790108426
0.9400000000000001,0.05397748759728355,0.9594387240469452,-0.07352363442326632,0.021261992320236126,0.026797230216041357,0.03312243903789561,0.03240690094449003,0.03169456686793673,0.027595493848512016,0.02280621638054907,0.03679434477390844,0.021925859259257538,0.026397217967511086,0.025052908536214898,0.07012359225954269
0.9500000000000001,0.05844302431840126,0.9594263624420271,-0.08092023426827809,0.01971372835117797,0.025573330076530475,0.03240078573004235,0.03162704754868727,0.030927731816661932,0.02676483714315534,0.022407878868561108,0.037706597598109085,0.021574227238096683,0.02570640784331723,0.024019525403697027,0.07125965346506252
0.96,0.06285897681661556,0.959491659052524,-0.08877648724095646,0.017989884465228045,0.024279118844656528,0.03164666330423414,0.0308073459511689,0.0301209889879304,0.025899129656501423,0.021969897835879,0.038586541353720846,0.021184946031797755,0.02498509008713718,0.022939855802489084,0.07232906472334624
0.97,0.06721356325417358,0.9596343390396979,-0.09707639161133925,0.016097130714457723,0.022918518642596343,0.030864111718475994,0.02995164490221231,0.029278164210443942,0.02500238602005165,0.02149395136764849,0.039431703595655516,0.020759497606157185,0.024236670697687174,0.021818466335871756,0.07332876751553236
0.98,0.07149522582095141,0.9598537774185195,-0.10580328390817298,0.01404315220840694,0.021495755556967873,0.030057224345164835,0.029063898640981217,0.028403206909690906,0.024078716582519623,0.02098189294325228,0.040239737397582756,0.02029953060725209,0.023464616109699,0.020660133147504346,0.07425587377024373
0.99,0.07569278869171919,0.9601490390956772,-0.11494014305937801,0.011836594123811633,0.020015332413070838,0.029230140532301378,0.02814815207579261,0.027500182819113213,0.023132312606778754,0.020435726344604048,0.04100848963651307,0.019806831695641458,0.022672445209474333,0.01946980016050788,0.07510774921591667
1.0,0.079795340865754,0.9605188414361907,-0.12446943998529574,0.009486975801509985,0.018481964351916735,0.028386960547078254,0.02720846918419932,0.02657319401834194,0.022167368905664148,0.019857561651007292,0.04173594872267547,0.019283283500245253,0.021863650150822672,0.018252518444093535,0.07588192605168054
