t,W_1_0,W_1_1,W_1_2,W_1_3,W_1_4,W_1_5,W_1_6,W_1_7,W_1_8,W_1_9,W_1_10,W_1_11,W_1_12,W_1_13,W_1_14
0.14,0.344421567324241,,1.896835797311306,0.41732086846717187,0.12513306895989335,0.12099677087801501,0.12024405002663753,0.12020619466475127,0.12019677603560372,0.11569412042851568,0.1111137723243786,0.11569491252333308,0.12021179562590657,0.12020606073224671,0.12021006716538843
0.15,0.3845781818967878,,1.7585658375642772,0.45673049732289805,0.1440659289741449,0.13701543893395382,0.13611804669900304,0.13605466601730903,0.13596869382871085,0.13010540953464392,0.12421086732437758,0.13016834941984548,0.1360011685792982,0.1360120409055345,0.13601434171914528
0.16,0.4245176251603243,,1.6167357873949666,0.49374459394372083,0.16446083539114917,0.15357044256645305,0.15256147081781682,0.15252892480345032,0.15248665804640965,0.1450460430593544,0.1375270252920138,0.14508479612313208,0.1524463432558085,0.1525203249030491,0.1525546857493578
0.17,0.4634672222461415,,1.4724962436650935,0.5272778768633061,0.18598107225219948,0.17056537107774059,0.16961622894662834,0.16954264167689553,0.1695121336222718,0.16025261776703406,0.15083230081137647,0.1602823254888195,0.16946392828842,0.16954608498276194,0.16958128205126147
0.18,0.5009116896864796,,1.3271630439324564,0.5568572710015872,0.2083097782143949,0.18801385912414031,0.1870821008684151,0.18695403025481164,0.18681424353592657,0.17538800135767618,0.16384730469180736,0.17553839754880426,0.186840812169151,0.18688081355438374,0.18688283716892767
0.19,0.5365838981275338,,1.1814862392570997,0.5823735661017373,0.23134032707146687,0.20549330180090228,0.20457124941968582,0.20447684316448905,0.20432159200420077,0.190454222091801,0.17647061618835105,0.1907040225506772,0.2043595044480952,0.20444129601162422,0.20445495632390304
0.2,0.5700715823482232,,1.03588435108107,0.6030381374120286,0.25504332412206754,0.2230538772873921,0.2223919437626698,0.22225891648522478,0.22213082822436314,0.2055673295561446,0.18875938988773605,0.20581212782871372,0.222091215099537,0.22229009172299813,0.22234575317693092
0.21,0.6006820239685731,,0.9909586894966064,0.618092695747904,0.2793310026374564,0.24104984894260734,0.24070800172263876,0.24048850573440073,0.2402467451607503,0.220582721486509,0.20065550569428522,0.22092708832879865,0.24020124952733002,0.2404267462427438,0.24046563417427747
0.22,0.6278136979213592,,1.1268782039826089,0.6277992011416482,0.30382108205080033,0.25908056301582666,0.2588933645901792,0.25870620972655217,0.2583693860015881,0.23525337791339812,0.21192702016796547,0.23584444198921153,0.258439848044074,0.2586208704434287,0.25862172419253804
0.23,0.651277314504641,,1.2604451890106372,0.6321617284100094,0.3280484486579293,0.2768944145088241,0.2768124048241246,0.276604640198573,0.2762564520234456,0.24945851437802058,0.22232731186337737,0.2502119598285846,0.2763430860856595,0.27661140026485453,0.2766461498438975
0.24,0.671058620320155,,1.390792804815696,0.6301861052721941,0.35184158504863183,0.2952766995219703,0.29472525331285127,0.29440990631774944,0.2939488046512349,0.26310020496598496,0.2318252208146185,0.26396344767941604,0.2939098418846581,0.2943677608208041,0.2944438238678533
0.25,0.6869010653644141,,1.517170733367218,0.6217441515883498,0.3750722774920702,0.313737140260225,0.312327473127271,0.31204416185154826,0.31142497962125276,0.2761382445287656,0.24046830014812187,0.2773016431055964,0.3114421619637001,0.31195688070314465,0.3119925011996278
0.26,0.6983895014159683,,1.638842822056489,0.6079608202316148,0.3974633656113607,0.33184857847938576,0.329561367760878,0.32930081239689046,0.32857779794049613,0.28862743870198176,0.2482128395927994,0.29018564998039154,0.32879429905333196,0.32927878622524265,0.32928515903799294
0.27,0.7054275029779188,,1.7549559976914573,0.5889194942538136,0.41870745943313536,0.34969181933495647,0.3465705364162741,0.34620529869130906,0.3453317526732757,0.3004024642689823,0.25484450821007204,0.30224911093916845,0.34548341136292304,0.3461210967967173,0.3461856627927953
0.28,0.7083510136274873,,1.8649389845946214,0.5636621988752362,0.438284750144863,0.3671241541972576,0.36276487711253425,0.3624410958743253,0.36137301658823606,0.3111093231550942,0.26022204567570617,0.3133049365656583,0.3614076825885149,0.3623193556081103,0.3624091921304856
0.29,0.7074930889894362,,1.9685294954362473,0.5326619422018997,0.45575704569124603,0.38369845009519365,0.3779803024011868,0.37775228500248753,0.3764777319592227,0.320747888641932,0.2643617546284292,0.3235009355529105,0.37674974243657494,0.37775552791950423,0.3777840011844558
0.3,0.70288951823541,,2.0650705108113776,0.49747945101330854,0.47129995405954633,0.3996523071143323,0.3927570046194562,0.3924658644316996,0.39093833695434577,0.3295463014503292,0.2673176880481928,0.3328691760281444,0.3913830754875713,0.3923893608855173,0.39241273508706875
0.31,0.6945945891451896,,2.1534478504074723,0.47320543322158654,0.4848514536647912,0.41510334958155765,0.4067237054951338,0.40650023122464907,0.40473939214213683,0.33736124178196775,0.2690660372909912,0.3411956714823138,0.4050312630364814,0.40626954483357836,0.40636682337229013
0.32,0.6830917470711317,,2.233055012359932,0.5468791819131433,0.4955462717078374,0.4294169979842109,0.41935836066090665,0.4193308558794851,0.4172960345148492,0.3438681640198272,0.2695025736023898,0.3483684194215678,0.41768116105529735,0.4192724328409041,0.4193651902920601
0.33,0.669128149511178,,2.304055552500031,0.6213548267105922,0.503087259231485,0.4424166463842819,0.43101983120644116,0.43100195366694427,0.4285699154077416,0.34910821198161535,0.2685647289412313,0.3544265328149151,0.4293007302253531,0.4310201850988584,0.43104390189307035
0.34,0.653232199233949,,2.3662826469558764,0.6957602399905615,0.5079754993568868,0.4543304325847797,0.4417331991103894,0.4415865876150175,0.43883504711928767,0.3531747843418036,0.2663041537222166,0.3592914842428218,0.43960182028246797,0.4413607391416988,0.44141277822434904
0.35000000000000003,0.6356662173727046,,2.418700493425954,0.7693095705150323,0.5099655738229297,0.46487464145554575,0.45097737705013624,0.45078667912935183,0.44774424476689956,0.35592510433710156,0.26280798259785854,0.362855795392516,0.44850376934587305,0.4505670743019298,0.45069142169143617
0.36,0.6168441450451748,,2.4605100732813474,0.8411879467895016,0.5084696478499142,0.4738632148794827,0.459171289677586,0.4587086785653317,0.4551528115042653,0.35736473688979953,0.25814104408355576,0.3652420579189791,0.4562389429212207,0.45870446290241856,0.4587898339983402
0.37,0.5975218227101698,,2.491979776069307,0.9102681699126444,0.5038429174174215,0.4813772051717763,0.4661843859167425,0.46539862157122663,0.46137519081219736,0.35761941864034363,0.2522959340177137,0.366520011134243,0.46271334997158076,0.46532078175861313,0.4653477370165097
0.38,0.5784621395467012,,2.513510853052842,0.9754551890449881,0.4963700091392846,0.48706405507528094,0.47129404858922935,0.47036932776464035,0.4660498496896006,0.35650638310276744,0.24527722522356182,0.3664641211408436,0.46747278672009634,0.47015215255968096,0.47023834763857825
0.39,0.5600919269540923,,2.524623589827497,1.0360334684927546,0.4856180681630698,0.49068519094982577,0.47489212429824407,0.47363303826096587,0.46876963907333735,0.353887831007101,0.23717646618028168,0.3649412307318529,0.4704712275783091,0.47349617650423675,0.4736336744839259
0.4,0.5426444503999928,,2.5246134097632886,1.0912449916472902,0.48603267514073417,0.492502694336552,0.47726446694505464,0.47555634953136317,0.4700704016032554,0.35008630361769316,0.22815058490930545,0.3622440051023415,0.4720971711266579,0.4755191001958862,0.47559064026584624
0.41000000000000003,0.5265182226681209,,2.5136157862803135,1.1401332482313795,0.5036075858774399,0.4924858674475312,0.47785884988391564,0.47592723824291,0.47010986506374297,0.34527320460531524,0.2183503745303202,0.3585855843948501,0.47236444766398783,0.47590712990646183,0.4759466439044531
0.42,0.5122832145134356,,2.492287940393945,1.1819703864131672,0.5202076146027963,0.4903424673538523,0.47685489011955884,0.4745725473019815,0.46827299922895604,0.3391654362086935,0.20778400863703284,0.3537320228629241,0.4708789386089672,0.47450326137048265,0.4746191007351783
0.43,0.500342750743697,,2.4608604812813937,1.2161378772399145,0.5356220927170336,0.4860371184979096,0.4744256065088019,0.4716289836486564,0.4646202034427214,0.33174926117832615,0.1965178036510285,0.34752550330854426,0.4675834494355531,0.4715397660700144,0.47167311877461404
0.44,0.4907602534885168,,2.4191687455695665,1.241893663174253,0.5497759542410553,0.47959984743506134,0.47002619457256234,0.46697020184838967,0.45955985637115065,0.3233680727477793,0.1847229558167502,0.3402541092235517,0.46278784885476654,0.4670656692040944,0.4671222348902976
0.45,0.48346664029686054,,2.367355116018249,1.2588618396626863,0.5621571642115422,0.4711296865910172,0.46402080576997407,0.46069817378514405,0.4529044160830036,0.31409202133714265,0.17258660244759697,0.33216668878432926,0.45657026005367307,0.4609050769606115,0.46096242808052285
0.46,0.47852043194440474,,2.305994966466394,1.2670159945632626,0.5725176139777952,0.4608322197299267,0.4569257812715826,0.4531770539005691,0.4446734631209253,0.30386301487825895,0.16020677868792718,0.3231604847827405,0.4488090295406672,0.4531977226924265,0.45332915764983744
0.47000000000000003,0.4760580051986906,,2.2356986948029642,1.2659385817029498,0.5807493358624558,0.4486460852275452,0.4481071432103799,0.44424716413781534,0.43518369269879775,0.2928680047575082,0.14769373196451455,0.3131977418156379,0.4395797275567984,0.44422095681286156,0.4443341532172828
0.48,0.4760162097236686,,2.1569782420239045,1.2551657696623537,0.5861802988591591,0.4344665724761492,0.43751852529645197,0.4336521697154582,0.42422062597942245,0.2811944479578625,0.13514578271360106,0.30249814817372095,0.429007697271537,0.4338339260139434,0.43387798421225693
0.49,0.478027810873191,,2.0703352347791397,1.2350208001990812,0.5884612020217439,0.425640693491029,0.42578251805953354,0.4217448697316673,0.4116975628397778,0.2687682870388165,0.12266952427157782,0.29116010577438994,0.4170581525553379,0.42184588075030216,0.4219195836758185
0.5,0.48165131081994883,,1.976236704310848,1.205977311709789,0.5878901452474714,0.4168154457178132,0.41271177403896564,0.40876651238742984,0.3981485238001234,0.25587134438516906,0.11042706938296246,0.279169698347496,0.4038515141869599,0.40862416015590464,0.40875277755766953
0.51,0.4866179333978114,,1.875220346147721,1.167979238075854,0.5841442240856637,0.4072383124930272,0.3983392697197723,0.39469326477097677,0.38375645234506917,0.24280562338599107,0.0985800934065535,0.26671646697637946,0.3897168641230144,0.39460390326754735,0.39468700398146095
0.52,0.49274856079908214,,1.7681385808370933,1.1212782888189847,0.5766148694989581,0.3967575938020164,0.3830955772385433,0.3796061607294252,0.36825390245031164,0.22940653754583964,0.08715316317632578,0.2540058364512373,0.37471175275483454,0.3796151193213338,0.37965088484749604
0.53,0.4996676962677043,,1.655978080276719,1.066722508011932,0.5655074447658863,0.3851933550833675,0.3666448775686114,0.363533233210793,0.35173095283804795,0.21560255661677988,0.07617567976421667,0.2409561077795821,0.35864074133348356,0.3633977919036141,0.36348055667832624
0.54,0.5067480072064926,,1.5393515109721476,1.0048267648530056,0.5509224292889587,0.3727425437423294,0.3490394241017058,0.3465796585219003,0.33453560433797447,0.20180468640112914,0.06579000822690702,0.22750984778631067,0.3416580118266925,0.346302832040332,0.3464113824098508
0.55,0.513406856445217,,1.4185643618485484,0.9359798905720481,0.532470968532939,0.3596283022155263,0.33100917459987084,0.32908245196299185,0.31685387953281435,0.18819926595186703,0.05613445827695104,0.21399126001976645,0.32423669176851394,0.3288298350971315,0.32887997773874483
0.56,0.5193515895193637,,1.2943114326609,0.861285106688069,0.5104602793925282,0.34571025691977675,0.3124254442418381,0.31118181079693213,0.2987578151103227,0.17462232108700335,0.04719565987978415,0.20065564353144047,0.30651329326584886,0.3109601980030522,0.31099184415364756
0.5700000000000001,0.5243979614390561,,1.1678109895048978,0.7818186375074552,0.4853507073889509,0.3309333270952832,0.2930862709312123,0.2928184215143358,0.2802992920872304,0.16117786403988993,0.038967208531228446,0.18735655842856808,0.28829864092312946,0.2925087131072296,0.2925905593146354
0.58,0.5281209317720184,,1.0399870828670794,0.6979513729991387,0.45675345975480847,0.3153871499559484,0.27411393845468734,0.27408490273654706,0.2615925187396918,0.1480976380584196,0.03155011136022541,0.17399530653934298,0.2696721558475961,0.2736721825821688,0.2737491929031979
0.59,0.5299160372877744,,0.9110719776605751,0.6104259261564817,0.4247279881546032,0.2989965591106925,0.25617053499395714,0.25517002871516886,0.2428110021747618,0.13533390608866575,0.024975553522498133,0.16084586303685225,0.25099341443955775,0.25478805635576274,0.2548095060512248
0.6,0.5294333229438937,,0.934547152763345,0.52076580209767,0.3902636022115492,0.28190108213953147,0.23820080060330195,0.23628805043633996,0.22410683102203524,0.12292923951164149,0.019191007040863416,0.14812228446972245,0.23243699645542104,0.2359626380962986,0.23599359030869488
0.61,0.5266975206516734,,1.0583497031328615,0.43004686325342734,0.35369212292731206,0.2643583811314701,0.22062210850240496,0.21761138627418602,0.20569137409482888,0.11114401986090643,0.014205716011350065,0.1357271846079727,0.2140008291056992,0.2172353557392066,0.21730627469293204
0.62,0.521697229098486,,1.1815903920691457,0.3387010286179506,0.314791116448635,0.24617376852530842,0.2033855554636932,0.19913130575029248,0.18767852794373274,0.0999343271725612,0.01005357154216311,0.12363864271308704,0.1957862614808549,0.19874127142555426,0.19878233365979048
0.63,0.5141206209147218,,1.3038057502891902,0.3465795528542811,0.2741030539505901,0.22723539359313252,0.186184508520403,0.18085993485910867,0.1699399631846417,0.08911254620768143,0.0066736680561429,0.11202643146263723,0.17791488270833,0.18056247415443905,0.1805644277682396
0.64,0.5036886825169864,,1.4246674624535367,0.4018329043666665,0.23241836516556105,0.20786963965662383,0.16942482378653825,0.1629718406810966,0.1525740267323256,0.07888968910368724,0.003999482866371855,0.10092502436087655,0.16042554900432113,0.1627481321810423,0.16278040791185938
0.65,0.4905336588028467,,1.5435554492262922,0.4558087894559396,0.19007376818757749,0.18819549526670207,0.15332785719800784,0.14566078637063704,0.13602066956162487,0.06949543495105359,0.002063391430695152,0.09026536677067258,0.14347211012170843,0.14549754267436785,0.1455493693297999
0.66,0.4749998087319095,,1.6595649892466906,0.5077660280706782,0.14753792012332426,0.168239565511894,0.13775127506053286,0.12909083639780444,0.1203377092158931,0.06075687351801537,0.000806926660485243,0.08018171884430678,0.12730360062708698,0.1290255579913162,0.1290336964656287
0.67,0.45720988499642123,,1.7721150246935928,0.5567245716059078,0.14352908171565323,0.14821351123838206,0.12284751464184412,0.11326350405331208,0.10528870893749029,0.052572454935127175,0.00010413261515307661,0.07082517060626982,0.111932883167518,0.11331683832681058,0.11331087599734582
0.68,0.4370965381102324,,1.8811126209958926,0.6020149452920263,0.15542621990618832,0.12804836082527993,0.10855978284419017,0.09805647950295021,0.09102021840247415,0.04510770910847621,8.745196275366133e-05,0.062051609547545135,0.09720057504421489,0.09827914729327847,0.09831217961449998
0.6900000000000001,0.41480695815171026,,1.986244171249319,0.6434396713300071,0.16746791213587536,0.10777657272877923,0.094778795825509,0.0836362034031375,0.07775682767691625,0.03837418075741236,0.00030945630198833793,0.053722161716639405,0.08321125864328092,0.08403670309036793,0.08406427104802933
0.7000000000000001,0.3908105049942605,,2.0865711993222567,0.6806231503953571,0.17961202276361476,0.08795975286473806,0.08191220103993699,0.07053485010667197,0.06547101011011339,0.032304168513507696,0.0010932237506544613,0.046056444832628746,0.07030611800490524,0.0708484565317491,0.07083233424412431
0.71,0.36556700906616546,,2.1812213407394134,0.7127753281761027,0.19166236450183316,0.06879879203160297,0.07005397938783614,0.05878268858558849,0.05429544873222838,0.026992856666683527,0.002152237292435509,0.03924707490903453,0.05857812477975685,0.058819518963742844,0.05881586996801491
0.72,0.33928850992076703,,2.2700314407596034,0.7394369010510136,0.20297039558235141,0.050104260407551296,0.05886958080776715,0.048059634412574936,0.04432529502752758,0.022391942737395233,0.003506106744836908,0.03310852664248867,0.04782379995205586,0.04784983150151944,0.0478801543549291
0.73,0.31212512756630845,,2.3529962686589467,0.7606168805946099,0.21299138482271862,0.04537119758389386,0.04844193349110083,0.03838650900996084,0.035289288192666184,0.01831735769000795,0.0051391522000406465,0.027448010322272755,0.0379844124801223,0.03784599843230906,0.03784845460418779
0.74,0.28445366717539644,,2.429452887327505,0.7760383700955062,0.2215707169321347,0.044701251246109686,0.03895200697707117,0.029809870684508622,0.027237704394015676,0.014887958306792614,0.006876490540330029,0.022443615916112974,0.02928830455570151,0.028922467468903736,0.02889438094370507
0.75,0.25683250514302236,,2.4984030868618694,0.7852796251011485,0.2287037792961887,0.04529710401294648,0.030419254600997127,0.02252908026177719,0.020623791338812043,0.01227656834971843,0.0086412613558399,0.018250662712149278,0.021912484612726296,0.021330793077572113,0.021335717890784024
0.76,0.22969669835373246,,2.5594046661364436,0.7884658602511847,0.2341507959712273,0.04707053237487513,0.02299891532133278,0.01665377471254462,0.015361366817730314,0.01027471069583196,0.010436445805108725,0.01474561061509917,0.01580139435451517,0.015140086536149762,0.015162655270047832
0.77,0.20324861333563268,,2.6125200499615464,0.7857907097381804,0.23738390278221813,0.04970076835095671,0.016591299103372578,0.011921936277405546,0.01104854382160099,0.00870264833280711,0.012142039726148498,0.011834486412328891,0.010843253773554152,0.010131291794781639,0.010112463432655943
0.78,0.177701441091991,,2.657492531568255,0.7769800137915074,0.23815603885023306,0.05286354011822389,0.010988972092146772,0.008253141163295672,0.007839095148824868,0.007722448296111176,0.013701253260524694,0.00960526116636192,0.007039987408767885,0.006177006078901341,0.006149573122145669
0.79,0.15349049928453784,,2.6935826485792607,0.7620592513680216,0.23673865551942486,0.05663389602342103,0.006478111229027205,0.005903121183781826,0.005980381220867677,0.007401671026942398,0.015120990703430074,0.008048862558803539,0.004482198453554131,0.00350986204135182,0.0035246724974104283
0.8,0.13112004042784364,,2.7202282807872327,0.7416856354113207,0.23323707734897015,0.061004980653191876,0.0032715163720269226,0.004903836494816421,0.005308825910622614,0.007566947999075677,0.016301440226220473,0.007069199266256625,0.0032574454279393323,0.0023490626814924,0.002359782683772133
0.81,0.1108850134074888,,2.737342309746814,0.7162551795840721,0.2273561218342059,0.06565746832284963,0.003772112468056996,0.00515652643990144,0.005782281463146475,0.00819125203085114,0.017093531846058434,0.006761776036117756,0.0033732806789961377,0.0025254955668354046,0.002493857690694454
0.8200000000000001,0.09290173574865962,,2.7449141526457823,0.685768381770031,0.21909201364917633,0.07041304566140782,0.0073906712353418984,0.006641345168048094,0.007472696025698731,0.00931339851231063,0.017516068950042128,0.007207417707183521,0.004719945905937473,0.003802774545961102,0.003785980799771212
0.8300000000000001,0.07738812886645648,,2.742732017754214,0.6506202412022936,0.20882977275304782,0.07515493800800263,0.012268810472634228,0.009209869455873019,0.010153934448115885,0.010814142219870933,0.017628059787178976,0.008231924198937646,0.007190251404947836,0.006273362636039408,0.00629544543910733
0.84,0.06474427719694927,,2.7305320824963015,0.6115749727111139,0.19675857309227043,0.07975384577292446,0.018299646573496923,0.012865877250465027,0.013824117167991087,0.01268067760655353,0.017304791670952845,0.009700901116045534,0.010834433015306908,0.010100208533614877,0.010098135877871612
0.85,0.05531526649009238,,2.7081525825180464,0.569252257650321,0.18297438813753805,0.08430757292739044,0.02560568206179533,0.017835671753244364,0.018765094612321485,0.015023710399546924,0.016440220169181563,0.011794331128069761,0.01577665078722839,0.015185584183452354,0.01515194738991643
0.86,0.04921879900446759,,2.6755989622612053,0.5241972395838553,0.1679023806904334,0.08878634582980965,0.03410454871388029,0.023993832062315763,0.024822638362000823,0.017731803788597844,0.015081014721433302,0.01464696886184358,0.021987926814991423,0.021394526719178155,0.02139463524869631
0.87,0.055985296462105726,,2.6331175438922285,0.4769886452073251,0.1519792505961936,0.09292457045935602,0.04344293494206909,0.031063626246009102,0.031610201046125594,0.02060711795694445,0.013211234623847311,0.018064639198134114,0.029268576344039073,0.028760055611422017,0.028785306183606512
0.88,0.052911641978714216,,2.5810381324172855,0.42818313471207203,0.13534511499609278,0.09672028398266863,0.053566079820670964,0.039096022579293746,0.03916201111002323,0.023730516169837332,0.010803112594699528,0.021865316616396412,0.03749234851071891,0.037241438486447814,0.03722998485325989
0.89,0.05190635695770287,,2.5194579122442775,0.37854814729136005,0.11831635146316725,0.10032049960037259,0.06449854974612879,0.048115586548012165,0.047636018268110744,0.027226117078617294,0.007885867682264147,0.02617702489792824,0.04673633629437297,0.04666749203005269,0.04664279093673485
0.9,0.06524078248136099,,2.4483750118706364,0.32899978435436394,0.10161052620177022,0.10378136286379723,0.07611334515608152,0.058041165941572916,0.05688673652687247,0.0309467573059733,0.00441571450802544,0.031120111482278553,0.0570826127885448,0.057047682473671694,0.05706553752308445
0.91,0.08947038989692209,,2.3682136617299143,0.2801236535767209,0.08574508212811253,0.10721763100163081,0.08838542126066877,0.0689227285248704,0.0667765345227712,0.0347593096256101,0.00031682981788853936,0.03657607945829847,0.0684172295055178,0.0685137422263999,0.06853843312516543
0.92,0.10508294236966198,,2.2798189243803315,0.23232828885691245,0.11416463553775376,0.11061142722364438,0.10113079259589298,0.08089265778010019,0.0772510999749165,0.03873387643297374,0.004399375588361736,0.04243858858301115,0.08052137572682533,0.08090365980767271,0.08088850895014986
0.93,0.10890955175834541,,2.1838034652071214,0.18633321538164813,0.15327436421169913,0.11389772702727828,0.11405407520850369,0.09412496289397178,0.08814918208233052,0.04286665305750192,0.009491280256828149,0.048760133047564276,0.09330496957987322,0.09387540396634543,0.0938666584197022
0.9400000000000001,0.13262549165190687,,2.0803583052387618,0.20980368568481023,0.19210695149227636,0.11737773868655361,0.127258461293093,0.10803676029288573,0.09941482190939875,0.04706748639827302,0.015070732343565653,0.05552975252741089,0.10683005547374994,0.10743187461259213,0.10746529173871405
0.9500000000000001,0.1599977005059848,,1.969908130551742,0.2730306417026828,0.23006007200118472,0.12594476350701647,0.14084188916685064,0.12273119923237634,0.1111429432074151,0.0513872174063877,0.021210806741328955,0.06264633135995061,0.12109211529808468,0.12182277208506725,0.12184437554900024
0.96,0.19068772295061284,,1.8534714767062266,0.33389345945321164,0.26656120529945443,0.15160668041575615,0.15455182090388678,0.13791964717928196,0.1232329630346852,0.055822312967778245,0.027839432798376217,0.07015478876365129,0.1359456440218718,0.13695125302604708,0.1369382704382234
0.97,0.22435675901866362,,1.7320894068582433,0.3918733567530054,0.3012966370788524,0.1775965516302931,0.16826264374392672,0.1534128541493721,0.13540237578631234,0.06018196076552263,0.03485159621648192,0.07812263767107783,0.151236116328575,0.15240747953397435,0.1524175444343738
0.98,0.260781441465063,,1.6063263550568632,0.4464151708147176,0.3338456626210706,0.2036220931748734,0.18195579556556554,0.16919226857571468,0.14753776615056588,0.0644817714170196,0.04222358737199177,0.08643540810436667,0.1668833619591586,0.16806036798583016,0.16810336667896134
0.99,0.2997040501689846,,1.4766565120024233,0.49707376374549495,0.36378019713617477,0.22937031083282505,0.19556157622619183,0.1851511317520795,0.1597636357585928,0.06893500031422131,0.04994214954357352,0.0948906732007151,0.18284956879636854,0.1841195340072558,0.18413689263059954
1.0,0.34064571237904334,,1.3439857238748183,0.5436423616480694,0.39100908790607736,0.25475829739118305,0.20920017005854066,0.201284432560553,0.17211837919683753,0.07343207699544954,0.05797162093352562,0.10361044678295618,0.19911348016153507,0.20061793902618338,0.2006107604035364
