t,Cxx_1_0,Cxx_1_1,Cxx_1_2,Cxx_1_3,Cxx_1_4,Cxx_1_5,Cxx_1_6,Cxx_1_7,Cxx_1_8,Cxx_1_9,Cxx_1_10,Cxx_1_11,Cxx_1_12,Cxx_1_13,Cxx_1_14
0.6900000000000001,-0.024425659466156074,0.9929315630123488,-0.8264109718868099,-0.12852846039048682,-0.012553171206008046,-0.0007924887418546966,3.831385968403045e-05,0.0001463129692877846,6.697858372052556e-05,-0.0005332731621502385,0.00897551194559213,-0.007649550367446176,-0.0008897040283499941,7.554046841037887e-06,2.427032625637593e-06
0.7000000000000001,-0.023463217598440125,0.994973723512144,-0.8311893665696307,-0.12679140328861874,-0.012584925565583091,-0.0008040371474829777,5.1434119118745625e-05,0.00011150688632084738,-5.961613750976591e-05,-0.0009490596012572683,0.009575229027019839,-0.007538471845551356,-0.0009004826577661551,2.054408141156927e-05,5.077771758903171e-05
0.71,-0.022282136175532832,0.9965345458270785,-0.8355007365970665,-0.12488285577675441,-0.012657580896478317,-0.0008993810330320609,-1.8695065238640007e-05,0.0001078713956023103,-0.00016412007309075938,-0.0014086390676675657,0.010149593660867871,-0.007524218792887817,-0.0009498661680621481,2.2512558774535896e-05,3.443313807827836e-05
0.72,-0.021002920290653246,0.9977081297289158,-0.8395972835232752,-0.12288451960157841,-0.012693765485365306,-0.0008956270462241386,3.117614126206536e-05,0.00012143451185329251,-0.00044008959295997047,-0.0019373795973508905,0.010769522500173438,-0.007501259372192089,-0.000957443150796912,2.9745398270678014e-06,-1.687569471407746e-05
0.73,-0.019695775629189123,0.9985674528735579,-0.8437784790277824,-0.12098555442851683,-0.012732106661494089,-0.0009011039135087481,4.557271265630963e-05,7.385628114860848e-05,-0.0006895657493504043,-0.002415904357872256,0.01146065742597175,-0.007353924144270503,-0.000933721798867547,-1.0170497344808016e-05,-2.9099191878670383e-06
0.74,-0.01832383676649026,0.9991619650894317,-0.8479211583871544,-0.11908863752544316,-0.01276732980232204,-0.0009883988293611194,-1.9487029128663347e-05,5.693675049459057e-05,-0.0008405772070167218,-0.0029286656899985743,0.01214921296951103,-0.0071862627462887345,-0.000950401149805314,1.6578947509275632e-05,4.945716497116448e-05
0.75,-0.01681424934277638,0.9995429882828553,-0.8517348463627065,-0.1170054493638882,-0.012753187898361013,-0.000999773281215182,2.1625256888199024e-05,6.448242345659383e-05,-0.001165343490006715,-0.0035886929684129706,0.012854735332488845,-0.007058940858837825,-0.0009837682683941917,3.7482831110671744e-05,3.571750442908639e-05
0.76,-0.015180104375762775,0.9997706012521941,-0.8553037075985851,-0.11489754514221621,-0.012779336484759624,-0.0010078933456166336,3.4865439256827335e-05,-2.3096376381096656e-06,-0.0015823852549929022,-0.004217295671371261,0.013633561434251752,-0.006863385693008199,-0.0009714853525144822,-1.1851018669583463e-06,-2.0190291226363996e-05
0.77,-0.01354380019520815,0.9998979132492781,-0.8589579345689109,-0.11294118240851589,-0.012837784965681654,-0.0010872424449855731,-2.621348048633884e-05,-4.135761429577625e-05,-0.0018431305804203699,-0.0047259893424096665,0.01441811186641429,-0.0066070882137372776,-0.000949158001475511,-3.074898302982132e-05,-9.652007215409444e-06
0.78,-0.012009969561132063,0.999961597806885,-0.8627462883961322,-0.11094507070620818,-0.012805073345895764,-0.0011083862824297326,7.895169399454484e-06,-4.0559271713520514e-05,-0.0021619191977599456,-0.0053227593377397735,0.015182386213987532,-0.006415253041992584,-0.0009709912024544508,1.8088751296581676e-05,4.638310101441178e-05
0.79,-0.010541424010050947,0.9999873164154653,-0.8664323562052334,-0.10879542850423214,-0.012769995232076286,-0.0011241646674643637,1.870039149086183e-05,-0.00012366932092165803,-0.002679005974267224,-0.006038464687594633,0.016020718227645062,-0.006218217068603705,-0.0009927439043499824,4.991395475154991e-05,3.56857850231573e-05
0.8,-0.00902589973418197,0.999994542776424,-0.8699165674944829,-0.10669140052211953,-0.012833705845745485,-0.0011982047060095603,-4.000563213130701e-05,-0.00019327940273016321,-0.0031256670028614974,-0.006680584236259414,0.016914910924846326,-0.005872730612179424,-0.0009672514035331918,-1.4118554153508267e-05,-2.4270181275579464e-05
0.81,-0.0074661486951150945,0.999993867118178,-0.8733227166204186,-0.10468377012221401,-0.012846185432429628,-0.0012249357535373847,-1.2074242694404876e-05,-0.00021001879537165284,-0.0035167945137780446,-0.007264152839000337,0.017764901822414234,-0.005500912838002797,-0.0009445112881816182,-4.968529073676002e-05,-1.7655515637225293e-05
0.8200000000000001,-0.006017187905414833,0.9999853461729484,-0.87673493259412,-0.1026176665960745,-0.01276909110014184,-0.0012514870715635514,-4.873302605737633e-06,-0.00031227762274240855,-0.004077553113552121,-0.007899393431102431,0.01861843986534494,-0.005270207664414531,-0.0009661918639899477,2.4378434057819882e-05,4.1485226655276104e-05
0.8300000000000001,-0.004792881130610803,0.9999599125963328,-0.8801038692423424,-0.10049362056998083,-0.012776265734999653,-0.0013241892363852108,-6.273131778446964e-05,-0.0004142218186973549,-0.004649541797992944,-0.008512426897276574,0.019541476114338843,-0.005039847657513381,-0.0009812475817193213,5.520222491953771e-05,3.421868646659096e-05
0.84,-0.003719171875604676,0.9998985597828063,-0.8833424083604514,-0.09838350304545661,-0.01283328095799045,-0.0013526458272569795,-3.996061114734488e-05,-0.0004487264894185456,-0.005124856314586122,-0.009077912184086621,0.020465042176715582,-0.004639299009302568,-0.0009532957680760176,-3.331034116844413e-05,-2.89150614009321e-05
0.85,-0.0026647194247512336,0.9997711725533018,-0.8863478206714316,-0.09626485433719574,-0.012778550129460471,-0.0013899504516259997,-3.648755416906478e-05,-0.0005698766041596567,-0.005735416619006929,-0.009694306359104933,0.0213658454637085,-0.004214285458616146,-0.0009315260112773682,-6.275781988163663e-05,-2.6677765814933294e-05
0.86,-0.0016626854433182854,0.9995406610217905,-0.8890327278345235,-0.0941547023752784,-0.012708900229234793,-0.001465972149053113,-9.538888383906971e-05,-0.0007153002905721136,-0.006442354795030275,-0.010286949197850096,0.022297569640323974,-0.0039318753337287005,-0.0009485942563057723,3.173690443201982e-05,3.451408689287769e-05
0.87,-0.0008874132647428007,0.9991691105551899,-0.8914320152504579,-0.09204871053731445,-0.012749431850630738,-0.0014949271983858217,-7.824100726175343e-05,-0.0007781106252768011,-0.00701949258362666,-0.010728104133046142,0.023224788652785214,-0.0036715443300047515,-0.0009594071247655475,5.135176069673286e-05,3.193065835279188e-05
0.88,-0.0004192901567695445,0.9986156535205628,-0.8936233030506635,-0.08984575594315325,-0.012755724381593551,-0.001541067821611758,-7.827582408238137e-05,-0.0009088291152908184,-0.007604958933259416,-0.011143095415873832,0.024112379343954767,-0.003309261702107401,-0.0009350229310602087,-5.25960400127104e-05,-3.286266975680019e-05
0.89,-0.00015296060169701226,0.9978272645593891,-0.895483304834677,-0.08759549511371133,-0.012652326803102062,-0.0016232339799409426,-0.00013919254883095616,-0.001088714617843392,-0.008339639908666978,-0.011646763990288463,0.02502467251097478,-0.002953896000454908,-0.0009175219073289734,-6.778664269980333e-05,-3.6265779401620235e-05
0.9,2.0114775276795782e-05,0.9967396979974955,-0.8967381474005589,-0.08543414625427197,-0.012611467980380792,-0.0016522143617800633,-0.00012794148823222495,-0.0011872643231303354,-0.009049363011097343,-0.012080757418859576,0.025957999021862223,-0.0026814712621683404,-0.0009329883937185465,3.5666005170381654e-05,2.576565560873101e-05
0.91,3.74776006161065e-05,0.9952959962772535,-0.8973151670566302,-0.08324588465944893,-0.012644598090220519,-0.0017044705662506154,-0.00013125165873204003,-0.0013330555630374635,-0.009688293996576725,-0.01234955574616503,0.026827164608572845,-0.0024012473679591514,-0.0009404517043471311,3.954134012641719e-05,2.9235110681563592e-05
0.92,-0.00024738230179545406,0.9934593740794182,-0.897391233065658,-0.08089433328400954,-0.012574041272323672,-0.0017947676663042922,-0.00019536698367968175,-0.0015452220950463447,-0.010380384470734583,-0.012587293273182053,0.0276501782127204,-0.0021142468967367684,-0.0009155524103101331,-6.664336675209215e-05,-3.5994548739787247e-05
0.93,-0.0008644020120412849,0.9911951874555942,-0.8970086380279184,-0.07854117727150049,-0.012456458899592945,-0.001824305612973004,-0.00019049832573914127,-0.0016751357706570602,-0.011081044301452334,-0.01282589370861456,0.028492957938186292,-0.0019308536302244939,-0.0009024252720223613,-6.648504995090954e-05,-4.612852805123413e-05
0.9400000000000001,-0.001707567391525347,0.9884447802346158,-0.8959133829031303,-0.07628089971720195,-0.012438934245790997,-0.0018785657988824728,-0.00019537658788776335,-0.0018210456506501937,-0.011728741355099687,-0.012973812299332282,0.029321236091989892,-0.0017945656856516792,-0.0009253083816183894,3.2712232797910135e-05,1.5741934413837644e-05
0.9500000000000001,-0.0026996912579043686,0.9851399751988335,-0.8938988202775412,-0.07392999369667451,-0.01240499935886763,-0.001976137416403151,-0.0002623595605534129,-0.0020536267215366805,-0.012400193466692563,-0.013071224369868815,0.030088953311875746,-0.0015742678378179373,-0.0009318366638548931,2.3594662679676803e-05,2.646724611660156e-05
0.96,-0.0038891000030696343,0.9812481086023077,-0.8910637705008794,-0.07145330719883475,-0.012269517800108737,-0.0020073535441340606,-0.00026518219499138684,-0.002225558165308672,-0.013096234414427754,-0.013134227095509446,0.03082127258462421,-0.0013812319082078112,-0.0008971016365815765,-7.234624899696285e-05,-3.805838042722498e-05
0.97,-0.0053600235590421375,0.9767786259332,-0.8875802848035358,-0.0690284683648622,-0.012173698588440002,-0.002061109402712785,-0.00027098614046613956,-0.002375224075966742,-0.013715460348503877,-0.013038566294582762,0.03152268415503248,-0.0013929085649411893,-0.0008852570097951373,-6.247061927067143e-05,-5.56017457586655e-05
0.98,-0.0071070739330093835,0.9717322379973795,-0.8834067377624225,-0.06664074741607193,-0.012125128297659021,-0.002164023488354927,-0.0003392943267326587,-0.0026009030888531626,-0.01425328002125309,-0.012847694235467555,0.0321645693878238,-0.0014870113160221632,-0.000921010711792819,2.218154354446944e-05,5.088519661439195e-06
0.99,-0.009038697702317161,0.9660684408693914,-0.8783873697553586,-0.06415145326920288,-0.012001981865047306,-0.0021959324126539226,-0.000349353717254558,-0.0027898912257833808,-0.014816792236984316,-0.012746021338632146,0.032774063151766814,-0.0014612027467242328,-0.0009261399063359432,7.858345189765137e-06,2.3390711272996967e-05
1.0,-0.011077851050466436,0.9597487665888539,-0.8724975007688249,-0.061620664498804184,-0.011856272014781177,-0.0022461105146084626,-0.0003542457679620026,-0.002940833600482806,-0.015424575168843518,-0.012597925523506297,0.03337802898455004,-0.0014345982943445718,-0.0008775562637074741,-7.015189112299924e-05,-3.9075598345567064e-05
