t,mz_0,mz_1,mz_2,mz_3,mz_4,mz_5,mz_6,mz_7,mz_8,mz_9,mz_10,mz_11,mz_12,mz_13,mz_14
0.1,2.814824653744885e-14,-2.424251148132675e-12,-2.3241367868871016e-12,-9.182522906110713e-14,9.510377511554036e-15,-4.3999634664892984e-16,-2.630545520992955e-16,-8.96963167802689e-15,-9.065862752351272e-14,3.763187434195278e-12,2.9338917769848247e-11,3.506059781692092e-12,-1.2442090001514583e-13,-7.676503746903429e-15,-3.234988232153624e-17
0.11,-1.8025522480896727e-13,-1.5951234473912668e-12,-1.042065847674245e-12,-2.5674959120564056e-13,-2.325613659981407e-16,6.903115232215207e-16,-3.6440035017237804e-16,-6.8349189155658685e-15,1.4785644496945194e-13,4.757072665471929e-12,-1.1765671661771726e-11,4.867378418718649e-12,9.821684481339799e-14,-9.087213403632943e-15,-1.8228149024912543e-16
0.12,-2.8935396288211346e-13,4.2762806642081264e-13,1.0431357112729994e-12,-2.2818067422526733e-13,-1.4379475258077812e-14,-2.518872697226948e-16,-4.2535961732037553e-16,2.672856510774202e-15,3.3649003180168113e-13,1.4440376791460124e-12,-4.271457268293678e-11,1.9671246782090174e-12,3.197792779272707e-13,-1.4610437425871536e-15,-3.5175584233576584e-16
0.13,-1.8757920021948704e-13,2.1406695047219287e-12,2.3055931350299957e-12,6.0159396995246306e-15,-1.9907767925472775e-14,-2.637592835114111e-16,1.248187751073937e-16,1.64971389413765e-14,2.5395302722698576e-13,-3.814843921442698e-12,-3.7190314060775095e-11,-3.264067916777455e-12,3.1063050894529487e-13,1.2544219135657286e-14,-1.651375433966984e-16
0.14,7.880440820295237e-14,2.2631126980017166e-12,1.7632902923154711e-12,2.727603706049672e-13,-8.348099230122419e-15,-1.0414439493081074e-15,6.585850571491636e-16,1.894257049394471e-14,-1.1272554341790891e-13,-6.396429569279112e-12,-4.346388971388643e-14,-6.3725354881210075e-12,-3.453278787056424e-15,2.1105228567401546e-14,3.9863403376860784e-16
0.15,3.189244929344831e-13,6.967333882144239e-13,-1.477022443154702e-13,3.4326613274938966e-13,1.4674811929862863e-14,-8.058603697541633e-16,1.1231521355320462e-15,3.876158291907239e-15,-4.874053363603664e-13,-3.4603744294894184e-12,3.696901739271875e-11,-4.16206129348444e-12,-4.1583194678417035e-13,1.3470507261720277e-14,8.79260856831432e-16
0.16,3.511529717177553e-13,-1.4019169397409825e-12,-1.9254981181542064e-12,1.2958021157818966e-13,3.1186696020785165e-14,5.098460716113085e-16,5.133155185632621e-16,-2.332525448831002e-14,-4.958266327896588e-13,3.067216023267677e-12,4.234241261650076e-11,2.1184998742242167e-12,-5.578118804534793e-13,-1.1298904520340436e-14,1.1517479678313514e-15
0.17,1.103082469117167e-13,-2.4622450345984648e-12,-2.1926273730682455e-12,-2.2189823763174576e-13,2.3731667672666212e-14,1.75619067899202e-15,-9.67325178291567e-16,-3.830204382826441e-14,-2.0674651227126084e-14,7.643308512148006e-12,1.1684342946308157e-11,7.312796310339487e-12,-2.1206896915620943e-13,-3.6324540380813786e-14,3.4277051683129223e-16
0.18,-2.3816059259267053e-13,-1.6845036379230932e-12,-7.526656977795837e-13,-4.2702340686921747e-13,-7.914215073220876e-15,1.8835031190961304e-15,-2.0126858079477783e-15,-1.9997431445137326e-14,5.983352105876777e-13,5.819238781167371e-12,-2.8734273830764365e-11,6.59136333296291e-12,4.226511989783438e-13,-3.567729878889425e-14,-1.229891839413244e-15
0.19,-4.556752653157858e-13,3.601166131787792e-13,1.257232328227137e-12,-2.938880150522849e-13,-3.9591431261892795e-14,7.790534710394592e-16,-1.9132373636765454e-15,2.5659324925236815e-14,7.936361528897151e-13,-1.4956708289416698e-12,-4.4473999840938944e-11,-9.566246449502214e-14,8.183982192020572e-13,-1.0346405806757608e-15,-2.313172440052136e-15
0.2,-3.422272908852955e-13,2.1468927303243054e-12,2.2706825975700104e-12,1.0343010898705013e-13,-4.329974150497212e-14,-2.7349677427304653e-15,4.0661647226353237e-16,6.175858164713527e-14,2.7545656456750417e-13,-8.248949009211255e-12,-2.2297665626326742e-11,-7.417082315626551e-12,5.49994715027223e-13,4.6951632577500735e-14,-2.2203105239787524e-15
0.21,4.0660102238257445e-14,2.338044607095094e-12,1.5057659166848453e-12,4.527471334034999e-13,-8.453388813597917e-15,-3.66555201990193e-15,3.321914141332649e-15,4.934412795899734e-14,-6.19749125066113e-13,-8.249116748839866e-12,1.8670780552046753e-11,-8.902906705040778e-12,-2.8264491983877316e-13,6.759585838116144e-14,3.7959273311433117e-16
0.22,4.305824360256727e-13,7.738078840885398e-13,-4.20236978895816e-13,4.539248751184166e-13,4.0692926459029444e-14,-2.0090266256156397e-15,3.9965860482160664e-15,-1.729801198113723e-14,-1.1125755264990156e-12,-8.30118742842223e-13,4.3470120949032354e-11,-2.655821634660327e-12,-1.0287192105107312e-12,3.068918274888588e-14,3.449484079452725e-15
0.23,5.321664197635231e-13,-1.3819413414170936e-12,-1.9968383636057366e-12,7.464351131549612e-14,6.343719766068595e-14,2.055742186722609e-15,1.056541464559968e-15,-8.62624994222086e-14,-6.531115844541149e-13,8.014924322645965e-12,3.114102670122212e-11,6.50484612734533e-12,-9.818134938952353e-13,-4.588111845744286e-14,4.682493000111865e-15
0.24,2.401964464457916e-13,-2.517097946362016e-12,-2.002731619053181e-12,-3.986813930747547e-13,3.376435280455156e-14,5.641015812015565e-15,-4.189662126345001e-15,-9.229453274773106e-14,5.047096841479491e-13,1.0451683050657131e-11,-7.54980787224602e-12,1.0729875125068452e-11,-3.770869386058098e-14,-1.015880969298423e-13,1.5111067779016718e-15
0.25,-2.594475198916535e-13,-1.7666585425471504e-12,-4.550410612549904e-13,-5.780537723834578e-13,-3.1053827044547067e-14,4.778621075229861e-15,-7.354034915751928e-15,-9.081819497824828e-15,1.398587300659171e-12,3.747845675299011e-12,-3.949061487974054e-11,5.872343952252612e-12,1.1077014414224984e-12,-7.998349161805751e-14,-3.7775501043196824e-15
0.26,-6.044955118064688e-13,3.20292512130671e-13,1.4260191335060957e-12,-2.863888596757458e-13,-7.974166032348462e-14,-6.590865006539381e-16,-4.062613960520434e-15,1.0533598732848093e-13,1.1400595094704369e-12,-6.82864127656696e-12,-3.7600580960438224e-11,-4.51895042653111e-12,1.4500986132356952e-12,2.1324901480074265e-14,-7.912561664907836e-15
0.27,-5.22885893112536e-13,2.1815063725718828e-12,2.174012367155663e-12,2.6337405292699984e-13,-6.593197396462941e-14,-7.936698715772794e-15,4.077996078842572e-15,1.461206237387755e-13,-2.2039175226560431e-13,-1.2123822250493556e-11,-3.796845555515717e-12,-1.1732102173978888e-11,5.451895852088759e-13,1.287372985991908e-13,-5.891114148153659e-15
0.28,-3.8438029885748404e-14,2.414960565506538e-12,1.2216373474881886e-12,6.352730570324122e-13,7.580714484964335e-15,-8.226085828136331e-15,1.1390167238209403e-14,5.829015113471836e-14,-1.5888367281991639e-12,-7.017576651073901e-12,3.2900538277915933e-11,-9.202911355069357e-12,-9.86234938117267e-13,1.442529364188705e-13,2.3944469454070805e-15
0.29,5.107486699199026e-13,8.284667439920068e-13,-6.627015559576566e-13,4.999239954298074e-13,8.513773453594498e-14,-2.2090619264392153e-15,9.64256886143433e-15,-1.07237894779455e-13,-1.696041636127521e-12,4.6738733760001705e-12,4.1284397450137844e-11,1.5360659792740261e-12,-1.864618594075995e-12,3.373726807903016e-14,1.0800713622083347e-14
0.3,7.156103644769332e-13,-1.3990314305266024e-12,-2.0034368451325377e-12,-5.5939126486319324e-14,9.97835305051667e-14,7.260319190467712e-15,-2.4818878506180364e-15,-2.0839529917254102e-13,-2.5438542060590014e-13,1.2995246873493023e-11,1.4530207833912852e-11,1.1643008239925652e-11,-1.2100848074221224e-12,-1.3190407696216794e-13,1.2739253553960272e-14
0.31,4.0212776007296155e-13,-2.587702845242585e-12,-1.7715778998406324e-12,-6.008477203734049e-13,2.950915743314339e-14,1.3591334817580208e-14,-1.524323880010628e-14,-1.315269575652596e-13,1.6221340609179173e-12,1.0337250796836877e-11,-2.4259365356664193e-11,1.2247468386412507e-11,6.090593998651743e-13,-2.149412172227673e-13,3.0473805987321634e-15
0.32,-2.402665333399792e-13,-1.8323263506524537e-12,-1.675746808026471e-13,-6.799981178183881e-13,-7.689721526638743e-14,6.633189548847784e-15,-1.7541916812365e-14,8.371736192735318e-14,2.261161350931677e-12,-1.6321761243985947e-12,-4.201123364390869e-11,2.2328383038989694e-12,2.1289706515726856e-12,-1.214461880670245e-13,-1.1748529937533753e-14
0.33,-7.365229099894934e-13,3.1685669577485517e-13,1.5356040210571208e-12,-2.006182560029303e-13,-1.28537026129142e-13,-6.634538025299813e-15,-2.7938602494871623e-15,2.6546724752251824e-13,9.134246297163272e-13,-1.2861726528918486e-11,-2.389717751076015e-11,-1.0305116006673835e-11,1.959102442718099e-12,9.801102935974235e-14,-1.9995771260560707e-14
0.34,-7.177138522168267e-13,2.2458044674151037e-12,2.0188748811817217e-12,4.706133621907096e-13,-7.658781107141438e-14,-1.6462295394058246e-14,1.832237974622869e-14,2.323872566817667e-13,-1.4384524252069805e-12,-1.3371390136080429e-11,1.4268288820958909e-11,-1.4600250736597313e-11,4.225982899123265e-14,2.7196417318707533e-13,-1.2693290158110465e-14
0.35000000000000003,-1.5812502538901582e-13,2.49008995524937e-12,9.293939383825563e-13,7.879237694696957e-13,4.8924629809671966e-14,-1.4240121397595534e-14,2.7400180919751743e-14,-2.622185644616734e-14,-2.762721251585703e-12,-2.114055451692392e-12,3.983667346327659e-11,-6.464691730881638e-12,-2.1399762319715236e-12,2.375110402948709e-13,7.912541336117102e-15
0.36,5.541117152792208e-13,8.486538837122748e-13,-8.579809497415158e-13,4.70095587890712e-13,1.46833337589386e-13,2.5737333271547147e-15,1.2263898663961159e-14,-3.06801188187239e-13,-1.7250603614842042e-12,1.1597680118786285e-11,3.1269288861771743e-11,7.696310765342024e-12,-2.691531567934613e-12,-1.4471754415483484e-14,2.666947608934156e-14
0.37,8.890369316378807e-13,-1.455365518311831e-12,-1.946472673254769e-12,-2.500796472031455e-13,1.2836762631595472e-13,1.9034944519040475e-14,-1.8240793532749155e-14,-3.5126173074818273e-13,9.979793006527002e-13,1.579081769585277e-11,-3.7031668557356914e-12,1.5902023120062218e-11,-9.41598700594272e-13,-2.9624588372689775e-13,2.5525276879136138e-14
0.38,5.78669030011289e-13,-2.6748950548039635e-12,-1.50610776562983e-12,-7.980630316751364e-13,-2.2551676238241614e-15,2.1656260769040148e-14,-3.870517730104883e-14,-7.52974343033036e-14,3.1142592573762257e-12,6.295115877142862e-12,-3.503403602921236e-11,1.0747767340826483e-11,1.819694649954004e-12,-3.63610129418962e-13,2.1266151274852707e-15
0.39,-1.8198783409070773e-13,-1.8726909671411274e-12,8.95172065813743e-14,-7.125079064078388e-13,-1.4548925215615571e-13,5.119440028150679e-15,-2.7016312364319672e-14,3.174338504725871e-13,2.6332870888164106e-12,-9.181949634212011e-12,-3.619614737061447e-11,-3.935890838507178e-12,3.2765653254843152e-12,-1.23259733040941e-13,-2.8430166207349394e-14
0.4,-8.47650156446042e-13,3.616325175512941e-13,1.5827668223365038e-12,-3.64657035036714e-14,-1.7751259988839363e-13,-1.8830504646891177e-14,1.3705968868529816e-14,4.789882954246011e-13,-2.82275152687847e-13,-1.729553400996696e-11,-6.6495759365372414e-12,-1.588043165392551e-11,2.018830442445177e-12,2.6351395566483193e-13,-4.089541476726827e-14
0.41000000000000003,-9.084176011246725e-13,2.3428705264900984e-12,1.818817503291409e-12,6.979640932054665e-13,-6.094273306486708e-14,-2.982873279974707e-14,4.9555682907903575e-14,2.2168361981170226e-13,-3.234977552762225e-12,-1.0580701408340748e-11,2.807086903417258e-11,-1.4634122418640677e-11,-1.1243727303378304e-12,4.778847131382824e-13,-1.9910742705183532e-14
0.42,-3.0376342988278765e-13,2.560556462498885e-12,6.459768565328025e-13,8.864511636666114e-13,1.2045278782648466e-13,-1.525809914613291e-14,4.6872756869452414e-14,-2.7991271681158253e-13,-3.553750514890576e-12,5.701648883387443e-12,3.843325732265281e-11,-7.127489923134181e-13,-3.584811985560439e-12,3.05580173253113e-13,2.2531022186855765e-14
0.43,5.624426976675451e-13,8.291182681825077e-13,-9.981978080480375e-13,3.5297136849639366e-13,2.1539391906362504e-13,1.523458551151713e-14,-1.0388554166212982e-15,-5.989381896259055e-13,-6.987823676900956e-13,1.765001840970011e-11,1.6049771131261895e-11,1.4384196768803606e-11,-3.1528480726791125e-12,-1.5678242395750913e-13,5.299588350625439e-14
0.44,1.0463585293357669e-12,-1.5545609504535873e-12,-1.831547717309756e-12,-4.91369748709114e-13,1.3454623699893364e-13,3.6381704940358084e-14,-5.821970509856111e-14,-4.11263688035457e-13,3.050582573008165e-12,1.4605019450775192e-11,-1.95509299938737e-11,1.767931688632235e-11,5.776897515040458e-14,-5.470276873619992e-13,4.4449490475047954e-14
0.45,7.772667939506296e-13,-2.7752803513961775e-12,-1.2328752588600632e-12,-9.627024858175313e-13,-6.816110040752318e-14,2.864340844588656e-14,-7.067818417116553e-14,1.8258623915102037e-13,4.390434718527184e-12,-1.3476545386906756e-12,-3.795628592109584e-11,5.875200587807886e-12,3.498176175001453e-12,-5.146317603294502e-13,-4.880271805163955e-15
0.46,-8.274740755879334e-14,-1.8895521134093887e-12,3.0274978216667664e-13,-6.604519584224935e-13,-2.312050426328885e-13,-7.23836409647488e-15,-2.0460426430370104e-14,6.892192844004316e-13,1.89923834851332e-12,-1.6708471208709032e-11,-2.3867510629015966e-11,-1.141408475168696e-11,4.195545752721901e-12,-3.050233405698516e-14,-5.78547897523568e-14
0.47000000000000003,-9.19399085130227e-13,4.5117123876952867e-13,1.5645028878636356e-12,1.9445991990057684e-13,-2.097306500020192e-13,-4.0123266308814826e-14,5.955047517386056e-14,6.332044467211549e-13,-2.5083116803764106e-12,-1.799887840901954e-11,1.017395241269042e-11,-1.9492878970304387e-11,1.3141411990178452e-12,5.4086273085013e-13,-7.012606099109087e-14
0.48,-1.1016925558133585e-12,2.4706165593717765e-12,1.5870039318604222e-12,9.181084373115732e-13,-8.261654435657434e-15,-4.300122676556897e-14,9.789648340021925e-14,-1.3091124592776865e-14,-5.032062040547045e-12,-3.59698255474614e-12,3.494322362793947e-11,-1.1090572450483342e-11,-2.9338283443814707e-12,7.15006091172362e-13,-2.4391872256810526e-14
0.49,-4.755608748593584e-13,2.6213507411812845e-12,3.883452939648993e-13,9.109411494437683e-13,2.1772483176172447e-13,-6.685935984539204e-15,5.1486281058867045e-14,-7.296336793213495e-13,-3.247665903024187e-12,1.4428690352425756e-11,2.963083404127712e-11,7.11724875270079e-12,-4.977495236184286e-12,2.931474372058415e-13,4.917644931675888e-14
0.5,5.345203988628422e-13,7.675007005804313e-13,-1.0747201197557066e-12,1.5568454728512315e-13,2.7511678915917437e-13,4.006175816431701e-14,-5.068856575793368e-14,-8.685968068931904e-13,1.5867737354104128e-12,2.0427976638818374e-11,-6.652397274535538e-13,1.979002590057552e-11,-2.875355769454968e-12,-4.324244277540898e-13,9.236754698778438e-14
0.51,1.1809698658988947e-12,-1.6951183905438046e-12,-1.6699163278848135e-12,-7.488614288679758e-13,1.0306127018423414e-13,5.6799664526884647e-14,-1.2372086455368983e-13,-2.311670345704793e-13,5.372037497730197e-12,8.777056386105164e-12,-2.9763733097349244e-11,1.5861109456817134e-11,1.865536933644881e-12,-8.675212037991854e-13,6.298231386295608e-14
0.52,9.8052733196307e-13,-2.8834373717910936e-12,-9.661932305659107e-13,-1.0638373455816932e-12,-1.6985107168399766e-13,2.5308788810345095e-14,-9.335670528732437e-14,6.943829598772197e-13,4.637214698062324e-12,-1.0882965278198771e-11,-3.304335685551819e-11,-1.791986223580351e-12,5.3376966339729534e-12,-6.044259466845767e-13,-2.406339287986531e-14
0.53,3.8650011739260054e-14,-1.873570370299494e-12,4.585641152281099e-13,-5.159619002122369e-13,-3.194801804291998e-13,-3.3354890301585255e-14,2.858861557859457e-14,1.095213702443764e-12,-2.951502499977561e-13,-2.1617403891526377e-11,-8.284029231087498e-12,-1.841249262025989e-11,4.454469799475887e-12,2.0610477978163025e-13,-1.0271864874520156e-13
0.54,-9.623153375505275e-13,5.867233375577222e-13,1.486517465652988e-12,4.684984632229508e-13,-2.0754409204692265e-13,-6.913397534568516e-14,1.4374088128533274e-13,5.436293369675063e-13,-5.3169751994220846e-12,-1.3800339384163578e-11,2.2928215817380644e-11,-1.9706064566054303e-11,-3.255380855290632e-13,9.26847994512335e-13,-1.0564068879653082e-13
0.55,-1.2815205372037307e-12,2.6243550857300325e-12,1.3434769044321816e-12,1.0946620468258762e-12,8.848773628980858e-14,-4.7184986766337506e-14,1.4334489677062315e-13,-5.632808333807214e-13,-5.944294610303515e-12,6.258013347164391e-12,3.401461407594739e-11,-4.144957997437217e-12,-5.145776457661424e-12,9.26270907577239e-13,-1.917210287012347e-14
0.56,-6.595763703005214e-13,2.6688445019500823e-12,1.7819792408162172e-13,8.386696014311273e-13,3.311172679359292e-13,1.917582303882781e-14,1.0807516990715693e-14,-1.2809638603745316e-12,-1.3131317051513075e-12,2.1382882633589825e-11,1.6061372690818684e-11,1.536560416122261e-11,-5.854695309288893e-12,1.3190768193439145e-13,9.39970689717122e-14
0.5700000000000001,4.731930654060766e-13,6.616534238361969e-13,-1.0855323055920275e-12,-1.0954912243186024e-13,3.0804045159918067e-13,7.69648762582141e-14,-1.5241413952324714e-13,-9.113625991570042e-13,4.795080965050349e-12,1.8262687769118793e-11,-1.5038837830486183e-11,2.22007442472554e-11,-1.5766092383994075e-12,-8.531545763368516e-13,1.4281060871628587e-13
0.58,1.2903102184261793e-12,-1.8758793143510734e-12,-1.4775729264789907e-12,-9.891441845829609e-13,2.2685324484791186e-14,7.142758471278751e-14,-1.9834967137722162e-13,3.2369367467454876e-13,7.031845070148198e-12,-8.355136041035029e-13,-3.2644472825057395e-11,1.0195615856298853e-11,4.319276890091175e-12,-1.2043534233590301e-12,7.675209480560025e-14
0.59,1.1737869858485968e-12,-2.999680141595445e-12,-7.266650321291306e-13,-1.0789526756305005e-12,-3.0035326846087826e-13,3.122725873456328e-15,-6.822471596999377e-14,1.3922823465417795e-12,3.1512407768397206e-12,-1.9650239111389505e-11,-2.2192290533181152e-11,-1.0811619171279246e-11,6.868014383392632e-12,-5.591718291197458e-13,-6.079467848195061e-14
0.6,1.8399656256072594e-13,-1.8272279576989764e-12,5.488713596037836e-13,-2.8648126080589587e-13,-3.9098794189264263e-13,-7.69613593774171e-14,1.4256095761354393e-13,1.3081060486110768e-12,-3.773131899151641e-12,-2.178743852541444e-11,6.747458413400645e-12,-2.3035351593867978e-11,3.675097200303221e-12,6.229793428087077e-13,-1.640152416822454e-13
0.61,-9.71705924274549e-13,7.679857997374556e-13,1.3612751063093315e-12,7.548990458346866e-13,-1.549356617395331e-13,-9.588220517033064e-14,2.5276425375496403e-13,3.1755278745090876e-14,-7.762796183858126e-12,-5.020405884634607e-12,2.9203484818102546e-11,-1.5821291949073488e-11,-2.8520106605143744e-12,1.3793310027140904e-12,-1.4051822924102293e-13
0.62,-1.4353801858853123e-12,2.801536187416057e-12,1.1083211747724229e-12,1.2008998972383531e-12,2.2713022123353223e-13,-3.177899227948221e-14,1.4420176546446097e-13,-1.3976542870915067e-12,-5.0942138386052185e-12,1.645948574172649e-11,2.635831055711733e-11,5.065771644530018e-12,-7.303708632761799e-12,1.027617562847664e-12,2.7537481572369876e-15
0.63,-8.487383159564571e-13,2.7004920381042824e-12,2.2675736071828267e-14,6.705325043040306e-13,4.4005714328575196e-13,6.724078216967244e-14,-1.1025265444532251e-13,-1.6989141484683584e-12,2.2538050798489445e-12,2.4059389761499003e-11,1.3193980142375134e-12,2.2037266190480173e-11,-5.748195268297923e-12,-2.2931916782154005e-13,1.5973538071141317e-13
0.64,3.8227802745690286e-13,5.149774344752247e-13,-1.0377388544020958e-12,-4.16471927609666e-13,2.9377937460647006e-13,1.1683411060988379e-13,-2.9711254412160583e-13,-4.957964953573955e-13,8.018017724238788e-12,1.0896168350053989e-11,-2.4110083128239682e-11,2.0503430059321112e-11,8.094103695394008e-13,-1.3971417237382006e-12,1.9890617541169948e-13
0.65,1.3610290025805726e-12,-2.0955393622873898e-12,-1.2711848887154032e-12,-1.1813262126598046e-12,-1.0985691048796993e-13,6.712998687203979e-14,-2.368308626738303e-13,1.2652280312580155e-12,6.990012826776871e-12,-1.1972790180749026e-11,-2.8416678261373356e-11,1.4299610046140509e-12,7.021652583780484e-12,-1.472629699797055e-12,7.704966425623426e-14
0.66,1.355624918824563e-12,-3.1200726714980618e-12,-5.341481414350511e-13,-9.930380119821478e-13,-4.442964042733564e-13,-4.702391159295584e-14,4.992024250027004e-14,2.0438439318531867e-12,-2.8957728481272295e-13,-2.4844745838680524e-11,-8.593040670435434e-12,-1.919860500299562e-11,7.548035015346758e-12,-3.041058378695175e-13,-1.229924839816869e-13
0.67,3.441318478553286e-13,-1.7473895526603882e-12,5.740590362551985e-13,7.893865953696039e-15,-4.2222735046780133e-13,-1.3015889771149022e-13,3.2490764229455363e-13,1.0486988949215577e-12,-7.699896703041147e-12,-1.6363288863816255e-11,1.7871411063530036e-11,-2.3786613026217495e-11,1.6553875579875844e-12,1.2141829018987374e-12,-2.381783125219271e-13
0.68,-9.441690999997462e-13,9.922263884002205e-13,1.2031410075033847e-12,1.018663574174107e-12,-4.17277838801397e-14,-1.0573214124977998e-13,3.375738409508791e-13,-9.745289292336853e-13,-8.67495863283909e-12,6.457386613812656e-12,2.8403424591158e-11,-8.149839188383544e-12,-5.9421575326250656e-12,1.8198110797148018e-12,-1.679200703453513e-13
0.6900000000000001,-1.563073103024934e-12,3.002968885926563e-12,9.005256664060962e-13,1.2110689241815603e-12,3.946039729783163e-13,1.5030863923307103e-14,4.380125277238245e-14,-2.293901261432238e-12,-2.0204225391253633e-12,2.402388663978912e-11,1.46152322828743e-11,1.4680856275659307e-11,-8.83172647427738e-12,9.285690096070935e-13,4.9679210804799354e-14
0.7000000000000001,-1.0349090257455364e-12,2.7155076181650892e-12,-6.440062987555194e-14,4.1622185637858224e-13,5.219775383680323e-13,1.3345152145350682e-13,-3.2598131754157066e-13,-1.6601415304040492e-12,6.751882585068767e-12,2.1006595880233023e-11,-1.1046812929330204e-11,2.5327036966288222e-11,-4.3224013608525024e-12,-8.144391025032959e-13,2.4523367684421357e-13
0.71,2.7258284605174987e-13,3.248188393603635e-13,-9.371022837920129e-13,-7.292546557943758e-13,2.1487900434685736e-13,1.4331819151586211e-13,-4.403850331277659e-13,5.164433334106655e-13,9.979466146677052e-12,-2.6889569130356117e-13,-2.6510395658221886e-11,1.452825706960148e-11,4.0787621354400685e-12,-1.9930995872816104e-12,2.5396573949745815e-13
0.72,1.401452172762824e-12,-2.3483538484842578e-12,-1.0700985690820838e-12,-1.293197885880509e-12,-2.8974362175477296e-13,2.792761478347984e-14,-1.673901055471768e-13,2.4036825894762585e-12,4.539067557284221e-12,-2.1592129475313032e-11,-1.9066079142863795e-11,-8.800373702200692e-12,9.380029119019717e-12,-1.5700093711267047e-12,5.3841910178367355e-14
0.73,1.5153890512223378e-12,-3.239307585188589e-12,-4.001203665268682e-13,-8.073848664288952e-13,-5.757819351512317e-13,-1.2302604681518892e-13,2.884971992203611e-13,2.282338922889038e-12,-5.166079261424705e-12,-2.4467195739071024e-11,4.19334255903972e-12,-2.492765472121225e-11,6.92274793804952e-12,2.0909769954998575e-13,-2.084174541663094e-13
0.74,5.067753095151003e-13,-1.632582825574153e-12,5.360713195773966e-13,3.427259798389256e-13,-3.915477730725373e-13,-1.7688962070821525e-13,5.333408648262091e-13,1.0618602554863209e-13,-1.0749057111119004e-11,-6.174538504322364e-12,2.3062353754005815e-11,-2.0013195341537582e-11,-1.5347988213730655e-12,1.9318257219326073e-12,-3.189680507567627e-13
